,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,9,2018-05-25 07:28:45,2018-05-25 07:20:36,0 days 00:08:09.000000000,0,1,8.15,7.28
1,20,20,2018-05-25 07:44:59,2018-05-25 07:37:14,0 days 00:07:45.000000000,0,1,7.75,7.44
3,20,20,2018-05-25 08:13:32,2018-05-25 08:07:28,0 days 00:06:04.000000000,0,1,6.066666666666666,8.13
5,20,20,2018-05-25 08:45:06,2018-05-25 08:40:01,0 days 00:05:05.000000000,0,0,5.083333333333333,8.45
7,20,20,2018-05-25 09:14:17,2018-05-25 09:10:24,0 days 00:03:53.000000000,0,0,3.8833333333333333,9.14
11,8,8,2018-05-25 09:46:10,2018-05-25 09:36:44,0 days 00:09:26.000000000,0,1,9.433333333333334,9.46
12,20,20,2018-05-25 10:13:38,2018-05-25 10:09:34,0 days 00:04:04.000000000,0,0,4.066666666666666,10.13
13,8,8,2018-05-25 10:17:15,2018-05-25 10:09:34,0 days 00:07:41.000000000,0,1,7.683333333333334,10.17
14,20,20,2018-05-25 10:13:38,2018-05-25 10:12:57,0 days 00:00:41.000000000,0,0,0.6833333333333333,10.13
15,8,8,2018-05-25 10:17:15,2018-05-25 10:12:57,0 days 00:04:18.000000000,0,0,4.3,10.17
16,20,9,2018-05-25 10:30:54,2018-05-25 10:24:36,0 days 00:06:18.000000000,0,1,6.3,10.3
17,8,8,2018-05-25 10:34:23,2018-05-25 10:24:36,0 days 00:09:47.000000000,0,1,9.783333333333333,10.34
18,20,20,2018-05-25 10:46:08,2018-05-25 10:39:14,0 days 00:06:54.000000000,0,1,6.9,10.46
19,8,8,2018-05-25 10:47:43,2018-05-25 10:39:14,0 days 00:08:29.000000000,0,1,8.483333333333333,10.47
20,20,9,2018-05-25 11:00:51,2018-05-25 10:54:15,0 days 00:06:36.000000000,0,1,6.6,11.0
21,8,8,2018-05-25 11:01:54,2018-05-25 10:54:15,0 days 00:07:39.000000000,0,1,7.65,11.01
22,20,20,2018-05-25 11:14:26,2018-05-25 11:08:54,0 days 00:05:32.000000000,0,0,5.533333333333333,11.14
23,8,8,2018-05-25 11:18:06,2018-05-25 11:08:54,0 days 00:09:12.000000000,0,1,9.2,11.18
25,8,8,2018-05-25 11:31:01,2018-05-25 11:23:55,0 days 00:07:06.000000000,0,1,7.1,11.31
26,20,9,2018-05-25 12:01:41,2018-05-25 11:58:58,0 days 00:02:43.000000000,0,0,2.716666666666667,12.01
27,8,8,2018-05-25 12:02:09,2018-05-25 11:58:58,0 days 00:03:11.000000000,0,0,3.183333333333333,12.02
28,20,20,2018-05-25 12:15:10,2018-05-25 12:10:43,0 days 00:04:27.000000000,0,0,4.45,12.15
29,8,8,2018-05-25 12:18:48,2018-05-25 12:10:43,0 days 00:08:05.000000000,0,1,8.083333333333334,12.18
30,20,9,2018-05-25 12:29:00,2018-05-25 12:21:05,0 days 00:07:55.000000000,0,1,7.916666666666667,12.29
32,20,20,2018-05-25 12:44:25,2018-05-25 12:37:44,0 days 00:06:41.000000000,0,1,6.683333333333334,12.44
33,8,8,2018-05-25 12:47:15,2018-05-25 12:37:44,0 days 00:09:31.000000000,0,1,9.516666666666667,12.47
