,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-07-02 07:32:32,2018-07-02 07:29:17,0 days 00:03:15.000000000,0,0,3.25,7.32
1,13,13,2018-07-02 07:51:17,2018-07-02 07:44:34,0 days 00:06:43.000000000,0,1,6.716666666666667,7.51
2,13,14,2018-07-02 08:05:47,2018-07-02 07:58:52,0 days 00:06:55.000000000,0,1,6.916666666666667,8.05
3,13,13,2018-07-02 08:21:34,2018-07-02 08:15:31,0 days 00:06:03.000000000,0,1,6.05,8.21
4,13,14,2018-07-02 08:34:32,2018-07-02 08:30:02,0 days 00:04:30.000000000,0,0,4.5,8.34
5,13,13,2018-07-02 08:51:19,2018-07-02 08:44:39,0 days 00:06:40.000000000,0,1,6.666666666666667,8.51
6,13,14,2018-07-02 09:03:56,2018-07-02 09:01:18,0 days 00:02:38.000000000,0,0,2.6333333333333333,9.03
7,13,13,2018-07-02 09:21:32,2018-07-02 09:16:00,0 days 00:05:32.000000000,0,0,5.533333333333333,9.21
8,13,14,2018-07-02 09:36:00,2018-07-02 09:30:34,0 days 00:05:26.000000000,0,0,5.433333333333334,9.36
9,13,13,2018-07-02 09:51:06,2018-07-02 09:46:04,0 days 00:05:02.000000000,0,0,5.033333333333333,9.51
12,17,17,2018-07-02 10:07:00,2018-07-02 10:04:03,0 days 00:02:57.000000000,0,0,2.95,10.07
13,13,13,2018-07-02 10:36:00,2018-07-02 10:33:22,0 days 00:02:38.000000000,0,0,2.6333333333333333,10.36
14,17,17,2018-07-02 10:37:32,2018-07-02 10:33:22,0 days 00:04:10.000000000,0,0,4.166666666666667,10.37
16,13,13,2018-07-02 11:06:00,2018-07-02 11:02:36,0 days 00:03:24.000000000,0,0,3.4,11.06
19,13,13,2018-07-02 11:51:00,2018-07-02 11:49:28,0 days 00:01:32.000000000,0,0,1.5333333333333334,11.51
21,13,14,2018-07-02 12:09:45,2018-07-02 12:01:12,0 days 00:08:33.000000000,0,1,8.55,12.09
22,17,17,2018-07-02 12:09:42,2018-07-02 12:01:12,0 days 00:08:30.000000000,0,1,8.5,12.09
23,13,13,2018-07-02 12:21:40,2018-07-02 12:16:58,0 days 00:04:42.000000000,0,0,4.7,12.21
24,17,17,2018-07-02 12:23:01,2018-07-02 12:16:58,0 days 00:06:03.000000000,0,1,6.05,12.23
27,13,13,2018-07-02 12:52:50,2018-07-02 12:50:17,0 days 00:02:33.000000000,0,0,2.55,12.52
28,17,17,2018-07-02 12:52:37,2018-07-02 12:50:17,0 days 00:02:20.000000000,0,0,2.3333333333333335,12.52
29,13,14,2018-07-02 13:07:50,2018-07-02 13:01:57,0 days 00:05:53.000000000,0,0,5.883333333333334,13.07
30,13,13,2018-07-02 13:21:37,2018-07-02 13:17:02,0 days 00:04:35.000000000,0,0,4.583333333333333,13.21
31,13,14,2018-07-02 13:39:22,2018-07-02 13:33:04,0 days 00:06:18.000000000,0,1,6.3,13.39
32,13,13,2018-07-02 13:51:29,2018-07-02 13:43:53,0 days 00:07:36.000000000,0,1,7.6,13.51
33,13,14,2018-07-02 14:04:59,2018-07-02 14:02:16,0 days 00:02:43.000000000,0,0,2.716666666666667,14.04
34,13,13,2018-07-02 14:21:26,2018-07-02 14:17:13,0 days 00:04:13.000000000,0,0,4.216666666666667,14.21
36,13,13,2018-07-02 14:52:13,2018-07-02 14:46:24,0 days 00:05:49.000000000,0,0,5.816666666666666,14.52
37,13,14,2018-07-02 15:06:50,2018-07-02 15:01:25,0 days 00:05:25.000000000,0,0,5.416666666666667,15.06
39,13,14,2018-07-02 15:32:57,2018-07-02 15:30:07,0 days 00:02:50.000000000,0,0,2.8333333333333335,15.32
42,13,14,2018-07-02 16:02:59,2018-07-02 16:00:12,0 days 00:02:47.000000000,0,0,2.783333333333333,16.02
43,17,17,2018-07-02 16:07:00,2018-07-02 16:00:12,0 days 00:06:48.000000000,0,1,6.8,16.07
46,13,14,2018-07-02 16:33:31,2018-07-02 16:31:03,0 days 00:02:28.000000000,0,0,2.466666666666667,16.33
47,17,17,2018-07-02 16:37:50,2018-07-02 16:31:03,0 days 00:06:47.000000000,0,1,6.783333333333333,16.37
49,13,13,2018-07-02 17:07:18,2018-07-02 17:00:45,0 days 00:06:33.000000000,0,1,6.55,17.07
51,13,14,2018-07-02 17:16:29,2018-07-02 17:15:45,0 days 00:00:44.000000000,0,0,0.7333333333333333,17.16
52,17,17,2018-07-02 17:22:28,2018-07-02 17:15:45,0 days 00:06:43.000000000,0,1,6.716666666666667,17.22
53,13,14,2018-07-02 17:52:47,2018-07-02 17:47:46,0 days 00:05:01.000000000,0,0,5.016666666666667,17.52
55,13,13,2018-07-02 18:12:40,2018-07-02 18:03:39,0 days 00:09:01.000000000,0,1,9.016666666666667,18.12
56,17,17,2018-07-02 18:07:27,2018-07-02 18:03:39,0 days 00:03:48.000000000,0,0,3.8,18.07
57,13,14,2018-07-02 18:19:18,2018-07-02 18:17:04,0 days 00:02:14.000000000,0,0,2.2333333333333334,18.19
58,17,17,2018-07-02 18:25:21,2018-07-02 18:17:04,0 days 00:08:17.000000000,0,1,8.283333333333333,18.25
59,13,14,2018-07-02 18:49:58,2018-07-02 18:48:28,0 days 00:01:30.000000000,0,0,1.5,18.49
60,17,17,2018-07-02 18:53:07,2018-07-02 18:48:28,0 days 00:04:39.000000000,0,0,4.65,18.53
61,13,13,2018-07-02 19:06:00,2018-07-02 19:02:59,0 days 00:03:01.000000000,0,0,3.0166666666666666,19.06
64,13,14,2018-07-02 19:43:00,2018-07-02 19:33:53,0 days 00:09:07.000000000,0,1,9.116666666666667,19.43
65,17,17,2018-07-02 19:38:01,2018-07-02 19:33:53,0 days 00:04:08.000000000,0,0,4.133333333333334,19.38
66,13,13,2018-07-02 19:51:43,2018-07-02 19:50:40,0 days 00:01:03.000000000,0,0,1.05,19.51
67,17,17,2018-07-02 19:52:32,2018-07-02 19:50:40,0 days 00:01:52.000000000,0,0,1.8666666666666667,19.52
69,13,13,2018-07-02 20:21:50,2018-07-02 20:19:04,0 days 00:02:46.000000000,0,0,2.7666666666666666,20.21
71,13,14,2018-07-02 20:35:12,2018-07-02 20:32:48,0 days 00:02:24.000000000,0,0,2.4,20.35
72,17,17,2018-07-02 20:38:34,2018-07-02 20:32:48,0 days 00:05:46.000000000,0,0,5.766666666666667,20.38
73,13,13,2018-07-02 20:53:09,2018-07-02 20:45:41,0 days 00:07:28.000000000,0,1,7.466666666666667,20.53
75,13,14,2018-07-02 21:03:04,2018-07-02 21:00:25,0 days 00:02:39.000000000,0,0,2.65,21.03
76,17,17,2018-07-02 21:08:33,2018-07-02 21:00:25,0 days 00:08:08.000000000,0,1,8.133333333333333,21.08
77,13,13,2018-07-02 21:22:36,2018-07-02 21:16:40,0 days 00:05:56.000000000,0,0,5.933333333333334,21.22
78,17,17,2018-07-02 21:23:07,2018-07-02 21:16:40,0 days 00:06:27.000000000,0,1,6.45,21.23
79,13,14,2018-07-02 21:36:00,2018-07-02 21:29:27,0 days 00:06:33.000000000,0,1,6.55,21.36
82,17,17,2018-07-02 21:53:30,2018-07-02 21:44:24,0 days 00:09:06.000000000,0,1,9.1,21.53
83,13,14,2018-07-02 22:02:32,2018-07-02 22:01:55,0 days 00:00:37.000000000,0,0,0.6166666666666667,22.02
84,17,17,2018-07-02 22:09:20,2018-07-02 22:01:55,0 days 00:07:25.000000000,0,1,7.416666666666667,22.09
