,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-09-10 07:40:00,2018-09-10 07:47:03,0 days 00:07:03.000000000,0,1,7.05,7.4
1,20,20,2018-09-10 08:06:55,2018-09-10 08:16:35,0 days 00:09:40.000000000,0,1,9.666666666666666,8.06
2,20,20,2018-09-10 08:40:59,2018-09-10 08:47:43,0 days 00:06:44.000000000,0,1,6.733333333333333,8.4
3,20,20,2018-09-10 09:07:59,2018-09-10 09:17:25,0 days 00:09:26.000000000,0,1,9.433333333333334,9.07
4,20,20,2018-09-10 09:37:59,2018-09-10 09:47:28,0 days 00:09:29.000000000,0,1,9.483333333333333,9.37
7,20,9,2018-09-10 10:27:26,2018-09-10 10:31:40,0 days 00:04:14.000000000,0,0,4.233333333333333,10.27
8,20,20,2018-09-10 10:38:25,2018-09-10 10:47:54,0 days 00:09:29.000000000,0,1,9.483333333333333,10.38
10,20,20,2018-09-10 11:10:31,2018-09-10 11:17:17,0 days 00:06:46.000000000,0,1,6.766666666666667,11.1
11,20,9,2018-09-10 11:29:21,2018-09-10 11:32:18,0 days 00:02:57.000000000,0,0,2.95,11.29
12,20,20,2018-09-10 11:37:37,2018-09-10 11:47:01,0 days 00:09:24.000000000,0,1,9.4,11.37
13,20,9,2018-09-10 11:55:30,2018-09-10 12:01:55,0 days 00:06:25.000000000,0,1,6.416666666666667,11.55
14,20,20,2018-09-10 12:10:50,2018-09-10 12:18:07,0 days 00:07:17.000000000,0,1,7.283333333333333,12.1
15,20,9,2018-09-10 12:28:21,2018-09-10 12:33:06,0 days 00:04:45.000000000,0,0,4.75,12.28
16,20,20,2018-09-10 12:41:14,2018-09-10 12:46:52,0 days 00:05:38.000000000,0,0,5.633333333333334,12.41
17,20,20,2018-09-10 13:10:01,2018-09-10 13:16:29,0 days 00:06:28.000000000,0,1,6.466666666666667,13.1
18,20,20,2018-09-10 13:40:00,2018-09-10 13:48:35,0 days 00:08:35.000000000,0,1,8.583333333333334,13.4
19,20,20,2018-09-10 14:09:59,2018-09-10 14:16:27,0 days 00:06:28.000000000,0,1,6.466666666666667,14.09
20,20,20,2018-09-10 14:37:00,2018-09-10 14:46:29,0 days 00:09:29.000000000,0,1,9.483333333333333,14.37
21,20,20,2018-09-10 15:10:00,2018-09-10 15:17:46,0 days 00:07:46.000000000,0,1,7.766666666666667,15.1
22,20,20,2018-09-10 15:44:39,2018-09-10 15:46:43,0 days 00:02:04.000000000,0,0,2.066666666666667,15.44
23,20,9,2018-09-10 15:56:56,2018-09-10 16:01:15,0 days 00:04:19.000000000,0,0,4.316666666666666,15.56
24,20,20,2018-09-10 16:09:11,2018-09-10 16:18:49,0 days 00:09:38.000000000,0,1,9.633333333333333,16.09
25,20,9,2018-09-10 16:27:13,2018-09-10 16:31:00,0 days 00:03:47.000000000,0,0,3.783333333333333,16.27
26,20,20,2018-09-10 16:43:09,2018-09-10 16:46:23,0 days 00:03:14.000000000,0,0,3.2333333333333334,16.43
27,20,9,2018-09-10 16:59:22,2018-09-10 17:01:54,0 days 00:02:32.000000000,0,0,2.533333333333333,16.59
29,20,9,2018-09-10 17:29:17,2018-09-10 17:34:22,0 days 00:05:05.000000000,0,0,5.083333333333333,17.29
31,20,9,2018-09-10 17:59:13,2018-09-10 18:01:47,0 days 00:02:34.000000000,0,0,2.566666666666667,17.59
33,20,9,2018-09-10 18:29:02,2018-09-10 18:31:43,0 days 00:02:41.000000000,0,0,2.683333333333333,18.29
34,20,20,2018-09-10 18:40:55,2018-09-10 18:46:43,0 days 00:05:48.000000000,0,0,5.8,18.4
35,20,9,2018-09-10 18:57:20,2018-09-10 19:03:06,0 days 00:05:46.000000000,0,0,5.766666666666667,18.57
36,20,20,2018-09-10 19:14:27,2018-09-10 19:17:41,0 days 00:03:14.000000000,0,0,3.2333333333333334,19.14
37,20,9,2018-09-10 19:28:11,2018-09-10 19:31:24,0 days 00:03:13.000000000,0,0,3.216666666666667,19.28
38,20,20,2018-09-10 19:40:00,2018-09-10 19:48:56,0 days 00:08:56.000000000,0,1,8.933333333333334,19.4
39,20,9,2018-09-10 19:58:32,2018-09-10 20:01:25,0 days 00:02:53.000000000,0,0,2.8833333333333333,19.58
40,20,20,2018-09-10 20:09:00,2018-09-10 20:16:28,0 days 00:07:28.000000000,0,1,7.466666666666667,20.09
42,20,9,2018-09-10 20:25:52,2018-09-10 20:33:33,0 days 00:07:41.000000000,0,1,7.683333333333334,20.25
43,20,20,2018-09-10 20:40:32,2018-09-10 20:46:10,0 days 00:05:38.000000000,0,0,5.633333333333334,20.4
44,20,9,2018-09-10 20:57:08,2018-09-10 21:01:14,0 days 00:04:06.000000000,0,0,4.1,20.57
45,20,20,2018-09-10 21:09:16,2018-09-10 21:17:34,0 days 00:08:18.000000000,0,1,8.3,21.09
46,20,20,2018-09-10 21:10:00,2018-09-10 21:17:34,0 days 00:07:34.000000000,0,1,7.566666666666666,21.1
47,20,9,2018-09-10 21:27:33,2018-09-10 21:31:21,0 days 00:03:48.000000000,0,0,3.8,21.27
48,20,20,2018-09-10 21:36:43,2018-09-10 21:45:33,0 days 00:08:50.000000000,0,1,8.833333333333334,21.36
49,20,9,2018-09-10 21:56:46,2018-09-10 22:03:05,0 days 00:06:19.000000000,0,1,6.316666666666666,21.56
50,20,20,2018-09-10 22:09:00,2018-09-10 22:15:39,0 days 00:06:39.000000000,0,1,6.65,22.09
51,20,20,2018-09-10 22:10:00,2018-09-10 22:15:39,0 days 00:05:39.000000000,0,0,5.65,22.1
52,20,9,2018-09-10 22:26:44,2018-09-10 22:30:50,0 days 00:04:06.000000000,0,0,4.1,22.26
53,8,8,2018-09-10 09:41:32,2018-09-10 09:47:28,0 days 00:05:56.000000000,0,0,5.933333333333334,9.41
55,8,8,2018-09-10 10:09:51,2018-09-10 10:17:57,0 days 00:08:06.000000000,0,1,8.1,10.09
56,8,8,2018-09-10 10:28:13,2018-09-10 10:31:40,0 days 00:03:27.000000000,0,0,3.45,10.28
57,8,8,2018-09-10 10:44:28,2018-09-10 10:47:54,0 days 00:03:26.000000000,0,0,3.433333333333333,10.44
59,8,8,2018-09-10 11:11:22,2018-09-10 11:17:17,0 days 00:05:55.000000000,0,0,5.916666666666667,11.11
60,8,8,2018-09-10 11:28:53,2018-09-10 11:32:18,0 days 00:03:25.000000000,0,0,3.4166666666666665,11.28
61,8,8,2018-09-10 11:40:37,2018-09-10 11:47:01,0 days 00:06:24.000000000,0,1,6.4,11.4
