,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,3,3,2018-05-29 09:48:42,2018-05-29 09:53:39,0 days 00:04:57.000000000,0,0,4.95,9.48
1,3,3,2018-05-29 10:03:21,2018-05-29 10:09:30,0 days 00:06:09.000000000,0,1,6.15,10.03
2,3,3,2018-05-29 10:18:42,2018-05-29 10:24:29,0 days 00:05:47.000000000,0,0,5.783333333333333,10.18
3,3,3,2018-05-29 10:34:58,2018-05-29 10:38:22,0 days 00:03:24.000000000,0,0,3.4,10.34
4,3,3,2018-05-29 10:50:01,2018-05-29 10:54:10,0 days 00:04:09.000000000,0,0,4.15,10.5
5,3,3,2018-05-29 11:06:15,2018-05-29 11:09:38,0 days 00:03:23.000000000,0,0,3.3833333333333333,11.06
6,3,3,2018-05-29 11:19:47,2018-05-29 11:24:36,0 days 00:04:49.000000000,0,0,4.816666666666666,11.19
7,3,3,2018-05-29 11:34:01,2018-05-29 11:38:23,0 days 00:04:22.000000000,0,0,4.366666666666666,11.34
8,3,3,2018-05-29 11:47:04,2018-05-29 11:54:00,0 days 00:06:56.000000000,0,1,6.933333333333334,11.47
9,3,3,2018-05-29 12:05:27,2018-05-29 12:09:50,0 days 00:04:23.000000000,0,0,4.383333333333334,12.05
10,3,3,2018-05-29 12:19:59,2018-05-29 12:23:18,0 days 00:03:19.000000000,0,0,3.316666666666667,12.19
11,3,3,2018-05-29 16:19:30,2018-05-29 16:23:37,0 days 00:04:07.000000000,0,0,4.116666666666666,16.19
12,3,3,2018-05-29 16:34:42,2018-05-29 16:39:31,0 days 00:04:49.000000000,0,0,4.816666666666666,16.34
13,3,3,2018-05-29 16:49:50,2018-05-29 16:54:33,0 days 00:04:43.000000000,0,0,4.716666666666667,16.49
14,3,3,2018-05-29 17:06:14,2018-05-29 17:09:09,0 days 00:02:55.000000000,0,0,2.9166666666666665,17.06
15,3,3,2018-05-29 17:16:47,2018-05-29 17:23:55,0 days 00:07:08.000000000,0,1,7.133333333333334,17.16
16,3,3,2018-05-29 17:35:37,2018-05-29 17:38:13,0 days 00:02:36.000000000,0,0,2.6,17.35
17,3,3,2018-05-29 17:46:33,2018-05-29 17:53:37,0 days 00:07:04.000000000,0,1,7.066666666666666,17.46
18,3,3,2018-05-29 18:06:58,2018-05-29 18:08:58,0 days 00:02:00.000000000,0,0,2.0,18.06
19,3,3,2018-05-29 18:16:54,2018-05-29 18:23:14,0 days 00:06:20.000000000,0,1,6.333333333333333,18.16
20,3,3,2018-05-29 21:04:46,2018-05-29 21:08:31,0 days 00:03:45.000000000,0,0,3.75,21.04
21,3,3,2018-05-29 21:18:32,2018-05-29 21:23:53,0 days 00:05:21.000000000,0,0,5.35,21.18
22,3,3,2018-05-29 21:31:28,2018-05-29 21:38:28,0 days 00:07:00.000000000,0,1,7.0,21.31
23,3,3,2018-05-29 21:46:03,2018-05-29 21:53:31,0 days 00:07:28.000000000,0,1,7.466666666666667,21.46
24,3,3,2018-05-29 22:03:07,2018-05-29 22:08:31,0 days 00:05:24.000000000,0,0,5.4,22.03
25,3,3,2018-05-29 22:15:12,2018-05-29 22:23:32,0 days 00:08:20.000000000,0,1,8.333333333333334,22.15
27,13,14,2018-05-29 07:30:58,2018-05-29 07:39:35,0 days 00:08:37.000000000,0,1,8.616666666666667,7.3
28,13,13,2018-05-29 07:50:33,2018-05-29 07:53:54,0 days 00:03:21.000000000,0,0,3.35,7.5
29,13,14,2018-05-29 08:02:36,2018-05-29 08:08:25,0 days 00:05:49.000000000,0,0,5.816666666666666,8.02
30,13,13,2018-05-29 08:19:36,2018-05-29 08:24:01,0 days 00:04:25.000000000,0,0,4.416666666666667,8.19
32,13,13,2018-05-29 08:49:57,2018-05-29 08:56:08,0 days 00:06:11.000000000,0,1,6.183333333333334,8.49
33,13,14,2018-05-29 09:04:44,2018-05-29 09:09:03,0 days 00:04:19.000000000,0,0,4.316666666666666,9.04
34,13,13,2018-05-29 09:19:30,2018-05-29 09:26:07,0 days 00:06:37.000000000,0,1,6.616666666666666,9.19
35,13,14,2018-05-29 09:31:47,2018-05-29 09:38:12,0 days 00:06:25.000000000,0,1,6.416666666666667,9.31
36,13,13,2018-05-29 09:49:58,2018-05-29 09:53:39,0 days 00:03:41.000000000,0,0,3.683333333333333,9.49
37,13,14,2018-05-29 10:21:20,2018-05-29 10:24:29,0 days 00:03:09.000000000,0,0,3.15,10.21
38,13,13,2018-05-29 10:34:55,2018-05-29 10:38:22,0 days 00:03:27.000000000,0,0,3.45,10.34
39,13,14,2018-05-29 10:46:19,2018-05-29 10:54:10,0 days 00:07:51.000000000,0,1,7.85,10.46
