,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-07-18 07:39:52,2018-07-18 07:46:01,0 days 00:06:09.000000000,0,1,6.15,7.39
1,20,20,2018-07-18 08:08:02,2018-07-18 08:16:00,0 days 00:07:58.000000000,0,1,7.966666666666667,8.08
2,20,20,2018-07-18 08:40:00,2018-07-18 08:48:29,0 days 00:08:29.000000000,0,1,8.483333333333333,8.4
3,20,20,2018-07-18 09:11:33,2018-07-18 09:17:15,0 days 00:05:42.000000000,0,0,5.7,9.11
4,20,20,2018-07-18 09:44:18,2018-07-18 09:48:29,0 days 00:04:11.000000000,0,0,4.183333333333334,9.44
6,20,20,2018-07-18 10:11:19,2018-07-18 10:17:18,0 days 00:05:59.000000000,0,0,5.983333333333333,10.11
7,20,9,2018-07-18 10:27:58,2018-07-18 10:35:12,0 days 00:07:14.000000000,0,1,7.233333333333333,10.27
8,20,20,2018-07-18 10:37:57,2018-07-18 10:47:22,0 days 00:09:25.000000000,0,1,9.416666666666666,10.37
11,20,9,2018-07-18 11:30:10,2018-07-18 11:33:38,0 days 00:03:28.000000000,0,0,3.466666666666667,11.3
12,20,20,2018-07-18 11:43:25,2018-07-18 11:48:11,0 days 00:04:46.000000000,0,0,4.766666666666667,11.43
13,20,9,2018-07-18 11:58:28,2018-07-18 12:02:20,0 days 00:03:52.000000000,0,0,3.8666666666666667,11.58
14,20,20,2018-07-18 12:15:02,2018-07-18 12:24:23,0 days 00:09:21.000000000,0,1,9.35,12.15
17,20,20,2018-07-18 13:18:15,2018-07-18 13:21:39,0 days 00:03:24.000000000,0,0,3.4,13.18
18,20,20,2018-07-18 13:44:04,2018-07-18 13:46:21,0 days 00:02:17.000000000,0,0,2.283333333333333,13.44
20,20,20,2018-07-18 14:41:31,2018-07-18 14:46:29,0 days 00:04:58.000000000,0,0,4.966666666666667,14.41
21,20,20,2018-07-18 15:08:35,2018-07-18 15:16:32,0 days 00:07:57.000000000,0,1,7.95,15.08
22,20,20,2018-07-18 15:39:24,2018-07-18 15:47:43,0 days 00:08:19.000000000,0,1,8.316666666666666,15.39
23,20,9,2018-07-18 15:57:28,2018-07-18 16:02:44,0 days 00:05:16.000000000,0,0,5.266666666666667,15.57
24,20,20,2018-07-18 16:07:44,2018-07-18 16:17:21,0 days 00:09:37.000000000,0,1,9.616666666666667,16.07
25,20,9,2018-07-18 16:26:16,2018-07-18 16:32:50,0 days 00:06:34.000000000,0,1,6.566666666666666,16.26
26,20,20,2018-07-18 16:38:10,2018-07-18 16:47:00,0 days 00:08:50.000000000,0,1,8.833333333333334,16.38
27,20,9,2018-07-18 16:58:19,2018-07-18 17:04:36,0 days 00:06:17.000000000,0,1,6.283333333333333,16.58
29,20,9,2018-07-18 17:26:39,2018-07-18 17:31:44,0 days 00:05:05.000000000,0,0,5.083333333333333,17.26
30,20,20,2018-07-18 17:37:45,2018-07-18 17:46:45,0 days 00:09:00.000000000,0,1,9.0,17.37
31,20,9,2018-07-18 17:58:38,2018-07-18 18:01:45,0 days 00:03:07.000000000,0,0,3.1166666666666667,17.58
33,20,9,2018-07-18 18:28:06,2018-07-18 18:31:39,0 days 00:03:33.000000000,0,0,3.55,18.28
34,20,20,2018-07-18 18:40:46,2018-07-18 18:47:51,0 days 00:07:05.000000000,0,1,7.083333333333333,18.4
35,20,9,2018-07-18 18:58:26,2018-07-18 19:04:03,0 days 00:05:37.000000000,0,0,5.616666666666666,18.58
36,20,20,2018-07-18 19:11:18,2018-07-18 19:18:17,0 days 00:06:59.000000000,0,1,6.983333333333333,19.11
37,20,9,2018-07-18 19:29:38,2018-07-18 19:32:36,0 days 00:02:58.000000000,0,0,2.966666666666667,19.29
38,20,20,2018-07-18 19:43:21,2018-07-18 19:47:36,0 days 00:04:15.000000000,0,0,4.25,19.43
40,20,20,2018-07-18 20:11:13,2018-07-18 20:18:05,0 days 00:06:52.000000000,0,1,6.866666666666666,20.11
42,20,20,2018-07-18 20:39:58,2018-07-18 20:48:00,0 days 00:08:02.000000000,0,1,8.033333333333333,20.39
45,20,9,2018-07-18 21:29:28,2018-07-18 21:32:12,0 days 00:02:44.000000000,0,0,2.7333333333333334,21.29
47,20,9,2018-07-18 21:55:42,2018-07-18 22:03:10,0 days 00:07:28.000000000,0,1,7.466666666666667,21.55
48,20,20,2018-07-18 22:06:21,2018-07-18 22:16:07,0 days 00:09:46.000000000,0,1,9.766666666666667,22.06
49,20,9,2018-07-18 22:24:52,2018-07-18 22:31:34,0 days 00:06:42.000000000,0,1,6.7,22.24
50,8,8,2018-07-18 09:42:30,2018-07-18 09:48:29,0 days 00:05:59.000000000,0,0,5.983333333333333,9.42
52,8,8,2018-07-18 10:11:38,2018-07-18 10:17:18,0 days 00:05:40.000000000,0,0,5.666666666666667,10.11
53,8,8,2018-07-18 10:26:37,2018-07-18 10:35:12,0 days 00:08:35.000000000,0,1,8.583333333333334,10.26
54,8,8,2018-07-18 10:42:05,2018-07-18 10:47:22,0 days 00:05:17.000000000,0,0,5.283333333333333,10.42
56,8,8,2018-07-18 11:12:03,2018-07-18 11:16:57,0 days 00:04:54.000000000,0,0,4.9,11.12
57,8,8,2018-07-18 11:26:56,2018-07-18 11:33:38,0 days 00:06:42.000000000,0,1,6.7,11.26
58,8,8,2018-07-18 11:42:23,2018-07-18 11:48:11,0 days 00:05:48.000000000,0,0,5.8,11.42
59,8,8,2018-07-18 11:58:10,2018-07-18 12:02:20,0 days 00:04:10.000000000,0,0,4.166666666666667,11.58
61,8,8,2018-07-18 12:26:32,2018-07-18 12:31:04,0 days 00:04:32.000000000,0,0,4.533333333333333,12.26
62,8,8,2018-07-18 12:42:23,2018-07-18 12:49:07,0 days 00:06:44.000000000,0,1,6.733333333333333,12.42
63,8,8,2018-07-18 16:10:10,2018-07-18 16:17:21,0 days 00:07:11.000000000,0,1,7.183333333333334,16.1
64,8,8,2018-07-18 16:26:28,2018-07-18 16:32:50,0 days 00:06:22.000000000,0,1,6.366666666666666,16.26
65,8,8,2018-07-18 16:41:28,2018-07-18 16:47:00,0 days 00:05:32.000000000,0,0,5.533333333333333,16.41
66,8,8,2018-07-18 16:57:19,2018-07-18 17:04:36,0 days 00:07:17.000000000,0,1,7.283333333333333,16.57
68,8,8,2018-07-18 17:26:02,2018-07-18 17:31:44,0 days 00:05:42.000000000,0,0,5.7,17.26
69,8,8,2018-07-18 17:39:48,2018-07-18 17:46:45,0 days 00:06:57.000000000,0,1,6.95,17.39
70,8,8,2018-07-18 17:57:21,2018-07-18 18:01:45,0 days 00:04:24.000000000,0,0,4.4,17.57
