,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,9,2018-06-14 07:28:39,2018-06-14 07:22:08,0 days 00:06:31.000000000,0,1,6.516666666666667,7.28
1,20,20,2018-06-14 07:44:03,2018-06-14 07:38:18,0 days 00:05:45.000000000,0,0,5.75,7.44
3,20,20,2018-06-14 08:14:57,2018-06-14 08:10:00,0 days 00:04:57.000000000,0,0,4.95,8.14
5,20,20,2018-06-14 08:46:08,2018-06-14 08:39:17,0 days 00:06:51.000000000,0,1,6.85,8.46
7,20,20,2018-06-14 09:14:00,2018-06-14 09:09:09,0 days 00:04:51.000000000,0,0,4.85,9.14
10,20,20,2018-06-14 09:44:09,2018-06-14 09:40:11,0 days 00:03:58.000000000,0,0,3.966666666666667,9.44
11,8,8,2018-06-14 09:47:23,2018-06-14 09:40:11,0 days 00:07:12.000000000,0,1,7.2,9.47
12,20,9,2018-06-14 09:59:00,2018-06-14 09:53:08,0 days 00:05:52.000000000,0,0,5.866666666666666,9.59
13,8,8,2018-06-14 09:59:54,2018-06-14 09:53:08,0 days 00:06:46.000000000,0,1,6.766666666666667,9.59
14,20,20,2018-06-14 10:14:00,2018-06-14 10:08:58,0 days 00:05:02.000000000,0,0,5.033333333333333,10.14
15,8,8,2018-06-14 10:15:17,2018-06-14 10:08:58,0 days 00:06:19.000000000,0,1,6.316666666666666,10.15
16,20,9,2018-06-14 10:30:47,2018-06-14 10:24:24,0 days 00:06:23.000000000,0,1,6.383333333333334,10.3
17,8,8,2018-06-14 10:31:09,2018-06-14 10:24:24,0 days 00:06:45.000000000,0,1,6.75,10.31
18,20,20,2018-06-14 10:44:08,2018-06-14 10:38:33,0 days 00:05:35.000000000,0,0,5.583333333333333,10.44
19,8,8,2018-06-14 10:44:30,2018-06-14 10:38:33,0 days 00:05:57.000000000,0,0,5.95,10.44
20,20,9,2018-06-14 11:02:49,2018-06-14 10:55:10,0 days 00:07:39.000000000,0,1,7.65,11.02
21,8,8,2018-06-14 11:00:23,2018-06-14 10:55:10,0 days 00:05:13.000000000,0,0,5.216666666666667,11.0
22,20,20,2018-06-14 11:18:45,2018-06-14 11:11:48,0 days 00:06:57.000000000,0,1,6.95,11.18
23,8,8,2018-06-14 11:14:33,2018-06-14 11:11:48,0 days 00:02:45.000000000,0,0,2.75,11.14
24,20,9,2018-06-14 11:31:06,2018-06-14 11:25:14,0 days 00:05:52.000000000,0,0,5.866666666666666,11.31
25,8,8,2018-06-14 11:29:34,2018-06-14 11:25:14,0 days 00:04:20.000000000,0,0,4.333333333333333,11.29
26,20,9,2018-06-14 12:03:28,2018-06-14 11:54:31,0 days 00:08:57.000000000,0,1,8.95,12.03
27,8,8,2018-06-14 11:59:53,2018-06-14 11:54:31,0 days 00:05:22.000000000,0,0,5.366666666666666,11.59
28,20,20,2018-06-14 12:15:18,2018-06-14 12:09:01,0 days 00:06:17.000000000,0,1,6.283333333333333,12.15
29,8,8,2018-06-14 12:16:54,2018-06-14 12:09:01,0 days 00:07:53.000000000,0,1,7.883333333333334,12.16
30,20,9,2018-06-14 12:33:22,2018-06-14 12:25:15,0 days 00:08:07.000000000,0,1,8.116666666666667,12.33
31,8,8,2018-06-14 12:31:47,2018-06-14 12:25:15,0 days 00:06:32.000000000,0,1,6.533333333333333,12.31
32,20,20,2018-06-14 12:44:00,2018-06-14 12:39:21,0 days 00:04:39.000000000,0,0,4.65,12.44
33,8,8,2018-06-14 12:45:56,2018-06-14 12:39:21,0 days 00:06:35.000000000,0,1,6.583333333333333,12.45
34,20,9,2018-06-14 12:59:00,2018-06-14 12:55:10,0 days 00:03:50.000000000,0,0,3.8333333333333335,12.59
35,20,20,2018-06-14 13:19:05,2018-06-14 13:10:05,0 days 00:09:00.000000000,0,1,9.0,13.19
37,20,20,2018-06-14 13:44:00,2018-06-14 13:37:23,0 days 00:06:37.000000000,0,1,6.616666666666666,13.44
39,20,20,2018-06-14 14:17:43,2018-06-14 14:10:14,0 days 00:07:29.000000000,0,1,7.483333333333333,14.17
41,20,20,2018-06-14 14:44:17,2018-06-14 14:40:17,0 days 00:04:00.000000000,0,0,4.0,14.44
43,20,20,2018-06-14 15:13:26,2018-06-14 15:06:55,0 days 00:06:31.000000000,0,1,6.516666666666667,15.13
45,20,20,2018-06-14 15:44:35,2018-06-14 15:40:07,0 days 00:04:28.000000000,0,0,4.466666666666667,15.44
46,20,9,2018-06-14 16:01:02,2018-06-14 15:53:52,0 days 00:07:10.000000000,0,1,7.166666666666667,16.01
48,20,20,2018-06-14 16:14:04,2018-06-14 16:08:53,0 days 00:05:11.000000000,0,0,5.183333333333334,16.14
49,8,8,2018-06-14 16:16:47,2018-06-14 16:08:53,0 days 00:07:54.000000000,0,1,7.9,16.16
50,20,9,2018-06-14 16:32:13,2018-06-14 16:26:20,0 days 00:05:53.000000000,0,0,5.883333333333334,16.32
51,8,8,2018-06-14 16:29:39,2018-06-14 16:26:20,0 days 00:03:19.000000000,0,0,3.316666666666667,16.29
52,20,20,2018-06-14 16:44:25,2018-06-14 16:38:24,0 days 00:06:01.000000000,0,1,6.016666666666667,16.44
53,8,8,2018-06-14 16:47:07,2018-06-14 16:38:24,0 days 00:08:43.000000000,0,1,8.716666666666667,16.47
54,20,9,2018-06-14 17:01:44,2018-06-14 16:55:04,0 days 00:06:40.000000000,0,1,6.666666666666667,17.01
55,8,8,2018-06-14 16:59:58,2018-06-14 16:55:04,0 days 00:04:54.000000000,0,0,4.9,16.59
56,20,20,2018-06-14 17:13:57,2018-06-14 17:12:09,0 days 00:01:48.000000000,0,0,1.8,17.13
57,8,8,2018-06-14 17:16:09,2018-06-14 17:12:09,0 days 00:04:00.000000000,0,0,4.0,17.16
58,20,9,2018-06-14 17:33:15,2018-06-14 17:23:23,0 days 00:09:52.000000000,0,1,9.866666666666667,17.33
59,8,8,2018-06-14 17:31:51,2018-06-14 17:23:23,0 days 00:08:28.000000000,0,1,8.466666666666667,17.31
60,20,20,2018-06-14 17:45:57,2018-06-14 17:38:45,0 days 00:07:12.000000000,0,1,7.2,17.45
61,8,8,2018-06-14 17:46:24,2018-06-14 17:38:45,0 days 00:07:39.000000000,0,1,7.65,17.46
63,8,8,2018-06-14 18:02:07,2018-06-14 17:54:37,0 days 00:07:30.000000000,0,1,7.5,18.02
65,8,8,2018-06-14 18:16:12,2018-06-14 18:10:28,0 days 00:05:44.000000000,0,0,5.733333333333333,18.16
66,20,9,2018-06-14 18:33:27,2018-06-14 18:25:23,0 days 00:08:04.000000000,0,1,8.066666666666666,18.33
67,8,8,2018-06-14 18:31:31,2018-06-14 18:25:23,0 days 00:06:08.000000000,0,1,6.133333333333334,18.31
68,20,9,2018-06-14 19:05:36,2018-06-14 18:59:57,0 days 00:05:39.000000000,0,0,5.65,19.05
70,20,20,2018-06-14 19:15:49,2018-06-14 19:10:03,0 days 00:05:46.000000000,0,0,5.766666666666667,19.15
71,8,8,2018-06-14 19:17:48,2018-06-14 19:10:03,0 days 00:07:45.000000000,0,1,7.75,19.17
74,20,20,2018-06-14 19:44:28,2018-06-14 19:42:04,0 days 00:02:24.000000000,0,0,2.4,19.44
75,8,8,2018-06-14 19:47:44,2018-06-14 19:42:04,0 days 00:05:40.000000000,0,0,5.666666666666667,19.47
