,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-09-24 07:37:29,2018-09-24 07:46:40,0 days 00:09:11.000000000,0,1,9.183333333333334,7.37
1,20,20,2018-09-24 08:13:03,2018-09-24 08:16:24,0 days 00:03:21.000000000,0,0,3.35,8.13
2,20,20,2018-09-24 08:44:39,2018-09-24 08:47:05,0 days 00:02:26.000000000,0,0,2.433333333333333,8.44
3,20,20,2018-09-24 09:11:40,2018-09-24 09:16:00,0 days 00:04:20.000000000,0,0,4.333333333333333,9.11
4,20,20,2018-09-24 09:39:46,2018-09-24 09:46:29,0 days 00:06:43.000000000,0,1,6.716666666666667,9.39
6,20,20,2018-09-24 10:10:00,2018-09-24 10:15:51,0 days 00:05:51.000000000,0,0,5.85,10.1
7,20,9,2018-09-24 10:26:54,2018-09-24 10:32:56,0 days 00:06:02.000000000,0,1,6.033333333333333,10.26
8,20,20,2018-09-24 10:39:38,2018-09-24 10:47:01,0 days 00:07:23.000000000,0,1,7.383333333333334,10.39
10,20,20,2018-09-24 11:07:57,2018-09-24 11:17:50,0 days 00:09:53.000000000,0,1,9.883333333333333,11.07
11,20,9,2018-09-24 11:27:08,2018-09-24 11:32:55,0 days 00:05:47.000000000,0,0,5.783333333333333,11.27
12,20,20,2018-09-24 11:40:00,2018-09-24 11:46:39,0 days 00:06:39.000000000,0,1,6.65,11.4
13,20,9,2018-09-24 11:58:43,2018-09-24 12:01:19,0 days 00:02:36.000000000,0,0,2.6,11.58
14,20,20,2018-09-24 12:08:59,2018-09-24 12:18:24,0 days 00:09:25.000000000,0,1,9.416666666666666,12.08
15,20,9,2018-09-24 12:28:38,2018-09-24 12:31:38,0 days 00:03:00.000000000,0,0,3.0,12.28
16,20,20,2018-09-24 12:40:00,2018-09-24 12:46:10,0 days 00:06:10.000000000,0,1,6.166666666666667,12.4
17,20,20,2018-09-24 13:10:29,2018-09-24 13:17:20,0 days 00:06:51.000000000,0,1,6.85,13.1
18,20,20,2018-09-24 13:41:18,2018-09-24 13:48:07,0 days 00:06:49.000000000,0,1,6.816666666666666,13.41
19,20,20,2018-09-24 14:09:32,2018-09-24 14:15:35,0 days 00:06:03.000000000,0,1,6.05,14.09
20,20,20,2018-09-24 14:37:00,2018-09-24 14:46:44,0 days 00:09:44.000000000,0,1,9.733333333333333,14.37
21,20,20,2018-09-24 15:10:53,2018-09-24 15:16:37,0 days 00:05:44.000000000,0,0,5.733333333333333,15.1
22,20,20,2018-09-24 15:42:51,2018-09-24 15:47:12,0 days 00:04:21.000000000,0,0,4.35,15.42
23,20,9,2018-09-24 15:59:38,2018-09-24 16:01:49,0 days 00:02:11.000000000,0,0,2.183333333333333,15.59
24,20,20,2018-09-24 16:09:04,2018-09-24 16:17:14,0 days 00:08:10.000000000,0,1,8.166666666666666,16.09
25,20,9,2018-09-24 16:29:35,2018-09-24 16:32:17,0 days 00:02:42.000000000,0,0,2.7,16.29
26,20,20,2018-09-24 16:41:08,2018-09-24 16:47:22,0 days 00:06:14.000000000,0,1,6.233333333333333,16.41
27,20,9,2018-09-24 16:56:14,2018-09-24 17:01:30,0 days 00:05:16.000000000,0,0,5.266666666666667,16.56
29,20,9,2018-09-24 17:27:49,2018-09-24 17:32:11,0 days 00:04:22.000000000,0,0,4.366666666666666,17.27
30,20,20,2018-09-24 17:43:07,2018-09-24 17:46:27,0 days 00:03:20.000000000,0,0,3.3333333333333335,17.43
31,20,9,2018-09-24 17:59:15,2018-09-24 18:02:22,0 days 00:03:07.000000000,0,0,3.1166666666666667,17.59
33,20,9,2018-09-24 18:27:13,2018-09-24 18:32:09,0 days 00:04:56.000000000,0,0,4.933333333333334,18.27
34,20,20,2018-09-24 18:39:15,2018-09-24 18:46:27,0 days 00:07:12.000000000,0,1,7.2,18.39
35,20,9,2018-09-24 18:56:13,2018-09-24 19:02:43,0 days 00:06:30.000000000,0,1,6.5,18.56
