,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-05-14 07:33:36,2018-05-14 07:28:44,0 days 00:04:52.000000000,0,0,4.866666666666666,7.33
1,13,13,2018-05-14 07:53:11,2018-05-14 07:45:10,0 days 00:08:01.000000000,0,1,8.016666666666667,7.53
2,13,14,2018-05-14 08:05:07,2018-05-14 07:58:58,0 days 00:06:09.000000000,0,1,6.15,8.05
3,13,13,2018-05-14 08:21:53,2018-05-14 08:17:27,0 days 00:04:26.000000000,0,0,4.433333333333334,8.21
4,13,14,2018-05-14 08:35:49,2018-05-14 08:34:11,0 days 00:01:38.000000000,0,0,1.6333333333333333,8.35
5,13,13,2018-05-14 08:51:45,2018-05-14 08:48:07,0 days 00:03:38.000000000,0,0,3.6333333333333333,8.51
6,13,14,2018-05-14 09:14:34,2018-05-14 09:05:02,0 days 00:09:32.000000000,0,1,9.533333333333333,9.14
10,13,14,2018-05-14 09:50:22,2018-05-14 09:46:14,0 days 00:04:08.000000000,0,0,4.133333333333334,9.5
11,3,3,2018-05-14 10:06:36,2018-05-14 10:01:21,0 days 00:05:15.000000000,0,0,5.25,10.06
13,3,3,2018-05-14 10:38:31,2018-05-14 10:29:14,0 days 00:09:17.000000000,0,1,9.283333333333333,10.38
14,13,13,2018-05-14 10:36:53,2018-05-14 10:29:14,0 days 00:07:39.000000000,0,1,7.65,10.36
15,17,17,2018-05-14 10:37:37,2018-05-14 10:29:14,0 days 00:08:23.000000000,0,1,8.383333333333333,10.37
16,3,3,2018-05-14 10:53:12,2018-05-14 10:44:16,0 days 00:08:56.000000000,0,1,8.933333333333334,10.53
17,13,14,2018-05-14 10:51:00,2018-05-14 10:44:16,0 days 00:06:44.000000000,0,1,6.733333333333333,10.51
18,17,17,2018-05-14 10:52:00,2018-05-14 10:44:16,0 days 00:07:44.000000000,0,1,7.733333333333333,10.52
19,3,3,2018-05-14 11:08:10,2018-05-14 11:01:24,0 days 00:06:46.000000000,0,1,6.766666666666667,11.08
20,13,13,2018-05-14 11:06:46,2018-05-14 11:01:24,0 days 00:05:22.000000000,0,0,5.366666666666666,11.06
22,3,3,2018-05-14 11:36:30,2018-05-14 11:32:22,0 days 00:04:08.000000000,0,0,4.133333333333334,11.36
24,17,17,2018-05-14 11:37:00,2018-05-14 11:32:22,0 days 00:04:38.000000000,0,0,4.633333333333334,11.37
25,3,3,2018-05-14 11:51:49,2018-05-14 11:44:50,0 days 00:06:59.000000000,0,1,6.983333333333333,11.51
26,13,13,2018-05-14 11:51:33,2018-05-14 11:44:50,0 days 00:06:43.000000000,0,1,6.716666666666667,11.51
28,3,3,2018-05-14 12:08:33,2018-05-14 12:03:09,0 days 00:05:24.000000000,0,0,5.4,12.08
29,13,14,2018-05-14 12:05:31,2018-05-14 12:03:09,0 days 00:02:22.000000000,0,0,2.3666666666666667,12.05
30,17,17,2018-05-14 12:07:26,2018-05-14 12:03:09,0 days 00:04:17.000000000,0,0,4.283333333333333,12.07
31,3,3,2018-05-14 12:21:03,2018-05-14 12:19:11,0 days 00:01:52.000000000,0,0,1.8666666666666667,12.21
32,13,13,2018-05-14 12:24:22,2018-05-14 12:19:11,0 days 00:05:11.000000000,0,0,5.183333333333334,12.24
33,17,17,2018-05-14 12:22:00,2018-05-14 12:19:11,0 days 00:02:49.000000000,0,0,2.816666666666667,12.22
34,13,14,2018-05-14 12:37:04,2018-05-14 12:29:18,0 days 00:07:46.000000000,0,1,7.766666666666667,12.37
36,13,13,2018-05-14 12:51:41,2018-05-14 12:49:24,0 days 00:02:17.000000000,0,0,2.283333333333333,12.51
37,17,17,2018-05-14 12:52:41,2018-05-14 12:49:24,0 days 00:03:17.000000000,0,0,3.283333333333333,12.52
38,13,14,2018-05-14 13:04:10,2018-05-14 13:02:20,0 days 00:01:50.000000000,0,0,1.8333333333333333,13.04
39,13,13,2018-05-14 13:23:11,2018-05-14 13:17:44,0 days 00:05:27.000000000,0,0,5.45,13.23
40,13,14,2018-05-14 13:35:00,2018-05-14 13:31:33,0 days 00:03:27.000000000,0,0,3.45,13.35
41,13,13,2018-05-14 13:52:17,2018-05-14 13:45:46,0 days 00:06:31.000000000,0,1,6.516666666666667,13.52
42,13,14,2018-05-14 14:08:39,2018-05-14 14:00:21,0 days 00:08:18.000000000,0,1,8.3,14.08
43,13,13,2018-05-14 14:22:36,2018-05-14 14:17:50,0 days 00:04:46.000000000,0,0,4.766666666666667,14.22
45,13,13,2018-05-14 14:54:58,2018-05-14 14:50:18,0 days 00:04:40.000000000,0,0,4.666666666666667,14.54
46,13,14,2018-05-14 15:05:38,2018-05-14 15:02:51,0 days 00:02:47.000000000,0,0,2.783333333333333,15.05
47,13,13,2018-05-14 15:21:10,2018-05-14 15:15:09,0 days 00:06:01.000000000,0,1,6.016666666666667,15.21
48,13,14,2018-05-14 15:40:08,2018-05-14 15:30:10,0 days 00:09:58.000000000,0,1,9.966666666666667,15.4
49,13,13,2018-05-14 15:51:55,2018-05-14 15:45:35,0 days 00:06:20.000000000,0,1,6.333333333333333,15.51
51,13,14,2018-05-14 16:06:20,2018-05-14 16:00:39,0 days 00:05:41.000000000,0,0,5.683333333333334,16.06
52,17,17,2018-05-14 16:07:00,2018-05-14 16:00:39,0 days 00:06:21.000000000,0,1,6.35,16.07
54,13,13,2018-05-14 16:21:24,2018-05-14 16:15:59,0 days 00:05:25.000000000,0,0,5.416666666666667,16.21
56,3,3,2018-05-14 16:38:39,2018-05-14 16:31:02,0 days 00:07:37.000000000,0,1,7.616666666666666,16.38
57,13,14,2018-05-14 16:35:53,2018-05-14 16:31:02,0 days 00:04:51.000000000,0,0,4.85,16.35
58,17,17,2018-05-14 16:37:35,2018-05-14 16:31:02,0 days 00:06:33.000000000,0,1,6.55,16.37
59,3,3,2018-05-14 16:51:35,2018-05-14 16:47:14,0 days 00:04:21.000000000,0,0,4.35,16.51
61,17,17,2018-05-14 16:52:00,2018-05-14 16:47:14,0 days 00:04:46.000000000,0,0,4.766666666666667,16.52
62,3,3,2018-05-14 17:09:07,2018-05-14 17:05:45,0 days 00:03:22.000000000,0,0,3.3666666666666667,17.09
63,13,13,2018-05-14 17:06:16,2018-05-14 17:05:45,0 days 00:00:31.000000000,0,0,0.5166666666666667,17.06
65,3,3,2018-05-14 17:20:03,2018-05-14 17:15:30,0 days 00:04:33.000000000,0,0,4.55,17.2
66,13,14,2018-05-14 17:21:13,2018-05-14 17:15:30,0 days 00:05:43.000000000,0,0,5.716666666666667,17.21
67,17,17,2018-05-14 17:22:24,2018-05-14 17:15:30,0 days 00:06:54.000000000,0,1,6.9,17.22
68,3,3,2018-05-14 17:39:10,2018-05-14 17:31:14,0 days 00:07:56.000000000,0,1,7.933333333333334,17.39
69,13,13,2018-05-14 17:36:26,2018-05-14 17:31:14,0 days 00:05:12.000000000,0,0,5.2,17.36
70,17,17,2018-05-14 17:37:00,2018-05-14 17:31:14,0 days 00:05:46.000000000,0,0,5.766666666666667,17.37
