,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,3,3,2018-06-24 07:52:36,2018-06-24 07:44:50,0 days 00:07:46.000000000,0,1,7.766666666666667,7.52
1,13,13,2018-06-24 07:52:23,2018-06-24 07:44:50,0 days 00:07:33.000000000,0,1,7.55,7.52
2,3,3,2018-06-24 08:04:28,2018-06-24 08:00:13,0 days 00:04:15.000000000,0,0,4.25,8.04
5,13,13,2018-06-24 08:22:08,2018-06-24 08:12:14,0 days 00:09:54.000000000,0,1,9.9,8.22
6,3,3,2018-06-24 08:36:17,2018-06-24 08:29:20,0 days 00:06:57.000000000,0,1,6.95,8.36
7,13,14,2018-06-24 08:34:47,2018-06-24 08:29:20,0 days 00:05:27.000000000,0,0,5.45,8.34
8,3,3,2018-06-24 08:52:05,2018-06-24 08:42:50,0 days 00:09:15.000000000,0,1,9.25,8.52
9,13,13,2018-06-24 08:51:48,2018-06-24 08:42:50,0 days 00:08:58.000000000,0,1,8.966666666666667,8.51
10,3,3,2018-06-24 09:01:43,2018-06-24 09:00:21,0 days 00:01:22.000000000,0,0,1.3666666666666667,9.01
12,3,3,2018-06-24 09:18:49,2018-06-24 09:13:45,0 days 00:05:04.000000000,0,0,5.066666666666666,9.18
13,13,13,2018-06-24 09:22:12,2018-06-24 09:13:45,0 days 00:08:27.000000000,0,1,8.45,9.22
14,3,3,2018-06-24 09:51:20,2018-06-24 09:44:11,0 days 00:07:09.000000000,0,1,7.15,9.51
15,13,14,2018-06-24 09:48:03,2018-06-24 09:44:11,0 days 00:03:52.000000000,0,0,3.8666666666666667,9.48
16,3,3,2018-06-24 10:06:20,2018-06-24 10:03:00,0 days 00:03:20.000000000,0,0,3.3333333333333335,10.06
17,3,3,2018-06-24 10:18:24,2018-06-24 10:12:56,0 days 00:05:28.000000000,0,0,5.466666666666667,10.18
20,3,3,2018-06-24 10:36:18,2018-06-24 10:30:02,0 days 00:06:16.000000000,0,1,6.266666666666667,10.36
21,13,13,2018-06-24 10:36:47,2018-06-24 10:30:02,0 days 00:06:45.000000000,0,1,6.75,10.36
22,17,17,2018-06-24 10:37:00,2018-06-24 10:30:02,0 days 00:06:58.000000000,0,1,6.966666666666667,10.37
23,3,3,2018-06-24 10:48:37,2018-06-24 10:44:10,0 days 00:04:27.000000000,0,0,4.45,10.48
24,13,14,2018-06-24 10:47:50,2018-06-24 10:44:10,0 days 00:03:40.000000000,0,0,3.6666666666666665,10.47
25,3,3,2018-06-24 11:06:33,2018-06-24 10:59:11,0 days 00:07:22.000000000,0,1,7.366666666666666,11.06
26,13,13,2018-06-24 11:06:27,2018-06-24 10:59:11,0 days 00:07:16.000000000,0,1,7.266666666666667,11.06
27,3,3,2018-06-24 11:19:55,2018-06-24 11:15:31,0 days 00:04:24.000000000,0,0,4.4,11.19
28,3,3,2018-06-24 11:35:45,2018-06-24 11:32:34,0 days 00:03:11.000000000,0,0,3.183333333333333,11.35
30,3,3,2018-06-24 11:51:10,2018-06-24 11:47:59,0 days 00:03:11.000000000,0,0,3.183333333333333,11.51
31,13,13,2018-06-24 11:51:53,2018-06-24 11:47:59,0 days 00:03:54.000000000,0,0,3.9,11.51
33,3,3,2018-06-24 12:06:35,2018-06-24 12:00:31,0 days 00:06:04.000000000,0,1,6.066666666666666,12.06
34,13,14,2018-06-24 12:04:57,2018-06-24 12:00:31,0 days 00:04:26.000000000,0,0,4.433333333333334,12.04
36,3,3,2018-06-24 12:36:34,2018-06-24 12:31:49,0 days 00:04:45.000000000,0,0,4.75,12.36
39,3,3,2018-06-24 12:51:33,2018-06-24 12:49:17,0 days 00:02:16.000000000,0,0,2.2666666666666666,12.51
40,13,13,2018-06-24 12:51:54,2018-06-24 12:49:17,0 days 00:02:37.000000000,0,0,2.6166666666666667,12.51
42,3,3,2018-06-24 13:03:13,2018-06-24 13:02:13,0 days 00:01:00.000000000,0,0,1.0,13.03
43,13,14,2018-06-24 13:03:47,2018-06-24 13:02:13,0 days 00:01:34.000000000,0,0,1.5666666666666667,13.03
44,3,3,2018-06-24 13:21:33,2018-06-24 13:14:43,0 days 00:06:50.000000000,0,1,6.833333333333333,13.21
45,13,13,2018-06-24 13:21:29,2018-06-24 13:14:43,0 days 00:06:46.000000000,0,1,6.766666666666667,13.21
47,3,3,2018-06-24 13:36:36,2018-06-24 13:31:25,0 days 00:05:11.000000000,0,0,5.183333333333334,13.36
49,17,17,2018-06-24 13:37:00,2018-06-24 13:31:25,0 days 00:05:35.000000000,0,0,5.583333333333333,13.37
50,3,3,2018-06-24 13:50:47,2018-06-24 13:49:20,0 days 00:01:27.000000000,0,0,1.45,13.5
51,13,13,2018-06-24 13:52:17,2018-06-24 13:49:20,0 days 00:02:57.000000000,0,0,2.95,13.52
54,3,3,2018-06-24 14:20:48,2018-06-24 14:15:27,0 days 00:05:21.000000000,0,0,5.35,14.2
55,13,13,2018-06-24 14:21:49,2018-06-24 14:15:27,0 days 00:06:22.000000000,0,1,6.366666666666666,14.21
56,3,3,2018-06-24 14:32:50,2018-06-24 14:30:23,0 days 00:02:27.000000000,0,0,2.45,14.32
58,3,3,2018-06-24 14:52:24,2018-06-24 14:43:39,0 days 00:08:45.000000000,0,1,8.75,14.52
