,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,3,3,2018-05-30 09:49:49,2018-05-30 09:53:38,0 days 00:03:49.000000000,0,0,3.816666666666667,9.49
1,3,3,2018-05-30 10:04:13,2018-05-30 10:08:34,0 days 00:04:21.000000000,0,0,4.35,10.04
2,3,3,2018-05-30 10:20:28,2018-05-30 10:24:02,0 days 00:03:34.000000000,0,0,3.566666666666667,10.2
3,3,3,2018-05-30 10:36:20,2018-05-30 10:38:36,0 days 00:02:16.000000000,0,0,2.2666666666666666,10.36
4,3,3,2018-05-30 10:50:29,2018-05-30 10:54:28,0 days 00:03:59.000000000,0,0,3.9833333333333334,10.5
5,3,3,2018-05-30 11:06:42,2018-05-30 11:09:16,0 days 00:02:34.000000000,0,0,2.566666666666667,11.06
6,3,3,2018-05-30 11:17:17,2018-05-30 11:23:26,0 days 00:06:09.000000000,0,1,6.15,11.17
7,3,3,2018-05-30 11:31:54,2018-05-30 11:38:28,0 days 00:06:34.000000000,0,1,6.566666666666666,11.31
8,3,3,2018-05-30 11:46:09,2018-05-30 11:54:20,0 days 00:08:11.000000000,0,1,8.183333333333334,11.46
9,3,3,2018-05-30 12:02:34,2018-05-30 12:08:33,0 days 00:05:59.000000000,0,0,5.983333333333333,12.02
10,3,3,2018-05-30 12:19:41,2018-05-30 12:23:31,0 days 00:03:50.000000000,0,0,3.8333333333333335,12.19
11,3,3,2018-05-30 16:21:59,2018-05-30 16:24:04,0 days 00:02:05.000000000,0,0,2.0833333333333335,16.21
12,3,3,2018-05-30 16:36:09,2018-05-30 16:39:28,0 days 00:03:19.000000000,0,0,3.316666666666667,16.36
13,3,3,2018-05-30 16:49:03,2018-05-30 16:54:09,0 days 00:05:06.000000000,0,0,5.1,16.49
14,3,3,2018-05-30 17:06:10,2018-05-30 17:08:20,0 days 00:02:10.000000000,0,0,2.1666666666666665,17.06
15,3,3,2018-05-30 17:19:34,2018-05-30 17:23:22,0 days 00:03:48.000000000,0,0,3.8,17.19
16,3,3,2018-05-30 17:37:52,2018-05-30 17:39:39,0 days 00:01:47.000000000,0,0,1.7833333333333334,17.37
17,3,3,2018-05-30 17:50:20,2018-05-30 17:53:56,0 days 00:03:36.000000000,0,0,3.6,17.5
18,3,3,2018-05-30 18:04:55,2018-05-30 18:08:52,0 days 00:03:57.000000000,0,0,3.95,18.04
19,3,3,2018-05-30 18:18:42,2018-05-30 18:23:28,0 days 00:04:46.000000000,0,0,4.766666666666667,18.18
20,3,3,2018-05-30 21:03:26,2018-05-30 21:08:24,0 days 00:04:58.000000000,0,0,4.966666666666667,21.03
21,3,3,2018-05-30 21:15:42,2018-05-30 21:23:48,0 days 00:08:06.000000000,0,1,8.1,21.15
22,3,3,2018-05-30 21:32:02,2018-05-30 21:38:47,0 days 00:06:45.000000000,0,1,6.75,21.32
23,3,3,2018-05-30 21:48:01,2018-05-30 21:53:22,0 days 00:05:21.000000000,0,0,5.35,21.48
24,3,3,2018-05-30 22:03:53,2018-05-30 22:08:21,0 days 00:04:28.000000000,0,0,4.466666666666667,22.03
25,3,3,2018-05-30 22:17:13,2018-05-30 22:23:55,0 days 00:06:42.000000000,0,1,6.7,22.17
27,13,14,2018-05-30 07:30:51,2018-05-30 07:38:30,0 days 00:07:39.000000000,0,1,7.65,7.3
28,13,13,2018-05-30 07:50:25,2018-05-30 07:53:47,0 days 00:03:22.000000000,0,0,3.3666666666666667,7.5
29,13,14,2018-05-30 08:02:11,2018-05-30 08:08:25,0 days 00:06:14.000000000,0,1,6.233333333333333,8.02
30,13,13,2018-05-30 08:19:23,2018-05-30 08:23:52,0 days 00:04:29.000000000,0,0,4.483333333333333,8.19
31,13,14,2018-05-30 08:31:44,2018-05-30 08:40:02,0 days 00:08:18.000000000,0,1,8.3,8.31
32,13,13,2018-05-30 08:50:00,2018-05-30 08:53:38,0 days 00:03:38.000000000,0,0,3.6333333333333333,8.5
33,13,14,2018-05-30 09:02:37,2018-05-30 09:08:40,0 days 00:06:03.000000000,0,1,6.05,9.02
34,13,13,2018-05-30 09:18:18,2018-05-30 09:24:05,0 days 00:05:47.000000000,0,0,5.783333333333333,9.18
35,13,14,2018-05-30 09:31:46,2018-05-30 09:38:42,0 days 00:06:56.000000000,0,1,6.933333333333334,9.31
36,13,13,2018-05-30 09:47:26,2018-05-30 09:53:38,0 days 00:06:12.000000000,0,1,6.2,9.47
37,13,14,2018-05-30 10:17:58,2018-05-30 10:24:02,0 days 00:06:04.000000000,0,1,6.066666666666666,10.17
38,13,13,2018-05-30 10:35:44,2018-05-30 10:38:36,0 days 00:02:52.000000000,0,0,2.8666666666666667,10.35
39,13,14,2018-05-30 10:48:47,2018-05-30 10:54:28,0 days 00:05:41.000000000,0,0,5.683333333333334,10.48
40,13,13,2018-05-30 11:04:08,2018-05-30 11:09:16,0 days 00:05:08.000000000,0,0,5.133333333333334,11.04
