,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-05-29 07:36:00,2018-05-29 07:29:59,0 days 00:06:01.000000000,0,1,6.016666666666667,7.36
1,13,13,2018-05-29 07:52:13,2018-05-29 07:49:20,0 days 00:02:53.000000000,0,0,2.8833333333333333,7.52
2,13,14,2018-05-29 08:05:08,2018-05-29 08:00:33,0 days 00:04:35.000000000,0,0,4.583333333333333,8.05
3,13,13,2018-05-29 08:23:46,2018-05-29 08:16:57,0 days 00:06:49.000000000,0,1,6.816666666666666,8.23
4,13,14,2018-05-29 08:38:01,2018-05-29 08:36:57,0 days 00:01:04.000000000,0,0,1.0666666666666667,8.38
6,13,14,2018-05-29 09:07:39,2018-05-29 09:04:52,0 days 00:02:47.000000000,0,0,2.783333333333333,9.07
7,13,13,2018-05-29 09:21:35,2018-05-29 09:21:33,0 days 00:00:02.000000000,0,0,0.03333333333333333,9.21
10,13,13,2018-05-29 09:52:03,2018-05-29 09:46:35,0 days 00:05:28.000000000,0,0,5.466666666666667,9.52
11,3,3,2018-05-29 10:06:16,2018-05-29 10:02:48,0 days 00:03:28.000000000,0,0,3.466666666666667,10.06
14,13,13,2018-05-29 10:36:36,2018-05-29 10:30:19,0 days 00:06:17.000000000,0,1,6.283333333333333,10.36
15,17,17,2018-05-29 10:37:48,2018-05-29 10:30:19,0 days 00:07:29.000000000,0,1,7.483333333333333,10.37
16,3,3,2018-05-29 10:53:51,2018-05-29 10:47:07,0 days 00:06:44.000000000,0,1,6.733333333333333,10.53
17,13,14,2018-05-29 10:51:00,2018-05-29 10:47:07,0 days 00:03:53.000000000,0,0,3.8833333333333333,10.51
18,17,17,2018-05-29 10:52:00,2018-05-29 10:47:07,0 days 00:04:53.000000000,0,0,4.883333333333334,10.52
19,3,3,2018-05-29 11:08:48,2018-05-29 11:03:00,0 days 00:05:48.000000000,0,0,5.8,11.08
20,13,13,2018-05-29 11:09:03,2018-05-29 11:03:00,0 days 00:06:03.000000000,0,1,6.05,11.09
22,3,3,2018-05-29 11:37:23,2018-05-29 11:31:43,0 days 00:05:40.000000000,0,0,5.666666666666667,11.37
24,17,17,2018-05-29 11:37:00,2018-05-29 11:31:43,0 days 00:05:17.000000000,0,0,5.283333333333333,11.37
25,3,3,2018-05-29 11:51:39,2018-05-29 11:49:23,0 days 00:02:16.000000000,0,0,2.2666666666666666,11.51
26,13,13,2018-05-29 11:54:29,2018-05-29 11:49:23,0 days 00:05:06.000000000,0,0,5.1,11.54
28,3,3,2018-05-29 12:09:37,2018-05-29 12:07:20,0 days 00:02:17.000000000,0,0,2.283333333333333,12.09
29,13,14,2018-05-29 12:08:53,2018-05-29 12:07:20,0 days 00:01:33.000000000,0,0,1.55,12.08
30,17,17,2018-05-29 12:08:10,2018-05-29 12:07:20,0 days 00:00:50.000000000,0,0,0.8333333333333334,12.08
31,3,3,2018-05-29 12:23:27,2018-05-29 12:18:12,0 days 00:05:15.000000000,0,0,5.25,12.23
32,13,13,2018-05-29 12:21:30,2018-05-29 12:18:12,0 days 00:03:18.000000000,0,0,3.3,12.21
33,17,17,2018-05-29 12:22:00,2018-05-29 12:18:12,0 days 00:03:48.000000000,0,0,3.8,12.22
36,13,13,2018-05-29 12:53:57,2018-05-29 12:51:08,0 days 00:02:49.000000000,0,0,2.816666666666667,12.53
37,17,17,2018-05-29 12:53:05,2018-05-29 12:51:08,0 days 00:01:57.000000000,0,0,1.95,12.53
38,13,14,2018-05-29 13:06:28,2018-05-29 13:00:43,0 days 00:05:45.000000000,0,0,5.75,13.06
39,13,13,2018-05-29 13:21:50,2018-05-29 13:17:49,0 days 00:04:01.000000000,0,0,4.016666666666667,13.21
40,13,14,2018-05-29 13:44:20,2018-05-29 13:35:20,0 days 00:09:00.000000000,0,1,9.0,13.44
41,13,13,2018-05-29 13:50:59,2018-05-29 13:46:35,0 days 00:04:24.000000000,0,0,4.4,13.5
42,13,14,2018-05-29 14:08:04,2018-05-29 14:02:08,0 days 00:05:56.000000000,0,0,5.933333333333334,14.08
43,13,13,2018-05-29 14:22:28,2018-05-29 14:20:00,0 days 00:02:28.000000000,0,0,2.466666666666667,14.22
45,13,13,2018-05-29 14:53:42,2018-05-29 14:49:27,0 days 00:04:15.000000000,0,0,4.25,14.53
46,13,14,2018-05-29 15:11:37,2018-05-29 15:05:00,0 days 00:06:37.000000000,0,1,6.616666666666666,15.11
47,13,13,2018-05-29 15:21:42,2018-05-29 15:15:41,0 days 00:06:01.000000000,0,1,6.016666666666667,15.21
49,13,13,2018-05-29 15:51:48,2018-05-29 15:45:01,0 days 00:06:47.000000000,0,1,6.783333333333333,15.51
51,13,14,2018-05-29 16:06:00,2018-05-29 16:01:54,0 days 00:04:06.000000000,0,0,4.1,16.06
52,17,17,2018-05-29 16:07:00,2018-05-29 16:01:54,0 days 00:05:06.000000000,0,0,5.1,16.07
54,13,13,2018-05-29 16:21:40,2018-05-29 16:19:01,0 days 00:02:39.000000000,0,0,2.65,16.21
56,3,3,2018-05-29 16:38:52,2018-05-29 16:30:19,0 days 00:08:33.000000000,0,1,8.55,16.38
57,13,14,2018-05-29 16:37:43,2018-05-29 16:30:19,0 days 00:07:24.000000000,0,1,7.4,16.37
58,17,17,2018-05-29 16:37:18,2018-05-29 16:30:19,0 days 00:06:59.000000000,0,1,6.983333333333333,16.37
59,3,3,2018-05-29 16:52:24,2018-05-29 16:47:00,0 days 00:05:24.000000000,0,0,5.4,16.52
61,17,17,2018-05-29 16:52:19,2018-05-29 16:47:00,0 days 00:05:19.000000000,0,0,5.316666666666666,16.52
62,3,3,2018-05-29 17:08:27,2018-05-29 17:00:22,0 days 00:08:05.000000000,0,1,8.083333333333334,17.08
63,13,13,2018-05-29 17:06:34,2018-05-29 17:00:22,0 days 00:06:12.000000000,0,1,6.2,17.06
65,3,3,2018-05-29 17:21:20,2018-05-29 17:16:44,0 days 00:04:36.000000000,0,0,4.6,17.21
66,13,14,2018-05-29 17:20:27,2018-05-29 17:16:44,0 days 00:03:43.000000000,0,0,3.716666666666667,17.2
67,17,17,2018-05-29 17:22:59,2018-05-29 17:16:44,0 days 00:06:15.000000000,0,1,6.25,17.22
68,3,3,2018-05-29 17:39:06,2018-05-29 17:33:00,0 days 00:06:06.000000000,0,1,6.1,17.39
69,13,13,2018-05-29 17:37:35,2018-05-29 17:33:00,0 days 00:04:35.000000000,0,0,4.583333333333333,17.37
70,17,17,2018-05-29 17:37:00,2018-05-29 17:33:00,0 days 00:04:00.000000000,0,0,4.0,17.37
71,3,3,2018-05-29 17:52:28,2018-05-29 17:48:35,0 days 00:03:53.000000000,0,0,3.8833333333333333,17.52
72,13,14,2018-05-29 17:50:01,2018-05-29 17:48:35,0 days 00:01:26.000000000,0,0,1.4333333333333333,17.5
74,3,3,2018-05-29 18:09:27,2018-05-29 18:03:33,0 days 00:05:54.000000000,0,0,5.9,18.09
75,13,13,2018-05-29 18:07:38,2018-05-29 18:03:33,0 days 00:04:05.000000000,0,0,4.083333333333333,18.07
76,17,17,2018-05-29 18:07:24,2018-05-29 18:03:33,0 days 00:03:51.000000000,0,0,3.85,18.07
77,3,3,2018-05-29 18:22:52,2018-05-29 18:16:36,0 days 00:06:16.000000000,0,1,6.266666666666667,18.22
78,13,14,2018-05-29 18:19:20,2018-05-29 18:16:36,0 days 00:02:44.000000000,0,0,2.7333333333333334,18.19
79,17,17,2018-05-29 18:23:33,2018-05-29 18:16:36,0 days 00:06:57.000000000,0,1,6.95,18.23
80,13,13,2018-05-29 18:37:26,2018-05-29 18:31:13,0 days 00:06:13.000000000,0,1,6.216666666666667,18.37
82,13,14,2018-05-29 18:53:34,2018-05-29 18:47:53,0 days 00:05:41.000000000,0,0,5.683333333333334,18.53
83,17,17,2018-05-29 18:52:15,2018-05-29 18:47:53,0 days 00:04:22.000000000,0,0,4.366666666666666,18.52
84,13,13,2018-05-29 19:07:22,2018-05-29 19:04:00,0 days 00:03:22.000000000,0,0,3.3666666666666667,19.07
85,17,17,2018-05-29 19:08:42,2018-05-29 19:04:00,0 days 00:04:42.000000000,0,0,4.7,19.08
88,13,14,2018-05-29 19:35:32,2018-05-29 19:33:36,0 days 00:01:56.000000000,0,0,1.9333333333333333,19.35
89,17,17,2018-05-29 19:37:48,2018-05-29 19:33:36,0 days 00:04:12.000000000,0,0,4.2,19.37
90,13,13,2018-05-29 19:52:42,2018-05-29 19:44:58,0 days 00:07:44.000000000,0,1,7.733333333333333,19.52
91,17,17,2018-05-29 19:53:12,2018-05-29 19:44:58,0 days 00:08:14.000000000,0,1,8.233333333333333,19.53
92,13,14,2018-05-29 20:05:30,2018-05-29 20:02:04,0 days 00:03:26.000000000,0,0,3.433333333333333,20.05
94,13,13,2018-05-29 20:21:46,2018-05-29 20:15:48,0 days 00:05:58.000000000,0,0,5.966666666666667,20.21
95,17,17,2018-05-29 20:22:21,2018-05-29 20:15:48,0 days 00:06:33.000000000,0,1,6.55,20.22
96,13,14,2018-05-29 20:36:00,2018-05-29 20:30:22,0 days 00:05:38.000000000,0,0,5.633333333333334,20.36
97,17,17,2018-05-29 20:38:40,2018-05-29 20:30:22,0 days 00:08:18.000000000,0,1,8.3,20.38
98,13,13,2018-05-29 20:51:44,2018-05-29 20:45:05,0 days 00:06:39.000000000,0,1,6.65,20.51
100,13,14,2018-05-29 21:06:00,2018-05-29 20:59:47,0 days 00:06:13.000000000,0,1,6.216666666666667,21.06
101,17,17,2018-05-29 21:07:50,2018-05-29 20:59:47,0 days 00:08:03.000000000,0,1,8.05,21.07
103,13,13,2018-05-29 21:21:41,2018-05-29 21:17:42,0 days 00:03:59.000000000,0,0,3.9833333333333334,21.21
104,3,3,2018-05-29 21:36:00,2018-05-29 21:29:43,0 days 00:06:17.000000000,0,1,6.283333333333333,21.36
105,13,14,2018-05-29 21:33:48,2018-05-29 21:29:43,0 days 00:04:05.000000000,0,0,4.083333333333333,21.33
107,3,3,2018-05-29 21:51:29,2018-05-29 21:44:47,0 days 00:06:42.000000000,0,1,6.7,21.51
108,13,13,2018-05-29 21:51:41,2018-05-29 21:44:47,0 days 00:06:54.000000000,0,1,6.9,21.51
109,17,17,2018-05-29 21:52:26,2018-05-29 21:44:47,0 days 00:07:39.000000000,0,1,7.65,21.52
110,3,3,2018-05-29 22:08:09,2018-05-29 22:00:12,0 days 00:07:57.000000000,0,1,7.95,22.08
111,13,14,2018-05-29 22:04:39,2018-05-29 22:00:12,0 days 00:04:27.000000000,0,0,4.45,22.04
112,17,17,2018-05-29 22:07:49,2018-05-29 22:00:12,0 days 00:07:37.000000000,0,1,7.616666666666666,22.07
113,3,3,2018-05-29 22:22:19,2018-05-29 22:14:47,0 days 00:07:32.000000000,0,1,7.533333333333333,22.22
114,13,13,2018-05-29 22:22:31,2018-05-29 22:14:47,0 days 00:07:44.000000000,0,1,7.733333333333333,22.22
