,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,20,20,2018-06-21 07:44:26,2018-06-21 07:36:45,0 days 00:07:41.000000000,0,1,7.683333333333334,7.44
3,20,20,2018-06-21 08:14:03,2018-06-21 08:09:32,0 days 00:04:31.000000000,0,0,4.516666666666667,8.14
5,20,20,2018-06-21 08:44:47,2018-06-21 08:36:43,0 days 00:08:04.000000000,0,1,8.066666666666666,8.44
7,20,20,2018-06-21 09:15:37,2018-06-21 09:08:22,0 days 00:07:15.000000000,0,1,7.25,9.15
10,20,20,2018-06-21 09:45:12,2018-06-21 09:38:44,0 days 00:06:28.000000000,0,1,6.466666666666667,9.45
11,8,8,2018-06-21 09:46:57,2018-06-21 09:38:44,0 days 00:08:13.000000000,0,1,8.216666666666667,9.46
12,20,9,2018-06-21 10:02:54,2018-06-21 09:54:36,0 days 00:08:18.000000000,0,1,8.3,10.02
13,8,8,2018-06-21 10:01:32,2018-06-21 09:54:36,0 days 00:06:56.000000000,0,1,6.933333333333334,10.01
14,20,9,2018-06-21 10:32:53,2018-06-21 10:24:32,0 days 00:08:21.000000000,0,1,8.35,10.32
15,8,8,2018-06-21 10:30:29,2018-06-21 10:24:32,0 days 00:05:57.000000000,0,0,5.95,10.3
16,20,9,2018-06-21 10:32:53,2018-06-21 10:29:55,0 days 00:02:58.000000000,0,0,2.966666666666667,10.32
17,8,8,2018-06-21 10:30:29,2018-06-21 10:29:55,0 days 00:00:34.000000000,0,0,0.5666666666666667,10.3
18,20,20,2018-06-21 10:45:56,2018-06-21 10:38:14,0 days 00:07:42.000000000,0,1,7.7,10.45
19,8,8,2018-06-21 10:46:40,2018-06-21 10:38:14,0 days 00:08:26.000000000,0,1,8.433333333333334,10.46
20,20,9,2018-06-21 11:01:08,2018-06-21 10:57:30,0 days 00:03:38.000000000,0,0,3.6333333333333333,11.01
21,8,8,2018-06-21 11:02:01,2018-06-21 10:57:30,0 days 00:04:31.000000000,0,0,4.516666666666667,11.02
22,20,20,2018-06-21 11:20:53,2018-06-21 11:11:11,0 days 00:09:42.000000000,0,1,9.7,11.2
23,8,8,2018-06-21 11:18:14,2018-06-21 11:11:11,0 days 00:07:03.000000000,0,1,7.05,11.18
25,8,8,2018-06-21 11:29:58,2018-06-21 11:24:34,0 days 00:05:24.000000000,0,0,5.4,11.29
26,20,9,2018-06-21 12:03:10,2018-06-21 11:55:47,0 days 00:07:23.000000000,0,1,7.383333333333334,12.03
27,8,8,2018-06-21 12:02:48,2018-06-21 11:55:47,0 days 00:07:01.000000000,0,1,7.016666666666667,12.02
28,20,20,2018-06-21 12:16:24,2018-06-21 12:10:47,0 days 00:05:37.000000000,0,0,5.616666666666666,12.16
29,8,8,2018-06-21 12:15:44,2018-06-21 12:10:47,0 days 00:04:57.000000000,0,0,4.95,12.15
31,8,8,2018-06-21 12:33:08,2018-06-21 12:25:24,0 days 00:07:44.000000000,0,1,7.733333333333333,12.33
32,20,20,2018-06-21 12:45:11,2018-06-21 12:41:17,0 days 00:03:54.000000000,0,0,3.9,12.45
33,8,8,2018-06-21 12:46:28,2018-06-21 12:41:17,0 days 00:05:11.000000000,0,0,5.183333333333334,12.46
34,20,9,2018-06-21 13:00:08,2018-06-21 12:56:23,0 days 00:03:45.000000000,0,0,3.75,13.0
35,20,20,2018-06-21 13:15:01,2018-06-21 13:09:19,0 days 00:05:42.000000000,0,0,5.7,13.15
37,20,20,2018-06-21 13:44:30,2018-06-21 13:38:06,0 days 00:06:24.000000000,0,1,6.4,13.44
39,20,20,2018-06-21 14:15:19,2018-06-21 14:11:05,0 days 00:04:14.000000000,0,0,4.233333333333333,14.15
41,20,20,2018-06-21 14:45:28,2018-06-21 14:39:08,0 days 00:06:20.000000000,0,1,6.333333333333333,14.45
43,20,20,2018-06-21 15:15:01,2018-06-21 15:09:28,0 days 00:05:33.000000000,0,0,5.55,15.15
45,20,20,2018-06-21 15:44:58,2018-06-21 15:38:14,0 days 00:06:44.000000000,0,1,6.733333333333333,15.44
