,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-05-25 07:40:00,2018-05-25 07:46:32,0 days 00:06:32.000000000,0,1,6.533333333333333,7.4
1,20,20,2018-05-25 08:06:26,2018-05-25 08:16:15,0 days 00:09:49.000000000,0,1,9.816666666666666,8.06
2,20,20,2018-05-25 08:41:47,2018-05-25 08:45:50,0 days 00:04:03.000000000,0,0,4.05,8.41
3,20,20,2018-05-25 09:10:34,2018-05-25 09:18:18,0 days 00:07:44.000000000,0,1,7.733333333333333,9.1
4,20,20,2018-05-25 09:40:40,2018-05-25 09:46:41,0 days 00:06:01.000000000,0,1,6.016666666666667,9.4
7,20,9,2018-05-25 10:27:10,2018-05-25 10:30:50,0 days 00:03:40.000000000,0,0,3.6666666666666665,10.27
11,20,9,2018-05-25 11:30:01,2018-05-25 11:31:26,0 days 00:01:25.000000000,0,0,1.4166666666666667,11.3
12,20,20,2018-05-25 11:38:09,2018-05-25 11:46:51,0 days 00:08:42.000000000,0,1,8.7,11.38
13,20,9,2018-05-25 11:57:33,2018-05-25 12:02:35,0 days 00:05:02.000000000,0,0,5.033333333333333,11.57
14,20,20,2018-05-25 12:09:21,2018-05-25 12:15:44,0 days 00:06:23.000000000,0,1,6.383333333333334,12.09
15,20,9,2018-05-25 12:27:27,2018-05-25 12:30:39,0 days 00:03:12.000000000,0,0,3.2,12.27
16,20,20,2018-05-25 12:40:32,2018-05-25 12:46:32,0 days 00:06:00.000000000,0,0,6.0,12.4
17,20,20,2018-05-25 13:08:51,2018-05-25 13:16:06,0 days 00:07:15.000000000,0,1,7.25,13.08
18,20,20,2018-05-25 13:36:42,2018-05-25 13:45:13,0 days 00:08:31.000000000,0,1,8.516666666666667,13.36
19,20,20,2018-05-25 14:06:40,2018-05-25 14:16:14,0 days 00:09:34.000000000,0,1,9.566666666666666,14.06
20,20,20,2018-05-25 14:40:46,2018-05-25 14:46:32,0 days 00:05:46.000000000,0,0,5.766666666666667,14.4
21,20,20,2018-05-25 15:12:39,2018-05-25 15:17:48,0 days 00:05:09.000000000,0,0,5.15,15.12
23,20,9,2018-05-25 15:56:44,2018-05-25 16:01:04,0 days 00:04:20.000000000,0,0,4.333333333333333,15.56
24,20,20,2018-05-25 16:13:17,2018-05-25 16:16:26,0 days 00:03:09.000000000,0,0,3.15,16.13
25,20,9,2018-05-25 16:27:33,2018-05-25 16:33:09,0 days 00:05:36.000000000,0,0,5.6,16.27
26,20,20,2018-05-25 16:40:42,2018-05-25 16:46:25,0 days 00:05:43.000000000,0,0,5.716666666666667,16.4
27,20,9,2018-05-25 16:57:08,2018-05-25 17:01:35,0 days 00:04:27.000000000,0,0,4.45,16.57
