,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,13,14,2018-09-26 07:31:23,2018-09-26 07:39:02,0 days 00:07:39.000000000,0,1,7.65,7.31
2,13,13,2018-09-26 07:51:32,2018-09-26 07:53:58,0 days 00:02:26.000000000,0,0,2.433333333333333,7.51
3,13,14,2018-09-26 08:03:10,2018-09-26 08:08:38,0 days 00:05:28.000000000,0,0,5.466666666666667,8.03
4,13,13,2018-09-26 08:22:06,2018-09-26 08:24:54,0 days 00:02:48.000000000,0,0,2.8,8.22
5,13,14,2018-09-26 08:35:51,2018-09-26 08:39:30,0 days 00:03:39.000000000,0,0,3.65,8.35
6,13,13,2018-09-26 08:51:12,2018-09-26 08:55:05,0 days 00:03:53.000000000,0,0,3.8833333333333333,8.51
7,13,14,2018-09-26 09:06:13,2018-09-26 09:09:22,0 days 00:03:09.000000000,0,0,3.15,9.06
8,13,13,2018-09-26 09:21:55,2018-09-26 09:23:39,0 days 00:01:44.000000000,0,0,1.7333333333333334,9.21
9,13,14,2018-09-26 09:48:13,2018-09-26 09:54:48,0 days 00:06:35.000000000,0,1,6.583333333333333,9.48
10,13,13,2018-09-26 09:52:00,2018-09-26 09:54:48,0 days 00:02:48.000000000,0,0,2.8,9.52
13,13,14,2018-09-26 11:03:26,2018-09-26 11:08:40,0 days 00:05:14.000000000,0,0,5.233333333333333,11.03
14,13,13,2018-09-26 11:06:47,2018-09-26 11:08:40,0 days 00:01:53.000000000,0,0,1.8833333333333333,11.06
15,13,14,2018-09-26 11:33:04,2018-09-26 11:39:44,0 days 00:06:40.000000000,0,1,6.666666666666667,11.33
16,13,13,2018-09-26 11:48:20,2018-09-26 11:56:21,0 days 00:08:01.000000000,0,1,8.016666666666667,11.48
17,13,14,2018-09-26 12:01:54,2018-09-26 12:08:39,0 days 00:06:45.000000000,0,1,6.75,12.01
18,13,13,2018-09-26 12:20:44,2018-09-26 12:24:29,0 days 00:03:45.000000000,0,0,3.75,12.2
19,13,14,2018-09-26 12:31:35,2018-09-26 12:40:26,0 days 00:08:51.000000000,0,1,8.85,12.31
20,13,13,2018-09-26 12:53:08,2018-09-26 12:54:05,0 days 00:00:57.000000000,0,0,0.95,12.53
21,13,13,2018-09-26 13:22:08,2018-09-26 13:27:11,0 days 00:05:03.000000000,0,0,5.05,13.22
22,13,14,2018-09-26 13:37:00,2018-09-26 13:41:56,0 days 00:04:56.000000000,0,0,4.933333333333334,13.37
23,13,13,2018-09-26 13:51:11,2018-09-26 13:53:00,0 days 00:01:49.000000000,0,0,1.8166666666666667,13.51
24,13,14,2018-09-26 14:09:37,2018-09-26 14:09:50,0 days 00:00:13.000000000,0,0,0.21666666666666667,14.09
25,13,13,2018-09-26 14:21:26,2018-09-26 14:24:11,0 days 00:02:45.000000000,0,0,2.75,14.21
26,13,14,2018-09-26 14:30:02,2018-09-26 14:39:08,0 days 00:09:06.000000000,0,1,9.1,14.3
27,13,13,2018-09-26 14:50:00,2018-09-26 14:57:32,0 days 00:07:32.000000000,0,1,7.533333333333333,14.5
28,13,14,2018-09-26 15:06:19,2018-09-26 15:11:56,0 days 00:05:37.000000000,0,0,5.616666666666666,15.06
30,13,14,2018-09-26 15:37:31,2018-09-26 15:38:51,0 days 00:01:20.000000000,0,0,1.3333333333333333,15.37
31,13,13,2018-09-26 15:53:20,2018-09-26 15:54:44,0 days 00:01:24.000000000,0,0,1.4,15.53
32,13,14,2018-09-26 16:17:36,2018-09-26 16:24:09,0 days 00:06:33.000000000,0,1,6.55,16.17
33,13,13,2018-09-26 16:19:34,2018-09-26 16:24:09,0 days 00:04:35.000000000,0,0,4.583333333333333,16.19
34,13,14,2018-09-26 16:48:21,2018-09-26 16:53:00,0 days 00:04:39.000000000,0,0,4.65,16.48
35,13,13,2018-09-26 17:03:06,2018-09-26 17:09:25,0 days 00:06:19.000000000,0,1,6.316666666666666,17.03
36,13,14,2018-09-26 17:17:41,2018-09-26 17:24:26,0 days 00:06:45.000000000,0,1,6.75,17.17
37,13,13,2018-09-26 17:35:00,2018-09-26 17:38:32,0 days 00:03:32.000000000,0,0,3.533333333333333,17.35
38,13,14,2018-09-26 17:46:26,2018-09-26 17:53:58,0 days 00:07:32.000000000,0,1,7.533333333333333,17.46
39,13,13,2018-09-26 18:04:03,2018-09-26 18:09:20,0 days 00:05:17.000000000,0,0,5.283333333333333,18.04
40,13,14,2018-09-26 18:18:49,2018-09-26 18:22:12,0 days 00:03:23.000000000,0,0,3.3833333333333333,18.18
41,13,13,2018-09-26 18:35:00,2018-09-26 18:38:33,0 days 00:03:33.000000000,0,0,3.55,18.35
42,13,14,2018-09-26 18:46:36,2018-09-26 18:53:12,0 days 00:06:36.000000000,0,1,6.6,18.46
43,13,13,2018-09-26 19:08:53,2018-09-26 19:10:02,0 days 00:01:09.000000000,0,0,1.15,19.08
44,13,14,2018-09-26 19:31:53,2018-09-26 19:39:34,0 days 00:07:41.000000000,0,1,7.683333333333334,19.31
45,13,13,2018-09-26 19:50:21,2018-09-26 19:54:10,0 days 00:03:49.000000000,0,0,3.816666666666667,19.5
46,13,14,2018-09-26 20:02:12,2018-09-26 20:08:46,0 days 00:06:34.000000000,0,1,6.566666666666666,20.02
47,13,13,2018-09-26 20:18:42,2018-09-26 20:23:00,0 days 00:04:18.000000000,0,0,4.3,20.18
48,13,14,2018-09-26 20:33:53,2018-09-26 20:38:48,0 days 00:04:55.000000000,0,0,4.916666666666667,20.33
49,13,13,2018-09-26 20:51:05,2018-09-26 20:53:27,0 days 00:02:22.000000000,0,0,2.3666666666666667,20.51
50,13,14,2018-09-26 21:00:34,2018-09-26 21:08:00,0 days 00:07:26.000000000,0,1,7.433333333333334,21.0
51,13,13,2018-09-26 21:18:05,2018-09-26 21:23:47,0 days 00:05:42.000000000,0,0,5.7,21.18
52,13,14,2018-09-26 21:30:12,2018-09-26 21:38:27,0 days 00:08:15.000000000,0,1,8.25,21.3
53,13,13,2018-09-26 21:46:48,2018-09-26 21:53:28,0 days 00:06:40.000000000,0,1,6.666666666666667,21.46
54,13,14,2018-09-26 21:59:22,2018-09-26 22:09:20,0 days 00:09:58.000000000,0,1,9.966666666666667,21.59
55,17,17,2018-09-26 10:08:00,2018-09-26 10:09:07,0 days 00:01:07.000000000,0,0,1.1166666666666667,10.08
58,17,17,2018-09-26 11:38:00,2018-09-26 11:39:44,0 days 00:01:44.000000000,0,0,1.7333333333333334,11.38
