,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,3,3,2018-04-27 10:05:20,2018-04-27 10:05:48,0 days 00:00:28.000000000,0,0,0.4666666666666667,10.05
1,3,3,2018-04-27 10:18:52,2018-04-27 10:24:36,0 days 00:05:44.000000000,0,0,5.733333333333333,10.18
2,3,3,2018-04-27 10:36:45,2018-04-27 10:38:50,0 days 00:02:05.000000000,0,0,2.0833333333333335,10.36
5,3,3,2018-04-27 11:18:45,2018-04-27 11:24:40,0 days 00:05:55.000000000,0,0,5.916666666666667,11.18
6,3,3,2018-04-27 11:32:11,2018-04-27 11:38:31,0 days 00:06:20.000000000,0,1,6.333333333333333,11.32
7,3,3,2018-04-27 11:46:01,2018-04-27 11:54:48,0 days 00:08:47.000000000,0,1,8.783333333333333,11.46
8,3,3,2018-04-27 12:07:43,2018-04-27 12:09:26,0 days 00:01:43.000000000,0,0,1.7166666666666666,12.07
9,3,3,2018-04-27 12:17:45,2018-04-27 12:24:33,0 days 00:06:48.000000000,0,1,6.8,12.17
10,3,3,2018-04-27 16:36:41,2018-04-27 16:39:22,0 days 00:02:41.000000000,0,0,2.683333333333333,16.36
11,3,3,2018-04-27 16:46:42,2018-04-27 16:49:21,0 days 00:02:39.000000000,0,0,2.65,16.46
12,3,3,2018-04-27 17:03:51,2018-04-27 17:08:35,0 days 00:04:44.000000000,0,0,4.733333333333333,17.03
13,3,3,2018-04-27 17:18:06,2018-04-27 17:23:35,0 days 00:05:29.000000000,0,0,5.483333333333333,17.18
14,3,3,2018-04-27 17:36:06,2018-04-27 17:38:58,0 days 00:02:52.000000000,0,0,2.8666666666666667,17.36
15,3,3,2018-04-27 17:48:39,2018-04-27 17:53:14,0 days 00:04:35.000000000,0,0,4.583333333333333,17.48
16,3,3,2018-04-27 18:04:34,2018-04-27 18:08:41,0 days 00:04:07.000000000,0,0,4.116666666666666,18.04
17,3,3,2018-04-27 18:17:13,2018-04-27 18:24:10,0 days 00:06:57.000000000,0,1,6.95,18.17
18,3,3,2018-04-27 21:31:36,2018-04-27 21:39:52,0 days 00:08:16.000000000,0,1,8.266666666666667,21.31
19,3,3,2018-04-27 21:46:12,2018-04-27 21:53:37,0 days 00:07:25.000000000,0,1,7.416666666666667,21.46
20,3,3,2018-04-27 22:01:16,2018-04-27 22:08:34,0 days 00:07:18.000000000,0,1,7.3,22.01
21,3,3,2018-04-27 22:17:22,2018-04-27 22:23:34,0 days 00:06:12.000000000,0,1,6.2,22.17
22,13,13,2018-04-27 07:20:00,2018-04-27 07:23:58,0 days 00:03:58.000000000,0,0,3.966666666666667,7.2
