,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,3,3,2018-07-15 14:23:00,2018-07-15 14:23:51,0 days 00:00:51.000000000,0,0,0.85,14.23
1,3,3,2018-07-15 14:48:29,2018-07-15 14:53:52,0 days 00:05:23.000000000,0,0,5.383333333333334,14.48
2,3,3,2018-07-15 16:45:58,2018-07-15 16:54:15,0 days 00:08:17.000000000,0,1,8.283333333333333,16.45
3,3,3,2018-07-15 18:33:10,2018-07-15 18:39:16,0 days 00:06:06.000000000,0,1,6.1,18.33
4,13,14,2018-07-15 15:05:07,2018-07-15 15:09:16,0 days 00:04:09.000000000,0,0,4.15,15.05
5,17,17,2018-07-15 09:52:42,2018-07-15 09:53:24,0 days 00:00:42.000000000,0,0,0.7,9.52
6,17,17,2018-07-15 10:38:26,2018-07-15 10:40:18,0 days 00:01:52.000000000,0,0,1.8666666666666667,10.38
7,17,17,2018-07-15 11:23:24,2018-07-15 11:23:53,0 days 00:00:29.000000000,0,0,0.48333333333333334,11.23
8,17,17,2018-07-15 12:08:00,2018-07-15 12:08:31,0 days 00:00:31.000000000,0,0,0.5166666666666667,12.08
9,17,17,2018-07-15 12:52:59,2018-07-15 12:53:40,0 days 00:00:41.000000000,0,0,0.6833333333333333,12.52
10,17,17,2018-07-15 13:37:10,2018-07-15 13:39:11,0 days 00:02:01.000000000,0,0,2.0166666666666666,13.37
11,17,17,2018-07-15 16:37:53,2018-07-15 16:38:50,0 days 00:00:57.000000000,0,0,0.95,16.37
13,17,17,2018-07-15 18:08:00,2018-07-15 18:08:24,0 days 00:00:24.000000000,0,0,0.4,18.08
14,17,17,2018-07-15 18:52:13,2018-07-15 18:53:52,0 days 00:01:39.000000000,0,0,1.65,18.52
15,17,17,2018-07-15 19:37:13,2018-07-15 19:38:52,0 days 00:01:39.000000000,0,0,1.65,19.37
