,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,3,3,2018-06-11 09:48:31,2018-06-11 09:53:01,0 days 00:04:30.000000000,0,0,4.5,9.48
1,3,3,2018-06-11 10:00:59,2018-06-11 10:08:45,0 days 00:07:46.000000000,0,1,7.766666666666667,10.0
2,3,3,2018-06-11 10:20:06,2018-06-11 10:23:50,0 days 00:03:44.000000000,0,0,3.7333333333333334,10.2
3,3,3,2018-06-11 10:33:48,2018-06-11 10:38:42,0 days 00:04:54.000000000,0,0,4.9,10.33
4,3,3,2018-06-11 10:48:23,2018-06-11 10:54:04,0 days 00:05:41.000000000,0,0,5.683333333333334,10.48
5,3,3,2018-06-11 11:07:07,2018-06-11 11:09:05,0 days 00:01:58.000000000,0,0,1.9666666666666666,11.07
6,3,3,2018-06-11 11:17:30,2018-06-11 11:23:23,0 days 00:05:53.000000000,0,0,5.883333333333334,11.17
7,3,3,2018-06-11 11:34:27,2018-06-11 11:38:22,0 days 00:03:55.000000000,0,0,3.9166666666666665,11.34
8,3,3,2018-06-11 11:46:34,2018-06-11 11:55:26,0 days 00:08:52.000000000,0,1,8.866666666666667,11.46
9,3,3,2018-06-11 12:03:45,2018-06-11 12:09:18,0 days 00:05:33.000000000,0,0,5.55,12.03
10,3,3,2018-06-11 12:17:45,2018-06-11 12:23:56,0 days 00:06:11.000000000,0,1,6.183333333333334,12.17
11,3,3,2018-06-11 16:22:18,2018-06-11 16:24:10,0 days 00:01:52.000000000,0,0,1.8666666666666667,16.22
12,3,3,2018-06-11 16:34:24,2018-06-11 16:39:04,0 days 00:04:40.000000000,0,0,4.666666666666667,16.34
14,3,3,2018-06-11 17:07:00,2018-06-11 17:08:50,0 days 00:01:50.000000000,0,0,1.8333333333333333,17.07
15,3,3,2018-06-11 17:17:32,2018-06-11 17:24:23,0 days 00:06:51.000000000,0,1,6.85,17.17
16,3,3,2018-06-11 17:37:54,2018-06-11 17:40:52,0 days 00:02:58.000000000,0,0,2.966666666666667,17.37
17,3,3,2018-06-11 17:47:33,2018-06-11 17:53:30,0 days 00:05:57.000000000,0,0,5.95,17.47
18,3,3,2018-06-11 18:03:23,2018-06-11 18:08:22,0 days 00:04:59.000000000,0,0,4.983333333333333,18.03
19,3,3,2018-06-11 18:20:24,2018-06-11 18:24:16,0 days 00:03:52.000000000,0,0,3.8666666666666667,18.2
20,3,3,2018-06-11 21:01:34,2018-06-11 21:08:42,0 days 00:07:08.000000000,0,1,7.133333333333334,21.01
21,3,3,2018-06-11 21:16:58,2018-06-11 21:23:40,0 days 00:06:42.000000000,0,1,6.7,21.16
22,3,3,2018-06-11 21:32:24,2018-06-11 21:38:40,0 days 00:06:16.000000000,0,1,6.266666666666667,21.32
23,3,3,2018-06-11 21:49:28,2018-06-11 21:54:34,0 days 00:05:06.000000000,0,0,5.1,21.49
24,3,3,2018-06-11 22:06:00,2018-06-11 22:08:42,0 days 00:02:42.000000000,0,0,2.7,22.06
25,3,3,2018-06-11 22:16:33,2018-06-11 22:23:20,0 days 00:06:47.000000000,0,1,6.783333333333333,22.16
27,13,14,2018-06-11 07:32:44,2018-06-11 07:39:40,0 days 00:06:56.000000000,0,1,6.933333333333334,7.32
28,13,13,2018-06-11 07:50:58,2018-06-11 07:54:28,0 days 00:03:30.000000000,0,0,3.5,7.5
29,13,14,2018-06-11 08:00:53,2018-06-11 08:08:37,0 days 00:07:44.000000000,0,1,7.733333333333333,8.0
30,13,13,2018-06-11 08:21:11,2018-06-11 08:24:01,0 days 00:02:50.000000000,0,0,2.8333333333333335,8.21
31,13,14,2018-06-11 08:30:15,2018-06-11 08:39:06,0 days 00:08:51.000000000,0,1,8.85,8.3
32,13,13,2018-06-11 08:51:04,2018-06-11 08:54:10,0 days 00:03:06.000000000,0,0,3.1,8.51
33,13,14,2018-06-11 09:01:04,2018-06-11 09:09:12,0 days 00:08:08.000000000,0,1,8.133333333333333,9.01
34,13,13,2018-06-11 09:19:21,2018-06-11 09:23:49,0 days 00:04:28.000000000,0,0,4.466666666666667,9.19
35,13,14,2018-06-11 09:31:55,2018-06-11 09:38:46,0 days 00:06:51.000000000,0,1,6.85,9.31
36,13,13,2018-06-11 09:50:00,2018-06-11 09:53:01,0 days 00:03:01.000000000,0,0,3.0166666666666666,9.5
37,13,14,2018-06-11 10:16:50,2018-06-11 10:23:50,0 days 00:07:00.000000000,0,1,7.0,10.16
38,13,13,2018-06-11 10:38:15,2018-06-11 10:38:42,0 days 00:00:27.000000000,0,0,0.45,10.38
39,13,14,2018-06-11 10:48:26,2018-06-11 10:54:04,0 days 00:05:38.000000000,0,0,5.633333333333334,10.48
40,13,13,2018-06-11 11:04:00,2018-06-11 11:09:05,0 days 00:05:05.000000000,0,0,5.083333333333333,11.04
41,13,14,2018-06-11 11:14:14,2018-06-11 11:23:23,0 days 00:09:09.000000000,0,1,9.15,11.14
42,13,14,2018-06-11 11:45:37,2018-06-11 11:55:26,0 days 00:09:49.000000000,0,1,9.816666666666666,11.45
43,13,13,2018-06-11 11:48:59,2018-06-11 11:55:26,0 days 00:06:27.000000000,0,1,6.45,11.48
44,13,13,2018-06-11 12:20:08,2018-06-11 12:23:56,0 days 00:03:48.000000000,0,0,3.8,12.2
45,13,14,2018-06-11 12:29:00,2018-06-11 12:38:31,0 days 00:09:31.000000000,0,1,9.516666666666667,12.29
46,13,13,2018-06-11 12:50:00,2018-06-11 12:53:57,0 days 00:03:57.000000000,0,0,3.95,12.5
47,13,14,2018-06-11 12:59:52,2018-06-11 13:08:30,0 days 00:08:38.000000000,0,1,8.633333333333333,12.59
48,13,13,2018-06-11 13:19:11,2018-06-11 13:25:29,0 days 00:06:18.000000000,0,1,6.3,13.19
49,13,14,2018-06-11 13:30:43,2018-06-11 13:38:25,0 days 00:07:42.000000000,0,1,7.7,13.3
50,13,13,2018-06-11 13:49:57,2018-06-11 13:53:28,0 days 00:03:31.000000000,0,0,3.5166666666666666,13.49
51,13,14,2018-06-11 14:05:24,2018-06-11 14:08:24,0 days 00:03:00.000000000,0,0,3.0,14.05
52,13,13,2018-06-11 14:21:37,2018-06-11 14:23:48,0 days 00:02:11.000000000,0,0,2.183333333333333,14.21
53,13,14,2018-06-11 14:30:03,2018-06-11 14:38:46,0 days 00:08:43.000000000,0,1,8.716666666666667,14.3
54,13,13,2018-06-11 14:48:20,2018-06-11 14:54:37,0 days 00:06:17.000000000,0,1,6.283333333333333,14.48
55,13,14,2018-06-11 15:06:41,2018-06-11 15:08:47,0 days 00:02:06.000000000,0,0,2.1,15.06
56,13,13,2018-06-11 15:20:00,2018-06-11 15:23:24,0 days 00:03:24.000000000,0,0,3.4,15.2
57,13,14,2018-06-11 15:33:24,2018-06-11 15:38:49,0 days 00:05:25.000000000,0,0,5.416666666666667,15.33
58,13,13,2018-06-11 15:48:45,2018-06-11 15:53:47,0 days 00:05:02.000000000,0,0,5.033333333333333,15.48
59,13,14,2018-06-11 16:00:33,2018-06-11 16:08:44,0 days 00:08:11.000000000,0,1,8.183333333333334,16.0
60,13,14,2018-06-11 16:02:39,2018-06-11 16:08:44,0 days 00:06:05.000000000,0,1,6.083333333333333,16.02
61,13,13,2018-06-11 16:17:03,2018-06-11 16:24:10,0 days 00:07:07.000000000,0,1,7.116666666666666,16.17
62,13,14,2018-06-11 16:31:48,2018-06-11 16:39:04,0 days 00:07:16.000000000,0,1,7.266666666666667,16.31
63,13,14,2018-06-11 17:03:28,2018-06-11 17:08:50,0 days 00:05:22.000000000,0,0,5.366666666666666,17.03
64,13,14,2018-06-11 17:04:00,2018-06-11 17:08:50,0 days 00:04:50.000000000,0,0,4.833333333333333,17.04
65,13,13,2018-06-11 17:05:00,2018-06-11 17:08:50,0 days 00:03:50.000000000,0,0,3.8333333333333335,17.05
66,13,13,2018-06-11 17:34:46,2018-06-11 17:40:52,0 days 00:06:06.000000000,0,1,6.1,17.34
67,13,14,2018-06-11 17:46:12,2018-06-11 17:53:30,0 days 00:07:18.000000000,0,1,7.3,17.46
68,13,13,2018-06-11 18:04:22,2018-06-11 18:08:22,0 days 00:04:00.000000000,0,0,4.0,18.04
69,13,14,2018-06-11 18:17:36,2018-06-11 18:24:16,0 days 00:06:40.000000000,0,1,6.666666666666667,18.17
70,13,14,2018-06-11 18:19:00,2018-06-11 18:24:16,0 days 00:05:16.000000000,0,0,5.266666666666667,18.19
71,13,13,2018-06-11 18:33:56,2018-06-11 18:38:52,0 days 00:04:56.000000000,0,0,4.933333333333334,18.33
72,13,14,2018-06-11 18:46:00,2018-06-11 18:53:53,0 days 00:07:53.000000000,0,1,7.883333333333334,18.46
73,13,13,2018-06-11 19:03:03,2018-06-11 19:08:30,0 days 00:05:27.000000000,0,0,5.45,19.03
74,13,14,2018-06-11 19:17:33,2018-06-11 19:23:50,0 days 00:06:17.000000000,0,1,6.283333333333333,19.17
75,13,14,2018-06-11 19:19:00,2018-06-11 19:23:50,0 days 00:04:50.000000000,0,0,4.833333333333333,19.19
76,13,13,2018-06-11 19:49:58,2018-06-11 19:53:37,0 days 00:03:39.000000000,0,0,3.65,19.49
77,13,14,2018-06-11 20:02:20,2018-06-11 20:08:33,0 days 00:06:13.000000000,0,1,6.216666666666667,20.02
78,13,13,2018-06-11 20:17:18,2018-06-11 20:24:31,0 days 00:07:13.000000000,0,1,7.216666666666667,20.17
79,13,14,2018-06-11 20:32:14,2018-06-11 20:38:40,0 days 00:06:26.000000000,0,1,6.433333333333334,20.32
80,13,14,2018-06-11 20:34:00,2018-06-11 20:38:40,0 days 00:04:40.000000000,0,0,4.666666666666667,20.34
81,13,13,2018-06-11 20:47:40,2018-06-11 20:53:17,0 days 00:05:37.000000000,0,0,5.616666666666666,20.47
