,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
2,20,9,2018-08-04 07:59:12,2018-08-04 07:49:24,0 days 00:09:48.000000000,0,1,9.8,7.59
3,8,8,2018-08-04 07:58:51,2018-08-04 07:49:24,0 days 00:09:27.000000000,0,1,9.45,7.58
4,20,20,2018-08-04 08:13:29,2018-08-04 08:03:44,0 days 00:09:45.000000000,0,1,9.75,8.13
9,8,8,2018-08-04 08:44:43,2018-08-04 08:36:02,0 days 00:08:41.000000000,0,1,8.683333333333334,8.44
11,8,8,2018-08-04 08:59:00,2018-08-04 08:49:47,0 days 00:09:13.000000000,0,1,9.216666666666667,8.59
12,20,20,2018-08-04 09:13:48,2018-08-04 09:06:02,0 days 00:07:46.000000000,0,1,7.766666666666667,9.13
13,8,8,2018-08-04 09:14:56,2018-08-04 09:06:02,0 days 00:08:54.000000000,0,1,8.9,9.14
14,20,20,2018-08-04 09:45:18,2018-08-04 09:36:10,0 days 00:09:08.000000000,0,1,9.133333333333333,9.45
15,8,8,2018-08-04 09:44:55,2018-08-04 09:36:10,0 days 00:08:45.000000000,0,1,8.75,9.44
16,20,20,2018-08-04 09:45:18,2018-08-04 09:44:37,0 days 00:00:41.000000000,0,0,0.6833333333333333,9.45
17,8,8,2018-08-04 09:44:55,2018-08-04 09:44:37,0 days 00:00:18.000000000,0,0,0.3,9.44
18,20,20,2018-08-04 10:13:55,2018-08-04 10:07:43,0 days 00:06:12.000000000,0,1,6.2,10.13
19,8,8,2018-08-04 10:17:06,2018-08-04 10:07:43,0 days 00:09:23.000000000,0,1,9.383333333333333,10.17
24,20,9,2018-08-04 11:00:07,2018-08-04 10:54:02,0 days 00:06:05.000000000,0,1,6.083333333333333,11.0
25,8,8,2018-08-04 11:00:27,2018-08-04 10:54:02,0 days 00:06:25.000000000,0,1,6.416666666666667,11.0
26,20,20,2018-08-04 11:15:32,2018-08-04 11:10:42,0 days 00:04:50.000000000,0,0,4.833333333333333,11.15
28,20,9,2018-08-04 11:32:19,2018-08-04 11:24:58,0 days 00:07:21.000000000,0,1,7.35,11.32
29,8,8,2018-08-04 11:30:45,2018-08-04 11:24:58,0 days 00:05:47.000000000,0,0,5.783333333333333,11.3
31,8,8,2018-08-04 11:44:00,2018-08-04 11:39:56,0 days 00:04:04.000000000,0,0,4.066666666666666,11.44
32,20,9,2018-08-04 12:02:11,2018-08-04 11:55:03,0 days 00:07:08.000000000,0,1,7.133333333333334,12.02
33,8,8,2018-08-04 12:01:16,2018-08-04 11:55:03,0 days 00:06:13.000000000,0,1,6.216666666666667,12.01
34,20,20,2018-08-04 12:15:29,2018-08-04 12:12:05,0 days 00:03:24.000000000,0,0,3.4,12.15
36,20,9,2018-08-04 12:33:43,2018-08-04 12:28:48,0 days 00:04:55.000000000,0,0,4.916666666666667,12.33
37,8,8,2018-08-04 12:31:39,2018-08-04 12:28:48,0 days 00:02:51.000000000,0,0,2.85,12.31
40,20,20,2018-08-04 13:15:27,2018-08-04 13:15:09,0 days 00:00:18.000000000,0,0,0.3,13.15
41,8,8,2018-08-04 13:16:05,2018-08-04 13:15:09,0 days 00:00:56.000000000,0,0,0.9333333333333333,13.16
42,20,9,2018-08-04 13:32:14,2018-08-04 13:27:17,0 days 00:04:57.000000000,0,0,4.95,13.32
43,8,8,2018-08-04 13:30:41,2018-08-04 13:27:17,0 days 00:03:24.000000000,0,0,3.4,13.3
45,8,8,2018-08-04 14:00:14,2018-08-04 13:51:35,0 days 00:08:39.000000000,0,1,8.65,14.0
46,20,9,2018-08-04 14:02:17,2018-08-04 13:59:13,0 days 00:03:04.000000000,0,0,3.066666666666667,14.02
47,8,8,2018-08-04 14:00:14,2018-08-04 13:59:13,0 days 00:01:01.000000000,0,0,1.0166666666666666,14.0
48,20,20,2018-08-04 14:14:50,2018-08-04 14:10:38,0 days 00:04:12.000000000,0,0,4.2,14.14
49,8,8,2018-08-04 14:16:02,2018-08-04 14:10:38,0 days 00:05:24.000000000,0,0,5.4,14.16
50,20,9,2018-08-04 14:31:15,2018-08-04 14:29:50,0 days 00:01:25.000000000,0,0,1.4166666666666667,14.31
