,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-08-10 07:35:53,2018-08-10 07:28:59,0 days 00:06:54.000000000,0,1,6.9,7.35
1,13,13,2018-08-10 07:52:28,2018-08-10 07:45:21,0 days 00:07:07.000000000,0,1,7.116666666666666,7.52
2,13,14,2018-08-10 08:03:24,2018-08-10 08:00:30,0 days 00:02:54.000000000,0,0,2.9,8.03
3,13,13,2018-08-10 08:21:09,2018-08-10 08:15:55,0 days 00:05:14.000000000,0,0,5.233333333333333,8.21
4,13,14,2018-08-10 08:35:25,2018-08-10 08:27:21,0 days 00:08:04.000000000,0,1,8.066666666666666,8.35
5,13,13,2018-08-10 08:53:43,2018-08-10 08:45:46,0 days 00:07:57.000000000,0,1,7.95,8.53
6,13,14,2018-08-10 09:04:24,2018-08-10 09:00:19,0 days 00:04:05.000000000,0,0,4.083333333333333,9.04
7,13,13,2018-08-10 09:21:48,2018-08-10 09:13:13,0 days 00:08:35.000000000,0,1,8.583333333333334,9.21
8,13,14,2018-08-10 09:36:00,2018-08-10 09:30:18,0 days 00:05:42.000000000,0,0,5.7,9.36
9,13,13,2018-08-10 09:52:11,2018-08-10 09:45:03,0 days 00:07:08.000000000,0,1,7.133333333333334,9.52
11,13,13,2018-08-10 10:39:41,2018-08-10 10:33:00,0 days 00:06:41.000000000,0,1,6.683333333333334,10.39
12,17,17,2018-08-10 10:37:34,2018-08-10 10:33:00,0 days 00:04:34.000000000,0,0,4.566666666666666,10.37
14,13,13,2018-08-10 11:08:42,2018-08-10 11:02:09,0 days 00:06:33.000000000,0,1,6.55,11.08
17,17,17,2018-08-10 11:37:00,2018-08-10 11:33:23,0 days 00:03:37.000000000,0,0,3.6166666666666667,11.37
18,13,13,2018-08-10 11:52:25,2018-08-10 11:50:04,0 days 00:02:21.000000000,0,0,2.35,11.52
20,13,14,2018-08-10 12:06:47,2018-08-10 12:02:00,0 days 00:04:47.000000000,0,0,4.783333333333333,12.06
21,17,17,2018-08-10 12:07:34,2018-08-10 12:02:00,0 days 00:05:34.000000000,0,0,5.566666666666666,12.07
22,13,13,2018-08-10 12:22:10,2018-08-10 12:17:27,0 days 00:04:43.000000000,0,0,4.716666666666667,12.22
25,13,13,2018-08-10 12:52:58,2018-08-10 12:48:18,0 days 00:04:40.000000000,0,0,4.666666666666667,12.52
26,17,17,2018-08-10 12:52:20,2018-08-10 12:48:18,0 days 00:04:02.000000000,0,0,4.033333333333333,12.52
27,13,14,2018-08-10 13:08:56,2018-08-10 13:04:31,0 days 00:04:25.000000000,0,0,4.416666666666667,13.08
28,13,13,2018-08-10 13:22:56,2018-08-10 13:17:28,0 days 00:05:28.000000000,0,0,5.466666666666667,13.22
29,13,14,2018-08-10 13:38:05,2018-08-10 13:30:22,0 days 00:07:43.000000000,0,1,7.716666666666667,13.38
30,13,13,2018-08-10 13:51:36,2018-08-10 13:48:58,0 days 00:02:38.000000000,0,0,2.6333333333333333,13.51
31,13,14,2018-08-10 14:11:29,2018-08-10 14:01:30,0 days 00:09:59.000000000,0,1,9.983333333333333,14.11
32,13,13,2018-08-10 14:21:55,2018-08-10 14:20:18,0 days 00:01:37.000000000,0,0,1.6166666666666667,14.21
33,13,14,2018-08-10 14:36:58,2018-08-10 14:30:19,0 days 00:06:39.000000000,0,1,6.65,14.36
34,13,13,2018-08-10 14:52:20,2018-08-10 14:49:04,0 days 00:03:16.000000000,0,0,3.2666666666666666,14.52
35,13,14,2018-08-10 15:07:58,2018-08-10 15:00:19,0 days 00:07:39.000000000,0,1,7.65,15.07
36,13,13,2018-08-10 15:21:25,2018-08-10 15:15:45,0 days 00:05:40.000000000,0,0,5.666666666666667,15.21
37,13,14,2018-08-10 15:31:43,2018-08-10 15:28:39,0 days 00:03:04.000000000,0,0,3.066666666666667,15.31
38,13,13,2018-08-10 15:50:35,2018-08-10 15:44:54,0 days 00:05:41.000000000,0,0,5.683333333333334,15.5
40,13,14,2018-08-10 16:03:45,2018-08-10 16:01:41,0 days 00:02:04.000000000,0,0,2.066666666666667,16.03
41,17,17,2018-08-10 16:08:08,2018-08-10 16:01:41,0 days 00:06:27.000000000,0,1,6.45,16.08
42,13,13,2018-08-10 16:21:00,2018-08-10 16:15:01,0 days 00:05:59.000000000,0,0,5.983333333333333,16.21
44,13,14,2018-08-10 16:36:36,2018-08-10 16:30:00,0 days 00:06:36.000000000,0,1,6.6,16.36
45,17,17,2018-08-10 16:37:16,2018-08-10 16:30:00,0 days 00:07:16.000000000,0,1,7.266666666666667,16.37
47,13,13,2018-08-10 17:07:16,2018-08-10 17:01:44,0 days 00:05:32.000000000,0,0,5.533333333333333,17.07
49,13,14,2018-08-10 17:18:34,2018-08-10 17:16:20,0 days 00:02:14.000000000,0,0,2.2333333333333334,17.18
50,17,17,2018-08-10 17:21:54,2018-08-10 17:16:20,0 days 00:05:34.000000000,0,0,5.566666666666666,17.21
51,13,14,2018-08-10 17:51:04,2018-08-10 17:48:56,0 days 00:02:08.000000000,0,0,2.1333333333333333,17.51
53,13,13,2018-08-10 18:07:15,2018-08-10 18:01:29,0 days 00:05:46.000000000,0,0,5.766666666666667,18.07
54,17,17,2018-08-10 18:07:11,2018-08-10 18:01:29,0 days 00:05:42.000000000,0,0,5.7,18.07
55,13,14,2018-08-10 18:20:48,2018-08-10 18:18:07,0 days 00:02:41.000000000,0,0,2.683333333333333,18.2
56,17,17,2018-08-10 18:19:16,2018-08-10 18:18:07,0 days 00:01:09.000000000,0,0,1.15,18.19
57,13,14,2018-08-10 18:49:07,2018-08-10 18:47:42,0 days 00:01:25.000000000,0,0,1.4166666666666667,18.49
58,17,17,2018-08-10 18:52:34,2018-08-10 18:47:42,0 days 00:04:52.000000000,0,0,4.866666666666666,18.52
59,13,13,2018-08-10 19:10:37,2018-08-10 19:03:23,0 days 00:07:14.000000000,0,1,7.233333333333333,19.1
60,17,17,2018-08-10 19:08:53,2018-08-10 19:03:23,0 days 00:05:30.000000000,0,0,5.5,19.08
61,13,14,2018-08-10 19:20:52,2018-08-10 19:18:03,0 days 00:02:49.000000000,0,0,2.816666666666667,19.2
64,17,17,2018-08-10 19:37:27,2018-08-10 19:35:07,0 days 00:02:20.000000000,0,0,2.3333333333333335,19.37
65,13,13,2018-08-10 19:51:25,2018-08-10 19:49:39,0 days 00:01:46.000000000,0,0,1.7666666666666666,19.51
68,13,14,2018-08-10 20:35:48,2018-08-10 20:27:01,0 days 00:08:47.000000000,0,1,8.783333333333333,20.35
70,13,14,2018-08-10 20:35:48,2018-08-10 20:33:41,0 days 00:02:07.000000000,0,0,2.1166666666666667,20.35
71,17,17,2018-08-10 20:37:46,2018-08-10 20:33:41,0 days 00:04:05.000000000,0,0,4.083333333333333,20.37
72,13,13,2018-08-10 20:51:50,2018-08-10 20:48:16,0 days 00:03:34.000000000,0,0,3.566666666666667,20.51
75,17,17,2018-08-10 21:07:12,2018-08-10 21:06:25,0 days 00:00:47.000000000,0,0,0.7833333333333333,21.07
