,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-09-19 07:40:00,2018-09-19 07:46:41,0 days 00:06:41.000000000,0,1,6.683333333333334,7.4
1,20,20,2018-09-19 08:13:32,2018-09-19 08:16:39,0 days 00:03:07.000000000,0,0,3.1166666666666667,8.13
2,20,20,2018-09-19 08:42:14,2018-09-19 08:45:52,0 days 00:03:38.000000000,0,0,3.6333333333333333,8.42
3,20,20,2018-09-19 09:12:08,2018-09-19 09:16:02,0 days 00:03:54.000000000,0,0,3.9,9.12
4,20,20,2018-09-19 09:41:55,2018-09-19 09:46:34,0 days 00:04:39.000000000,0,0,4.65,9.41
6,20,20,2018-09-19 10:14:03,2018-09-19 10:17:31,0 days 00:03:28.000000000,0,0,3.466666666666667,10.14
7,20,9,2018-09-19 10:26:03,2018-09-19 10:31:41,0 days 00:05:38.000000000,0,0,5.633333333333334,10.26
8,20,20,2018-09-19 10:40:24,2018-09-19 10:47:30,0 days 00:07:06.000000000,0,1,7.1,10.4
10,20,20,2018-09-19 11:11:35,2018-09-19 11:16:43,0 days 00:05:08.000000000,0,0,5.133333333333334,11.11
11,20,9,2018-09-19 11:27:14,2018-09-19 11:30:30,0 days 00:03:16.000000000,0,0,3.2666666666666666,11.27
12,20,20,2018-09-19 11:42:02,2018-09-19 11:45:56,0 days 00:03:54.000000000,0,0,3.9,11.42
13,20,9,2018-09-19 11:58:52,2018-09-19 12:02:36,0 days 00:03:44.000000000,0,0,3.7333333333333334,11.58
14,20,20,2018-09-19 12:09:57,2018-09-19 12:17:31,0 days 00:07:34.000000000,0,1,7.566666666666666,12.09
15,20,9,2018-09-19 12:27:07,2018-09-19 12:31:41,0 days 00:04:34.000000000,0,0,4.566666666666666,12.27
17,20,20,2018-09-19 13:10:24,2018-09-19 13:19:40,0 days 00:09:16.000000000,0,1,9.266666666666667,13.1
18,20,20,2018-09-19 13:44:20,2018-09-19 13:47:01,0 days 00:02:41.000000000,0,0,2.683333333333333,13.44
19,20,20,2018-09-19 14:10:03,2018-09-19 14:16:39,0 days 00:06:36.000000000,0,1,6.6,14.1
20,20,20,2018-09-19 14:37:00,2018-09-19 14:46:12,0 days 00:09:12.000000000,0,1,9.2,14.37
21,20,20,2018-09-19 15:11:40,2018-09-19 15:16:57,0 days 00:05:17.000000000,0,0,5.283333333333333,15.11
22,20,20,2018-09-19 15:42:49,2018-09-19 15:47:42,0 days 00:04:53.000000000,0,0,4.883333333333334,15.42
23,20,9,2018-09-19 15:58:06,2018-09-19 16:02:31,0 days 00:04:25.000000000,0,0,4.416666666666667,15.58
24,20,20,2018-09-19 16:11:25,2018-09-19 16:17:32,0 days 00:06:07.000000000,0,1,6.116666666666666,16.11
