,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-06-03 07:54:09,2018-06-03 08:01:35,0 days 00:07:26.000000000,0,1,7.433333333333334,7.54
3,20,20,2018-06-03 09:54:09,2018-06-03 10:02:46,0 days 00:08:37.000000000,0,1,8.616666666666667,9.54
5,20,20,2018-06-03 11:32:12,2018-06-03 11:32:27,0 days 00:00:15.000000000,0,0,0.25,11.32
6,20,20,2018-06-03 12:27:12,2018-06-03 12:31:44,0 days 00:04:32.000000000,0,0,4.533333333333333,12.27
9,20,20,2018-06-03 14:35:49,2018-06-03 14:45:33,0 days 00:09:44.000000000,0,1,9.733333333333333,14.35
11,20,20,2018-06-03 15:43:53,2018-06-03 15:45:45,0 days 00:01:52.000000000,0,0,1.8666666666666667,15.43
12,20,20,2018-06-03 16:24:34,2018-06-03 16:30:29,0 days 00:05:55.000000000,0,0,5.916666666666667,16.24
14,20,20,2018-06-03 17:57:43,2018-06-03 18:01:03,0 days 00:03:20.000000000,0,0,3.3333333333333335,17.57
15,20,20,2018-06-03 18:40:33,2018-06-03 18:46:49,0 days 00:06:16.000000000,0,1,6.266666666666667,18.4
17,20,20,2018-06-03 20:16:00,2018-06-03 20:16:30,0 days 00:00:30.000000000,0,0,0.5,20.16
18,20,20,2018-06-03 20:54:04,2018-06-03 21:01:37,0 days 00:07:33.000000000,0,1,7.55,20.54
20,20,20,2018-06-03 22:09:51,2018-06-03 22:15:39,0 days 00:05:48.000000000,0,0,5.8,22.09
21,8,8,2018-06-03 07:40:13,2018-06-03 07:46:07,0 days 00:05:54.000000000,0,0,5.9,7.4
22,8,8,2018-06-03 08:10:42,2018-06-03 08:16:39,0 days 00:05:57.000000000,0,0,5.95,8.1
23,8,8,2018-06-03 08:41:07,2018-06-03 08:46:11,0 days 00:05:04.000000000,0,0,5.066666666666666,8.41
25,8,8,2018-06-03 09:41:58,2018-06-03 09:46:58,0 days 00:05:00.000000000,0,0,5.0,9.41
26,8,8,2018-06-03 10:10:40,2018-06-03 10:16:13,0 days 00:05:33.000000000,0,0,5.55,10.1
27,8,8,2018-06-03 10:42:55,2018-06-03 10:47:49,0 days 00:04:54.000000000,0,0,4.9,10.42
28,8,8,2018-06-03 11:11:10,2018-06-03 11:17:06,0 days 00:05:56.000000000,0,0,5.933333333333334,11.11
29,8,8,2018-06-03 11:41:35,2018-06-03 11:46:37,0 days 00:05:02.000000000,0,0,5.033333333333333,11.41
30,8,8,2018-06-03 12:13:15,2018-06-03 12:17:31,0 days 00:04:16.000000000,0,0,4.266666666666667,12.13
31,8,8,2018-06-03 12:45:19,2018-06-03 12:46:44,0 days 00:01:25.000000000,0,0,1.4166666666666667,12.45
32,8,8,2018-06-03 13:11:00,2018-06-03 13:18:27,0 days 00:07:27.000000000,0,1,7.45,13.11
33,8,8,2018-06-03 13:42:01,2018-06-03 13:47:13,0 days 00:05:12.000000000,0,0,5.2,13.42
34,8,8,2018-06-03 14:11:32,2018-06-03 14:16:48,0 days 00:05:16.000000000,0,0,5.266666666666667,14.11
35,8,8,2018-06-03 14:41:08,2018-06-03 14:45:33,0 days 00:04:25.000000000,0,0,4.416666666666667,14.41
36,8,8,2018-06-03 15:11:00,2018-06-03 15:16:24,0 days 00:05:24.000000000,0,0,5.4,15.11
37,8,8,2018-06-03 15:40:44,2018-06-03 15:45:45,0 days 00:05:01.000000000,0,0,5.016666666666667,15.4
38,8,8,2018-06-03 16:10:23,2018-06-03 16:17:34,0 days 00:07:11.000000000,0,1,7.183333333333334,16.1
39,8,8,2018-06-03 16:40:28,2018-06-03 16:45:29,0 days 00:05:01.000000000,0,0,5.016666666666667,16.4
40,8,8,2018-06-03 17:11:12,2018-06-03 17:16:42,0 days 00:05:30.000000000,0,0,5.5,17.11
41,8,8,2018-06-03 17:40:17,2018-06-03 17:47:05,0 days 00:06:48.000000000,0,1,6.8,17.4
42,8,8,2018-06-03 18:11:13,2018-06-03 18:15:43,0 days 00:04:30.000000000,0,0,4.5,18.11
43,8,8,2018-06-03 18:42:50,2018-06-03 18:46:49,0 days 00:03:59.000000000,0,0,3.9833333333333334,18.42
44,8,8,2018-06-03 19:10:53,2018-06-03 19:16:05,0 days 00:05:12.000000000,0,0,5.2,19.1
45,8,8,2018-06-03 19:41:31,2018-06-03 19:45:39,0 days 00:04:08.000000000,0,0,4.133333333333334,19.41
46,8,8,2018-06-03 20:10:34,2018-06-03 20:16:30,0 days 00:05:56.000000000,0,0,5.933333333333334,20.1
47,8,8,2018-06-03 20:41:00,2018-06-03 20:45:44,0 days 00:04:44.000000000,0,0,4.733333333333333,20.41
48,8,8,2018-06-03 21:11:00,2018-06-03 21:16:18,0 days 00:05:18.000000000,0,0,5.3,21.11
49,8,8,2018-06-03 21:40:02,2018-06-03 21:46:23,0 days 00:06:21.000000000,0,1,6.35,21.4
50,8,8,2018-06-03 22:11:00,2018-06-03 22:15:39,0 days 00:04:39.000000000,0,0,4.65,22.11
