,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,17,17,2018-08-05 10:36:58,2018-08-05 10:32:44,0 days 00:04:14.000000000,0,0,4.233333333333333,10.36
3,17,17,2018-08-05 11:22:10,2018-08-05 11:16:47,0 days 00:05:23.000000000,0,0,5.383333333333334,11.22
5,17,17,2018-08-05 12:06:57,2018-08-05 12:01:38,0 days 00:05:19.000000000,0,0,5.316666666666666,12.06
7,17,17,2018-08-05 12:51:46,2018-08-05 12:46:24,0 days 00:05:22.000000000,0,0,5.366666666666666,12.51
9,17,17,2018-08-05 13:37:05,2018-08-05 13:33:03,0 days 00:04:02.000000000,0,0,4.033333333333333,13.37
11,3,3,2018-08-05 14:48:18,2018-08-05 14:43:31,0 days 00:04:47.000000000,0,0,4.783333333333333,14.48
13,17,17,2018-08-05 16:36:50,2018-08-05 16:29:47,0 days 00:07:03.000000000,0,1,7.05,16.36
15,17,17,2018-08-05 17:21:00,2018-08-05 17:18:58,0 days 00:02:02.000000000,0,0,2.033333333333333,17.21
17,17,17,2018-08-05 18:07:00,2018-08-05 18:01:30,0 days 00:05:30.000000000,0,0,5.5,18.07
19,17,17,2018-08-05 18:52:00,2018-08-05 18:45:08,0 days 00:06:52.000000000,0,1,6.866666666666666,18.52
21,17,17,2018-08-05 19:37:00,2018-08-05 19:31:11,0 days 00:05:49.000000000,0,0,5.816666666666666,19.37
23,3,3,2018-08-05 20:05:18,2018-08-05 20:02:26,0 days 00:02:52.000000000,0,0,2.8666666666666667,20.05
26,13,13,2018-08-05 22:21:00,2018-08-05 22:18:30,0 days 00:02:30.000000000,0,0,2.5,22.21
