,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-09-13 07:34:08,2018-09-13 07:30:50,0 days 00:03:18.000000000,0,0,3.3,7.34
1,13,13,2018-09-13 07:51:58,2018-09-13 07:47:06,0 days 00:04:52.000000000,0,0,4.866666666666666,7.51
2,13,14,2018-09-13 08:04:39,2018-09-13 07:59:11,0 days 00:05:28.000000000,0,0,5.466666666666667,8.04
3,13,13,2018-09-13 08:22:14,2018-09-13 08:17:00,0 days 00:05:14.000000000,0,0,5.233333333333333,8.22
4,13,14,2018-09-13 08:34:38,2018-09-13 08:29:49,0 days 00:04:49.000000000,0,0,4.816666666666666,8.34
5,13,13,2018-09-13 08:52:12,2018-09-13 08:44:50,0 days 00:07:22.000000000,0,1,7.366666666666666,8.52
6,13,14,2018-09-13 09:05:47,2018-09-13 09:02:00,0 days 00:03:47.000000000,0,0,3.783333333333333,9.05
7,13,13,2018-09-13 09:21:16,2018-09-13 09:19:26,0 days 00:01:50.000000000,0,0,1.8333333333333333,9.21
8,13,14,2018-09-13 09:34:50,2018-09-13 09:30:19,0 days 00:04:31.000000000,0,0,4.516666666666667,9.34
9,13,13,2018-09-13 09:51:30,2018-09-13 09:48:00,0 days 00:03:30.000000000,0,0,3.5,9.51
11,13,13,2018-09-13 10:36:37,2018-09-13 10:30:56,0 days 00:05:41.000000000,0,0,5.683333333333334,10.36
12,17,17,2018-09-13 10:38:21,2018-09-13 10:30:56,0 days 00:07:25.000000000,0,1,7.416666666666667,10.38
14,13,13,2018-09-13 11:06:08,2018-09-13 11:04:18,0 days 00:01:50.000000000,0,0,1.8333333333333333,11.06
17,17,17,2018-09-13 11:37:00,2018-09-13 11:32:36,0 days 00:04:24.000000000,0,0,4.4,11.37
18,13,13,2018-09-13 11:51:32,2018-09-13 11:48:55,0 days 00:02:37.000000000,0,0,2.6166666666666667,11.51
20,13,14,2018-09-13 12:05:02,2018-09-13 12:03:32,0 days 00:01:30.000000000,0,0,1.5,12.05
21,17,17,2018-09-13 12:09:33,2018-09-13 12:03:32,0 days 00:06:01.000000000,0,1,6.016666666666667,12.09
22,13,13,2018-09-13 12:22:46,2018-09-13 12:20:07,0 days 00:02:39.000000000,0,0,2.65,12.22
25,13,13,2018-09-13 12:51:27,2018-09-13 12:47:26,0 days 00:04:01.000000000,0,0,4.016666666666667,12.51
26,17,17,2018-09-13 12:52:28,2018-09-13 12:47:26,0 days 00:05:02.000000000,0,0,5.033333333333333,12.52
28,13,13,2018-09-13 13:21:24,2018-09-13 13:19:54,0 days 00:01:30.000000000,0,0,1.5,13.21
