,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-06-29 07:40:18,2018-06-29 07:47:02,0 days 00:06:44.000000000,0,1,6.733333333333333,7.4
2,20,20,2018-06-29 08:40:31,2018-06-29 08:45:49,0 days 00:05:18.000000000,0,0,5.3,8.4
4,20,20,2018-06-29 09:41:29,2018-06-29 09:47:26,0 days 00:05:57.000000000,0,0,5.95,9.41
5,20,9,2018-06-29 09:58:49,2018-06-29 10:02:00,0 days 00:03:11.000000000,0,0,3.183333333333333,9.58
7,20,9,2018-06-29 10:26:41,2018-06-29 10:32:00,0 days 00:05:19.000000000,0,0,5.316666666666666,10.26
8,20,20,2018-06-29 10:40:58,2018-06-29 10:47:28,0 days 00:06:30.000000000,0,1,6.5,10.4
9,20,9,2018-06-29 10:58:40,2018-06-29 11:02:33,0 days 00:03:53.000000000,0,0,3.8833333333333333,10.58
10,20,20,2018-06-29 11:11:42,2018-06-29 11:17:35,0 days 00:05:53.000000000,0,0,5.883333333333334,11.11
11,20,9,2018-06-29 11:28:40,2018-06-29 11:32:14,0 days 00:03:34.000000000,0,0,3.566666666666667,11.28
12,20,20,2018-06-29 11:39:42,2018-06-29 11:47:10,0 days 00:07:28.000000000,0,1,7.466666666666667,11.39
13,20,9,2018-06-29 12:00:00,2018-06-29 12:02:32,0 days 00:02:32.000000000,0,0,2.533333333333333,12.0
14,20,20,2018-06-29 12:10:00,2018-06-29 12:17:12,0 days 00:07:12.000000000,0,1,7.2,12.1
15,20,9,2018-06-29 12:29:54,2018-06-29 12:32:36,0 days 00:02:42.000000000,0,0,2.7,12.29
16,20,20,2018-06-29 12:39:52,2018-06-29 12:47:20,0 days 00:07:28.000000000,0,1,7.466666666666667,12.39
17,20,20,2018-06-29 13:10:00,2018-06-29 13:16:01,0 days 00:06:01.000000000,0,1,6.016666666666667,13.1
18,20,20,2018-06-29 13:39:35,2018-06-29 13:46:45,0 days 00:07:10.000000000,0,1,7.166666666666667,13.39
19,20,20,2018-06-29 14:10:00,2018-06-29 14:16:05,0 days 00:06:05.000000000,0,1,6.083333333333333,14.1
20,20,20,2018-06-29 14:37:00,2018-06-29 14:45:47,0 days 00:08:47.000000000,0,1,8.783333333333333,14.37
21,20,20,2018-06-29 15:11:28,2018-06-29 15:17:02,0 days 00:05:34.000000000,0,0,5.566666666666666,15.11
22,20,20,2018-06-29 15:40:00,2018-06-29 15:46:19,0 days 00:06:19.000000000,0,1,6.316666666666666,15.4
23,20,9,2018-06-29 15:59:05,2018-06-29 16:01:45,0 days 00:02:40.000000000,0,0,2.6666666666666665,15.59
24,20,20,2018-06-29 16:06:55,2018-06-29 16:16:41,0 days 00:09:46.000000000,0,1,9.766666666666667,16.06
25,20,9,2018-06-29 16:28:32,2018-06-29 16:31:25,0 days 00:02:53.000000000,0,0,2.8833333333333333,16.28
26,20,20,2018-06-29 16:40:00,2018-06-29 16:48:08,0 days 00:08:08.000000000,0,1,8.133333333333333,16.4
27,20,9,2018-06-29 16:59:19,2018-06-29 17:03:55,0 days 00:04:36.000000000,0,0,4.6,16.59
28,20,20,2018-06-29 17:07:58,2018-06-29 17:16:49,0 days 00:08:51.000000000,0,1,8.85,17.07
29,20,9,2018-06-29 17:28:03,2018-06-29 17:30:59,0 days 00:02:56.000000000,0,0,2.933333333333333,17.28
30,20,20,2018-06-29 17:44:09,2018-06-29 17:47:16,0 days 00:03:07.000000000,0,0,3.1166666666666667,17.44
31,20,9,2018-06-29 17:57:32,2018-06-29 18:02:14,0 days 00:04:42.000000000,0,0,4.7,17.57
32,20,9,2018-06-29 18:28:15,2018-06-29 18:32:22,0 days 00:04:07.000000000,0,0,4.116666666666666,18.28
33,20,20,2018-06-29 18:39:45,2018-06-29 18:48:36,0 days 00:08:51.000000000,0,1,8.85,18.39
34,20,9,2018-06-29 18:58:31,2018-06-29 19:01:54,0 days 00:03:23.000000000,0,0,3.3833333333333333,18.58
35,20,20,2018-06-29 19:10:00,2018-06-29 19:18:08,0 days 00:08:08.000000000,0,1,8.133333333333333,19.1
36,20,9,2018-06-29 19:28:55,2018-06-29 19:34:22,0 days 00:05:27.000000000,0,0,5.45,19.28
37,20,20,2018-06-29 19:40:19,2018-06-29 19:49:32,0 days 00:09:13.000000000,0,1,9.216666666666667,19.4
39,20,20,2018-06-29 20:10:00,2018-06-29 20:16:42,0 days 00:06:42.000000000,0,1,6.7,20.1
41,20,20,2018-06-29 20:39:52,2018-06-29 20:47:05,0 days 00:07:13.000000000,0,1,7.216666666666667,20.39
42,20,9,2018-06-29 21:01:18,2018-06-29 21:02:53,0 days 00:01:35.000000000,0,0,1.5833333333333333,21.01
