,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,20,20,2018-07-05 08:08:49,2018-07-05 08:16:24,0 days 00:07:35.000000000,0,1,7.583333333333333,8.08
2,20,20,2018-07-05 08:40:00,2018-07-05 08:46:49,0 days 00:06:49.000000000,0,1,6.816666666666666,8.4
3,20,20,2018-07-05 09:13:12,2018-07-05 09:18:19,0 days 00:05:07.000000000,0,0,5.116666666666666,9.13
4,20,20,2018-07-05 09:40:00,2018-07-05 09:47:24,0 days 00:07:24.000000000,0,1,7.4,9.4
6,20,20,2018-07-05 10:10:05,2018-07-05 10:19:31,0 days 00:09:26.000000000,0,1,9.433333333333334,10.1
7,20,9,2018-07-05 10:27:52,2018-07-05 10:31:35,0 days 00:03:43.000000000,0,0,3.716666666666667,10.27
8,20,20,2018-07-05 10:41:45,2018-07-05 10:47:24,0 days 00:05:39.000000000,0,0,5.65,10.41
10,20,20,2018-07-05 11:10:00,2018-07-05 11:18:14,0 days 00:08:14.000000000,0,1,8.233333333333333,11.1
11,20,9,2018-07-05 11:29:31,2018-07-05 11:32:48,0 days 00:03:17.000000000,0,0,3.283333333333333,11.29
12,20,20,2018-07-05 11:42:16,2018-07-05 11:46:58,0 days 00:04:42.000000000,0,0,4.7,11.42
13,20,9,2018-07-05 11:58:01,2018-07-05 12:06:30,0 days 00:08:29.000000000,0,1,8.483333333333333,11.58
14,20,20,2018-07-05 12:10:00,2018-07-05 12:17:48,0 days 00:07:48.000000000,0,1,7.8,12.1
15,20,9,2018-07-05 12:30:27,2018-07-05 12:33:40,0 days 00:03:13.000000000,0,0,3.216666666666667,12.3
16,20,20,2018-07-05 12:42:42,2018-07-05 12:47:00,0 days 00:04:18.000000000,0,0,4.3,12.42
17,20,20,2018-07-05 13:10:00,2018-07-05 13:16:41,0 days 00:06:41.000000000,0,1,6.683333333333334,13.1
18,20,20,2018-07-05 13:41:24,2018-07-05 13:46:38,0 days 00:05:14.000000000,0,0,5.233333333333333,13.41
19,20,20,2018-07-05 14:10:00,2018-07-05 14:16:41,0 days 00:06:41.000000000,0,1,6.683333333333334,14.1
20,20,20,2018-07-05 14:43:08,2018-07-05 14:46:40,0 days 00:03:32.000000000,0,0,3.533333333333333,14.43
21,20,20,2018-07-05 15:09:23,2018-07-05 15:15:21,0 days 00:05:58.000000000,0,0,5.966666666666667,15.09
22,20,20,2018-07-05 15:41:39,2018-07-05 15:49:58,0 days 00:08:19.000000000,0,1,8.316666666666666,15.41
25,20,9,2018-07-05 16:26:33,2018-07-05 16:33:15,0 days 00:06:42.000000000,0,1,6.7,16.26
26,20,20,2018-07-05 16:43:37,2018-07-05 16:47:32,0 days 00:03:55.000000000,0,0,3.9166666666666665,16.43
27,20,9,2018-07-05 16:58:01,2018-07-05 17:02:26,0 days 00:04:25.000000000,0,0,4.416666666666667,16.58
29,20,9,2018-07-05 17:27:31,2018-07-05 17:32:52,0 days 00:05:21.000000000,0,0,5.35,17.27
30,20,20,2018-07-05 17:40:07,2018-07-05 17:47:27,0 days 00:07:20.000000000,0,1,7.333333333333333,17.4
31,20,9,2018-07-05 17:58:39,2018-07-05 18:03:04,0 days 00:04:25.000000000,0,0,4.416666666666667,17.58
33,20,9,2018-07-05 18:29:26,2018-07-05 18:33:28,0 days 00:04:02.000000000,0,0,4.033333333333333,18.29
34,20,20,2018-07-05 18:41:57,2018-07-05 18:45:59,0 days 00:04:02.000000000,0,0,4.033333333333333,18.41
35,20,9,2018-07-05 18:56:05,2018-07-05 19:01:58,0 days 00:05:53.000000000,0,0,5.883333333333334,18.56
36,20,20,2018-07-05 19:12:26,2018-07-05 19:19:02,0 days 00:06:36.000000000,0,1,6.6,19.12
37,20,9,2018-07-05 19:28:09,2018-07-05 19:33:14,0 days 00:05:05.000000000,0,0,5.083333333333333,19.28
38,20,20,2018-07-05 19:41:30,2018-07-05 19:47:00,0 days 00:05:30.000000000,0,0,5.5,19.41
39,20,9,2018-07-05 19:57:43,2018-07-05 20:02:25,0 days 00:04:42.000000000,0,0,4.7,19.57
40,20,20,2018-07-05 20:11:52,2018-07-05 20:19:01,0 days 00:07:09.000000000,0,1,7.15,20.11
41,20,9,2018-07-05 20:26:01,2018-07-05 20:30:40,0 days 00:04:39.000000000,0,0,4.65,20.26
42,20,20,2018-07-05 20:41:51,2018-07-05 20:47:22,0 days 00:05:31.000000000,0,0,5.516666666666667,20.41
43,20,9,2018-07-05 20:58:24,2018-07-05 21:04:00,0 days 00:05:36.000000000,0,0,5.6,20.58
44,20,20,2018-07-05 21:08:25,2018-07-05 21:16:42,0 days 00:08:17.000000000,0,1,8.283333333333333,21.08
45,20,9,2018-07-05 21:26:00,2018-07-05 21:32:29,0 days 00:06:29.000000000,0,1,6.483333333333333,21.26
46,20,20,2018-07-05 21:40:00,2018-07-05 21:46:45,0 days 00:06:45.000000000,0,1,6.75,21.4
47,20,9,2018-07-05 21:56:00,2018-07-05 22:02:09,0 days 00:06:09.000000000,0,1,6.15,21.56
48,20,20,2018-07-05 22:08:37,2018-07-05 22:16:24,0 days 00:07:47.000000000,0,1,7.783333333333333,22.08
49,20,9,2018-07-05 22:25:29,2018-07-05 22:30:32,0 days 00:05:03.000000000,0,0,5.05,22.25
50,8,8,2018-07-05 09:42:57,2018-07-05 09:47:24,0 days 00:04:27.000000000,0,0,4.45,9.42
52,8,8,2018-07-05 10:13:22,2018-07-05 10:19:31,0 days 00:06:09.000000000,0,1,6.15,10.13
53,8,8,2018-07-05 10:25:02,2018-07-05 10:31:35,0 days 00:06:33.000000000,0,1,6.55,10.25
54,8,8,2018-07-05 10:42:58,2018-07-05 10:47:24,0 days 00:04:26.000000000,0,0,4.433333333333334,10.42
56,8,8,2018-07-05 11:12:59,2018-07-05 11:18:14,0 days 00:05:15.000000000,0,0,5.25,11.12
57,8,8,2018-07-05 11:27:34,2018-07-05 11:32:48,0 days 00:05:14.000000000,0,0,5.233333333333333,11.27
59,8,8,2018-07-05 11:57:10,2018-07-05 12:06:30,0 days 00:09:20.000000000,0,1,9.333333333333334,11.57
60,8,8,2018-07-05 12:14:38,2018-07-05 12:17:48,0 days 00:03:10.000000000,0,0,3.1666666666666665,12.14
61,8,8,2018-07-05 12:27:55,2018-07-05 12:33:40,0 days 00:05:45.000000000,0,0,5.75,12.27
62,8,8,2018-07-05 12:42:30,2018-07-05 12:47:00,0 days 00:04:30.000000000,0,0,4.5,12.42
63,8,8,2018-07-05 16:11:41,2018-07-05 16:18:18,0 days 00:06:37.000000000,0,1,6.616666666666666,16.11
64,8,8,2018-07-05 16:27:28,2018-07-05 16:33:15,0 days 00:05:47.000000000,0,0,5.783333333333333,16.27
65,8,8,2018-07-05 16:42:00,2018-07-05 16:47:32,0 days 00:05:32.000000000,0,0,5.533333333333333,16.42
66,8,8,2018-07-05 16:57:01,2018-07-05 17:02:26,0 days 00:05:25.000000000,0,0,5.416666666666667,16.57
68,8,8,2018-07-05 17:28:56,2018-07-05 17:32:52,0 days 00:03:56.000000000,0,0,3.933333333333333,17.28
69,8,8,2018-07-05 17:42:17,2018-07-05 17:47:27,0 days 00:05:10.000000000,0,0,5.166666666666667,17.42
70,8,8,2018-07-05 17:57:14,2018-07-05 18:03:04,0 days 00:05:50.000000000,0,0,5.833333333333333,17.57
72,8,8,2018-07-05 18:27:36,2018-07-05 18:33:28,0 days 00:05:52.000000000,0,0,5.866666666666666,18.27
73,8,8,2018-07-05 18:41:18,2018-07-05 18:45:59,0 days 00:04:41.000000000,0,0,4.683333333333334,18.41
74,8,8,2018-07-05 18:57:06,2018-07-05 19:01:58,0 days 00:04:52.000000000,0,0,4.866666666666666,18.57
75,8,8,2018-07-05 19:11:43,2018-07-05 19:19:02,0 days 00:07:19.000000000,0,1,7.316666666666666,19.11
76,8,8,2018-07-05 19:27:32,2018-07-05 19:33:14,0 days 00:05:42.000000000,0,0,5.7,19.27
77,8,8,2018-07-05 19:41:42,2018-07-05 19:47:00,0 days 00:05:18.000000000,0,0,5.3,19.41
78,8,8,2018-07-05 19:59:35,2018-07-05 20:02:25,0 days 00:02:50.000000000,0,0,2.8333333333333335,19.59
79,8,8,2018-07-05 20:10:50,2018-07-05 20:19:01,0 days 00:08:11.000000000,0,1,8.183333333333334,20.1
80,8,8,2018-07-05 20:27:53,2018-07-05 20:30:40,0 days 00:02:47.000000000,0,0,2.783333333333333,20.27
81,8,8,2018-07-05 20:41:38,2018-07-05 20:47:22,0 days 00:05:44.000000000,0,0,5.733333333333333,20.41
82,8,8,2018-07-05 20:56:37,2018-07-05 21:04:00,0 days 00:07:23.000000000,0,1,7.383333333333334,20.56
83,8,8,2018-07-05 21:11:00,2018-07-05 21:16:42,0 days 00:05:42.000000000,0,0,5.7,21.11
84,8,8,2018-07-05 21:26:32,2018-07-05 21:32:29,0 days 00:05:57.000000000,0,0,5.95,21.26
85,8,8,2018-07-05 21:39:50,2018-07-05 21:46:45,0 days 00:06:55.000000000,0,1,6.916666666666667,21.39
86,8,8,2018-07-05 21:56:51,2018-07-05 22:02:09,0 days 00:05:18.000000000,0,0,5.3,21.56
87,8,8,2018-07-05 22:10:12,2018-07-05 22:16:24,0 days 00:06:12.000000000,0,1,6.2,22.1
