,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-07-31 07:36:39,2018-07-31 07:28:27,0 days 00:08:12.000000000,0,1,8.2,7.36
1,13,13,2018-07-31 07:54:33,2018-07-31 07:45:00,0 days 00:09:33.000000000,0,1,9.55,7.54
2,13,14,2018-07-31 08:05:21,2018-07-31 08:01:27,0 days 00:03:54.000000000,0,0,3.9,8.05
4,13,14,2018-07-31 08:37:58,2018-07-31 08:32:00,0 days 00:05:58.000000000,0,0,5.966666666666667,8.37
5,13,13,2018-07-31 08:51:36,2018-07-31 08:45:11,0 days 00:06:25.000000000,0,1,6.416666666666667,8.51
6,13,14,2018-07-31 09:05:52,2018-07-31 08:59:47,0 days 00:06:05.000000000,0,1,6.083333333333333,9.05
7,13,13,2018-07-31 09:24:09,2018-07-31 09:16:10,0 days 00:07:59.000000000,0,1,7.983333333333333,9.24
8,13,14,2018-07-31 09:38:07,2018-07-31 09:33:14,0 days 00:04:53.000000000,0,0,4.883333333333334,9.38
9,13,13,2018-07-31 09:51:36,2018-07-31 09:47:56,0 days 00:03:40.000000000,0,0,3.6666666666666665,9.51
11,13,13,2018-07-31 10:42:50,2018-07-31 10:32:55,0 days 00:09:55.000000000,0,1,9.916666666666666,10.42
12,17,17,2018-07-31 10:38:06,2018-07-31 10:32:55,0 days 00:05:11.000000000,0,0,5.183333333333334,10.38
14,13,13,2018-07-31 11:11:14,2018-07-31 11:02:11,0 days 00:09:03.000000000,0,1,9.05,11.11
17,17,17,2018-07-31 11:37:00,2018-07-31 11:35:44,0 days 00:01:16.000000000,0,0,1.2666666666666666,11.37
18,13,13,2018-07-31 11:56:35,2018-07-31 11:50:22,0 days 00:06:13.000000000,0,1,6.216666666666667,11.56
20,13,14,2018-07-31 12:10:22,2018-07-31 12:02:51,0 days 00:07:31.000000000,0,1,7.516666666666667,12.1
21,17,17,2018-07-31 12:08:32,2018-07-31 12:02:51,0 days 00:05:41.000000000,0,0,5.683333333333334,12.08
24,13,13,2018-07-31 12:52:08,2018-07-31 12:44:08,0 days 00:08:00.000000000,0,1,8.0,12.52
