,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,13,14,2018-08-24 07:31:52,2018-08-24 07:38:49,0 days 00:06:57.000000000,0,1,6.95,7.31
2,13,13,2018-08-24 07:48:33,2018-08-24 07:54:26,0 days 00:05:53.000000000,0,0,5.883333333333334,7.48
3,13,14,2018-08-24 08:01:21,2018-08-24 08:08:57,0 days 00:07:36.000000000,0,1,7.6,8.01
4,13,13,2018-08-24 08:18:36,2018-08-24 08:24:02,0 days 00:05:26.000000000,0,0,5.433333333333334,8.18
5,13,14,2018-08-24 08:31:36,2018-08-24 08:38:37,0 days 00:07:01.000000000,0,1,7.016666666666667,8.31
6,13,13,2018-08-24 08:47:27,2018-08-24 08:54:14,0 days 00:06:47.000000000,0,1,6.783333333333333,8.47
7,13,14,2018-08-24 09:01:18,2018-08-24 09:10:53,0 days 00:09:35.000000000,0,1,9.583333333333334,9.01
8,13,13,2018-08-24 09:20:23,2018-08-24 09:23:59,0 days 00:03:36.000000000,0,0,3.6,9.2
9,13,14,2018-08-24 09:47:25,2018-08-24 09:54:17,0 days 00:06:52.000000000,0,1,6.866666666666666,9.47
10,13,13,2018-08-24 09:47:43,2018-08-24 09:54:17,0 days 00:06:34.000000000,0,1,6.566666666666666,9.47
11,13,14,2018-08-24 10:17:14,2018-08-24 10:23:26,0 days 00:06:12.000000000,0,1,6.2,10.17
12,13,13,2018-08-24 10:36:53,2018-08-24 10:40:53,0 days 00:04:00.000000000,0,0,4.0,10.36
13,13,14,2018-08-24 11:01:23,2018-08-24 11:08:57,0 days 00:07:34.000000000,0,1,7.566666666666666,11.01
14,13,13,2018-08-24 11:03:08,2018-08-24 11:08:57,0 days 00:05:49.000000000,0,0,5.816666666666666,11.03
15,13,14,2018-08-24 11:35:07,2018-08-24 11:39:17,0 days 00:04:10.000000000,0,0,4.166666666666667,11.35
16,13,13,2018-08-24 11:48:12,2018-08-24 11:54:19,0 days 00:06:07.000000000,0,1,6.116666666666666,11.48
17,13,14,2018-08-24 12:03:15,2018-08-24 12:08:31,0 days 00:05:16.000000000,0,0,5.266666666666667,12.03
18,13,13,2018-08-24 12:20:14,2018-08-24 12:25:55,0 days 00:05:41.000000000,0,0,5.683333333333334,12.2
19,13,14,2018-08-24 12:32:31,2018-08-24 12:38:26,0 days 00:05:55.000000000,0,0,5.916666666666667,12.32
20,13,13,2018-08-24 12:49:49,2018-08-24 12:55:26,0 days 00:05:37.000000000,0,0,5.616666666666666,12.49
21,13,13,2018-08-24 13:21:49,2018-08-24 13:24:13,0 days 00:02:24.000000000,0,0,2.4,13.21
22,13,14,2018-08-24 13:37:21,2018-08-24 13:38:33,0 days 00:01:12.000000000,0,0,1.2,13.37
23,13,13,2018-08-24 13:50:51,2018-08-24 13:58:05,0 days 00:07:14.000000000,0,1,7.233333333333333,13.5
24,13,14,2018-08-24 14:07:24,2018-08-24 14:14:22,0 days 00:06:58.000000000,0,1,6.966666666666667,14.07
25,13,13,2018-08-24 14:19:34,2018-08-24 14:23:57,0 days 00:04:23.000000000,0,0,4.383333333333334,14.19
26,13,14,2018-08-24 14:33:14,2018-08-24 14:38:33,0 days 00:05:19.000000000,0,0,5.316666666666666,14.33
27,13,13,2018-08-24 14:48:21,2018-08-24 14:53:57,0 days 00:05:36.000000000,0,0,5.6,14.48
28,13,14,2018-08-24 14:59:54,2018-08-24 15:09:24,0 days 00:09:30.000000000,0,1,9.5,14.59
29,13,13,2018-08-24 15:20:00,2018-08-24 15:24:02,0 days 00:04:02.000000000,0,0,4.033333333333333,15.2
30,13,14,2018-08-24 15:32:54,2018-08-24 15:39:02,0 days 00:06:08.000000000,0,1,6.133333333333334,15.32
31,13,13,2018-08-24 15:50:45,2018-08-24 15:53:27,0 days 00:02:42.000000000,0,0,2.7,15.5
32,13,14,2018-08-24 16:16:05,2018-08-24 16:24:02,0 days 00:07:57.000000000,0,1,7.95,16.16
33,13,13,2018-08-24 16:21:07,2018-08-24 16:24:02,0 days 00:02:55.000000000,0,0,2.9166666666666665,16.21
34,13,14,2018-08-24 16:47:08,2018-08-24 16:54:06,0 days 00:06:58.000000000,0,1,6.966666666666667,16.47
35,13,13,2018-08-24 17:01:54,2018-08-24 17:08:17,0 days 00:06:23.000000000,0,1,6.383333333333334,17.01
36,13,14,2018-08-24 17:20:01,2018-08-24 17:23:22,0 days 00:03:21.000000000,0,0,3.35,17.2
37,13,13,2018-08-24 17:31:53,2018-08-24 17:32:36,0 days 00:00:43.000000000,0,0,0.7166666666666667,17.31
38,13,14,2018-08-24 17:47:31,2018-08-24 17:53:28,0 days 00:05:57.000000000,0,0,5.95,17.47
39,13,13,2018-08-24 18:02:20,2018-08-24 18:08:34,0 days 00:06:14.000000000,0,1,6.233333333333333,18.02
40,13,14,2018-08-24 18:18:48,2018-08-24 18:23:59,0 days 00:05:11.000000000,0,0,5.183333333333334,18.18
41,13,13,2018-08-24 18:35:00,2018-08-24 18:38:35,0 days 00:03:35.000000000,0,0,3.5833333333333335,18.35
42,13,14,2018-08-24 18:49:02,2018-08-24 18:54:10,0 days 00:05:08.000000000,0,0,5.133333333333334,18.49
43,13,13,2018-08-24 19:04:43,2018-08-24 19:09:11,0 days 00:04:28.000000000,0,0,4.466666666666667,19.04
44,13,14,2018-08-24 19:32:24,2018-08-24 19:38:53,0 days 00:06:29.000000000,0,1,6.483333333333333,19.32
45,13,13,2018-08-24 19:51:32,2018-08-24 19:53:53,0 days 00:02:21.000000000,0,0,2.35,19.51
46,13,14,2018-08-24 20:03:16,2018-08-24 20:08:02,0 days 00:04:46.000000000,0,0,4.766666666666667,20.03
47,13,13,2018-08-24 20:21:07,2018-08-24 20:24:19,0 days 00:03:12.000000000,0,0,3.2,20.21
48,13,14,2018-08-24 20:33:33,2018-08-24 20:38:30,0 days 00:04:57.000000000,0,0,4.95,20.33
49,13,13,2018-08-24 20:50:14,2018-08-24 20:53:58,0 days 00:03:44.000000000,0,0,3.7333333333333334,20.5
50,13,14,2018-08-24 21:02:41,2018-08-24 21:09:24,0 days 00:06:43.000000000,0,1,6.716666666666667,21.02
51,13,13,2018-08-24 21:19:21,2018-08-24 21:23:33,0 days 00:04:12.000000000,0,0,4.2,21.19
52,13,14,2018-08-24 21:32:14,2018-08-24 21:38:58,0 days 00:06:44.000000000,0,1,6.733333333333333,21.32
53,13,13,2018-08-24 21:51:00,2018-08-24 21:54:22,0 days 00:03:22.000000000,0,0,3.3666666666666667,21.51
54,13,14,2018-08-24 22:03:03,2018-08-24 22:08:54,0 days 00:05:51.000000000,0,0,5.85,22.03
55,17,17,2018-08-24 10:08:00,2018-08-24 10:08:25,0 days 00:00:25.000000000,0,0,0.4166666666666667,10.08
56,17,17,2018-08-24 10:38:00,2018-08-24 10:40:53,0 days 00:02:53.000000000,0,0,2.8833333333333333,10.38
57,17,17,2018-08-24 11:23:00,2018-08-24 11:23:08,0 days 00:00:08.000000000,0,0,0.13333333333333333,11.23
58,17,17,2018-08-24 11:38:00,2018-08-24 11:39:17,0 days 00:01:17.000000000,0,0,1.2833333333333334,11.38
59,17,17,2018-08-24 12:08:00,2018-08-24 12:08:31,0 days 00:00:31.000000000,0,0,0.5166666666666667,12.08
60,17,17,2018-08-24 12:53:00,2018-08-24 12:55:26,0 days 00:02:26.000000000,0,0,2.433333333333333,12.53
61,17,17,2018-08-24 16:08:00,2018-08-24 16:09:17,0 days 00:01:17.000000000,0,0,1.2833333333333334,16.08
62,17,17,2018-08-24 16:38:00,2018-08-24 16:38:40,0 days 00:00:40.000000000,0,0,0.6666666666666666,16.38
63,17,17,2018-08-24 17:23:00,2018-08-24 17:23:22,0 days 00:00:22.000000000,0,0,0.36666666666666664,17.23
65,17,17,2018-08-24 18:08:00,2018-08-24 18:08:34,0 days 00:00:34.000000000,0,0,0.5666666666666667,18.08
66,17,17,2018-08-24 18:23:00,2018-08-24 18:23:59,0 days 00:00:59.000000000,0,0,0.9833333333333333,18.23
67,17,17,2018-08-24 18:53:00,2018-08-24 18:54:10,0 days 00:01:10.000000000,0,0,1.1666666666666667,18.53
68,17,17,2018-08-24 19:08:00,2018-08-24 19:09:11,0 days 00:01:11.000000000,0,0,1.1833333333333333,19.08
69,17,17,2018-08-24 19:38:00,2018-08-24 19:38:53,0 days 00:00:53.000000000,0,0,0.8833333333333333,19.38
