,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-09-27 07:38:33,2018-09-27 07:32:33,0 days 00:06:00.000000000,0,0,6.0,7.38
1,13,13,2018-09-27 07:51:29,2018-09-27 07:46:37,0 days 00:04:52.000000000,0,0,4.866666666666666,7.51
2,13,14,2018-09-27 08:04:40,2018-09-27 08:00:53,0 days 00:03:47.000000000,0,0,3.783333333333333,8.04
3,13,13,2018-09-27 08:22:28,2018-09-27 08:16:27,0 days 00:06:01.000000000,0,1,6.016666666666667,8.22
4,13,14,2018-09-27 08:36:00,2018-09-27 08:32:24,0 days 00:03:36.000000000,0,0,3.6,8.36
5,13,13,2018-09-27 08:51:35,2018-09-27 08:49:09,0 days 00:02:26.000000000,0,0,2.433333333333333,8.51
6,13,14,2018-09-27 09:06:11,2018-09-27 09:03:17,0 days 00:02:54.000000000,0,0,2.9,9.06
7,13,13,2018-09-27 09:21:32,2018-09-27 09:17:01,0 days 00:04:31.000000000,0,0,4.516666666666667,9.21
8,13,14,2018-09-27 09:36:00,2018-09-27 09:31:43,0 days 00:04:17.000000000,0,0,4.283333333333333,9.36
9,13,13,2018-09-27 09:52:03,2018-09-27 09:48:30,0 days 00:03:33.000000000,0,0,3.55,9.52
12,17,17,2018-09-27 10:07:00,2018-09-27 10:01:56,0 days 00:05:04.000000000,0,0,5.066666666666666,10.07
13,13,13,2018-09-27 10:38:54,2018-09-27 10:32:08,0 days 00:06:46.000000000,0,1,6.766666666666667,10.38
14,17,17,2018-09-27 10:37:42,2018-09-27 10:32:08,0 days 00:05:34.000000000,0,0,5.566666666666666,10.37
16,13,13,2018-09-27 11:11:22,2018-09-27 11:01:46,0 days 00:09:36.000000000,0,1,9.6,11.11
19,17,17,2018-09-27 11:37:00,2018-09-27 11:32:08,0 days 00:04:52.000000000,0,0,4.866666666666666,11.37
20,13,13,2018-09-27 11:55:12,2018-09-27 11:47:02,0 days 00:08:10.000000000,0,1,8.166666666666666,11.55
22,13,14,2018-09-27 12:05:48,2018-09-27 12:01:36,0 days 00:04:12.000000000,0,0,4.2,12.05
23,17,17,2018-09-27 12:07:38,2018-09-27 12:01:36,0 days 00:06:02.000000000,0,1,6.033333333333333,12.07
24,13,13,2018-09-27 12:26:24,2018-09-27 12:17:00,0 days 00:09:24.000000000,0,1,9.4,12.26
27,13,13,2018-09-27 12:57:20,2018-09-27 12:48:38,0 days 00:08:42.000000000,0,1,8.7,12.57
28,17,17,2018-09-27 12:52:34,2018-09-27 12:48:38,0 days 00:03:56.000000000,0,0,3.933333333333333,12.52
29,13,14,2018-09-27 13:09:12,2018-09-27 13:01:47,0 days 00:07:25.000000000,0,1,7.416666666666667,13.09
31,13,14,2018-09-27 13:36:17,2018-09-27 13:35:00,0 days 00:01:17.000000000,0,0,1.2833333333333334,13.36
33,13,14,2018-09-27 14:05:52,2018-09-27 14:00:54,0 days 00:04:58.000000000,0,0,4.966666666666667,14.05
36,13,14,2018-09-27 15:06:07,2018-09-27 15:02:51,0 days 00:03:16.000000000,0,0,3.2666666666666666,15.06
38,13,14,2018-09-27 15:31:18,2018-09-27 15:28:40,0 days 00:02:38.000000000,0,0,2.6333333333333333,15.31
39,13,13,2018-09-27 15:49:34,2018-09-27 15:46:41,0 days 00:02:53.000000000,0,0,2.8833333333333333,15.49
42,17,17,2018-09-27 16:07:00,2018-09-27 16:01:41,0 days 00:05:19.000000000,0,0,5.316666666666666,16.07
43,13,13,2018-09-27 16:21:38,2018-09-27 16:15:29,0 days 00:06:09.000000000,0,1,6.15,16.21
45,17,17,2018-09-27 16:37:22,2018-09-27 16:31:44,0 days 00:05:38.000000000,0,0,5.633333333333334,16.37
47,13,13,2018-09-27 17:07:40,2018-09-27 17:02:03,0 days 00:05:37.000000000,0,0,5.616666666666666,17.07
50,17,17,2018-09-27 17:22:30,2018-09-27 17:17:36,0 days 00:04:54.000000000,0,0,4.9,17.22
53,13,13,2018-09-27 18:06:21,2018-09-27 18:04:37,0 days 00:01:44.000000000,0,0,1.7333333333333334,18.06
54,17,17,2018-09-27 18:09:54,2018-09-27 18:04:37,0 days 00:05:17.000000000,0,0,5.283333333333333,18.09
56,17,17,2018-09-27 18:22:00,2018-09-27 18:17:44,0 days 00:04:16.000000000,0,0,4.266666666666667,18.22
58,17,17,2018-09-27 18:53:07,2018-09-27 18:47:13,0 days 00:05:54.000000000,0,0,5.9,18.53
59,13,13,2018-09-27 19:06:02,2018-09-27 19:01:49,0 days 00:04:13.000000000,0,0,4.216666666666667,19.06
60,17,17,2018-09-27 19:07:00,2018-09-27 19:01:49,0 days 00:05:11.000000000,0,0,5.183333333333334,19.07
61,13,14,2018-09-27 19:20:49,2018-09-27 19:18:01,0 days 00:02:48.000000000,0,0,2.8,19.2
64,17,17,2018-09-27 19:37:31,2018-09-27 19:35:17,0 days 00:02:14.000000000,0,0,2.2333333333333334,19.37
65,13,13,2018-09-27 19:51:29,2018-09-27 19:49:29,0 days 00:02:00.000000000,0,0,2.0,19.51
66,17,17,2018-09-27 19:52:00,2018-09-27 19:49:29,0 days 00:02:31.000000000,0,0,2.5166666666666666,19.52
69,13,13,2018-09-27 20:21:27,2018-09-27 20:19:52,0 days 00:01:35.000000000,0,0,1.5833333333333333,20.21
70,17,17,2018-09-27 20:22:28,2018-09-27 20:19:52,0 days 00:02:36.000000000,0,0,2.6,20.22
71,13,14,2018-09-27 20:35:44,2018-09-27 20:33:36,0 days 00:02:08.000000000,0,0,2.1333333333333333,20.35
72,17,17,2018-09-27 20:37:00,2018-09-27 20:33:36,0 days 00:03:24.000000000,0,0,3.4,20.37
73,13,13,2018-09-27 20:52:39,2018-09-27 20:47:44,0 days 00:04:55.000000000,0,0,4.916666666666667,20.52
75,13,14,2018-09-27 21:03:36,2018-09-27 21:01:51,0 days 00:01:45.000000000,0,0,1.75,21.03
76,17,17,2018-09-27 21:07:44,2018-09-27 21:01:51,0 days 00:05:53.000000000,0,0,5.883333333333334,21.07
77,13,13,2018-09-27 21:21:16,2018-09-27 21:15:57,0 days 00:05:19.000000000,0,0,5.316666666666666,21.21
