,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-09-18 07:40:00,2018-09-18 07:46:00,0 days 00:06:00.000000000,0,0,6.0,7.4
1,20,20,2018-09-18 08:10:00,2018-09-18 08:17:59,0 days 00:07:59.000000000,0,1,7.983333333333333,8.1
2,20,20,2018-09-18 08:44:00,2018-09-18 08:46:20,0 days 00:02:20.000000000,0,0,2.3333333333333335,8.44
3,20,20,2018-09-18 09:10:00,2018-09-18 09:16:00,0 days 00:06:00.000000000,0,0,6.0,9.1
4,20,20,2018-09-18 09:42:14,2018-09-18 09:46:00,0 days 00:03:46.000000000,0,0,3.7666666666666666,9.42
7,20,9,2018-09-18 10:27:24,2018-09-18 10:34:16,0 days 00:06:52.000000000,0,1,6.866666666666666,10.27
8,20,20,2018-09-18 10:41:47,2018-09-18 10:46:51,0 days 00:05:04.000000000,0,0,5.066666666666666,10.41
10,20,20,2018-09-18 11:10:00,2018-09-18 11:16:00,0 days 00:06:00.000000000,0,0,6.0,11.1
11,20,9,2018-09-18 11:27:22,2018-09-18 11:31:00,0 days 00:03:38.000000000,0,0,3.6333333333333333,11.27
12,20,20,2018-09-18 11:40:00,2018-09-18 11:46:22,0 days 00:06:22.000000000,0,1,6.366666666666666,11.4
13,20,9,2018-09-18 11:58:31,2018-09-18 12:02:40,0 days 00:04:09.000000000,0,0,4.15,11.58
15,20,9,2018-09-18 12:27:17,2018-09-18 12:32:19,0 days 00:05:02.000000000,0,0,5.033333333333333,12.27
16,20,20,2018-09-18 12:40:00,2018-09-18 12:47:21,0 days 00:07:21.000000000,0,1,7.35,12.4
17,20,20,2018-09-18 13:08:26,2018-09-18 13:18:14,0 days 00:09:48.000000000,0,1,9.8,13.08
18,20,20,2018-09-18 13:40:00,2018-09-18 13:48:05,0 days 00:08:05.000000000,0,1,8.083333333333334,13.4
20,20,20,2018-09-18 14:41:08,2018-09-18 14:46:58,0 days 00:05:50.000000000,0,0,5.833333333333333,14.41
21,20,20,2018-09-18 15:10:00,2018-09-18 15:16:00,0 days 00:06:00.000000000,0,0,6.0,15.1
22,20,20,2018-09-18 15:44:18,2018-09-18 15:46:00,0 days 00:01:42.000000000,0,0,1.7,15.44
23,20,9,2018-09-18 15:57:43,2018-09-18 16:02:18,0 days 00:04:35.000000000,0,0,4.583333333333333,15.57
