,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-07-30 07:35:41,2018-07-30 07:29:46,0 days 00:05:55.000000000,0,0,5.916666666666667,7.35
1,13,13,2018-07-30 07:51:38,2018-07-30 07:45:44,0 days 00:05:54.000000000,0,0,5.9,7.51
2,13,14,2018-07-30 08:07:53,2018-07-30 08:04:07,0 days 00:03:46.000000000,0,0,3.7666666666666666,8.07
3,13,13,2018-07-30 08:21:25,2018-07-30 08:13:58,0 days 00:07:27.000000000,0,1,7.45,8.21
4,13,14,2018-07-30 08:36:00,2018-07-30 08:35:12,0 days 00:00:48.000000000,0,0,0.8,8.36
5,13,13,2018-07-30 08:51:18,2018-07-30 08:44:42,0 days 00:06:36.000000000,0,1,6.6,8.51
6,13,14,2018-07-30 09:06:13,2018-07-30 09:01:25,0 days 00:04:48.000000000,0,0,4.8,9.06
7,13,13,2018-07-30 09:21:37,2018-07-30 09:14:49,0 days 00:06:48.000000000,0,1,6.8,9.21
8,13,14,2018-07-30 09:36:26,2018-07-30 09:31:04,0 days 00:05:22.000000000,0,0,5.366666666666666,9.36
9,13,13,2018-07-30 09:52:24,2018-07-30 09:45:11,0 days 00:07:13.000000000,0,1,7.216666666666667,9.52
12,17,17,2018-07-30 10:07:00,2018-07-30 10:02:07,0 days 00:04:53.000000000,0,0,4.883333333333334,10.07
13,13,13,2018-07-30 10:37:35,2018-07-30 10:30:42,0 days 00:06:53.000000000,0,1,6.883333333333334,10.37
14,17,17,2018-07-30 10:38:48,2018-07-30 10:30:42,0 days 00:08:06.000000000,0,1,8.1,10.38
16,13,13,2018-07-30 11:07:33,2018-07-30 11:05:30,0 days 00:02:03.000000000,0,0,2.05,11.07
18,17,17,2018-07-30 11:37:00,2018-07-30 11:36:27,0 days 00:00:33.000000000,0,0,0.55,11.37
19,13,13,2018-07-30 11:52:07,2018-07-30 11:46:58,0 days 00:05:09.000000000,0,0,5.15,11.52
22,17,17,2018-07-30 12:07:56,2018-07-30 12:02:17,0 days 00:05:39.000000000,0,0,5.65,12.07
23,13,14,2018-07-30 12:22:55,2018-07-30 12:16:58,0 days 00:05:57.000000000,0,0,5.95,12.22
26,13,13,2018-07-30 12:51:35,2018-07-30 12:47:58,0 days 00:03:37.000000000,0,0,3.6166666666666667,12.51
27,17,17,2018-07-30 12:52:31,2018-07-30 12:47:58,0 days 00:04:33.000000000,0,0,4.55,12.52
29,13,13,2018-07-30 13:22:51,2018-07-30 13:18:23,0 days 00:04:28.000000000,0,0,4.466666666666667,13.22
30,13,14,2018-07-30 13:31:22,2018-07-30 13:31:19,0 days 00:00:03.000000000,0,0,0.05,13.31
31,13,13,2018-07-30 13:51:55,2018-07-30 13:46:10,0 days 00:05:45.000000000,0,0,5.75,13.51
32,13,14,2018-07-30 14:08:01,2018-07-30 14:01:35,0 days 00:06:26.000000000,0,1,6.433333333333334,14.08
33,13,13,2018-07-30 14:22:11,2018-07-30 14:15:43,0 days 00:06:28.000000000,0,1,6.466666666666667,14.22
35,13,13,2018-07-30 14:51:25,2018-07-30 14:45:02,0 days 00:06:23.000000000,0,1,6.383333333333334,14.51
36,13,14,2018-07-30 15:08:35,2018-07-30 14:59:40,0 days 00:08:55.000000000,0,1,8.916666666666666,15.08
37,13,13,2018-07-30 15:22:13,2018-07-30 15:13:51,0 days 00:08:22.000000000,0,1,8.366666666666667,15.22
38,13,14,2018-07-30 15:32:45,2018-07-30 15:31:26,0 days 00:01:19.000000000,0,0,1.3166666666666667,15.32
39,13,13,2018-07-30 15:51:49,2018-07-30 15:44:21,0 days 00:07:28.000000000,0,1,7.466666666666667,15.51
41,13,14,2018-07-30 16:06:22,2018-07-30 16:00:14,0 days 00:06:08.000000000,0,1,6.133333333333334,16.06
42,17,17,2018-07-30 16:07:00,2018-07-30 16:00:14,0 days 00:06:46.000000000,0,1,6.766666666666667,16.07
43,13,13,2018-07-30 16:21:46,2018-07-30 16:16:04,0 days 00:05:42.000000000,0,0,5.7,16.21
45,13,14,2018-07-30 16:35:08,2018-07-30 16:31:05,0 days 00:04:03.000000000,0,0,4.05,16.35
46,17,17,2018-07-30 16:37:48,2018-07-30 16:31:05,0 days 00:06:43.000000000,0,1,6.716666666666667,16.37
48,13,13,2018-07-30 17:06:21,2018-07-30 17:02:18,0 days 00:04:03.000000000,0,0,4.05,17.06
50,13,14,2018-07-30 17:21:09,2018-07-30 17:17:45,0 days 00:03:24.000000000,0,0,3.4,17.21
51,17,17,2018-07-30 17:22:41,2018-07-30 17:17:45,0 days 00:04:56.000000000,0,0,4.933333333333334,17.22
52,13,14,2018-07-30 17:49:54,2018-07-30 17:45:48,0 days 00:04:06.000000000,0,0,4.1,17.49
54,13,13,2018-07-30 18:06:39,2018-07-30 18:02:31,0 days 00:04:08.000000000,0,0,4.133333333333334,18.06
55,17,17,2018-07-30 18:07:34,2018-07-30 18:02:31,0 days 00:05:03.000000000,0,0,5.05,18.07
56,13,14,2018-07-30 18:23:17,2018-07-30 18:17:29,0 days 00:05:48.000000000,0,0,5.8,18.23
57,17,17,2018-07-30 18:22:58,2018-07-30 18:17:29,0 days 00:05:29.000000000,0,0,5.483333333333333,18.22
58,13,14,2018-07-30 18:53:06,2018-07-30 18:48:22,0 days 00:04:44.000000000,0,0,4.733333333333333,18.53
59,17,17,2018-07-30 18:52:28,2018-07-30 18:48:22,0 days 00:04:06.000000000,0,0,4.1,18.52
60,13,13,2018-07-30 19:06:17,2018-07-30 19:02:52,0 days 00:03:25.000000000,0,0,3.4166666666666665,19.06
61,17,17,2018-07-30 19:07:54,2018-07-30 19:02:52,0 days 00:05:02.000000000,0,0,5.033333333333333,19.07
64,17,17,2018-07-30 19:37:35,2018-07-30 19:32:29,0 days 00:05:06.000000000,0,0,5.1,19.37
65,13,13,2018-07-30 19:52:00,2018-07-30 19:48:43,0 days 00:03:17.000000000,0,0,3.283333333333333,19.52
