,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-04-25 07:13:00,2018-04-25 07:08:24,0 days 00:04:36.000000000,0,0,4.6,7.13
1,20,9,2018-04-25 07:28:33,2018-04-25 07:22:37,0 days 00:05:56.000000000,0,0,5.933333333333334,7.28
2,20,20,2018-04-25 07:44:00,2018-04-25 07:38:50,0 days 00:05:10.000000000,0,0,5.166666666666667,7.44
4,20,20,2018-04-25 08:14:59,2018-04-25 08:08:20,0 days 00:06:39.000000000,0,1,6.65,8.14
6,20,20,2018-04-25 08:46:40,2018-04-25 08:38:28,0 days 00:08:12.000000000,0,1,8.2,8.46
8,20,20,2018-04-25 09:15:02,2018-04-25 09:11:05,0 days 00:03:57.000000000,0,0,3.95,9.15
11,20,20,2018-04-25 09:44:00,2018-04-25 09:43:08,0 days 00:00:52.000000000,0,0,0.8666666666666667,9.44
12,8,8,2018-04-25 09:48:01,2018-04-25 09:43:08,0 days 00:04:53.000000000,0,0,4.883333333333334,9.48
13,20,9,2018-04-25 10:00:10,2018-04-25 09:55:13,0 days 00:04:57.000000000,0,0,4.95,10.0
14,8,8,2018-04-25 10:00:06,2018-04-25 09:55:13,0 days 00:04:53.000000000,0,0,4.883333333333334,10.0
15,20,9,2018-04-25 10:00:10,2018-04-25 10:00:00,0 days 00:00:10.000000000,0,0,0.16666666666666666,10.0
16,8,8,2018-04-25 10:00:06,2018-04-25 10:00:00,0 days 00:00:06.000000000,0,0,0.1,10.0
17,20,20,2018-04-25 10:17:08,2018-04-25 10:08:35,0 days 00:08:33.000000000,0,1,8.55,10.17
18,8,8,2018-04-25 10:16:47,2018-04-25 10:08:35,0 days 00:08:12.000000000,0,1,8.2,10.16
19,20,9,2018-04-25 10:29:00,2018-04-25 10:23:34,0 days 00:05:26.000000000,0,0,5.433333333333334,10.29
20,8,8,2018-04-25 10:29:00,2018-04-25 10:23:34,0 days 00:05:26.000000000,0,0,5.433333333333334,10.29
21,20,20,2018-04-25 10:46:18,2018-04-25 10:39:25,0 days 00:06:53.000000000,0,1,6.883333333333334,10.46
22,8,8,2018-04-25 10:46:47,2018-04-25 10:39:25,0 days 00:07:22.000000000,0,1,7.366666666666666,10.46
23,20,9,2018-04-25 10:59:44,2018-04-25 10:55:13,0 days 00:04:31.000000000,0,0,4.516666666666667,10.59
24,8,8,2018-04-25 11:00:34,2018-04-25 10:55:13,0 days 00:05:21.000000000,0,0,5.35,11.0
25,20,20,2018-04-25 11:18:46,2018-04-25 11:09:47,0 days 00:08:59.000000000,0,1,8.983333333333333,11.18
26,8,8,2018-04-25 11:16:50,2018-04-25 11:09:47,0 days 00:07:03.000000000,0,1,7.05,11.16
27,20,20,2018-04-25 11:45:55,2018-04-25 11:41:00,0 days 00:04:55.000000000,0,0,4.916666666666667,11.45
28,8,8,2018-04-25 11:46:46,2018-04-25 11:41:00,0 days 00:05:46.000000000,0,0,5.766666666666667,11.46
29,20,20,2018-04-25 11:45:55,2018-04-25 11:44:55,0 days 00:01:00.000000000,0,0,1.0,11.45
30,8,8,2018-04-25 11:46:46,2018-04-25 11:44:55,0 days 00:01:51.000000000,0,0,1.85,11.46
31,20,9,2018-04-25 12:00:08,2018-04-25 11:54:28,0 days 00:05:40.000000000,0,0,5.666666666666667,12.0
32,8,8,2018-04-25 12:00:55,2018-04-25 11:54:28,0 days 00:06:27.000000000,0,1,6.45,12.0
33,20,20,2018-04-25 12:14:00,2018-04-25 12:09:27,0 days 00:04:33.000000000,0,0,4.55,12.14
34,8,8,2018-04-25 12:15:29,2018-04-25 12:09:27,0 days 00:06:02.000000000,0,1,6.033333333333333,12.15
35,20,9,2018-04-25 12:30:04,2018-04-25 12:23:11,0 days 00:06:53.000000000,0,1,6.883333333333334,12.3
37,20,20,2018-04-25 12:47:43,2018-04-25 12:39:25,0 days 00:08:18.000000000,0,1,8.3,12.47
38,8,8,2018-04-25 12:45:54,2018-04-25 12:39:25,0 days 00:06:29.000000000,0,1,6.483333333333333,12.45
39,20,9,2018-04-25 13:00:52,2018-04-25 12:53:39,0 days 00:07:13.000000000,0,1,7.216666666666667,13.0
40,20,20,2018-04-25 13:14:00,2018-04-25 13:10:19,0 days 00:03:41.000000000,0,0,3.683333333333333,13.14
42,20,20,2018-04-25 13:44:55,2018-04-25 13:39:09,0 days 00:05:46.000000000,0,0,5.766666666666667,13.44
44,20,20,2018-04-25 14:17:19,2018-04-25 14:10:08,0 days 00:07:11.000000000,0,1,7.183333333333334,14.17
46,20,20,2018-04-25 14:45:48,2018-04-25 14:38:55,0 days 00:06:53.000000000,0,1,6.883333333333334,14.45
48,20,20,2018-04-25 15:14:24,2018-04-25 15:10:55,0 days 00:03:29.000000000,0,0,3.4833333333333334,15.14
50,20,20,2018-04-25 15:49:07,2018-04-25 15:36:14,0 days 00:12:53.000000000,0,1,12.883333333333333,15.49
51,20,9,2018-04-25 15:59:00,2018-04-25 15:58:05,0 days 00:00:55.000000000,0,0,0.9166666666666666,15.59
53,20,20,2018-04-25 16:16:53,2018-04-25 16:07:13,0 days 00:09:40.000000000,0,1,9.666666666666666,16.16
54,8,8,2018-04-25 16:16:32,2018-04-25 16:07:13,0 days 00:09:19.000000000,0,1,9.316666666666666,16.16
55,20,9,2018-04-25 16:32:26,2018-04-25 16:21:45,0 days 00:10:41.000000000,0,1,10.683333333333334,16.32
56,8,8,2018-04-25 16:30:15,2018-04-25 16:21:45,0 days 00:08:30.000000000,0,1,8.5,16.3
