,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-07-16 07:35:11,2018-07-16 07:27:28,0 days 00:07:43.000000000,0,1,7.716666666666667,7.35
1,13,13,2018-07-16 07:51:34,2018-07-16 07:44:51,0 days 00:06:43.000000000,0,1,6.716666666666667,7.51
2,13,14,2018-07-16 08:05:30,2018-07-16 08:00:13,0 days 00:05:17.000000000,0,0,5.283333333333333,8.05
3,13,13,2018-07-16 08:22:44,2018-07-16 08:17:00,0 days 00:05:44.000000000,0,0,5.733333333333333,8.22
4,13,14,2018-07-16 08:35:55,2018-07-16 08:29:16,0 days 00:06:39.000000000,0,1,6.65,8.35
5,13,13,2018-07-16 08:51:59,2018-07-16 08:46:01,0 days 00:05:58.000000000,0,0,5.966666666666667,8.51
6,13,14,2018-07-16 09:07:55,2018-07-16 09:00:34,0 days 00:07:21.000000000,0,1,7.35,9.07
7,13,13,2018-07-16 09:21:57,2018-07-16 09:15:11,0 days 00:06:46.000000000,0,1,6.766666666666667,9.21
9,13,13,2018-07-16 09:52:45,2018-07-16 09:45:09,0 days 00:07:36.000000000,0,1,7.6,9.52
12,17,17,2018-07-16 10:07:00,2018-07-16 10:00:13,0 days 00:06:47.000000000,0,1,6.783333333333333,10.07
13,13,13,2018-07-16 10:41:49,2018-07-16 10:38:06,0 days 00:03:43.000000000,0,0,3.716666666666667,10.41
14,17,17,2018-07-16 10:38:58,2018-07-16 10:38:06,0 days 00:00:52.000000000,0,0,0.8666666666666667,10.38
19,17,17,2018-07-16 11:37:00,2018-07-16 11:31:50,0 days 00:05:10.000000000,0,0,5.166666666666667,11.37
20,13,13,2018-07-16 11:53:09,2018-07-16 11:50:32,0 days 00:02:37.000000000,0,0,2.6166666666666667,11.53
22,13,14,2018-07-16 12:10:07,2018-07-16 12:04:40,0 days 00:05:27.000000000,0,0,5.45,12.1
23,17,17,2018-07-16 12:07:44,2018-07-16 12:04:40,0 days 00:03:04.000000000,0,0,3.066666666666667,12.07
26,17,17,2018-07-16 12:52:31,2018-07-16 12:42:56,0 days 00:09:35.000000000,0,1,9.583333333333334,12.52
28,13,14,2018-07-16 13:15:58,2018-07-16 13:07:06,0 days 00:08:52.000000000,0,1,8.866666666666667,13.15
29,13,13,2018-07-16 13:21:33,2018-07-16 13:18:47,0 days 00:02:46.000000000,0,0,2.7666666666666666,13.21
31,13,13,2018-07-16 13:52:38,2018-07-16 13:48:47,0 days 00:03:51.000000000,0,0,3.85,13.52
32,13,14,2018-07-16 14:08:35,2018-07-16 14:01:18,0 days 00:07:17.000000000,0,1,7.283333333333333,14.08
33,13,13,2018-07-16 14:24:32,2018-07-16 14:16:48,0 days 00:07:44.000000000,0,1,7.733333333333333,14.24
35,13,13,2018-07-16 14:54:33,2018-07-16 14:45:33,0 days 00:09:00.000000000,0,1,9.0,14.54
36,13,14,2018-07-16 15:04:00,2018-07-16 14:59:47,0 days 00:04:13.000000000,0,0,4.216666666666667,15.04
37,13,13,2018-07-16 15:24:08,2018-07-16 15:14:49,0 days 00:09:19.000000000,0,1,9.316666666666666,15.24
38,13,14,2018-07-16 15:31:41,2018-07-16 15:28:07,0 days 00:03:34.000000000,0,0,3.566666666666667,15.31
39,13,13,2018-07-16 15:53:44,2018-07-16 15:47:00,0 days 00:06:44.000000000,0,1,6.733333333333333,15.53
41,13,14,2018-07-16 16:00:51,2018-07-16 16:00:13,0 days 00:00:38.000000000,0,0,0.6333333333333333,16.0
42,17,17,2018-07-16 16:07:00,2018-07-16 16:00:13,0 days 00:06:47.000000000,0,1,6.783333333333333,16.07
43,13,13,2018-07-16 16:22:27,2018-07-16 16:16:57,0 days 00:05:30.000000000,0,0,5.5,16.22
45,13,14,2018-07-16 16:35:26,2018-07-16 16:32:54,0 days 00:02:32.000000000,0,0,2.533333333333333,16.35
46,17,17,2018-07-16 16:37:28,2018-07-16 16:32:54,0 days 00:04:34.000000000,0,0,4.566666666666666,16.37
48,13,13,2018-07-16 17:06:58,2018-07-16 17:03:17,0 days 00:03:41.000000000,0,0,3.683333333333333,17.06
51,17,17,2018-07-16 17:22:49,2018-07-16 17:19:36,0 days 00:03:13.000000000,0,0,3.216666666666667,17.22
52,13,14,2018-07-16 17:48:07,2018-07-16 17:47:07,0 days 00:01:00.000000000,0,0,1.0,17.48
54,13,13,2018-07-16 18:08:34,2018-07-16 18:05:01,0 days 00:03:33.000000000,0,0,3.55,18.08
55,17,17,2018-07-16 18:07:47,2018-07-16 18:05:01,0 days 00:02:46.000000000,0,0,2.7666666666666666,18.07
56,13,14,2018-07-16 18:26:28,2018-07-16 18:17:59,0 days 00:08:29.000000000,0,1,8.483333333333333,18.26
57,17,17,2018-07-16 18:22:00,2018-07-16 18:17:59,0 days 00:04:01.000000000,0,0,4.016666666666667,18.22
58,13,14,2018-07-16 18:54:03,2018-07-16 18:49:24,0 days 00:04:39.000000000,0,0,4.65,18.54
59,17,17,2018-07-16 18:54:04,2018-07-16 18:49:24,0 days 00:04:40.000000000,0,0,4.666666666666667,18.54
60,13,13,2018-07-16 19:08:50,2018-07-16 19:02:49,0 days 00:06:01.000000000,0,1,6.016666666666667,19.08
61,17,17,2018-07-16 19:07:00,2018-07-16 19:02:49,0 days 00:04:11.000000000,0,0,4.183333333333334,19.07
64,13,14,2018-07-16 19:42:00,2018-07-16 19:35:26,0 days 00:06:34.000000000,0,1,6.566666666666666,19.42
65,17,17,2018-07-16 19:37:51,2018-07-16 19:35:26,0 days 00:02:25.000000000,0,0,2.4166666666666665,19.37
66,13,13,2018-07-16 19:50:27,2018-07-16 19:49:34,0 days 00:00:53.000000000,0,0,0.8833333333333333,19.5
67,17,17,2018-07-16 19:52:00,2018-07-16 19:49:34,0 days 00:02:26.000000000,0,0,2.433333333333333,19.52
68,13,14,2018-07-16 20:08:47,2018-07-16 20:02:05,0 days 00:06:42.000000000,0,1,6.7,20.08
70,13,13,2018-07-16 20:22:04,2018-07-16 20:20:51,0 days 00:01:13.000000000,0,0,1.2166666666666666,20.22
71,17,17,2018-07-16 20:22:23,2018-07-16 20:20:51,0 days 00:01:32.000000000,0,0,1.5333333333333334,20.22
74,13,13,2018-07-16 20:53:15,2018-07-16 20:49:00,0 days 00:04:15.000000000,0,0,4.25,20.53
76,13,14,2018-07-16 21:05:00,2018-07-16 21:04:00,0 days 00:01:00.000000000,0,0,1.0,21.05
77,17,17,2018-07-16 21:07:23,2018-07-16 21:04:00,0 days 00:03:23.000000000,0,0,3.3833333333333333,21.07
78,13,13,2018-07-16 21:21:29,2018-07-16 21:16:00,0 days 00:05:29.000000000,0,0,5.483333333333333,21.21
79,17,17,2018-07-16 21:22:00,2018-07-16 21:16:00,0 days 00:06:00.000000000,0,0,6.0,21.22
80,13,14,2018-07-16 21:33:47,2018-07-16 21:31:00,0 days 00:02:47.000000000,0,0,2.783333333333333,21.33
82,13,14,2018-07-16 22:03:28,2018-07-16 21:53:46,0 days 00:09:42.000000000,0,1,9.7,22.03
84,13,14,2018-07-16 22:03:28,2018-07-16 22:01:00,0 days 00:02:28.000000000,0,0,2.466666666666667,22.03
85,17,17,2018-07-16 22:07:00,2018-07-16 22:01:00,0 days 00:06:00.000000000,0,0,6.0,22.07
86,13,13,2018-07-16 22:23:07,2018-07-16 22:17:57,0 days 00:05:10.000000000,0,0,5.166666666666667,22.23
