,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,13,14,2018-08-09 07:35:53,2018-08-09 07:28:49,0 days 00:07:04.000000000,0,1,7.066666666666666,7.35
1,13,13,2018-08-09 07:51:33,2018-08-09 07:43:49,0 days 00:07:44.000000000,0,1,7.733333333333333,7.51
2,13,14,2018-08-09 08:04:12,2018-08-09 08:01:47,0 days 00:02:25.000000000,0,0,2.4166666666666665,8.04
3,13,13,2018-08-09 08:21:23,2018-08-09 08:14:17,0 days 00:07:06.000000000,0,1,7.1,8.21
4,13,14,2018-08-09 08:32:25,2018-08-09 08:29:02,0 days 00:03:23.000000000,0,0,3.3833333333333333,8.32
5,13,13,2018-08-09 08:51:30,2018-08-09 08:47:11,0 days 00:04:19.000000000,0,0,4.316666666666666,8.51
6,13,14,2018-08-09 09:05:15,2018-08-09 08:58:25,0 days 00:06:50.000000000,0,1,6.833333333333333,9.05
7,13,13,2018-08-09 09:21:23,2018-08-09 09:14:05,0 days 00:07:18.000000000,0,1,7.3,9.21
8,13,14,2018-08-09 09:35:09,2018-08-09 09:31:55,0 days 00:03:14.000000000,0,0,3.2333333333333334,9.35
9,13,13,2018-08-09 09:51:48,2018-08-09 09:45:21,0 days 00:06:27.000000000,0,1,6.45,9.51
11,13,13,2018-08-09 10:40:41,2018-08-09 10:31:53,0 days 00:08:48.000000000,0,1,8.8,10.4
12,17,17,2018-08-09 10:37:17,2018-08-09 10:31:53,0 days 00:05:24.000000000,0,0,5.4,10.37
14,13,13,2018-08-09 11:08:35,2018-08-09 11:01:40,0 days 00:06:55.000000000,0,1,6.916666666666667,11.08
17,17,17,2018-08-09 11:37:00,2018-08-09 11:36:17,0 days 00:00:43.000000000,0,0,0.7166666666666667,11.37
18,13,13,2018-08-09 11:51:57,2018-08-09 11:48:00,0 days 00:03:57.000000000,0,0,3.95,11.51
20,13,14,2018-08-09 12:05:17,2018-08-09 12:04:46,0 days 00:00:31.000000000,0,0,0.5166666666666667,12.05
21,17,17,2018-08-09 12:07:27,2018-08-09 12:04:46,0 days 00:02:41.000000000,0,0,2.683333333333333,12.07
26,13,14,2018-08-09 13:19:36,2018-08-09 13:13:51,0 days 00:05:45.000000000,0,0,5.75,13.19
27,13,14,2018-08-09 13:36:41,2018-08-09 13:26:44,0 days 00:09:57.000000000,0,1,9.95,13.36
28,13,13,2018-08-09 13:52:39,2018-08-09 13:45:51,0 days 00:06:48.000000000,0,1,6.8,13.52
29,13,13,2018-08-09 13:52:39,2018-08-09 13:50:25,0 days 00:02:14.000000000,0,0,2.2333333333333334,13.52
31,13,14,2018-08-09 14:28:00,2018-08-09 14:23:47,0 days 00:04:13.000000000,0,0,4.216666666666667,14.28
33,13,13,2018-08-09 14:51:43,2018-08-09 14:45:50,0 days 00:05:53.000000000,0,0,5.883333333333334,14.51
34,13,14,2018-08-09 15:07:18,2018-08-09 15:01:35,0 days 00:05:43.000000000,0,0,5.716666666666667,15.07
35,13,13,2018-08-09 15:22:36,2018-08-09 15:16:28,0 days 00:06:08.000000000,0,1,6.133333333333334,15.22
36,13,14,2018-08-09 15:37:24,2018-08-09 15:29:50,0 days 00:07:34.000000000,0,1,7.566666666666666,15.37
37,13,13,2018-08-09 15:52:36,2018-08-09 15:43:10,0 days 00:09:26.000000000,0,1,9.433333333333334,15.52
40,17,17,2018-08-09 16:07:31,2018-08-09 16:01:57,0 days 00:05:34.000000000,0,0,5.566666666666666,16.07
41,13,13,2018-08-09 16:21:19,2018-08-09 16:14:53,0 days 00:06:26.000000000,0,1,6.433333333333334,16.21
43,13,14,2018-08-09 16:36:03,2018-08-09 16:31:33,0 days 00:04:30.000000000,0,0,4.5,16.36
44,17,17,2018-08-09 16:37:28,2018-08-09 16:31:33,0 days 00:05:55.000000000,0,0,5.916666666666667,16.37
46,13,13,2018-08-09 17:06:56,2018-08-09 16:59:57,0 days 00:06:59.000000000,0,1,6.983333333333333,17.06
48,13,14,2018-08-09 17:18:22,2018-08-09 17:16:58,0 days 00:01:24.000000000,0,0,1.4,17.18
49,17,17,2018-08-09 17:22:20,2018-08-09 17:16:58,0 days 00:05:22.000000000,0,0,5.366666666666666,17.22
50,13,14,2018-08-09 17:52:31,2018-08-09 17:48:42,0 days 00:03:49.000000000,0,0,3.816666666666667,17.52
52,13,13,2018-08-09 18:07:25,2018-08-09 18:01:46,0 days 00:05:39.000000000,0,0,5.65,18.07
53,17,17,2018-08-09 18:05:54,2018-08-09 18:01:46,0 days 00:04:08.000000000,0,0,4.133333333333334,18.05
54,13,14,2018-08-09 18:21:59,2018-08-09 18:20:06,0 days 00:01:53.000000000,0,0,1.8833333333333333,18.21
55,17,17,2018-08-09 18:22:33,2018-08-09 18:20:06,0 days 00:02:27.000000000,0,0,2.45,18.22
56,13,14,2018-08-09 19:00:46,2018-08-09 18:51:22,0 days 00:09:24.000000000,0,1,9.4,19.0
57,17,17,2018-08-09 18:52:06,2018-08-09 18:51:22,0 days 00:00:44.000000000,0,0,0.7333333333333333,18.52
60,17,17,2018-08-09 19:37:51,2018-08-09 19:31:28,0 days 00:06:23.000000000,0,1,6.383333333333334,19.37
