,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,13,14,2018-08-06 07:31:20,2018-08-06 07:38:52,0 days 00:07:32.000000000,0,1,7.533333333333333,7.31
2,13,13,2018-08-06 07:50:12,2018-08-06 07:53:24,0 days 00:03:12.000000000,0,0,3.2,7.5
3,13,14,2018-08-06 08:02:31,2018-08-06 08:08:26,0 days 00:05:55.000000000,0,0,5.916666666666667,8.02
4,13,13,2018-08-06 08:17:29,2018-08-06 08:23:26,0 days 00:05:57.000000000,0,0,5.95,8.17
5,13,14,2018-08-06 08:31:38,2018-08-06 08:40:09,0 days 00:08:31.000000000,0,1,8.516666666666667,8.31
6,13,13,2018-08-06 08:47:36,2018-08-06 08:54:14,0 days 00:06:38.000000000,0,1,6.633333333333334,8.47
7,13,14,2018-08-06 09:01:18,2018-08-06 09:09:20,0 days 00:08:02.000000000,0,1,8.033333333333333,9.01
8,13,13,2018-08-06 09:18:15,2018-08-06 09:23:29,0 days 00:05:14.000000000,0,0,5.233333333333333,9.18
9,13,14,2018-08-06 09:45:08,2018-08-06 09:53:00,0 days 00:07:52.000000000,0,1,7.866666666666666,9.45
10,13,13,2018-08-06 09:50:04,2018-08-06 09:53:00,0 days 00:02:56.000000000,0,0,2.933333333333333,9.5
11,13,14,2018-08-06 10:18:00,2018-08-06 10:23:44,0 days 00:05:44.000000000,0,0,5.733333333333333,10.18
12,13,13,2018-08-06 10:37:02,2018-08-06 10:38:56,0 days 00:01:54.000000000,0,0,1.9,10.37
13,13,14,2018-08-06 11:01:05,2018-08-06 11:08:00,0 days 00:06:55.000000000,0,1,6.916666666666667,11.01
14,13,13,2018-08-06 11:05:28,2018-08-06 11:08:00,0 days 00:02:32.000000000,0,0,2.533333333333333,11.05
15,13,14,2018-08-06 11:33:30,2018-08-06 11:38:33,0 days 00:05:03.000000000,0,0,5.05,11.33
16,13,13,2018-08-06 11:49:47,2018-08-06 11:56:02,0 days 00:06:15.000000000,0,1,6.25,11.49
17,13,14,2018-08-06 12:02:10,2018-08-06 12:06:28,0 days 00:04:18.000000000,0,0,4.3,12.02
18,13,13,2018-08-06 12:20:05,2018-08-06 12:23:40,0 days 00:03:35.000000000,0,0,3.5833333333333335,12.2
19,13,14,2018-08-06 12:32:13,2018-08-06 12:38:36,0 days 00:06:23.000000000,0,1,6.383333333333334,12.32
20,13,13,2018-08-06 12:50:49,2018-08-06 12:52:23,0 days 00:01:34.000000000,0,0,1.5666666666666667,12.5
21,13,13,2018-08-06 13:20:23,2018-08-06 13:23:38,0 days 00:03:15.000000000,0,0,3.25,13.2
22,13,14,2018-08-06 13:34:16,2018-08-06 13:38:37,0 days 00:04:21.000000000,0,0,4.35,13.34
23,13,13,2018-08-06 13:50:37,2018-08-06 13:53:35,0 days 00:02:58.000000000,0,0,2.966666666666667,13.5
26,13,14,2018-08-06 14:33:00,2018-08-06 14:41:41,0 days 00:08:41.000000000,0,1,8.683333333333334,14.33
27,13,13,2018-08-06 14:50:02,2018-08-06 14:53:27,0 days 00:03:25.000000000,0,0,3.4166666666666665,14.5
28,13,14,2018-08-06 15:03:38,2018-08-06 15:08:06,0 days 00:04:28.000000000,0,0,4.466666666666667,15.03
30,13,14,2018-08-06 15:32:29,2018-08-06 15:39:22,0 days 00:06:53.000000000,0,1,6.883333333333334,15.32
31,13,13,2018-08-06 15:50:00,2018-08-06 15:53:05,0 days 00:03:05.000000000,0,0,3.0833333333333335,15.5
32,13,14,2018-08-06 16:19:05,2018-08-06 16:23:36,0 days 00:04:31.000000000,0,0,4.516666666666667,16.19
33,13,13,2018-08-06 16:20:00,2018-08-06 16:23:36,0 days 00:03:36.000000000,0,0,3.6,16.2
34,13,14,2018-08-06 16:47:48,2018-08-06 16:53:00,0 days 00:05:12.000000000,0,0,5.2,16.47
35,13,13,2018-08-06 17:05:00,2018-08-06 17:08:29,0 days 00:03:29.000000000,0,0,3.4833333333333334,17.05
37,13,13,2018-08-06 17:34:02,2018-08-06 17:40:07,0 days 00:06:05.000000000,0,1,6.083333333333333,17.34
38,13,14,2018-08-06 17:46:57,2018-08-06 17:53:16,0 days 00:06:19.000000000,0,1,6.316666666666666,17.46
39,13,13,2018-08-06 18:04:05,2018-08-06 18:08:41,0 days 00:04:36.000000000,0,0,4.6,18.04
40,13,14,2018-08-06 18:18:36,2018-08-06 18:22:52,0 days 00:04:16.000000000,0,0,4.266666666666667,18.18
41,13,13,2018-08-06 18:36:34,2018-08-06 18:43:19,0 days 00:06:45.000000000,0,1,6.75,18.36
42,13,14,2018-08-06 18:47:18,2018-08-06 18:54:09,0 days 00:06:51.000000000,0,1,6.85,18.47
43,13,13,2018-08-06 19:06:59,2018-08-06 19:08:23,0 days 00:01:24.000000000,0,0,1.4,19.06
44,13,14,2018-08-06 19:33:07,2018-08-06 19:41:18,0 days 00:08:11.000000000,0,1,8.183333333333334,19.33
45,13,13,2018-08-06 19:49:00,2018-08-06 19:55:52,0 days 00:06:52.000000000,0,1,6.866666666666666,19.49
46,13,14,2018-08-06 20:01:35,2018-08-06 20:08:01,0 days 00:06:26.000000000,0,1,6.433333333333334,20.01
47,13,13,2018-08-06 20:20:02,2018-08-06 20:25:06,0 days 00:05:04.000000000,0,0,5.066666666666666,20.2
50,13,14,2018-08-06 21:02:13,2018-08-06 21:08:00,0 days 00:05:47.000000000,0,0,5.783333333333333,21.02
51,13,13,2018-08-06 21:18:35,2018-08-06 21:23:31,0 days 00:04:56.000000000,0,0,4.933333333333334,21.18
52,13,14,2018-08-06 21:31:15,2018-08-06 21:31:36,0 days 00:00:21.000000000,0,0,0.35,21.31
53,13,13,2018-08-06 21:50:12,2018-08-06 21:54:09,0 days 00:03:57.000000000,0,0,3.95,21.5
54,13,14,2018-08-06 22:01:41,2018-08-06 22:08:40,0 days 00:06:59.000000000,0,1,6.983333333333333,22.01
56,17,17,2018-08-06 10:38:00,2018-08-06 10:38:56,0 days 00:00:56.000000000,0,0,0.9333333333333333,10.38
57,17,17,2018-08-06 11:22:40,2018-08-06 11:24:23,0 days 00:01:43.000000000,0,0,1.7166666666666666,11.22
58,17,17,2018-08-06 11:38:00,2018-08-06 11:38:33,0 days 00:00:33.000000000,0,0,0.55,11.38
61,17,17,2018-08-06 16:07:36,2018-08-06 16:09:19,0 days 00:01:43.000000000,0,0,1.7166666666666666,16.07
64,17,17,2018-08-06 17:38:14,2018-08-06 17:40:07,0 days 00:01:53.000000000,0,0,1.8833333333333333,17.38
65,17,17,2018-08-06 18:08:18,2018-08-06 18:08:41,0 days 00:00:23.000000000,0,0,0.38333333333333336,18.08
67,17,17,2018-08-06 18:52:52,2018-08-06 18:54:09,0 days 00:01:17.000000000,0,0,1.2833333333333334,18.52
68,17,17,2018-08-06 19:08:16,2018-08-06 19:08:23,0 days 00:00:07.000000000,0,0,0.11666666666666667,19.08
69,17,17,2018-08-06 19:38:15,2018-08-06 19:41:18,0 days 00:03:03.000000000,0,0,3.05,19.38
70,17,17,2018-08-06 19:53:15,2018-08-06 19:55:52,0 days 00:02:37.000000000,0,0,2.6166666666666667,19.53
71,17,17,2018-08-06 20:23:36,2018-08-06 20:25:06,0 days 00:01:30.000000000,0,0,1.5,20.23
72,17,17,2018-08-06 20:37:58,2018-08-06 20:43:05,0 days 00:05:07.000000000,0,0,5.116666666666666,20.37
73,17,17,2018-08-06 21:08:00,2018-08-06 21:08:00,0 days 00:00:00.000000000,0,0,0.0,21.08
74,17,17,2018-08-06 21:22:50,2018-08-06 21:23:31,0 days 00:00:41.000000000,0,0,0.6833333333333333,21.22
75,17,17,2018-08-06 21:53:40,2018-08-06 21:54:09,0 days 00:00:29.000000000,0,0,0.48333333333333334,21.53
76,17,17,2018-08-06 22:08:00,2018-08-06 22:08:40,0 days 00:00:40.000000000,0,0,0.6666666666666666,22.08
