,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-08-01 07:40:00,2018-08-01 07:46:16,0 days 00:06:16.000000000,0,1,6.266666666666667,7.4
1,20,20,2018-08-01 08:11:58,2018-08-01 08:16:18,0 days 00:04:20.000000000,0,0,4.333333333333333,8.11
2,20,20,2018-08-01 08:40:00,2018-08-01 08:45:45,0 days 00:05:45.000000000,0,0,5.75,8.4
3,20,20,2018-08-01 09:11:10,2018-08-01 09:17:54,0 days 00:06:44.000000000,0,1,6.733333333333333,9.11
4,20,20,2018-08-01 09:38:17,2018-08-01 09:46:39,0 days 00:08:22.000000000,0,1,8.366666666666667,9.38
6,20,20,2018-08-01 10:10:37,2018-08-01 10:18:11,0 days 00:07:34.000000000,0,1,7.566666666666666,10.1
7,20,9,2018-08-01 10:28:15,2018-08-01 10:31:55,0 days 00:03:40.000000000,0,0,3.6666666666666665,10.28
8,20,20,2018-08-01 10:40:26,2018-08-01 10:46:53,0 days 00:06:27.000000000,0,1,6.45,10.4
10,20,20,2018-08-01 11:08:40,2018-08-01 11:17:37,0 days 00:08:57.000000000,0,1,8.95,11.08
11,20,9,2018-08-01 11:28:22,2018-08-01 11:31:31,0 days 00:03:09.000000000,0,0,3.15,11.28
12,20,20,2018-08-01 11:40:53,2018-08-01 11:49:51,0 days 00:08:58.000000000,0,1,8.966666666666667,11.4
13,20,9,2018-08-01 11:59:41,2018-08-01 12:06:09,0 days 00:06:28.000000000,0,1,6.466666666666667,11.59
14,20,20,2018-08-01 12:09:34,2018-08-01 12:18:19,0 days 00:08:45.000000000,0,1,8.75,12.09
15,20,9,2018-08-01 12:31:15,2018-08-01 12:33:17,0 days 00:02:02.000000000,0,0,2.033333333333333,12.31
16,20,20,2018-08-01 12:41:57,2018-08-01 12:47:56,0 days 00:05:59.000000000,0,0,5.983333333333333,12.41
17,20,20,2018-08-01 13:10:45,2018-08-01 13:16:19,0 days 00:05:34.000000000,0,0,5.566666666666666,13.1
18,20,20,2018-08-01 13:40:44,2018-08-01 13:47:09,0 days 00:06:25.000000000,0,1,6.416666666666667,13.4
19,20,20,2018-08-01 14:10:00,2018-08-01 14:18:12,0 days 00:08:12.000000000,0,1,8.2,14.1
20,20,20,2018-08-01 14:41:12,2018-08-01 14:45:41,0 days 00:04:29.000000000,0,0,4.483333333333333,14.41
21,20,20,2018-08-01 15:08:42,2018-08-01 15:16:08,0 days 00:07:26.000000000,0,1,7.433333333333334,15.08
22,20,20,2018-08-01 15:42:46,2018-08-01 15:47:01,0 days 00:04:15.000000000,0,0,4.25,15.42
23,20,9,2018-08-01 15:57:56,2018-08-01 16:02:26,0 days 00:04:30.000000000,0,0,4.5,15.57
24,20,20,2018-08-01 16:07:21,2018-08-01 16:17:01,0 days 00:09:40.000000000,0,1,9.666666666666666,16.07
25,20,9,2018-08-01 16:28:46,2018-08-01 16:33:16,0 days 00:04:30.000000000,0,0,4.5,16.28
26,20,20,2018-08-01 16:43:58,2018-08-01 16:47:02,0 days 00:03:04.000000000,0,0,3.066666666666667,16.43
27,20,9,2018-08-01 16:57:08,2018-08-01 17:02:26,0 days 00:05:18.000000000,0,0,5.3,16.57
29,20,9,2018-08-01 17:28:15,2018-08-01 17:31:51,0 days 00:03:36.000000000,0,0,3.6,17.28
30,20,20,2018-08-01 17:40:00,2018-08-01 17:47:14,0 days 00:07:14.000000000,0,1,7.233333333333333,17.4
31,20,9,2018-08-01 17:57:44,2018-08-01 18:01:58,0 days 00:04:14.000000000,0,0,4.233333333333333,17.57
33,20,9,2018-08-01 18:29:44,2018-08-01 18:32:12,0 days 00:02:28.000000000,0,0,2.466666666666667,18.29
34,20,20,2018-08-01 18:40:00,2018-08-01 18:47:08,0 days 00:07:08.000000000,0,1,7.133333333333334,18.4
35,20,9,2018-08-01 18:57:34,2018-08-01 19:02:32,0 days 00:04:58.000000000,0,0,4.966666666666667,18.57
36,20,20,2018-08-01 19:15:09,2018-08-01 19:17:42,0 days 00:02:33.000000000,0,0,2.55,19.15
37,20,9,2018-08-01 19:29:38,2018-08-01 19:32:19,0 days 00:02:41.000000000,0,0,2.683333333333333,19.29
38,20,20,2018-08-01 19:45:25,2018-08-01 19:47:21,0 days 00:01:56.000000000,0,0,1.9333333333333333,19.45
39,20,9,2018-08-01 19:59:04,2018-08-01 20:01:35,0 days 00:02:31.000000000,0,0,2.5166666666666666,19.59
41,20,9,2018-08-01 20:26:24,2018-08-01 20:33:13,0 days 00:06:49.000000000,0,1,6.816666666666666,20.26
42,20,20,2018-08-01 20:39:48,2018-08-01 20:47:01,0 days 00:07:13.000000000,0,1,7.216666666666667,20.39
43,20,9,2018-08-01 20:56:23,2018-08-01 21:02:48,0 days 00:06:25.000000000,0,1,6.416666666666667,20.56
44,20,20,2018-08-01 21:10:00,2018-08-01 21:17:50,0 days 00:07:50.000000000,0,1,7.833333333333333,21.1
45,20,9,2018-08-01 21:28:08,2018-08-01 21:33:11,0 days 00:05:03.000000000,0,0,5.05,21.28
46,20,20,2018-08-01 21:38:31,2018-08-01 21:46:31,0 days 00:08:00.000000000,0,1,8.0,21.38
47,20,9,2018-08-01 21:56:04,2018-08-01 22:02:22,0 days 00:06:18.000000000,0,1,6.3,21.56
48,20,20,2018-08-01 22:10:00,2018-08-01 22:16:36,0 days 00:06:36.000000000,0,1,6.6,22.1
49,20,9,2018-08-01 22:26:55,2018-08-01 22:31:33,0 days 00:04:38.000000000,0,0,4.633333333333334,22.26
50,8,8,2018-08-01 09:41:44,2018-08-01 09:46:39,0 days 00:04:55.000000000,0,0,4.916666666666667,9.41
52,8,8,2018-08-01 10:11:48,2018-08-01 10:18:11,0 days 00:06:23.000000000,0,1,6.383333333333334,10.11
53,8,8,2018-08-01 10:28:27,2018-08-01 10:31:55,0 days 00:03:28.000000000,0,0,3.466666666666667,10.28
54,8,8,2018-08-01 10:43:55,2018-08-01 10:46:53,0 days 00:02:58.000000000,0,0,2.966666666666667,10.43
56,8,8,2018-08-01 11:11:44,2018-08-01 11:17:37,0 days 00:05:53.000000000,0,0,5.883333333333334,11.11
57,8,8,2018-08-01 11:26:36,2018-08-01 11:31:31,0 days 00:04:55.000000000,0,0,4.916666666666667,11.26
58,8,8,2018-08-01 11:42:04,2018-08-01 11:49:51,0 days 00:07:47.000000000,0,1,7.783333333333333,11.42
59,8,8,2018-08-01 11:57:08,2018-08-01 12:06:09,0 days 00:09:01.000000000,0,1,9.016666666666667,11.57
60,8,8,2018-08-01 12:13:24,2018-08-01 12:18:19,0 days 00:04:55.000000000,0,0,4.916666666666667,12.13
61,8,8,2018-08-01 12:27:08,2018-08-01 12:33:17,0 days 00:06:09.000000000,0,1,6.15,12.27
62,8,8,2018-08-01 12:42:36,2018-08-01 12:47:56,0 days 00:05:20.000000000,0,0,5.333333333333333,12.42
63,8,8,2018-08-01 16:11:38,2018-08-01 16:17:01,0 days 00:05:23.000000000,0,0,5.383333333333334,16.11
64,8,8,2018-08-01 16:25:48,2018-08-01 16:33:16,0 days 00:07:28.000000000,0,1,7.466666666666667,16.25
65,8,8,2018-08-01 16:41:39,2018-08-01 16:47:02,0 days 00:05:23.000000000,0,0,5.383333333333334,16.41
66,8,8,2018-08-01 16:56:39,2018-08-01 17:02:26,0 days 00:05:47.000000000,0,0,5.783333333333333,16.56
68,8,8,2018-08-01 17:25:42,2018-08-01 17:31:51,0 days 00:06:09.000000000,0,1,6.15,17.25
69,8,8,2018-08-01 17:43:12,2018-08-01 17:47:14,0 days 00:04:02.000000000,0,0,4.033333333333333,17.43
70,8,8,2018-08-01 17:56:09,2018-08-01 18:01:58,0 days 00:05:49.000000000,0,0,5.816666666666666,17.56
72,8,8,2018-08-01 18:26:57,2018-08-01 18:32:12,0 days 00:05:15.000000000,0,0,5.25,18.26
73,8,8,2018-08-01 18:46:45,2018-08-01 18:47:08,0 days 00:00:23.000000000,0,0,0.38333333333333336,18.46
74,8,8,2018-08-01 18:56:18,2018-08-01 19:02:32,0 days 00:06:14.000000000,0,1,6.233333333333333,18.56
75,8,8,2018-08-01 19:16:19,2018-08-01 19:17:42,0 days 00:01:23.000000000,0,0,1.3833333333333333,19.16
76,8,8,2018-08-01 19:27:13,2018-08-01 19:32:19,0 days 00:05:06.000000000,0,0,5.1,19.27
77,8,8,2018-08-01 19:39:43,2018-08-01 19:47:21,0 days 00:07:38.000000000,0,1,7.633333333333334,19.39
78,8,8,2018-08-01 19:57:42,2018-08-01 20:01:35,0 days 00:03:53.000000000,0,0,3.8833333333333333,19.57
79,8,8,2018-08-01 20:12:14,2018-08-01 20:17:02,0 days 00:04:48.000000000,0,0,4.8,20.12
80,8,8,2018-08-01 20:27:08,2018-08-01 20:33:13,0 days 00:06:05.000000000,0,1,6.083333333333333,20.27
81,8,8,2018-08-01 20:42:55,2018-08-01 20:47:01,0 days 00:04:06.000000000,0,0,4.1,20.42
82,8,8,2018-08-01 20:55:50,2018-08-01 21:02:48,0 days 00:06:58.000000000,0,1,6.966666666666667,20.55
83,8,8,2018-08-01 21:10:22,2018-08-01 21:17:50,0 days 00:07:28.000000000,0,1,7.466666666666667,21.1
84,8,8,2018-08-01 21:25:40,2018-08-01 21:33:11,0 days 00:07:31.000000000,0,1,7.516666666666667,21.25
85,8,8,2018-08-01 21:41:58,2018-08-01 21:46:31,0 days 00:04:33.000000000,0,0,4.55,21.41
86,8,8,2018-08-01 21:59:00,2018-08-01 22:02:22,0 days 00:03:22.000000000,0,0,3.3666666666666667,21.59
87,8,8,2018-08-01 22:11:07,2018-08-01 22:16:36,0 days 00:05:29.000000000,0,0,5.483333333333333,22.11
88,8,8,2018-08-01 22:28:36,2018-08-01 22:31:33,0 days 00:02:57.000000000,0,0,2.95,22.28
