,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-05-07 07:40:00,2018-05-07 07:45:40,0 days 00:05:40.000000000,0,0,5.666666666666667,7.4
1,20,20,2018-05-07 08:07:24,2018-05-07 08:16:32,0 days 00:09:08.000000000,0,1,9.133333333333333,8.07
2,20,20,2018-05-07 08:44:01,2018-05-07 08:46:59,0 days 00:02:58.000000000,0,0,2.966666666666667,8.44
3,20,20,2018-05-07 09:10:06,2018-05-07 09:15:55,0 days 00:05:49.000000000,0,0,5.816666666666666,9.1
4,20,20,2018-05-07 09:39:36,2018-05-07 09:47:40,0 days 00:08:04.000000000,0,1,8.066666666666666,9.39
6,20,20,2018-05-07 10:06:18,2018-05-07 10:15:38,0 days 00:09:20.000000000,0,1,9.333333333333334,10.06
7,20,9,2018-05-07 10:27:16,2018-05-07 10:31:02,0 days 00:03:46.000000000,0,0,3.7666666666666666,10.27
8,20,20,2018-05-07 10:40:01,2018-05-07 10:46:00,0 days 00:05:59.000000000,0,0,5.983333333333333,10.4
10,20,20,2018-05-07 11:09:36,2018-05-07 11:16:00,0 days 00:06:24.000000000,0,1,6.4,11.09
12,20,20,2018-05-07 11:39:07,2018-05-07 11:46:40,0 days 00:07:33.000000000,0,1,7.55,11.39
13,20,9,2018-05-07 12:00:08,2018-05-07 12:01:00,0 days 00:00:52.000000000,0,0,0.8666666666666667,12.0
14,20,20,2018-05-07 12:10:42,2018-05-07 12:16:03,0 days 00:05:21.000000000,0,0,5.35,12.1
15,20,9,2018-05-07 12:28:19,2018-05-07 12:31:58,0 days 00:03:39.000000000,0,0,3.65,12.28
16,20,20,2018-05-07 12:37:49,2018-05-07 12:45:41,0 days 00:07:52.000000000,0,1,7.866666666666666,12.37
17,20,20,2018-05-07 13:09:54,2018-05-07 13:16:55,0 days 00:07:01.000000000,0,1,7.016666666666667,13.09
18,20,20,2018-05-07 13:39:55,2018-05-07 13:45:40,0 days 00:05:45.000000000,0,0,5.75,13.39
19,20,20,2018-05-07 14:10:19,2018-05-07 14:16:00,0 days 00:05:41.000000000,0,0,5.683333333333334,14.1
20,20,20,2018-05-07 14:41:31,2018-05-07 14:47:58,0 days 00:06:27.000000000,0,1,6.45,14.41
21,20,20,2018-05-07 15:12:12,2018-05-07 15:16:19,0 days 00:04:07.000000000,0,0,4.116666666666666,15.12
22,20,20,2018-05-07 15:39:07,2018-05-07 15:47:09,0 days 00:08:02.000000000,0,1,8.033333333333333,15.39
23,20,9,2018-05-07 16:00:04,2018-05-07 16:01:15,0 days 00:01:11.000000000,0,0,1.1833333333333333,16.0
24,20,20,2018-05-07 16:10:42,2018-05-07 16:17:14,0 days 00:06:32.000000000,0,1,6.533333333333333,16.1
25,20,9,2018-05-07 16:28:14,2018-05-07 16:32:40,0 days 00:04:26.000000000,0,0,4.433333333333334,16.28
26,20,20,2018-05-07 16:37:21,2018-05-07 16:46:49,0 days 00:09:28.000000000,0,1,9.466666666666667,16.37
27,20,9,2018-05-07 16:58:37,2018-05-07 17:05:10,0 days 00:06:33.000000000,0,1,6.55,16.58
29,20,9,2018-05-07 17:27:19,2018-05-07 17:32:43,0 days 00:05:24.000000000,0,0,5.4,17.27
30,20,20,2018-05-07 17:43:15,2018-05-07 17:46:57,0 days 00:03:42.000000000,0,0,3.7,17.43
31,20,9,2018-05-07 17:58:56,2018-05-07 18:02:09,0 days 00:03:13.000000000,0,0,3.216666666666667,17.58
33,20,9,2018-05-07 18:29:45,2018-05-07 18:32:41,0 days 00:02:56.000000000,0,0,2.933333333333333,18.29
34,20,20,2018-05-07 18:44:07,2018-05-07 18:46:53,0 days 00:02:46.000000000,0,0,2.7666666666666666,18.44
35,20,9,2018-05-07 18:57:38,2018-05-07 19:03:06,0 days 00:05:28.000000000,0,0,5.466666666666667,18.57
36,20,20,2018-05-07 19:15:01,2018-05-07 19:18:31,0 days 00:03:30.000000000,0,0,3.5,19.15
37,20,9,2018-05-07 19:28:27,2018-05-07 19:31:08,0 days 00:02:41.000000000,0,0,2.683333333333333,19.28
39,20,9,2018-05-07 19:58:15,2018-05-07 20:02:05,0 days 00:03:50.000000000,0,0,3.8333333333333335,19.58
40,20,20,2018-05-07 20:12:24,2018-05-07 20:16:40,0 days 00:04:16.000000000,0,0,4.266666666666667,20.12
41,20,9,2018-05-07 20:25:44,2018-05-07 20:32:32,0 days 00:06:48.000000000,0,1,6.8,20.25
42,20,20,2018-05-07 20:41:58,2018-05-07 20:47:56,0 days 00:05:58.000000000,0,0,5.966666666666667,20.41
43,20,9,2018-05-07 20:56:00,2018-05-07 21:01:16,0 days 00:05:16.000000000,0,0,5.266666666666667,20.56
44,20,20,2018-05-07 21:08:08,2018-05-07 21:17:54,0 days 00:09:46.000000000,0,1,9.766666666666667,21.08
45,20,9,2018-05-07 21:24:54,2018-05-07 21:31:17,0 days 00:06:23.000000000,0,1,6.383333333333334,21.24
46,20,20,2018-05-07 21:39:03,2018-05-07 21:46:07,0 days 00:07:04.000000000,0,1,7.066666666666666,21.39
47,20,9,2018-05-07 21:57:00,2018-05-07 22:02:03,0 days 00:05:03.000000000,0,0,5.05,21.57
48,20,20,2018-05-07 22:10:00,2018-05-07 22:17:06,0 days 00:07:06.000000000,0,1,7.1,22.1
49,20,9,2018-05-07 22:25:43,2018-05-07 22:30:34,0 days 00:04:51.000000000,0,0,4.85,22.25
50,8,8,2018-05-07 09:41:23,2018-05-07 09:47:40,0 days 00:06:17.000000000,0,1,6.283333333333333,9.41
52,8,8,2018-05-07 10:11:22,2018-05-07 10:15:38,0 days 00:04:16.000000000,0,0,4.266666666666667,10.11
53,8,8,2018-05-07 10:26:32,2018-05-07 10:31:02,0 days 00:04:30.000000000,0,0,4.5,10.26
54,8,8,2018-05-07 10:41:00,2018-05-07 10:46:00,0 days 00:05:00.000000000,0,0,5.0,10.41
56,8,8,2018-05-07 11:11:56,2018-05-07 11:16:00,0 days 00:04:04.000000000,0,0,4.066666666666666,11.11
57,8,8,2018-05-07 11:26:04,2018-05-07 11:31:39,0 days 00:05:35.000000000,0,0,5.583333333333333,11.26
58,8,8,2018-05-07 11:41:03,2018-05-07 11:46:40,0 days 00:05:37.000000000,0,0,5.616666666666666,11.41
59,8,8,2018-05-07 11:56:51,2018-05-07 12:01:00,0 days 00:04:09.000000000,0,0,4.15,11.56
60,8,8,2018-05-07 12:13:11,2018-05-07 12:16:03,0 days 00:02:52.000000000,0,0,2.8666666666666667,12.13
61,8,8,2018-05-07 12:26:55,2018-05-07 12:31:58,0 days 00:05:03.000000000,0,0,5.05,12.26
62,8,8,2018-05-07 12:43:36,2018-05-07 12:45:41,0 days 00:02:05.000000000,0,0,2.0833333333333335,12.43
63,8,8,2018-05-07 16:12:08,2018-05-07 16:17:14,0 days 00:05:06.000000000,0,0,5.1,16.12
64,8,8,2018-05-07 16:25:54,2018-05-07 16:32:40,0 days 00:06:46.000000000,0,1,6.766666666666667,16.25
65,8,8,2018-05-07 16:41:43,2018-05-07 16:46:49,0 days 00:05:06.000000000,0,0,5.1,16.41
66,8,8,2018-05-07 16:57:33,2018-05-07 17:05:10,0 days 00:07:37.000000000,0,1,7.616666666666666,16.57
68,8,8,2018-05-07 17:27:57,2018-05-07 17:32:43,0 days 00:04:46.000000000,0,0,4.766666666666667,17.27
69,8,8,2018-05-07 17:40:52,2018-05-07 17:46:57,0 days 00:06:05.000000000,0,1,6.083333333333333,17.4
70,8,8,2018-05-07 17:56:17,2018-05-07 18:02:09,0 days 00:05:52.000000000,0,0,5.866666666666666,17.56
72,8,8,2018-05-07 18:27:13,2018-05-07 18:32:41,0 days 00:05:28.000000000,0,0,5.466666666666667,18.27
73,8,8,2018-05-07 18:40:29,2018-05-07 18:46:53,0 days 00:06:24.000000000,0,1,6.4,18.4
74,8,8,2018-05-07 18:56:44,2018-05-07 19:03:06,0 days 00:06:22.000000000,0,1,6.366666666666666,18.56
75,8,8,2018-05-07 19:12:09,2018-05-07 19:18:31,0 days 00:06:22.000000000,0,1,6.366666666666666,19.12
76,8,8,2018-05-07 19:26:20,2018-05-07 19:31:08,0 days 00:04:48.000000000,0,0,4.8,19.26
77,8,8,2018-05-07 19:42:12,2018-05-07 19:47:09,0 days 00:04:57.000000000,0,0,4.95,19.42
78,8,8,2018-05-07 19:56:45,2018-05-07 20:02:05,0 days 00:05:20.000000000,0,0,5.333333333333333,19.56
79,8,8,2018-05-07 20:11:42,2018-05-07 20:16:40,0 days 00:04:58.000000000,0,0,4.966666666666667,20.11
80,8,8,2018-05-07 20:27:57,2018-05-07 20:32:32,0 days 00:04:35.000000000,0,0,4.583333333333333,20.27
81,8,8,2018-05-07 20:42:56,2018-05-07 20:47:56,0 days 00:05:00.000000000,0,0,5.0,20.42
82,8,8,2018-05-07 20:55:47,2018-05-07 21:01:16,0 days 00:05:29.000000000,0,0,5.483333333333333,20.55
83,8,8,2018-05-07 21:10:23,2018-05-07 21:17:54,0 days 00:07:31.000000000,0,1,7.516666666666667,21.1
84,8,8,2018-05-07 21:26:00,2018-05-07 21:31:17,0 days 00:05:17.000000000,0,0,5.283333333333333,21.26
85,8,8,2018-05-07 21:40:26,2018-05-07 21:46:07,0 days 00:05:41.000000000,0,0,5.683333333333334,21.4
86,8,8,2018-05-07 21:56:19,2018-05-07 22:02:03,0 days 00:05:44.000000000,0,0,5.733333333333333,21.56
87,8,8,2018-05-07 22:10:51,2018-05-07 22:17:06,0 days 00:06:15.000000000,0,1,6.25,22.1
88,8,8,2018-05-07 22:26:00,2018-05-07 22:30:34,0 days 00:04:34.000000000,0,0,4.566666666666666,22.26
