,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,13,14,2018-08-09 07:32:35,2018-08-09 07:38:23,0 days 00:05:48.000000000,0,0,5.8,7.32
2,13,13,2018-08-09 07:47:51,2018-08-09 07:53:29,0 days 00:05:38.000000000,0,0,5.633333333333334,7.47
3,13,14,2018-08-09 08:01:17,2018-08-09 08:08:51,0 days 00:07:34.000000000,0,1,7.566666666666666,8.01
4,13,13,2018-08-09 08:17:13,2018-08-09 08:23:27,0 days 00:06:14.000000000,0,1,6.233333333333333,8.17
5,13,14,2018-08-09 08:32:25,2018-08-09 08:38:22,0 days 00:05:57.000000000,0,0,5.95,8.32
6,13,13,2018-08-09 08:47:46,2018-08-09 08:53:29,0 days 00:05:43.000000000,0,0,5.716666666666667,8.47
7,13,14,2018-08-09 09:01:31,2018-08-09 09:08:50,0 days 00:07:19.000000000,0,1,7.316666666666666,9.01
8,13,13,2018-08-09 09:19:17,2018-08-09 09:23:39,0 days 00:04:22.000000000,0,0,4.366666666666666,9.19
9,13,14,2018-08-09 09:46:28,2018-08-09 09:53:40,0 days 00:07:12.000000000,0,1,7.2,9.46
10,13,13,2018-08-09 09:47:58,2018-08-09 09:53:40,0 days 00:05:42.000000000,0,0,5.7,9.47
11,13,14,2018-08-09 10:15:39,2018-08-09 10:23:58,0 days 00:08:19.000000000,0,1,8.316666666666666,10.15
12,13,13,2018-08-09 10:32:21,2018-08-09 10:39:12,0 days 00:06:51.000000000,0,1,6.85,10.32
13,13,14,2018-08-09 11:04:05,2018-08-09 11:09:10,0 days 00:05:05.000000000,0,0,5.083333333333333,11.04
14,13,13,2018-08-09 11:06:30,2018-08-09 11:09:10,0 days 00:02:40.000000000,0,0,2.6666666666666665,11.06
15,13,14,2018-08-09 11:33:16,2018-08-09 11:39:11,0 days 00:05:55.000000000,0,0,5.916666666666667,11.33
16,13,13,2018-08-09 11:50:17,2018-08-09 11:53:26,0 days 00:03:09.000000000,0,0,3.15,11.5
17,13,14,2018-08-09 12:03:12,2018-08-09 12:08:36,0 days 00:05:24.000000000,0,0,5.4,12.03
18,13,13,2018-08-09 12:19:50,2018-08-09 12:24:28,0 days 00:04:38.000000000,0,0,4.633333333333334,12.19
21,13,13,2018-08-09 13:20:37,2018-08-09 13:28:25,0 days 00:07:48.000000000,0,1,7.8,13.2
22,13,14,2018-08-09 13:39:34,2018-08-09 13:48:45,0 days 00:09:11.000000000,0,1,9.183333333333334,13.39
