,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,9,2018-07-07 07:24:18,2018-07-07 07:31:31,0 days 00:07:13.000000000,0,1,7.216666666666667,7.24
2,20,9,2018-07-07 07:56:33,2018-07-07 08:01:23,0 days 00:04:50.000000000,0,0,4.833333333333333,7.56
3,20,20,2018-07-07 08:06:16,2018-07-07 08:15:40,0 days 00:09:24.000000000,0,1,9.4,8.06
4,20,9,2018-07-07 08:27:32,2018-07-07 08:31:53,0 days 00:04:21.000000000,0,0,4.35,8.27
6,20,9,2018-07-07 08:56:41,2018-07-07 09:01:11,0 days 00:04:30.000000000,0,0,4.5,8.56
8,20,9,2018-07-07 09:27:31,2018-07-07 09:31:57,0 days 00:04:26.000000000,0,0,4.433333333333334,9.27
9,20,20,2018-07-07 09:38:04,2018-07-07 09:46:33,0 days 00:08:29.000000000,0,1,8.483333333333333,9.38
10,20,9,2018-07-07 09:56:39,2018-07-07 10:01:10,0 days 00:04:31.000000000,0,0,4.516666666666667,9.56
11,20,20,2018-07-07 10:08:05,2018-07-07 10:17:00,0 days 00:08:55.000000000,0,1,8.916666666666666,10.08
12,20,9,2018-07-07 10:30:46,2018-07-07 10:33:12,0 days 00:02:26.000000000,0,0,2.433333333333333,10.3
13,20,9,2018-07-07 10:56:37,2018-07-07 11:03:10,0 days 00:06:33.000000000,0,1,6.55,10.56
14,20,20,2018-07-07 11:08:57,2018-07-07 11:17:24,0 days 00:08:27.000000000,0,1,8.45,11.08
15,20,9,2018-07-07 11:28:47,2018-07-07 11:33:53,0 days 00:05:06.000000000,0,0,5.1,11.28
16,20,20,2018-07-07 11:40:00,2018-07-07 11:47:13,0 days 00:07:13.000000000,0,1,7.216666666666667,11.4
18,20,20,2018-07-07 12:09:00,2018-07-07 12:18:01,0 days 00:09:01.000000000,0,1,9.016666666666667,12.09
19,20,9,2018-07-07 12:28:43,2018-07-07 12:33:06,0 days 00:04:23.000000000,0,0,4.383333333333334,12.28
20,20,20,2018-07-07 12:39:43,2018-07-07 12:48:04,0 days 00:08:21.000000000,0,1,8.35,12.39
21,20,9,2018-07-07 12:58:15,2018-07-07 13:02:31,0 days 00:04:16.000000000,0,0,4.266666666666667,12.58
22,20,20,2018-07-07 13:08:34,2018-07-07 13:17:47,0 days 00:09:13.000000000,0,1,9.216666666666667,13.08
23,20,9,2018-07-07 13:28:58,2018-07-07 13:32:00,0 days 00:03:02.000000000,0,0,3.033333333333333,13.28
24,20,20,2018-07-07 13:40:00,2018-07-07 13:46:48,0 days 00:06:48.000000000,0,1,6.8,13.4
25,20,9,2018-07-07 13:58:03,2018-07-07 14:03:32,0 days 00:05:29.000000000,0,0,5.483333333333333,13.58
26,20,20,2018-07-07 14:10:18,2018-07-07 14:17:41,0 days 00:07:23.000000000,0,1,7.383333333333334,14.1
