,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,3,3,2018-08-05 14:20:24,2018-08-05 14:25:08,0 days 00:04:44.000000000,0,0,4.733333333333333,14.2
1,3,3,2018-08-05 14:52:29,2018-08-05 14:53:28,0 days 00:00:59.000000000,0,0,0.9833333333333333,14.52
2,3,3,2018-08-05 16:48:18,2018-08-05 16:53:33,0 days 00:05:15.000000000,0,0,5.25,16.48
5,17,17,2018-08-05 09:53:00,2018-08-05 09:53:27,0 days 00:00:27.000000000,0,0,0.45,9.53
6,17,17,2018-08-05 10:37:23,2018-08-05 10:38:35,0 days 00:01:12.000000000,0,0,1.2,10.37
7,17,17,2018-08-05 11:22:37,2018-08-05 11:23:53,0 days 00:01:16.000000000,0,0,1.2666666666666666,11.22
8,17,17,2018-08-05 12:07:22,2018-08-05 12:08:31,0 days 00:01:09.000000000,0,0,1.15,12.07
9,17,17,2018-08-05 12:53:00,2018-08-05 12:53:33,0 days 00:00:33.000000000,0,0,0.55,12.53
10,17,17,2018-08-05 13:37:30,2018-08-05 13:38:54,0 days 00:01:24.000000000,0,0,1.4,13.37
11,17,17,2018-08-05 16:37:15,2018-08-05 16:38:32,0 days 00:01:17.000000000,0,0,1.2833333333333334,16.37
12,17,17,2018-08-05 17:23:00,2018-08-05 17:23:33,0 days 00:00:33.000000000,0,0,0.55,17.23
13,17,17,2018-08-05 18:08:00,2018-08-05 18:08:33,0 days 00:00:33.000000000,0,0,0.55,18.08
14,17,17,2018-08-05 18:53:00,2018-08-05 18:53:54,0 days 00:00:54.000000000,0,0,0.9,18.53
15,17,17,2018-08-05 19:38:00,2018-08-05 19:39:07,0 days 00:01:07.000000000,0,0,1.1166666666666667,19.38
