,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,8,8,2018-08-05 07:44:38,2018-08-05 07:36:24,0 days 00:08:14.000000000,0,1,8.233333333333333,7.44
2,20,20,2018-08-05 07:59:37,2018-08-05 07:49:46,0 days 00:09:51.000000000,0,1,9.85,7.59
4,8,8,2018-08-05 08:14:34,2018-08-05 08:06:32,0 days 00:08:02.000000000,0,1,8.033333333333333,8.14
7,20,20,2018-08-05 08:40:21,2018-08-05 08:34:38,0 days 00:05:43.000000000,0,0,5.716666666666667,8.4
8,8,8,2018-08-05 08:44:22,2018-08-05 08:34:38,0 days 00:09:44.000000000,0,1,9.733333333333333,8.44
12,8,8,2018-08-05 09:14:42,2018-08-05 09:07:36,0 days 00:07:06.000000000,0,1,7.1,9.14
14,8,8,2018-08-05 09:44:36,2018-08-05 09:35:34,0 days 00:09:02.000000000,0,1,9.033333333333333,9.44
16,8,8,2018-08-05 10:15:31,2018-08-05 10:08:31,0 days 00:07:00.000000000,0,1,7.0,10.15
19,8,8,2018-08-05 10:46:32,2018-08-05 10:40:17,0 days 00:06:15.000000000,0,1,6.25,10.46
20,20,20,2018-08-05 10:59:55,2018-08-05 10:50:51,0 days 00:09:04.000000000,0,1,9.066666666666666,10.59
23,8,8,2018-08-05 11:16:35,2018-08-05 11:10:08,0 days 00:06:27.000000000,0,1,6.45,11.16
24,20,20,2018-08-05 11:34:00,2018-08-05 11:25:10,0 days 00:08:50.000000000,0,1,8.833333333333334,11.34
26,8,8,2018-08-05 11:45:52,2018-08-05 11:42:44,0 days 00:03:08.000000000,0,0,3.1333333333333333,11.45
29,8,8,2018-08-05 12:17:06,2018-08-05 12:12:38,0 days 00:04:28.000000000,0,0,4.466666666666667,12.17
30,20,20,2018-08-05 12:36:19,2018-08-05 12:29:42,0 days 00:06:37.000000000,0,1,6.616666666666666,12.36
34,8,8,2018-08-05 13:16:14,2018-08-05 13:09:22,0 days 00:06:52.000000000,0,1,6.866666666666666,13.16
38,8,8,2018-08-05 13:45:01,2018-08-05 13:37:13,0 days 00:07:48.000000000,0,1,7.8,13.45
39,20,20,2018-08-05 13:53:20,2018-08-05 13:52:13,0 days 00:01:07.000000000,0,0,1.1166666666666667,13.53
42,8,8,2018-08-05 14:15:01,2018-08-05 14:05:59,0 days 00:09:02.000000000,0,1,9.033333333333333,14.15
43,20,20,2018-08-05 14:29:00,2018-08-05 14:23:53,0 days 00:05:07.000000000,0,0,5.116666666666666,14.29
48,8,8,2018-08-05 15:18:20,2018-08-05 15:11:03,0 days 00:07:17.000000000,0,1,7.283333333333333,15.18
52,8,8,2018-08-05 15:44:55,2018-08-05 15:36:29,0 days 00:08:26.000000000,0,1,8.433333333333334,15.44
55,8,8,2018-08-05 16:17:00,2018-08-05 16:11:28,0 days 00:05:32.000000000,0,0,5.533333333333333,16.17
58,8,8,2018-08-05 16:47:50,2018-08-05 16:42:18,0 days 00:05:32.000000000,0,0,5.533333333333333,16.47
62,8,8,2018-08-05 17:17:05,2018-08-05 17:11:31,0 days 00:05:34.000000000,0,0,5.566666666666666,17.17
64,8,8,2018-08-05 17:48:46,2018-08-05 17:40:00,0 days 00:08:46.000000000,0,1,8.766666666666667,17.48
70,8,8,2018-08-05 18:51:37,2018-08-05 18:41:50,0 days 00:09:47.000000000,0,1,9.783333333333333,18.51
78,20,20,2018-08-05 20:19:00,2018-08-05 20:12:00,0 days 00:07:00.000000000,0,1,7.0,20.19
80,8,8,2018-08-05 20:33:13,2018-08-05 20:26:14,0 days 00:06:59.000000000,0,1,6.983333333333333,20.33
83,20,20,2018-08-05 21:13:17,2018-08-05 21:12:06,0 days 00:01:11.000000000,0,0,1.1833333333333333,21.13
86,8,8,2018-08-05 21:49:06,2018-08-05 21:46:21,0 days 00:02:45.000000000,0,0,2.75,21.49
89,20,20,2018-08-05 22:17:00,2018-08-05 22:13:30,0 days 00:03:30.000000000,0,0,3.5,22.17
90,8,8,2018-08-05 22:18:04,2018-08-05 22:13:30,0 days 00:04:34.000000000,0,0,4.566666666666666,22.18
