,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,9,2018-09-13 07:29:20,2018-09-13 07:20:51,0 days 00:08:29.000000000,0,1,8.483333333333333,7.29
1,20,20,2018-09-13 07:43:59,2018-09-13 07:35:48,0 days 00:08:11.000000000,0,1,8.183333333333334,7.43
3,20,20,2018-09-13 08:14:16,2018-09-13 08:08:14,0 days 00:06:02.000000000,0,1,6.033333333333333,8.14
5,20,20,2018-09-13 08:48:50,2018-09-13 08:42:00,0 days 00:06:50.000000000,0,1,6.833333333333333,8.48
7,20,20,2018-09-13 09:14:31,2018-09-13 09:11:14,0 days 00:03:17.000000000,0,0,3.283333333333333,9.14
10,20,20,2018-09-13 09:44:27,2018-09-13 09:37:32,0 days 00:06:55.000000000,0,1,6.916666666666667,9.44
11,8,8,2018-09-13 09:45:19,2018-09-13 09:37:32,0 days 00:07:47.000000000,0,1,7.783333333333333,9.45
12,20,9,2018-09-13 10:02:56,2018-09-13 09:53:14,0 days 00:09:42.000000000,0,1,9.7,10.02
13,8,8,2018-09-13 10:00:34,2018-09-13 09:53:14,0 days 00:07:20.000000000,0,1,7.333333333333333,10.0
14,20,20,2018-09-13 10:14:00,2018-09-13 10:10:00,0 days 00:04:00.000000000,0,0,4.0,10.14
15,8,8,2018-09-13 10:15:05,2018-09-13 10:10:00,0 days 00:05:05.000000000,0,0,5.083333333333333,10.15
16,20,9,2018-09-13 10:32:46,2018-09-13 10:25:00,0 days 00:07:46.000000000,0,1,7.766666666666667,10.32
17,8,8,2018-09-13 10:30:28,2018-09-13 10:25:00,0 days 00:05:28.000000000,0,0,5.466666666666667,10.3
18,20,20,2018-09-13 10:45:52,2018-09-13 10:37:49,0 days 00:08:03.000000000,0,1,8.05,10.45
19,8,8,2018-09-13 10:45:04,2018-09-13 10:37:49,0 days 00:07:15.000000000,0,1,7.25,10.45
20,20,9,2018-09-13 11:03:35,2018-09-13 10:53:41,0 days 00:09:54.000000000,0,1,9.9,11.03
21,8,8,2018-09-13 11:00:26,2018-09-13 10:53:41,0 days 00:06:45.000000000,0,1,6.75,11.0
22,20,20,2018-09-13 11:16:27,2018-09-13 11:11:48,0 days 00:04:39.000000000,0,0,4.65,11.16
23,8,8,2018-09-13 11:17:29,2018-09-13 11:11:48,0 days 00:05:41.000000000,0,0,5.683333333333334,11.17
25,8,8,2018-09-13 11:30:48,2018-09-13 11:22:38,0 days 00:08:10.000000000,0,1,8.166666666666666,11.3
27,8,8,2018-09-13 12:02:04,2018-09-13 11:54:45,0 days 00:07:19.000000000,0,1,7.316666666666666,12.02
28,20,20,2018-09-13 12:15:03,2018-09-13 12:08:30,0 days 00:06:33.000000000,0,1,6.55,12.15
29,8,8,2018-09-13 12:17:05,2018-09-13 12:08:30,0 days 00:08:35.000000000,0,1,8.583333333333334,12.17
30,20,9,2018-09-13 12:33:20,2018-09-13 12:23:51,0 days 00:09:29.000000000,0,1,9.483333333333333,12.33
31,8,8,2018-09-13 12:32:32,2018-09-13 12:23:51,0 days 00:08:41.000000000,0,1,8.683333333333334,12.32
32,20,20,2018-09-13 12:44:40,2018-09-13 12:39:24,0 days 00:05:16.000000000,0,0,5.266666666666667,12.44
33,8,8,2018-09-13 12:47:01,2018-09-13 12:39:24,0 days 00:07:37.000000000,0,1,7.616666666666666,12.47
35,20,20,2018-09-13 13:18:18,2018-09-13 13:08:41,0 days 00:09:37.000000000,0,1,9.616666666666667,13.18
