,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,9,2018-08-28 07:28:00,2018-08-28 07:20:04,0 days 00:07:56.000000000,0,1,7.933333333333334,7.28
1,20,20,2018-08-28 07:44:43,2018-08-28 07:36:44,0 days 00:07:59.000000000,0,1,7.983333333333333,7.44
3,20,20,2018-08-28 08:13:27,2018-08-28 08:06:08,0 days 00:07:19.000000000,0,1,7.316666666666666,8.13
5,20,20,2018-08-28 08:44:28,2018-08-28 08:35:32,0 days 00:08:56.000000000,0,1,8.933333333333334,8.44
11,8,8,2018-08-28 09:45:39,2018-08-28 09:44:42,0 days 00:00:57.000000000,0,0,0.95,9.45
13,8,8,2018-08-28 10:16:52,2018-08-28 10:14:38,0 days 00:02:14.000000000,0,0,2.2333333333333334,10.16
14,20,9,2018-08-28 10:31:29,2018-08-28 10:23:49,0 days 00:07:40.000000000,0,1,7.666666666666667,10.31
15,8,8,2018-08-28 10:32:44,2018-08-28 10:23:49,0 days 00:08:55.000000000,0,1,8.916666666666666,10.32
16,20,9,2018-08-28 10:31:29,2018-08-28 10:31:20,0 days 00:00:09.000000000,0,0,0.15,10.31
17,8,8,2018-08-28 10:32:44,2018-08-28 10:31:20,0 days 00:01:24.000000000,0,0,1.4,10.32
18,20,20,2018-08-28 10:47:54,2018-08-28 10:39:50,0 days 00:08:04.000000000,0,1,8.066666666666666,10.47
19,8,8,2018-08-28 10:45:53,2018-08-28 10:39:50,0 days 00:06:03.000000000,0,1,6.05,10.45
21,8,8,2018-08-28 11:02:29,2018-08-28 10:54:26,0 days 00:08:03.000000000,0,1,8.05,11.02
22,20,20,2018-08-28 11:16:28,2018-08-28 11:11:00,0 days 00:05:28.000000000,0,0,5.466666666666667,11.16
23,8,8,2018-08-28 11:15:49,2018-08-28 11:11:00,0 days 00:04:49.000000000,0,0,4.816666666666666,11.15
24,20,9,2018-08-28 11:32:10,2018-08-28 11:26:11,0 days 00:05:59.000000000,0,0,5.983333333333333,11.32
25,8,8,2018-08-28 11:33:44,2018-08-28 11:26:11,0 days 00:07:33.000000000,0,1,7.55,11.33
26,20,9,2018-08-28 12:02:29,2018-08-28 11:54:39,0 days 00:07:50.000000000,0,1,7.833333333333333,12.02
27,8,8,2018-08-28 12:04:00,2018-08-28 11:54:39,0 days 00:09:21.000000000,0,1,9.35,12.04
28,20,20,2018-08-28 12:14:28,2018-08-28 12:09:41,0 days 00:04:47.000000000,0,0,4.783333333333333,12.14
29,8,8,2018-08-28 12:17:21,2018-08-28 12:09:41,0 days 00:07:40.000000000,0,1,7.666666666666667,12.17
30,20,9,2018-08-28 12:33:17,2018-08-28 12:24:44,0 days 00:08:33.000000000,0,1,8.55,12.33
31,8,8,2018-08-28 12:34:00,2018-08-28 12:24:44,0 days 00:09:16.000000000,0,1,9.266666666666667,12.34
32,20,20,2018-08-28 12:45:18,2018-08-28 12:39:48,0 days 00:05:30.000000000,0,0,5.5,12.45
33,8,8,2018-08-28 12:46:06,2018-08-28 12:39:48,0 days 00:06:18.000000000,0,1,6.3,12.46
35,20,20,2018-08-28 13:14:48,2018-08-28 13:10:19,0 days 00:04:29.000000000,0,0,4.483333333333333,13.14
37,20,20,2018-08-28 13:45:37,2018-08-28 13:37:49,0 days 00:07:48.000000000,0,1,7.8,13.45
39,20,20,2018-08-28 14:13:53,2018-08-28 14:06:12,0 days 00:07:41.000000000,0,1,7.683333333333334,14.13
41,20,20,2018-08-28 14:44:19,2018-08-28 14:38:31,0 days 00:05:48.000000000,0,0,5.8,14.44
43,20,20,2018-08-28 15:14:00,2018-08-28 15:08:31,0 days 00:05:29.000000000,0,0,5.483333333333333,15.14
45,20,20,2018-08-28 15:45:13,2018-08-28 15:37:50,0 days 00:07:23.000000000,0,1,7.383333333333334,15.45
46,20,9,2018-08-28 16:01:59,2018-08-28 15:52:49,0 days 00:09:10.000000000,0,1,9.166666666666666,16.01
48,20,20,2018-08-28 16:16:26,2018-08-28 16:12:47,0 days 00:03:39.000000000,0,0,3.65,16.16
49,8,8,2018-08-28 16:17:42,2018-08-28 16:12:47,0 days 00:04:55.000000000,0,0,4.916666666666667,16.17
50,20,9,2018-08-28 16:30:18,2018-08-28 16:24:31,0 days 00:05:47.000000000,0,0,5.783333333333333,16.3
