,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,20,20,2018-05-26 08:09:03,2018-05-26 08:16:05,0 days 00:07:02.000000000,0,1,7.033333333333333,8.09
2,20,20,2018-05-26 08:36:32,2018-05-26 08:46:10,0 days 00:09:38.000000000,0,1,9.633333333333333,8.36
4,20,20,2018-05-26 09:37:21,2018-05-26 09:46:21,0 days 00:09:00.000000000,0,1,9.0,9.37
5,20,20,2018-05-26 10:09:05,2018-05-26 10:16:58,0 days 00:07:53.000000000,0,1,7.883333333333334,10.09
7,20,20,2018-05-26 11:07:54,2018-05-26 11:16:54,0 days 00:09:00.000000000,0,1,9.0,11.07
8,20,20,2018-05-26 11:41:40,2018-05-26 11:46:55,0 days 00:05:15.000000000,0,0,5.25,11.41
9,20,20,2018-05-26 12:12:56,2018-05-26 12:17:06,0 days 00:04:10.000000000,0,0,4.166666666666667,12.12
10,20,20,2018-05-26 12:40:38,2018-05-26 12:46:45,0 days 00:06:07.000000000,0,1,6.116666666666666,12.4
11,20,20,2018-05-26 13:09:53,2018-05-26 13:18:31,0 days 00:08:38.000000000,0,1,8.633333333333333,13.09
12,20,20,2018-05-26 13:39:14,2018-05-26 13:47:07,0 days 00:07:53.000000000,0,1,7.883333333333334,13.39
13,20,20,2018-05-26 14:08:24,2018-05-26 14:16:09,0 days 00:07:45.000000000,0,1,7.75,14.08
14,20,20,2018-05-26 14:37:00,2018-05-26 14:46:19,0 days 00:09:19.000000000,0,1,9.316666666666666,14.37
15,20,20,2018-05-26 15:10:00,2018-05-26 15:16:30,0 days 00:06:30.000000000,0,1,6.5,15.1
16,20,20,2018-05-26 15:40:51,2018-05-26 15:46:35,0 days 00:05:44.000000000,0,0,5.733333333333333,15.4
17,20,20,2018-05-26 16:08:52,2018-05-26 16:16:03,0 days 00:07:11.000000000,0,1,7.183333333333334,16.08
18,20,20,2018-05-26 16:37:11,2018-05-26 16:47:01,0 days 00:09:50.000000000,0,1,9.833333333333334,16.37
19,20,20,2018-05-26 17:06:50,2018-05-26 17:16:00,0 days 00:09:10.000000000,0,1,9.166666666666666,17.06
20,20,20,2018-05-26 17:40:55,2018-05-26 17:46:31,0 days 00:05:36.000000000,0,0,5.6,17.4
21,20,20,2018-05-26 18:41:17,2018-05-26 18:45:00,0 days 00:03:43.000000000,0,0,3.716666666666667,18.41
22,20,20,2018-05-26 19:08:23,2018-05-26 19:17:53,0 days 00:09:30.000000000,0,1,9.5,19.08
23,20,20,2018-05-26 19:40:36,2018-05-26 19:47:08,0 days 00:06:32.000000000,0,1,6.533333333333333,19.4
24,20,20,2018-05-26 20:12:14,2018-05-26 20:17:16,0 days 00:05:02.000000000,0,0,5.033333333333333,20.12
25,20,20,2018-05-26 20:40:59,2018-05-26 20:47:41,0 days 00:06:42.000000000,0,1,6.7,20.4
26,20,20,2018-05-26 21:09:44,2018-05-26 21:15:00,0 days 00:05:16.000000000,0,0,5.266666666666667,21.09
28,20,20,2018-05-26 22:10:10,2018-05-26 22:17:03,0 days 00:06:53.000000000,0,1,6.883333333333334,22.1
30,8,8,2018-05-26 07:26:00,2018-05-26 07:31:34,0 days 00:05:34.000000000,0,0,5.566666666666666,7.26
31,8,8,2018-05-26 07:40:50,2018-05-26 07:46:36,0 days 00:05:46.000000000,0,0,5.766666666666667,7.4
32,8,8,2018-05-26 07:54:37,2018-05-26 08:01:07,0 days 00:06:30.000000000,0,1,6.5,7.54
33,8,8,2018-05-26 08:10:31,2018-05-26 08:16:05,0 days 00:05:34.000000000,0,0,5.566666666666666,8.1
34,8,8,2018-05-26 08:26:00,2018-05-26 08:31:56,0 days 00:05:56.000000000,0,0,5.933333333333334,8.26
35,8,8,2018-05-26 08:41:16,2018-05-26 08:46:10,0 days 00:04:54.000000000,0,0,4.9,8.41
36,8,8,2018-05-26 08:54:32,2018-05-26 09:01:34,0 days 00:07:02.000000000,0,1,7.033333333333333,8.54
38,8,8,2018-05-26 09:25:43,2018-05-26 09:32:53,0 days 00:07:10.000000000,0,1,7.166666666666667,9.25
