,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
2,20,20,2018-07-28 08:00:14,2018-07-28 07:50:44,0 days 00:09:30.000000000,0,1,9.5,8.0
4,8,8,2018-07-28 08:14:39,2018-07-28 08:04:53,0 days 00:09:46.000000000,0,1,9.766666666666667,8.14
7,20,20,2018-07-28 08:39:07,2018-07-28 08:35:17,0 days 00:03:50.000000000,0,0,3.8333333333333335,8.39
8,8,8,2018-07-28 08:44:59,2018-07-28 08:35:17,0 days 00:09:42.000000000,0,1,9.7,8.44
18,8,8,2018-07-28 10:45:08,2018-07-28 10:37:23,0 days 00:07:45.000000000,0,1,7.75,10.45
20,8,8,2018-07-28 11:15:25,2018-07-28 11:08:20,0 days 00:07:05.000000000,0,1,7.083333333333333,11.15
23,20,20,2018-07-28 11:39:14,2018-07-28 11:33:51,0 days 00:05:23.000000000,0,0,5.383333333333334,11.39
27,8,8,2018-07-28 12:17:25,2018-07-28 12:11:04,0 days 00:06:21.000000000,0,1,6.35,12.17
33,8,8,2018-07-28 13:15:35,2018-07-28 13:10:09,0 days 00:05:26.000000000,0,0,5.433333333333334,13.15
36,8,8,2018-07-28 13:46:00,2018-07-28 13:36:48,0 days 00:09:12.000000000,0,1,9.2,13.46
39,8,8,2018-07-28 14:14:48,2018-07-28 14:09:44,0 days 00:05:04.000000000,0,0,5.066666666666666,14.14
43,8,8,2018-07-28 14:45:31,2018-07-28 14:36:59,0 days 00:08:32.000000000,0,1,8.533333333333333,14.45
46,20,20,2018-07-28 15:09:08,2018-07-28 15:05:49,0 days 00:03:19.000000000,0,0,3.316666666666667,15.09
50,20,20,2018-07-28 15:48:00,2018-07-28 15:38:25,0 days 00:09:35.000000000,0,1,9.583333333333334,15.48
51,8,8,2018-07-28 15:46:35,2018-07-28 15:38:25,0 days 00:08:10.000000000,0,1,8.166666666666666,15.46
55,20,20,2018-07-28 16:28:00,2018-07-28 16:23:09,0 days 00:04:51.000000000,0,0,4.85,16.28
58,8,8,2018-07-28 16:45:58,2018-07-28 16:39:12,0 days 00:06:46.000000000,0,1,6.766666666666667,16.45
61,20,20,2018-07-28 17:08:00,2018-07-28 17:07:32,0 days 00:00:28.000000000,0,0,0.4666666666666667,17.08
62,8,8,2018-07-28 17:15:55,2018-07-28 17:07:32,0 days 00:08:23.000000000,0,1,8.383333333333333,17.15
66,20,20,2018-07-28 18:03:00,2018-07-28 17:55:26,0 days 00:07:34.000000000,0,1,7.566666666666666,18.03
70,20,20,2018-07-28 18:44:00,2018-07-28 18:39:20,0 days 00:04:40.000000000,0,0,4.666666666666667,18.44
71,8,8,2018-07-28 18:48:56,2018-07-28 18:39:20,0 days 00:09:36.000000000,0,1,9.6,18.48
72,20,20,2018-07-28 19:01:56,2018-07-28 18:59:19,0 days 00:02:37.000000000,0,0,2.6166666666666667,19.01
74,20,20,2018-07-28 19:23:00,2018-07-28 19:15:42,0 days 00:07:18.000000000,0,1,7.3,19.23
75,8,8,2018-07-28 19:17:16,2018-07-28 19:15:42,0 days 00:01:34.000000000,0,0,1.5666666666666667,19.17
79,20,20,2018-07-28 20:18:00,2018-07-28 20:13:37,0 days 00:04:23.000000000,0,0,4.383333333333334,20.18
80,8,8,2018-07-28 20:18:19,2018-07-28 20:13:37,0 days 00:04:42.000000000,0,0,4.7,20.18
86,8,8,2018-07-28 21:19:04,2018-07-28 21:16:14,0 days 00:02:50.000000000,0,0,2.8333333333333335,21.19
87,20,20,2018-07-28 21:38:00,2018-07-28 21:32:41,0 days 00:05:19.000000000,0,0,5.316666666666666,21.38
93,8,8,2018-07-28 22:22:59,2018-07-28 22:20:22,0 days 00:02:37.000000000,0,0,2.6166666666666667,22.22
