,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-06-11 07:40:00,2018-06-11 07:47:15,0 days 00:07:15.000000000,0,1,7.25,7.4
1,20,20,2018-06-11 08:08:05,2018-06-11 08:17:18,0 days 00:09:13.000000000,0,1,9.216666666666667,8.08
2,20,20,2018-06-11 08:40:00,2018-06-11 08:46:12,0 days 00:06:12.000000000,0,1,6.2,8.4
3,20,20,2018-06-11 09:13:17,2018-06-11 09:16:43,0 days 00:03:26.000000000,0,0,3.433333333333333,9.13
4,20,20,2018-06-11 09:41:31,2018-06-11 09:46:00,0 days 00:04:29.000000000,0,0,4.483333333333333,9.41
6,20,20,2018-06-11 10:10:00,2018-06-11 10:17:29,0 days 00:07:29.000000000,0,1,7.483333333333333,10.1
7,20,9,2018-06-11 10:26:23,2018-06-11 10:33:09,0 days 00:06:46.000000000,0,1,6.766666666666667,10.26
8,20,20,2018-06-11 10:45:46,2018-06-11 10:48:13,0 days 00:02:27.000000000,0,0,2.45,10.45
10,20,20,2018-06-11 11:08:14,2018-06-11 11:17:01,0 days 00:08:47.000000000,0,1,8.783333333333333,11.08
11,20,9,2018-06-11 11:28:05,2018-06-11 11:33:48,0 days 00:05:43.000000000,0,0,5.716666666666667,11.28
13,20,9,2018-06-11 11:58:08,2018-06-11 12:02:32,0 days 00:04:24.000000000,0,0,4.4,11.58
14,20,20,2018-06-11 12:09:17,2018-06-11 12:17:40,0 days 00:08:23.000000000,0,1,8.383333333333333,12.09
15,20,9,2018-06-11 12:28:26,2018-06-11 12:32:41,0 days 00:04:15.000000000,0,0,4.25,12.28
16,20,20,2018-06-11 12:38:22,2018-06-11 12:47:41,0 days 00:09:19.000000000,0,1,9.316666666666666,12.38
17,20,20,2018-06-11 13:09:54,2018-06-11 13:17:41,0 days 00:07:47.000000000,0,1,7.783333333333333,13.09
18,20,20,2018-06-11 13:39:22,2018-06-11 13:47:06,0 days 00:07:44.000000000,0,1,7.733333333333333,13.39
19,20,20,2018-06-11 14:08:10,2018-06-11 14:16:18,0 days 00:08:08.000000000,0,1,8.133333333333333,14.08
20,20,20,2018-06-11 14:37:37,2018-06-11 14:46:12,0 days 00:08:35.000000000,0,1,8.583333333333334,14.37
23,20,9,2018-06-11 15:59:24,2018-06-11 16:01:43,0 days 00:02:19.000000000,0,0,2.316666666666667,15.59
25,20,9,2018-06-11 16:28:05,2018-06-11 16:31:45,0 days 00:03:40.000000000,0,0,3.6666666666666665,16.28
26,20,20,2018-06-11 16:40:00,2018-06-11 16:46:58,0 days 00:06:58.000000000,0,1,6.966666666666667,16.4
27,20,9,2018-06-11 16:59:07,2018-06-11 17:00:57,0 days 00:01:50.000000000,0,0,1.8333333333333333,16.59
29,20,9,2018-06-11 17:26:34,2018-06-11 17:32:33,0 days 00:05:59.000000000,0,0,5.983333333333333,17.26
30,20,20,2018-06-11 17:37:30,2018-06-11 17:46:46,0 days 00:09:16.000000000,0,1,9.266666666666667,17.37
31,20,9,2018-06-11 17:57:51,2018-06-11 18:01:27,0 days 00:03:36.000000000,0,0,3.6,17.57
32,20,9,2018-06-11 18:28:33,2018-06-11 18:31:20,0 days 00:02:47.000000000,0,0,2.783333333333333,18.28
35,20,20,2018-06-11 19:11:08,2018-06-11 19:17:36,0 days 00:06:28.000000000,0,1,6.466666666666667,19.11
37,20,20,2018-06-11 19:38:21,2018-06-11 19:46:07,0 days 00:07:46.000000000,0,1,7.766666666666667,19.38
38,20,9,2018-06-11 19:56:43,2018-06-11 20:02:18,0 days 00:05:35.000000000,0,0,5.583333333333333,19.56
39,20,20,2018-06-11 20:09:30,2018-06-11 20:16:51,0 days 00:07:21.000000000,0,1,7.35,20.09
40,20,9,2018-06-11 20:26:12,2018-06-11 20:30:46,0 days 00:04:34.000000000,0,0,4.566666666666666,20.26
41,20,20,2018-06-11 20:39:24,2018-06-11 20:46:07,0 days 00:06:43.000000000,0,1,6.716666666666667,20.39
42,20,9,2018-06-11 20:57:43,2018-06-11 21:01:11,0 days 00:03:28.000000000,0,0,3.466666666666667,20.57
43,20,20,2018-06-11 21:08:27,2018-06-11 21:15:19,0 days 00:06:52.000000000,0,1,6.866666666666666,21.08
44,20,9,2018-06-11 21:25:46,2018-06-11 21:32:04,0 days 00:06:18.000000000,0,1,6.3,21.25
46,20,9,2018-06-11 21:56:09,2018-06-11 22:01:39,0 days 00:05:30.000000000,0,0,5.5,21.56
47,20,20,2018-06-11 22:07:33,2018-06-11 22:16:13,0 days 00:08:40.000000000,0,1,8.666666666666666,22.07
