,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,20,2018-09-14 07:40:00,2018-09-14 07:46:19,0 days 00:06:19.000000000,0,1,6.316666666666666,7.4
1,20,20,2018-09-14 08:06:51,2018-09-14 08:16:00,0 days 00:09:09.000000000,0,1,9.15,8.06
2,20,20,2018-09-14 08:37:30,2018-09-14 08:47:28,0 days 00:09:58.000000000,0,1,9.966666666666667,8.37
3,20,20,2018-09-14 09:10:00,2018-09-14 09:15:57,0 days 00:05:57.000000000,0,0,5.95,9.1
4,20,20,2018-09-14 09:40:34,2018-09-14 09:46:00,0 days 00:05:26.000000000,0,0,5.433333333333334,9.4
6,20,20,2018-09-14 10:09:21,2018-09-14 10:16:58,0 days 00:07:37.000000000,0,1,7.616666666666666,10.09
7,20,9,2018-09-14 10:28:39,2018-09-14 10:31:00,0 days 00:02:21.000000000,0,0,2.35,10.28
8,20,20,2018-09-14 10:41:01,2018-09-14 10:46:44,0 days 00:05:43.000000000,0,0,5.716666666666667,10.41
10,20,20,2018-09-14 11:09:17,2018-09-14 11:17:09,0 days 00:07:52.000000000,0,1,7.866666666666666,11.09
11,20,9,2018-09-14 11:28:19,2018-09-14 11:32:46,0 days 00:04:27.000000000,0,0,4.45,11.28
12,20,20,2018-09-14 11:38:48,2018-09-14 11:48:09,0 days 00:09:21.000000000,0,1,9.35,11.38
13,20,9,2018-09-14 11:58:44,2018-09-14 12:01:56,0 days 00:03:12.000000000,0,0,3.2,11.58
14,20,20,2018-09-14 12:11:20,2018-09-14 12:16:58,0 days 00:05:38.000000000,0,0,5.633333333333334,12.11
15,20,9,2018-09-14 12:29:10,2018-09-14 12:31:28,0 days 00:02:18.000000000,0,0,2.3,12.29
16,20,20,2018-09-14 12:41:20,2018-09-14 12:46:11,0 days 00:04:51.000000000,0,0,4.85,12.41
17,20,20,2018-09-14 13:11:22,2018-09-14 13:17:01,0 days 00:05:39.000000000,0,0,5.65,13.11
18,20,20,2018-09-14 13:40:29,2018-09-14 13:46:20,0 days 00:05:51.000000000,0,0,5.85,13.4
19,20,20,2018-09-14 14:07:02,2018-09-14 14:15:32,0 days 00:08:30.000000000,0,1,8.5,14.07
20,20,20,2018-09-14 14:40:46,2018-09-14 14:47:10,0 days 00:06:24.000000000,0,1,6.4,14.4
21,20,20,2018-09-14 15:15:16,2018-09-14 15:17:30,0 days 00:02:14.000000000,0,0,2.2333333333333334,15.15
22,20,20,2018-09-14 15:36:28,2018-09-14 15:46:19,0 days 00:09:51.000000000,0,1,9.85,15.36
23,20,9,2018-09-14 15:56:59,2018-09-14 16:03:18,0 days 00:06:19.000000000,0,1,6.316666666666666,15.56
24,20,20,2018-09-14 16:13:18,2018-09-14 16:17:21,0 days 00:04:03.000000000,0,0,4.05,16.13
25,20,9,2018-09-14 16:27:09,2018-09-14 16:33:18,0 days 00:06:09.000000000,0,1,6.15,16.27
26,20,20,2018-09-14 16:38:17,2018-09-14 16:47:28,0 days 00:09:11.000000000,0,1,9.183333333333334,16.38
27,20,9,2018-09-14 16:57:04,2018-09-14 17:03:18,0 days 00:06:14.000000000,0,1,6.233333333333333,16.57
29,20,9,2018-09-14 17:27:18,2018-09-14 17:31:58,0 days 00:04:40.000000000,0,0,4.666666666666667,17.27
30,20,20,2018-09-14 17:36:46,2018-09-14 17:46:34,0 days 00:09:48.000000000,0,1,9.8,17.36
31,20,9,2018-09-14 17:56:45,2018-09-14 18:02:52,0 days 00:06:07.000000000,0,1,6.116666666666666,17.56
33,20,9,2018-09-14 18:25:50,2018-09-14 18:31:58,0 days 00:06:08.000000000,0,1,6.133333333333334,18.25
35,20,9,2018-09-14 18:58:16,2018-09-14 19:01:59,0 days 00:03:43.000000000,0,0,3.716666666666667,18.58
36,20,20,2018-09-14 19:06:53,2018-09-14 19:16:39,0 days 00:09:46.000000000,0,1,9.766666666666667,19.06
37,20,9,2018-09-14 19:27:32,2018-09-14 19:33:00,0 days 00:05:28.000000000,0,0,5.466666666666667,19.27
38,20,20,2018-09-14 19:47:13,2018-09-14 19:48:51,0 days 00:01:38.000000000,0,0,1.6333333333333333,19.47
39,20,9,2018-09-14 19:55:49,2018-09-14 20:01:54,0 days 00:06:05.000000000,0,1,6.083333333333333,19.55
40,20,20,2018-09-14 20:08:19,2018-09-14 20:17:14,0 days 00:08:55.000000000,0,1,8.916666666666666,20.08
41,20,9,2018-09-14 20:27:10,2018-09-14 20:33:05,0 days 00:05:55.000000000,0,0,5.916666666666667,20.27
42,20,20,2018-09-14 20:44:34,2018-09-14 20:46:46,0 days 00:02:12.000000000,0,0,2.2,20.44
43,20,9,2018-09-14 20:57:20,2018-09-14 21:03:52,0 days 00:06:32.000000000,0,1,6.533333333333333,20.57
44,20,20,2018-09-14 21:06:36,2018-09-14 21:16:00,0 days 00:09:24.000000000,0,1,9.4,21.06
45,20,9,2018-09-14 21:26:49,2018-09-14 21:31:43,0 days 00:04:54.000000000,0,0,4.9,21.26
46,20,20,2018-09-14 21:40:19,2018-09-14 21:47:36,0 days 00:07:17.000000000,0,1,7.283333333333333,21.4
47,20,9,2018-09-14 21:55:08,2018-09-14 22:01:00,0 days 00:05:52.000000000,0,0,5.866666666666666,21.55
49,20,9,2018-09-14 22:26:00,2018-09-14 22:31:00,0 days 00:05:00.000000000,0,0,5.0,22.26
50,8,8,2018-09-14 09:44:44,2018-09-14 09:46:00,0 days 00:01:16.000000000,0,0,1.2666666666666666,9.44
52,8,8,2018-09-14 10:15:06,2018-09-14 10:16:58,0 days 00:01:52.000000000,0,0,1.8666666666666667,10.15
53,8,8,2018-09-14 10:29:48,2018-09-14 10:31:00,0 days 00:01:12.000000000,0,0,1.2,10.29
54,8,8,2018-09-14 10:42:42,2018-09-14 10:46:44,0 days 00:04:02.000000000,0,0,4.033333333333333,10.42
56,8,8,2018-09-14 11:12:39,2018-09-14 11:17:09,0 days 00:04:30.000000000,0,0,4.5,11.12
57,8,8,2018-09-14 11:26:15,2018-09-14 11:32:46,0 days 00:06:31.000000000,0,1,6.516666666666667,11.26
58,8,8,2018-09-14 11:42:06,2018-09-14 11:48:09,0 days 00:06:03.000000000,0,1,6.05,11.42
59,8,8,2018-09-14 11:56:43,2018-09-14 12:01:56,0 days 00:05:13.000000000,0,0,5.216666666666667,11.56
60,8,8,2018-09-14 12:13:26,2018-09-14 12:16:58,0 days 00:03:32.000000000,0,0,3.533333333333333,12.13
61,8,8,2018-09-14 12:29:09,2018-09-14 12:31:28,0 days 00:02:19.000000000,0,0,2.316666666666667,12.29
62,8,8,2018-09-14 12:42:59,2018-09-14 12:46:11,0 days 00:03:12.000000000,0,0,3.2,12.42
63,8,8,2018-09-14 16:13:32,2018-09-14 16:17:21,0 days 00:03:49.000000000,0,0,3.816666666666667,16.13
64,8,8,2018-09-14 16:27:42,2018-09-14 16:33:18,0 days 00:05:36.000000000,0,0,5.6,16.27
65,8,8,2018-09-14 16:43:21,2018-09-14 16:47:28,0 days 00:04:07.000000000,0,0,4.116666666666666,16.43
66,8,8,2018-09-14 16:58:45,2018-09-14 17:03:18,0 days 00:04:33.000000000,0,0,4.55,16.58
68,8,8,2018-09-14 17:28:34,2018-09-14 17:31:58,0 days 00:03:24.000000000,0,0,3.4,17.28
69,8,8,2018-09-14 17:42:15,2018-09-14 17:46:34,0 days 00:04:19.000000000,0,0,4.316666666666666,17.42
70,8,8,2018-09-14 17:57:37,2018-09-14 18:02:52,0 days 00:05:15.000000000,0,0,5.25,17.57
72,8,8,2018-09-14 18:27:54,2018-09-14 18:31:58,0 days 00:04:04.000000000,0,0,4.066666666666666,18.27
73,8,8,2018-09-14 18:43:00,2018-09-14 18:47:02,0 days 00:04:02.000000000,0,0,4.033333333333333,18.43
74,8,8,2018-09-14 18:58:50,2018-09-14 19:01:59,0 days 00:03:09.000000000,0,0,3.15,18.58
75,8,8,2018-09-14 19:11:00,2018-09-14 19:16:39,0 days 00:05:39.000000000,0,0,5.65,19.11
76,8,8,2018-09-14 19:28:15,2018-09-14 19:33:00,0 days 00:04:45.000000000,0,0,4.75,19.28
77,8,8,2018-09-14 19:42:22,2018-09-14 19:48:51,0 days 00:06:29.000000000,0,1,6.483333333333333,19.42
78,8,8,2018-09-14 19:56:51,2018-09-14 20:01:54,0 days 00:05:03.000000000,0,0,5.05,19.56
79,8,8,2018-09-14 20:12:33,2018-09-14 20:17:14,0 days 00:04:41.000000000,0,0,4.683333333333334,20.12
80,8,8,2018-09-14 20:26:00,2018-09-14 20:33:05,0 days 00:07:05.000000000,0,1,7.083333333333333,20.26
81,8,8,2018-09-14 20:41:37,2018-09-14 20:46:46,0 days 00:05:09.000000000,0,0,5.15,20.41
82,8,8,2018-09-14 20:58:15,2018-09-14 21:03:52,0 days 00:05:37.000000000,0,0,5.616666666666666,20.58
83,8,8,2018-09-14 21:12:47,2018-09-14 21:16:00,0 days 00:03:13.000000000,0,0,3.216666666666667,21.12
84,8,8,2018-09-14 21:26:56,2018-09-14 21:31:43,0 days 00:04:47.000000000,0,0,4.783333333333333,21.26
85,8,8,2018-09-14 21:42:17,2018-09-14 21:47:36,0 days 00:05:19.000000000,0,0,5.316666666666666,21.42
86,8,8,2018-09-14 21:56:00,2018-09-14 22:01:00,0 days 00:05:00.000000000,0,0,5.0,21.56
87,8,8,2018-09-14 22:11:53,2018-09-14 22:17:40,0 days 00:05:47.000000000,0,0,5.783333333333333,22.11
88,8,8,2018-09-14 22:28:58,2018-09-14 22:31:00,0 days 00:02:02.000000000,0,0,2.033333333333333,22.28
