,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
0,20,9,2018-09-10 07:28:45,2018-09-10 07:22:09,0 days 00:06:36.000000000,0,1,6.6,7.28
1,20,20,2018-09-10 07:45:12,2018-09-10 07:37:13,0 days 00:07:59.000000000,0,1,7.983333333333333,7.45
3,20,20,2018-09-10 08:14:30,2018-09-10 08:08:58,0 days 00:05:32.000000000,0,0,5.533333333333333,8.14
5,20,20,2018-09-10 08:43:53,2018-09-10 08:40:05,0 days 00:03:48.000000000,0,0,3.8,8.43
7,20,20,2018-09-10 09:15:06,2018-09-10 09:09:30,0 days 00:05:36.000000000,0,0,5.6,9.15
10,20,20,2018-09-10 09:44:40,2018-09-10 09:39:08,0 days 00:05:32.000000000,0,0,5.533333333333333,9.44
11,8,8,2018-09-10 09:45:17,2018-09-10 09:39:08,0 days 00:06:09.000000000,0,1,6.15,9.45
12,20,9,2018-09-10 10:02:24,2018-09-10 09:54:58,0 days 00:07:26.000000000,0,1,7.433333333333334,10.02
13,8,8,2018-09-10 10:00:44,2018-09-10 09:54:58,0 days 00:05:46.000000000,0,0,5.766666666666667,10.0
14,20,20,2018-09-10 10:14:16,2018-09-10 10:08:46,0 days 00:05:30.000000000,0,0,5.5,10.14
17,8,8,2018-09-10 10:32:23,2018-09-10 10:24:11,0 days 00:08:12.000000000,0,1,8.2,10.32
18,20,20,2018-09-10 10:43:58,2018-09-10 10:37:29,0 days 00:06:29.000000000,0,1,6.483333333333333,10.43
19,8,8,2018-09-10 10:44:00,2018-09-10 10:37:29,0 days 00:06:31.000000000,0,1,6.516666666666667,10.44
21,8,8,2018-09-10 11:00:58,2018-09-10 10:54:20,0 days 00:06:38.000000000,0,1,6.633333333333334,11.0
22,20,20,2018-09-10 11:14:16,2018-09-10 11:07:42,0 days 00:06:34.000000000,0,1,6.566666666666666,11.14
23,8,8,2018-09-10 11:14:42,2018-09-10 11:07:42,0 days 00:07:00.000000000,0,1,7.0,11.14
24,20,9,2018-09-10 11:33:06,2018-09-10 11:23:58,0 days 00:09:08.000000000,0,1,9.133333333333333,11.33
25,8,8,2018-09-10 11:32:13,2018-09-10 11:23:58,0 days 00:08:15.000000000,0,1,8.25,11.32
26,20,9,2018-09-10 12:01:43,2018-09-10 11:57:00,0 days 00:04:43.000000000,0,0,4.716666666666667,12.01
27,8,8,2018-09-10 12:03:03,2018-09-10 11:57:00,0 days 00:06:03.000000000,0,1,6.05,12.03
28,20,20,2018-09-10 12:14:34,2018-09-10 12:09:22,0 days 00:05:12.000000000,0,0,5.2,12.14
29,8,8,2018-09-10 12:18:02,2018-09-10 12:09:22,0 days 00:08:40.000000000,0,1,8.666666666666666,12.18
30,20,9,2018-09-10 12:31:39,2018-09-10 12:23:33,0 days 00:08:06.000000000,0,1,8.1,12.31
31,8,8,2018-09-10 12:30:56,2018-09-10 12:23:33,0 days 00:07:23.000000000,0,1,7.383333333333334,12.3
32,20,20,2018-09-10 12:47:02,2018-09-10 12:40:38,0 days 00:06:24.000000000,0,1,6.4,12.47
33,8,8,2018-09-10 12:45:31,2018-09-10 12:40:38,0 days 00:04:53.000000000,0,0,4.883333333333334,12.45
35,20,20,2018-09-10 13:15:50,2018-09-10 13:09:25,0 days 00:06:25.000000000,0,1,6.416666666666667,13.15
37,20,20,2018-09-10 13:44:00,2018-09-10 13:40:14,0 days 00:03:46.000000000,0,0,3.7666666666666666,13.44
39,20,20,2018-09-10 14:14:31,2018-09-10 14:08:56,0 days 00:05:35.000000000,0,0,5.583333333333333,14.14
41,20,20,2018-09-10 14:43:53,2018-09-10 14:38:08,0 days 00:05:45.000000000,0,0,5.75,14.43
43,20,20,2018-09-10 15:15:10,2018-09-10 15:11:30,0 days 00:03:40.000000000,0,0,3.6666666666666665,15.15
45,20,20,2018-09-10 15:44:00,2018-09-10 15:36:40,0 days 00:07:20.000000000,0,1,7.333333333333333,15.44
46,20,9,2018-09-10 16:00:18,2018-09-10 15:53:47,0 days 00:06:31.000000000,0,1,6.516666666666667,16.0
48,20,20,2018-09-10 16:14:12,2018-09-10 16:10:53,0 days 00:03:19.000000000,0,0,3.316666666666667,16.14
49,8,8,2018-09-10 16:18:07,2018-09-10 16:10:53,0 days 00:07:14.000000000,0,1,7.233333333333333,16.18
50,20,9,2018-09-10 16:30:33,2018-09-10 16:27:27,0 days 00:03:06.000000000,0,0,3.1,16.3
51,8,8,2018-09-10 16:30:55,2018-09-10 16:27:27,0 days 00:03:28.000000000,0,0,3.466666666666667,16.3
52,20,20,2018-09-10 16:44:00,2018-09-10 16:37:54,0 days 00:06:06.000000000,0,1,6.1,16.44
53,8,8,2018-09-10 16:47:11,2018-09-10 16:37:54,0 days 00:09:17.000000000,0,1,9.283333333333333,16.47
54,20,9,2018-09-10 17:03:06,2018-09-10 16:55:15,0 days 00:07:51.000000000,0,1,7.85,17.03
55,8,8,2018-09-10 17:00:54,2018-09-10 16:55:15,0 days 00:05:39.000000000,0,0,5.65,17.0
56,20,20,2018-09-10 17:14:48,2018-09-10 17:10:00,0 days 00:04:48.000000000,0,0,4.8,17.14
57,8,8,2018-09-10 17:15:53,2018-09-10 17:10:00,0 days 00:05:53.000000000,0,0,5.883333333333334,17.15
59,8,8,2018-09-10 17:31:45,2018-09-10 17:22:44,0 days 00:09:01.000000000,0,1,9.016666666666667,17.31
60,20,20,2018-09-10 17:44:00,2018-09-10 17:40:35,0 days 00:03:25.000000000,0,0,3.4166666666666665,17.44
61,8,8,2018-09-10 17:44:41,2018-09-10 17:40:35,0 days 00:04:06.000000000,0,0,4.1,17.44
62,20,9,2018-09-10 18:02:34,2018-09-10 17:52:40,0 days 00:09:54.000000000,0,1,9.9,18.02
63,8,8,2018-09-10 18:00:03,2018-09-10 17:52:40,0 days 00:07:23.000000000,0,1,7.383333333333334,18.0
64,20,20,2018-09-10 18:15:29,2018-09-10 18:11:22,0 days 00:04:07.000000000,0,0,4.116666666666666,18.15
65,8,8,2018-09-10 18:15:50,2018-09-10 18:11:22,0 days 00:04:28.000000000,0,0,4.466666666666667,18.15
66,20,9,2018-09-10 18:33:07,2018-09-10 18:26:00,0 days 00:07:07.000000000,0,1,7.116666666666666,18.33
67,8,8,2018-09-10 18:30:18,2018-09-10 18:26:00,0 days 00:04:18.000000000,0,0,4.3,18.3
68,20,20,2018-09-10 18:45:35,2018-09-10 18:40:56,0 days 00:04:39.000000000,0,0,4.65,18.45
69,8,8,2018-09-10 18:46:23,2018-09-10 18:40:56,0 days 00:05:27.000000000,0,0,5.45,18.46
70,20,20,2018-09-10 19:14:00,2018-09-10 19:09:46,0 days 00:04:14.000000000,0,0,4.233333333333333,19.14
71,8,8,2018-09-10 19:17:44,2018-09-10 19:09:46,0 days 00:07:58.000000000,0,1,7.966666666666667,19.17
72,20,9,2018-09-10 19:31:56,2018-09-10 19:24:18,0 days 00:07:38.000000000,0,1,7.633333333333334,19.31
73,8,8,2018-09-10 19:31:31,2018-09-10 19:24:18,0 days 00:07:13.000000000,0,1,7.216666666666667,19.31
74,20,20,2018-09-10 19:44:00,2018-09-10 19:42:37,0 days 00:01:23.000000000,0,0,1.3833333333333333,19.44
75,8,8,2018-09-10 19:47:19,2018-09-10 19:42:37,0 days 00:04:42.000000000,0,0,4.7,19.47
76,20,9,2018-09-10 20:01:26,2018-09-10 19:51:26,0 days 00:10:00.000000000,0,1,10.0,20.01
77,8,8,2018-09-10 20:00:16,2018-09-10 19:51:26,0 days 00:08:50.000000000,0,1,8.833333333333334,20.0
