,linea,linea_real,salida,llegada_central,espera,outlayers,espera_mas_50,espera minutos,hora salida
1,17,17,2018-07-01 11:22:17,2018-07-01 11:18:00,0 days 00:04:17.000000000,0,0,4.283333333333333,11.22
3,17,17,2018-07-01 12:09:29,2018-07-01 12:00:58,0 days 00:08:31.000000000,0,1,8.516666666666667,12.09
5,17,17,2018-07-01 12:52:44,2018-07-01 12:42:45,0 days 00:09:59.000000000,0,1,9.983333333333333,12.52
7,17,17,2018-07-01 13:37:35,2018-07-01 13:28:56,0 days 00:08:39.000000000,0,1,8.65,13.37
11,17,17,2018-07-01 16:37:32,2018-07-01 16:31:03,0 days 00:06:29.000000000,0,1,6.483333333333333,16.37
14,17,17,2018-07-01 17:22:47,2018-07-01 17:15:29,0 days 00:07:18.000000000,0,1,7.3,17.22
15,3,3,2018-07-01 17:37:18,2018-07-01 17:31:19,0 days 00:05:59.000000000,0,0,5.983333333333333,17.37
16,17,17,2018-07-01 18:07:47,2018-07-01 17:59:13,0 days 00:08:34.000000000,0,1,8.566666666666666,18.07
18,17,17,2018-07-01 18:52:19,2018-07-01 18:44:12,0 days 00:08:07.000000000,0,1,8.116666666666667,18.52
21,3,3,2018-07-01 19:31:24,2018-07-01 19:29:39,0 days 00:01:45.000000000,0,0,1.75,19.31
22,17,17,2018-07-01 19:37:38,2018-07-01 19:29:39,0 days 00:07:59.000000000,0,1,7.983333333333333,19.37
24,13,13,2018-07-01 22:21:00,2018-07-01 22:13:55,0 days 00:07:05.000000000,0,1,7.083333333333333,22.21
