,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
18,1,Valdecilla_Sardinero,2,19.0875,16.643670085755044,5.987925736816517,5.307555545805863
0,1,Sardinero_Valdecilla,3,13.62,21.72426584493525,1.2280517542478049,1.9199409192809462
19,1,Valdecilla_Sardinero,4,15.983333333333334,18.445379608477328,0.939340785397457,1.0902713066590521
1,1,Sardinero_Valdecilla,5,16.886666666666667,17.421305180333086,0.4680633860208821,0.5014651890338406
2,1,Sardinero_Valdecilla,7,14.896666666666667,19.86083316142838,1.3183744199244434,1.7707530126161812
20,1,Valdecilla_Sardinero,8,14.050000000000002,21.043959731475834,1.3052245443260362,1.9188672078076183
3,1,Sardinero_Valdecilla,9,15.386666666666667,19.201082832977146,1.1791828620795939,1.528500662864159
21,1,Valdecilla_Sardinero,10,14.7875,19.89604343790299,0.4633563143781192,0.6123069878472533
4,1,Sardinero_Valdecilla,11,17.12333333333333,17.47049230991213,2.532746642590915,2.5520764808086027
22,1,Valdecilla_Sardinero,12,14.27,20.661227090244825,0.8286032424105845,1.262013508909484
5,1,Sardinero_Valdecilla,13,15.063333333333333,19.546202665250203,0.6528144197753813,0.8253799469048477
23,1,Valdecilla_Sardinero,14,14.856666666666666,19.839020001777595,0.8480041928617521,1.0940748717719897
6,1,Sardinero_Valdecilla,15,15.040000000000001,19.63951356954767,1.1269797395398609,1.5322544528251278
24,1,Valdecilla_Sardinero,16,14.326666666666668,20.625197301017,1.1366739980213225,1.6428467831159803
7,1,Sardinero_Valdecilla,17,13.856666666666666,21.360108420104257,1.296501703302648,1.9134371230554859
25,1,Valdecilla_Sardinero,18,15.308333333333334,19.40135865144354,1.7203843239875862,2.334224672511814
8,1,Sardinero_Valdecilla,19,16.270833333333332,18.413526683621328,2.642227420329436,2.8369150069941664
26,1,Valdecilla_Sardinero,20,16.243333333333332,18.281706701836118,1.8765216048139004,1.9735910015968365
9,1,Sardinero_Valdecilla,21,14.86,19.85310409281469,0.9876740352970718,1.2886399604292273
27,1,Valdecilla_Sardinero,22,13.8,21.373552500208337,0.8874119674649417,1.3465226716280787
10,1,Sardinero_Valdecilla,23,14.416666666666666,20.571196304054602,1.4936439409116953,2.1563852498123577
28,1,Valdecilla_Sardinero,24,14.608333333333334,20.284310344827585,1.4226670311360572,2.1750660055314537
11,1,Sardinero_Valdecilla,25,14.680000000000001,20.25556540208441,1.8064467885880289,2.329838518099881
29,1,Valdecilla_Sardinero,26,16.299999999999997,18.253027462838354,2.0621815130081527,2.2851134324987115
12,1,Sardinero_Valdecilla,27,15.662499999999998,18.776257705400813,0.30410006881263946,0.36451426880287924
13,1,Sardinero_Valdecilla,29,16.37333333333333,18.11447204066145,1.7449769180262646,1.8584529784944543
30,1,Valdecilla_Sardinero,30,16.373333333333335,18.00375144213415,0.926432824212193,1.0549047581875937
14,1,Sardinero_Valdecilla,31,15.396666666666667,19.26762603746638,1.636408669414011,2.0337201629808126
31,1,Valdecilla_Sardinero,32,15.383333333333335,19.24433754497095,1.42556031868954,1.7941398398291228
15,1,Sardinero_Valdecilla,33,16.413333333333334,17.98587006677527,1.1376999213813408,1.3289358908290703
32,1,Valdecilla_Sardinero,34,14.503333333333334,20.29834539721542,0.6058052492344382,0.8124761961968685
16,1,Sardinero_Valdecilla,35,13.316666666666666,22.07759699624531,,
33,1,Valdecilla_Sardinero,36,15.033333333333333,19.94060994699779,2.5630204981767264,3.0140421607773886
17,1,Sardinero_Valdecilla,37,14.129999999999999,20.880203220934916,0.9011874882003686,1.4394309421259786
34,1,Valdecilla_Sardinero,38,13.453333333333333,22.20309721377391,1.8653045625610605,3.1832332194094124
35,2,Sardinero_Valdecilla,2,12.336666666666668,23.858268965422905,0.46058537632982793,0.9001684785209342
53,2,Valdecilla_Sardinero,3,13.826666666666668,21.397487985560605,1.2011337237053263,1.9334770222747735
36,2,Sardinero_Valdecilla,4,15.6,18.93260801233474,1.1990737165736627,1.4096744495929543
54,2,Valdecilla_Sardinero,5,16.043333333333333,18.650828157515612,2.5379234731479894,2.585372022989234
37,2,Sardinero_Valdecilla,6,13.783333333333333,21.33010882708585,,
55,2,Valdecilla_Sardinero,7,15.403333333333332,19.229695589978217,1.395996259148123,1.971957372481648
38,2,Sardinero_Valdecilla,8,14.423333333333332,20.40156388602949,0.4750146196580579,0.6806447161231105
56,2,Valdecilla_Sardinero,9,15.166666666666666,19.425352853511,0.8412952976082652,1.1019096940141062
39,2,Sardinero_Valdecilla,10,14.77,19.99158381659764,1.0529983644600567,1.5169172683672791
57,2,Valdecilla_Sardinero,11,14.066666666666666,21.02244026773318,1.2128173506039264,1.8882969563887713
40,2,Sardinero_Valdecilla,12,17.54333333333333,16.89412257355902,1.815274696078316,1.6458946087444668
41,2,Sardinero_Valdecilla,14,15.76,18.806175180012122,1.5729307394513936,1.898176515897454
58,2,Valdecilla_Sardinero,15,16.153333333333332,18.289853913499844,1.2429467674307966,1.453082172928171
42,2,Sardinero_Valdecilla,16,15.073333333333332,19.69601566098021,1.5628321869108162,2.310790073000095
59,2,Valdecilla_Sardinero,17,15.183333333333334,19.527073104447517,1.5209646062066446,2.051014967764186
43,2,Sardinero_Valdecilla,18,15.144444444444446,19.473091812650154,1.038740334001468,1.313707578559838
60,2,Valdecilla_Sardinero,19,17.8,16.702243540985165,2.1375284273613238,1.9305044395032023
44,2,Sardinero_Valdecilla,20,18.04,16.621869432412993,3.065389226690652,2.3978698965405267
45,2,Sardinero_Valdecilla,22,13.34,22.16173123280162,1.0980158873572323,1.8648922593422617
61,2,Valdecilla_Sardinero,23,14.9,19.772588071778827,0.7665458842056321,1.063983597593025
46,2,Sardinero_Valdecilla,24,14.526666666666666,20.283976496118367,0.7831205384727038,1.051936304376139
62,2,Valdecilla_Sardinero,25,14.843333333333334,20.0067973198966,1.6446715308670132,2.268676612699377
47,2,Sardinero_Valdecilla,26,15.773333333333335,18.92307350520971,2.102960875633316,2.6694891087250423
63,2,Valdecilla_Sardinero,27,18.17666666666667,17.079061656074447,5.492843829323144,3.7592462976262953
64,2,Valdecilla_Sardinero,29,16.0875,18.306260614166412,0.7699657279530188,0.8698807894954907
48,2,Sardinero_Valdecilla,30,15.6,18.900544737218212,0.9479510067039914,1.1204914733239084
65,2,Valdecilla_Sardinero,31,16.587500000000002,17.95806414768441,2.1058725208506983,2.466131511403704
49,2,Sardinero_Valdecilla,32,16.776666666666664,17.84864009157075,2.7162218449734743,2.5172159971543246
66,2,Valdecilla_Sardinero,33,14.3,20.599928557535282,0.7201465900156098,1.0055149778229027
50,2,Sardinero_Valdecilla,34,15.253333333333334,19.31411773936066,0.7700468961188162,0.982853497175378
67,2,Valdecilla_Sardinero,35,15.280000000000001,19.345561587077565,1.2230653657466095,1.6394856753436058
51,2,Sardinero_Valdecilla,36,14.243333333333334,20.70277012563681,0.8757219244080224,1.2516694547284952
68,2,Valdecilla_Sardinero,37,14.179166666666667,20.772155845713222,0.6942055144525261,1.0224336972779047
52,2,Sardinero_Valdecilla,38,13.606666666666666,21.773344134199487,1.3608922726570891,2.0870514392864385
69,2,Valdecilla_Sardinero,39,13.543333333333333,21.810496394899708,1.0563695691691741,1.642406276125192
87,3,Valdecilla_Sardinero,2,21.770833333333332,14.969138048134175,8.33423745095428,5.183760857372609
70,3,Sardinero_Valdecilla,3,14.209999999999999,20.74884776808078,0.8489863236694557,1.239294248338527
88,3,Valdecilla_Sardinero,4,14.546666666666667,20.45558435851175,1.8500900878966235,2.415795345179378
71,3,Sardinero_Valdecilla,5,16.693333333333335,17.83205917498588,2.107809552856024,2.182525021537956
89,3,Valdecilla_Sardinero,6,14.290000000000001,20.705348937225786,1.2905425215776507,1.8215880930080022
72,3,Sardinero_Valdecilla,7,16.96,17.398306314397328,1.158698983055277,1.1605277695459197
90,3,Valdecilla_Sardinero,8,14.303333333333333,20.710296164684372,1.4463747785411625,1.928774314122838
73,3,Sardinero_Valdecilla,9,15.030000000000001,19.58602810410467,0.6017797677629991,0.7859251693191256
91,3,Valdecilla_Sardinero,10,13.841666666666665,21.255134458450158,0.4208677103670814,0.6542469011601593
74,3,Sardinero_Valdecilla,11,15.260000000000002,19.46601846861411,1.7779748154696824,2.1559078401650704
92,3,Valdecilla_Sardinero,12,15.058333333333332,19.564175923786213,0.7856938429279027,1.0252095115133022
93,3,Valdecilla_Sardinero,14,15.356666666666666,19.215053115426688,1.0413399487625974,1.2971676869697326
75,3,Sardinero_Valdecilla,15,16.89666666666667,17.509158417981606,1.4996481068718897,1.5403087638806374
94,3,Valdecilla_Sardinero,16,15.066666666666666,19.757329018493557,1.9719561635875953,2.340761687891727
76,3,Sardinero_Valdecilla,17,15.433333333333334,19.17513630128782,1.4143608686140416,1.7169653006574475
95,3,Valdecilla_Sardinero,18,17.656666666666666,16.841904730878916,2.1932852071721083,1.931437879117364
77,3,Sardinero_Valdecilla,19,16.927777777777777,17.461513321563785,1.5166971913900182,1.569271053504454
96,3,Valdecilla_Sardinero,20,15.994444444444445,18.420020552548944,0.8860545088156779,1.0464209785978886
97,3,Valdecilla_Sardinero,22,14.59,20.19863611386494,0.7775138441068284,1.1234035981746577
78,3,Sardinero_Valdecilla,23,14.033333333333331,20.9939943828033,0.7029698902987715,1.0954074552892783
98,3,Valdecilla_Sardinero,24,14.49,20.436744980152934,1.3371611720357421,1.9957079290746262
79,3,Sardinero_Valdecilla,25,14.273333333333335,20.78160897097937,1.6041872293054404,2.0449562964982624
99,3,Valdecilla_Sardinero,26,15.966666666666665,19.110157319050327,3.609939981033849,3.9072360707356646
80,3,Sardinero_Valdecilla,27,15.3875,19.34793377880993,1.9803841284701045,2.505769826968943
100,3,Valdecilla_Sardinero,28,14.716666666666665,20.10780689249026,1.3790093062291735,1.8578619711353246
81,3,Sardinero_Valdecilla,29,15.89333333333333,18.506371172081078,0.3682918528679233,0.43425708443708355
101,3,Valdecilla_Sardinero,30,15.48,19.317546535742032,2.369640150833971,2.664924563784438
82,3,Sardinero_Valdecilla,31,15.296666666666667,19.342372044433578,1.3298078390838612,1.7649957591968095
102,3,Valdecilla_Sardinero,32,15.475000000000001,19.080867176131903,1.2061954267063888,1.412024036513098
83,3,Sardinero_Valdecilla,33,15.826666666666668,18.674585601808936,1.2266485505908622,1.5873299114371577
103,3,Valdecilla_Sardinero,34,15.433333333333334,19.300356960373442,1.9231412382407636,2.515025206107314
84,3,Sardinero_Valdecilla,35,14.705555555555556,20.015087405895112,0.6092648879622921,0.8199708230460503
85,3,Sardinero_Valdecilla,37,13.45,21.892238107137985,0.5846413905596797,0.9642311149246462
104,3,Valdecilla_Sardinero,38,13.366666666666665,22.11422975148563,1.0631452289211365,1.8763721562135716
86,3,Sardinero_Valdecilla,39,12.776666666666667,23.25627670860784,1.3924698281191668,2.8268781060425634
105,101,Sardinero_Valdecilla,1,16.910000000000004,17.42000554415092,0.8367928191746286,0.8554908147517334
107,101,Valdecilla_Sardinero,2,16.143333333333334,18.582960716006852,2.7357103485404144,2.7486961056443624
106,101,Sardinero_Valdecilla,3,19.356666666666666,15.99539599186446,5.509897659868305,3.5907460696703066
108,102,Sardinero_Valdecilla,2,17.136666666666667,17.185765625240375,0.7899894514063672,0.8025793696555947
110,102,Valdecilla_Sardinero,3,16.0375,18.41852791805382,1.3088993821499784,1.4141965537924088
109,102,Sardinero_Valdecilla,4,22.070833333333333,14.93482130126696,10.07482538218313,4.72813610698027
