,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
18,1,Valdecilla_Sardinero,2,24.129166666666666,12.309283217880406,2.7297189856724704,1.4766242087634676
0,1,Sardinero_Valdecilla,3,12.52,23.487151139748615,0.19944367068868746,0.3706420855460712
19,1,Valdecilla_Sardinero,4,13.633333333333333,21.621377495598296,0.8265277661084034,1.2448283100569704
1,1,Sardinero_Valdecilla,5,13.129166666666666,22.41035413732082,0.4278228691963612,0.7146641030974126
2,1,Sardinero_Valdecilla,7,13.0875,22.63575791730404,1.366285515955985,2.193999294060629
20,1,Valdecilla_Sardinero,8,14.216666666666667,20.68040786538628,0.094280904158206,0.13714660388575162
3,1,Sardinero_Valdecilla,9,21.566666666666666,13.632148377125192,,
21,1,Valdecilla_Sardinero,10,15.633333333333335,18.823672311927137,0.5811865258054236,0.7142736404342321
4,1,Sardinero_Valdecilla,11,14.4625,20.45824339902097,1.340078425012949,1.8732248777874105
22,1,Valdecilla_Sardinero,12,15.137500000000001,19.520343660186033,1.2331362455138528,1.6114582665972945
5,1,Sardinero_Valdecilla,13,18.46666666666666,16.33733189820869,3.2232445696154604,3.008799116325402
23,1,Valdecilla_Sardinero,14,15.533333333333335,18.940982995438986,0.47667832153583634,0.5682068491503259
6,1,Sardinero_Valdecilla,15,17.636666666666667,16.843011817910586,1.986391200141603,1.9296122110642926
24,1,Valdecilla_Sardinero,16,15.39,19.153791820881445,0.8987336770268608,1.0815634452766436
7,1,Sardinero_Valdecilla,17,16.143333333333334,18.243319448323994,0.7493145015427249,0.8476986053785569
25,1,Valdecilla_Sardinero,18,14.579999999999998,20.23218391857057,0.939592110084655,1.3128991068585643
8,1,Sardinero_Valdecilla,19,16.683333333333334,17.790983291652225,1.827338684170689,1.9279829841282563
9,1,Sardinero_Valdecilla,20,15.383333333333333,19.111592632719393,,
26,1,Valdecilla_Sardinero,20,14.312500000000002,20.673900505347877,1.330578751827495,1.9004074593324662
10,1,Sardinero_Valdecilla,21,14.5,20.363276458985172,1.0905528669237248,1.4539325070236533
27,1,Valdecilla_Sardinero,22,13.813333333333333,21.506050773320336,1.5449919093639295,2.4941829930120516
11,1,Sardinero_Valdecilla,23,13.516666666666666,21.801175062695243,0.7177317666711489,1.1839668030757002
28,1,Valdecilla_Sardinero,24,14.606666666666666,20.17892919218003,0.8086854903002911,1.1552328032514214
12,1,Sardinero_Valdecilla,25,14.593333333333334,20.230858500960032,1.0840126075527594,1.4263985050291903
29,1,Valdecilla_Sardinero,26,21.66111111111111,15.73675503941989,11.168088632514682,6.314051884367967
