,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
17,1,Valdecilla_Sardinero,2,23.67666666666667,12.488181835778407,2.01406857435943,1.0434999562125655
0,1,Sardinero_Valdecilla,3,14.76,20.046743430253954,1.2445213269901536,1.898677955498907
18,1,Valdecilla_Sardinero,4,16.136666666666667,18.360814851086488,1.629348881540653,1.7564202468123176
1,1,Sardinero_Valdecilla,5,16.776666666666667,17.80311680929697,2.2384766645595793,2.6269612858690228
2,1,Sardinero_Valdecilla,7,15.776666666666666,18.949860135034093,2.3074938304961465,2.719454110521001
19,1,Valdecilla_Sardinero,8,15.353333333333333,19.178758699497156,0.6590607795272844,0.8685630642101124
3,1,Sardinero_Valdecilla,9,14.280000000000001,20.74654281455928,1.3769128109248197,2.055458465909595
20,1,Valdecilla_Sardinero,10,15.673333333333332,18.772018789805955,0.4761827380323653,0.5779897238750827
4,1,Sardinero_Valdecilla,11,16.9,17.491563499468466,1.392938540560128,1.4455473593053414
21,1,Valdecilla_Sardinero,12,14.823333333333334,20.01413541869119,1.510500285041718,2.2184584953348407
5,1,Sardinero_Valdecilla,13,17.503333333333334,17.236665190261924,3.3062734981311577,2.944978139423053
22,1,Valdecilla_Sardinero,14,16.03666666666667,18.438728202342908,1.3539756275502155,1.5718868604476208
6,1,Sardinero_Valdecilla,15,15.430000000000001,19.104582653741375,0.8901778848447459,1.1026935590866276
23,1,Valdecilla_Sardinero,16,17.10333333333333,17.36176500773437,1.9474128136239273,1.890922649055747
7,1,Sardinero_Valdecilla,17,16.213333333333335,18.185072377321244,0.972211111047618,1.0819747110093771
24,1,Valdecilla_Sardinero,18,17.186666666666667,17.234993775203748,1.5910077170006296,1.7423988028027537
8,1,Sardinero_Valdecilla,19,17.903333333333332,16.568158958839312,1.9164637573753738,1.7127402219611971
25,1,Valdecilla_Sardinero,20,16.006666666666668,18.455890290350045,1.2700940472614173,1.398844835358704
9,1,Sardinero_Valdecilla,21,14.616666666666665,20.159130501324068,0.7830673307222343,1.0533104583032138
26,1,Valdecilla_Sardinero,22,14.573333333333334,20.258802748535942,1.055185607685523,1.4680598948909906
10,1,Sardinero_Valdecilla,23,14.006666666666666,21.024103765928242,0.6280038924153964,0.9508310941637784
27,1,Valdecilla_Sardinero,24,14.75,19.953886272171694,0.5430111519214968,0.7363987292676614
11,1,Sardinero_Valdecilla,25,14.829999999999998,20.037155893197628,1.6761148860120254,2.359614627745128
28,1,Valdecilla_Sardinero,26,16.458333333333336,17.896969553328397,0.8349428900407672,0.8854926599716868
12,1,Sardinero_Valdecilla,27,15.306666666666667,19.454968105930497,2.0420441827846054,2.3320462207510446
13,1,Sardinero_Valdecilla,29,15.820833333333333,18.628374279345604,0.8923932657414785,1.0715082394334081
29,1,Valdecilla_Sardinero,30,15.146666666666667,19.447313198166785,0.7490178754727934,0.9389936509258678
14,1,Sardinero_Valdecilla,31,15.25,19.457440011510563,1.7037947841998655,2.0054601129898746
30,1,Valdecilla_Sardinero,32,18.07333333333333,16.671333454778082,3.3812308738419827,2.7257393144731425
15,1,Sardinero_Valdecilla,33,15.330000000000002,19.289709951188847,1.3451249425652283,1.5925833460931087
31,1,Valdecilla_Sardinero,34,14.290000000000001,20.688500288911406,1.209430536336099,1.6940194416912835
32,1,Valdecilla_Sardinero,36,15.040000000000001,19.650877621975596,1.256461079558155,1.5433952077085735
16,1,Sardinero_Valdecilla,37,13.523333333333335,21.926209381670382,1.4194384648710754,2.219024376951081
33,1,Valdecilla_Sardinero,38,15.816666666666666,19.057515025996317,3.0215660031035405,3.0945145026457306
34,2,Sardinero_Valdecilla,2,13.196666666666667,22.42147131471745,1.1840021584064406,1.9958872610399283
51,2,Valdecilla_Sardinero,3,12.993333333333334,22.81295100809664,1.3312796684226638,2.280596916157891
35,2,Sardinero_Valdecilla,4,15.953333333333333,18.514293060218947,1.2111404175862979,1.4101565201179063
52,2,Valdecilla_Sardinero,5,15.020000000000001,19.777696380866868,1.8082910901363938,2.120836110747234
53,2,Valdecilla_Sardinero,7,16.45,17.90136009106866,0.7434902674398498,0.8034116031789116
36,2,Sardinero_Valdecilla,8,15.473333333333333,19.280990620388128,2.164376995298595,2.514610140862465
54,2,Valdecilla_Sardinero,9,13.5125,21.792552092907737,0.6248518342893892,1.0070069553009122
37,2,Sardinero_Valdecilla,10,15.029999999999998,19.695717557205832,1.3415062015842074,1.8922008743417438
55,2,Valdecilla_Sardinero,11,14.34,21.128496808781023,2.9762159046532743,3.814621211099815
38,2,Sardinero_Valdecilla,12,16.026666666666667,18.661705188212103,2.315065393844799,2.7710171516078046
39,2,Sardinero_Valdecilla,14,15.026666666666667,19.692803551359468,1.343585584256627,1.786697884173186
56,2,Valdecilla_Sardinero,15,15.933333333333334,18.499229892542896,0.9248122932670061,1.020500179904713
40,2,Sardinero_Valdecilla,16,16.186666666666667,18.473870460119077,2.516098169785909,2.510812659366131
57,2,Valdecilla_Sardinero,17,14.091666666666667,20.946588492474746,1.037313124624633,1.5093629133755242
41,2,Sardinero_Valdecilla,18,14.246666666666666,20.787693783951067,1.3683120176983679,1.978091226002106
58,2,Valdecilla_Sardinero,19,14.91,19.79289707932282,1.03793330978226,1.339533330145251
42,2,Sardinero_Valdecilla,20,18.153333333333336,16.71987323501274,3.6316203913221248,3.3340269746510365
59,2,Valdecilla_Sardinero,21,15.0,19.6,,
43,2,Sardinero_Valdecilla,22,13.793333333333333,21.37522988826325,0.814077528385487,1.283368927378705
60,2,Valdecilla_Sardinero,23,13.99,21.168099563562222,1.3372131052636638,2.0068875988846733
44,2,Sardinero_Valdecilla,24,15.229999999999999,19.439963888265694,1.4277702118260398,1.8160059182670614
61,2,Valdecilla_Sardinero,25,14.146666666666667,20.87147950435105,1.0595072229841356,1.4903899384024066
45,2,Sardinero_Valdecilla,26,17.206666666666663,17.151337068241578,1.155698442020621,1.210192736346086
62,2,Valdecilla_Sardinero,27,19.913333333333334,16.517974262453844,9.180280799384926,4.777998767478426
63,2,Valdecilla_Sardinero,29,14.558333333333334,20.296497941241356,1.1503220161071164,1.7200882658535048
46,2,Sardinero_Valdecilla,30,20.76666666666667,16.879300365677487,12.485791925224449,5.68524991678613
64,2,Valdecilla_Sardinero,31,15.306666666666667,19.290538765775445,1.1211105605108203,1.4232852270104468
47,2,Sardinero_Valdecilla,32,16.53333333333333,17.887235412204568,1.460926266296679,1.4868636115104994
65,2,Valdecilla_Sardinero,33,15.573333333333332,18.940931533183427,1.0099229893632702,1.2050754077531716
48,2,Sardinero_Valdecilla,34,14.563333333333336,20.374607857093658,1.6128563344438216,2.1162332400470922
66,2,Valdecilla_Sardinero,35,14.98,19.79694568155045,1.520845890359119,2.1086940232389195
49,2,Sardinero_Valdecilla,36,14.166666666666666,20.765700759311454,0.3931708704028485,0.57474946020915
67,2,Valdecilla_Sardinero,37,14.09,20.940267623169955,0.9095633873213869,1.4423268018435935
50,2,Sardinero_Valdecilla,38,13.036666666666667,22.621605385200766,0.8203488417875788,1.3889753936227243
68,2,Valdecilla_Sardinero,39,13.166666666666668,22.363752869005964,0.5861835131689667,0.9733439252888422
86,3,Valdecilla_Sardinero,2,21.383333333333333,14.971142407063141,6.7090527564544375,4.990799772085247
69,3,Sardinero_Valdecilla,3,13.483333333333334,21.862090973244083,0.768747177049921,1.2591688018715077
87,3,Valdecilla_Sardinero,4,14.995833333333334,19.629825021016163,0.6160469859425401,0.7914577767505768
70,3,Sardinero_Valdecilla,5,15.916666666666666,18.677238247752324,1.9446864928711651,2.113126775113646
88,3,Valdecilla_Sardinero,6,14.260000000000002,20.82167094826756,1.5876520049711427,2.301221409328187
71,3,Sardinero_Valdecilla,7,18.07,16.817026825328707,3.561238080593132,3.5348255035490523
89,3,Valdecilla_Sardinero,8,15.0,19.60634691374851,0.30023139224419737,0.39645415184619653
72,3,Sardinero_Valdecilla,9,15.566666666666666,19.281028186243418,2.622631206335431,2.940870154923639
90,3,Valdecilla_Sardinero,10,14.343333333333334,20.561081842627324,0.9098687329011319,1.258449166709512
73,3,Sardinero_Valdecilla,11,14.836666666666668,19.918787735107006,1.219653867109664,1.5684793182481491
91,3,Valdecilla_Sardinero,12,19.695833333333333,17.359072741273962,10.547681639249593,6.0557934776343805
92,3,Valdecilla_Sardinero,14,15.123333333333331,19.70636494279589,1.9680644750052718,2.5771896471383573
74,3,Sardinero_Valdecilla,15,15.86,18.610092963224453,1.1196849755375142,1.2924867955067474
93,3,Valdecilla_Sardinero,16,16.693333333333335,17.691674385944562,1.2602689307357302,1.3239784601638467
75,3,Sardinero_Valdecilla,17,15.95,18.6123068921622,1.7830607268277638,2.013781844793219
94,3,Valdecilla_Sardinero,18,18.46333333333333,16.679494007027635,4.926901776077043,3.5853615125779754
76,3,Sardinero_Valdecilla,19,16.695833333333333,17.664955515601207,1.1141659394994712,1.114737981106965
95,3,Valdecilla_Sardinero,20,16.89666666666667,17.44660837399197,0.9615814520303968,1.027537558677074
96,3,Valdecilla_Sardinero,22,14.27,20.69041820929249,1.0300620261798694,1.5221135263497205
77,3,Sardinero_Valdecilla,23,13.929999999999998,21.291585926165546,1.463367501499348,2.224330506576363
97,3,Valdecilla_Sardinero,24,13.903333333333332,21.177074057782388,0.5872960638950915,0.9198756580308928
78,3,Sardinero_Valdecilla,25,14.469999999999999,20.582155879455858,1.808751871687583,2.656613851111263
98,3,Valdecilla_Sardinero,26,15.26,19.528664208847,2.020884019982894,2.4966598454081956
79,3,Sardinero_Valdecilla,27,14.286666666666667,20.703448022423764,1.227542712540428,1.8207265905900905
99,3,Valdecilla_Sardinero,28,14.3375,20.552944019469184,0.7881500844100411,1.1476688187939816
80,3,Sardinero_Valdecilla,29,15.623333333333331,18.916958233780377,1.2732067999958043,1.5216726295874687
100,3,Valdecilla_Sardinero,30,14.466666666666665,20.51761153844103,1.5774451918635182,2.2436683485607563
81,3,Sardinero_Valdecilla,31,14.933333333333332,19.80511276239749,1.2379979357369257,1.7757648331977862
101,3,Valdecilla_Sardinero,32,15.163333333333332,19.45734545494927,1.01299884830471,1.2819891488081707
82,3,Sardinero_Valdecilla,33,15.729999999999999,18.73686384712449,0.8837577596704758,1.0353451374666853
102,3,Valdecilla_Sardinero,34,15.373333333333331,19.39285207921386,2.0963791535777956,2.468601580125438
83,3,Sardinero_Valdecilla,35,13.930000000000001,21.262609771691125,1.308168779460646,2.092722526852488
84,3,Sardinero_Valdecilla,37,13.8,21.40128260084144,1.067382572255869,1.568493210381694
103,3,Valdecilla_Sardinero,38,13.306666666666667,22.155429296502234,0.794739649892411,1.2834036904332429
85,3,Sardinero_Valdecilla,39,12.963333333333333,22.852760601056897,1.2497999839974387,2.2542249262908363
104,101,Sardinero_Valdecilla,1,16.433333333333334,18.036681337070696,1.759892673495241,1.7079324786261465
106,101,Valdecilla_Sardinero,2,14.283333333333335,20.59536828658945,0.39464001411506733,0.5761526609157552
105,101,Sardinero_Valdecilla,3,17.326666666666668,17.03573511031707,1.217442674899588,1.2070248371941843
107,102,Sardinero_Valdecilla,2,17.59,16.960813906085313,2.5574672801208793,2.126490914858303
109,102,Valdecilla_Sardinero,3,14.81111111111111,19.882860831660043,0.7476506413302149,0.9776514807409091
108,102,Sardinero_Valdecilla,4,29.03666666666667,11.936280116887687,11.743280584610456,5.611693643661381
