,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
102,3,Valdecilla_Sardinero,30,15.90333333333333,18.547374492976374,1.0046696527272585,1.201045805465984
83,3,Sardinero_Valdecilla,31,15.790000000000001,18.668297820532676,0.9101739760434083,1.0626172865658
103,3,Valdecilla_Sardinero,32,16.39666666666667,17.9910611595477,1.0541847824530377,1.180526492211995
84,3,Sardinero_Valdecilla,33,16.983333333333334,17.56179097446749,2.3347614677116626,2.2816480889667545
104,3,Valdecilla_Sardinero,34,16.01,18.405052787351288,0.8539613574395511,0.9738264167365664
85,3,Sardinero_Valdecilla,35,16.733333333333334,18.846249226802907,5.550875806773398,5.2172200606961585
86,3,Sardinero_Valdecilla,37,12.995833333333335,22.908039236592387,1.730145305394254,2.8716717225184882
105,3,Valdecilla_Sardinero,38,13.7,21.577972899042464,1.1280103755761324,1.9139755688648645
87,3,Sardinero_Valdecilla,39,13.445833333333335,21.910191042727764,0.6938052613959778,1.1552775972971967
106,101,Sardinero_Valdecilla,1,14.719999999999999,20.050965998372995,1.0447221852935096,1.3778902075382886
108,101,Valdecilla_Sardinero,2,15.205555555555554,19.423006029014925,1.2320188190000874,1.6294044253779392
107,101,Sardinero_Valdecilla,3,16.21666666666667,18.330374810336743,1.942649965611121,2.110202009997992
109,102,Sardinero_Valdecilla,2,15.616666666666665,18.841424212237065,0.5015254507777032,0.5990091485026625
111,102,Valdecilla_Sardinero,3,16.30666666666667,18.19055679914111,1.717984930731997,1.9190100990356298
110,102,Sardinero_Valdecilla,4,15.133333333333333,19.47823389369943,0.9031836694386929,1.13891493630298
