,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
17,1,Valdecilla_Sardinero,2,23.233333333333334,14.793885319770958,11.495192231730814,6.135600515252657
0,1,Sardinero_Valdecilla,3,13.416666666666668,21.979000005109555,0.8222597589029347,1.434935523298065
18,1,Valdecilla_Sardinero,4,13.283333333333335,22.14051696990402,0.2746209508880678,0.45462704468188475
1,1,Sardinero_Valdecilla,5,13.806666666666667,21.31239245683853,0.45194026153906725,0.7001066701895693
2,1,Sardinero_Valdecilla,7,13.916666666666666,21.163735463093786,0.6621723508439645,0.9981172829000046
19,1,Valdecilla_Sardinero,8,36.7,8.010899182561309,,
3,1,Sardinero_Valdecilla,9,15.955555555555554,18.526699932142105,1.4445619610315292,1.6675752048700299
20,1,Valdecilla_Sardinero,10,21.766666666666666,14.91332781333116,8.991770929268851,5.145498905870856
4,1,Sardinero_Valdecilla,11,16.854166666666668,17.587886437671767,1.765795120450672,1.8356877490837549
21,1,Valdecilla_Sardinero,12,18.71111111111111,15.760726260050495,1.2911378845952264,1.046424290853455
5,1,Sardinero_Valdecilla,13,17.346666666666668,17.444793054326773,3.1480020118587384,3.4567288332003376
22,1,Valdecilla_Sardinero,14,16.95,17.564541887282463,2.1174757858600666,2.351937526599634
6,1,Sardinero_Valdecilla,15,19.246666666666666,15.89220163989082,4.72380790370556,3.1694405526145855
23,1,Valdecilla_Sardinero,16,16.683333333333334,17.69388179331365,1.2233832869001708,1.3006374195717634
7,1,Sardinero_Valdecilla,17,17.759999999999998,16.845022847184786,2.7967391726794975,2.3222213927449302
24,1,Valdecilla_Sardinero,18,15.945833333333333,18.609965136318323,1.863855770528754,1.9698487143432373
8,1,Sardinero_Valdecilla,19,16.058333333333334,18.642967875660712,2.6244046944021417,2.7428580277409043
25,1,Valdecilla_Sardinero,20,16.391666666666666,18.23314447950532,2.550254163077927,2.555992657030715
9,1,Sardinero_Valdecilla,21,13.25,22.1994989111462,0.3295619988880868,0.5438574090529487
26,1,Valdecilla_Sardinero,22,14.5,20.296297495793823,0.5254627590144815,0.7521139958211092
10,1,Sardinero_Valdecilla,23,13.406666666666666,22.128403464570074,1.4574330554475263,2.2999080352427415
27,1,Valdecilla_Sardinero,24,15.896666666666667,18.521688832494743,0.6826622721212712,0.7933794084539637
11,1,Sardinero_Valdecilla,25,13.720833333333333,21.497369678129893,0.8933265961603329,1.4375074720363563
28,1,Valdecilla_Sardinero,26,16.579166666666666,17.814183269124804,1.2669133531715755,1.4160663341343402
12,1,Sardinero_Valdecilla,27,14.65,20.226326759371386,1.4739088870779653,2.101956493026489
13,1,Sardinero_Valdecilla,29,17.116666666666667,17.28537717666638,1.5964080050283262,1.5619502247303512
29,1,Valdecilla_Sardinero,30,16.741666666666667,17.60980130240272,1.025282255627056,1.063429463663479
14,1,Sardinero_Valdecilla,31,19.087500000000002,15.507550393883225,1.862265396609036,1.434422154021266
30,1,Valdecilla_Sardinero,32,16.846666666666668,17.57653821365929,1.6035724007491654,1.6437275740860444
15,1,Sardinero_Valdecilla,33,18.23,16.3437639861798,2.42588471833817,2.04311604462988
31,1,Valdecilla_Sardinero,34,15.654166666666667,18.808159143648812,0.6967351109387374,0.8157211539562409
32,1,Valdecilla_Sardinero,36,15.956666666666667,18.70898852702204,2.2324189670499677,2.544404996168237
16,1,Sardinero_Valdecilla,37,15.823333333333334,19.18892377423594,3.42232458360623,3.541114367643409
33,1,Valdecilla_Sardinero,38,13.98333333333333,21.110123378474377,1.029900210915817,1.445200281398308
34,2,Sardinero_Valdecilla,2,13.856666666666666,21.61474208817499,2.174460341734882,3.189826726494665
52,2,Valdecilla_Sardinero,3,13.208333333333334,22.27506780392826,0.41331989225457494,0.6986500562408858
35,2,Sardinero_Valdecilla,4,13.433333333333334,21.902410628893367,0.4236088342379616,0.7000643453893378
53,2,Valdecilla_Sardinero,5,12.638888888888891,23.26545608866412,0.20161385901804627,0.3683912126757905
36,2,Sardinero_Valdecilla,6,12.5,23.52,,
54,2,Valdecilla_Sardinero,7,14.596666666666668,20.267518226590052,1.2692079770033318,1.8129259874560708
37,2,Sardinero_Valdecilla,8,14.555555555555557,20.327102033359846,1.4055775141016407,2.0008393266029625
55,2,Valdecilla_Sardinero,9,24.991666666666667,13.863098445096194,13.753226894078352,7.62903654699644
38,2,Sardinero_Valdecilla,10,14.941666666666666,19.684902348855445,0.43604918173170465,0.5744730994994041
56,2,Valdecilla_Sardinero,11,23.344444444444445,13.471878451095884,7.986748283760306,3.848928497891077
39,2,Sardinero_Valdecilla,12,17.183333333333334,17.131562455050155,0.7071067811865476,0.7119135829768682
40,2,Sardinero_Valdecilla,14,19.038888888888888,15.960356007628734,4.474505973144264,3.3086767394399734
57,2,Valdecilla_Sardinero,15,17.650000000000002,16.764151471732546,1.6212135372409568,1.5531709622622478
41,2,Sardinero_Valdecilla,16,19.09583333333333,16.161631387059913,4.89365377016215,4.0674479002321124
58,2,Valdecilla_Sardinero,17,17.254166666666666,17.0609593458702,0.6977974607981148,0.7121998601293901
42,2,Sardinero_Valdecilla,18,16.06,18.465943066618788,1.5982455658905754,2.007954223511273
59,2,Valdecilla_Sardinero,19,17.445833333333333,16.954815759039494,1.5629018001899662,1.5282994407089732
43,2,Sardinero_Valdecilla,20,15.290000000000001,19.306203365281203,1.0866998972424113,1.3723011955879674
44,2,Sardinero_Valdecilla,22,13.055555555555557,22.66759420065705,1.326475418934342,2.192498224816296
60,2,Valdecilla_Sardinero,23,14.673333333333336,20.173035867955548,1.2884422118718921,1.9489052808006313
45,2,Sardinero_Valdecilla,24,13.111111111111109,22.42661815977632,0.1828275852433816,0.3108095747027634
61,2,Valdecilla_Sardinero,25,15.212499999999999,19.471208578356766,1.5799305540293713,1.8631437474095134
46,2,Sardinero_Valdecilla,26,16.23,19.170972500691775,5.0411280704047,4.263887965818399
62,2,Valdecilla_Sardinero,27,16.0625,18.985700482442343,3.6381816530707667,4.061097013532225
63,2,Valdecilla_Sardinero,29,15.2,19.489998961295534,1.507450631830909,1.9913429097034092
47,2,Sardinero_Valdecilla,30,19.925,15.500536243843086,5.0572005870617565,3.9199912746715304
64,2,Valdecilla_Sardinero,31,16.544444444444448,17.86139534883721,1.4372362882101712,1.5745083963265343
48,2,Sardinero_Valdecilla,32,16.794444444444444,17.580449995208202,1.367208564652541,1.3760760778723207
65,2,Valdecilla_Sardinero,33,16.85,17.948570878247885,3.1454331975103207,3.3681787040068314
49,2,Sardinero_Valdecilla,34,17.833333333333332,17.024305744668805,4.120308780230487,3.4985808413301904
66,2,Valdecilla_Sardinero,35,16.141666666666666,18.476507918654804,2.7223611075682084,3.1161420688542205
50,2,Sardinero_Valdecilla,36,16.033333333333335,18.489454087103592,1.701469952717356,1.9243890977647409
67,2,Valdecilla_Sardinero,37,14.8375,20.203961399922733,2.5182068502688053,3.0731312949795657
51,2,Sardinero_Valdecilla,38,15.533333333333331,19.080672613124975,1.599710621979511,1.9909908172123547
68,2,Valdecilla_Sardinero,39,13.041666666666668,22.6730010935835,1.1405408073950418,1.9802007263172279
87,3,Valdecilla_Sardinero,2,17.676666666666666,17.150784879456147,3.494034598823798,3.3056656935051554
69,3,Sardinero_Valdecilla,3,13.616666666666669,21.677555968121784,0.9668103341515453,1.5225324205104993
88,3,Valdecilla_Sardinero,4,14.133333333333333,20.882907821316127,1.0610529361598007,1.6195298088621206
70,3,Sardinero_Valdecilla,5,12.908333333333333,22.913428809398486,1.1821590417536885,2.004261194044365
89,3,Valdecilla_Sardinero,6,13.523333333333335,21.904702910912448,1.2934450123604022,2.1566248525175054
71,3,Sardinero_Valdecilla,7,13.65,21.634322429483003,1.0111187423399446,1.618643402566187
90,3,Valdecilla_Sardinero,8,14.603333333333333,20.2715377259997,1.375752319439965,1.8473658206595602
72,3,Sardinero_Valdecilla,9,14.383333333333335,20.479646998358383,0.7119027711391177,0.9939601703390424
91,3,Valdecilla_Sardinero,10,23.349999999999998,13.957345915675958,9.258884622050566,5.296363289057391
73,3,Sardinero_Valdecilla,11,15.103333333333333,19.551997578438538,1.0884111763891848,1.4957517073293014
92,3,Valdecilla_Sardinero,12,17.11111111111111,17.23516170670642,1.1844282884034685,1.156288583582733
93,3,Valdecilla_Sardinero,14,17.08,17.30854439150936,1.4334496076869176,1.422521430486442
74,3,Sardinero_Valdecilla,15,20.11,15.308317960088203,5.475419821549962,3.1818123820341078
94,3,Valdecilla_Sardinero,16,17.31666666666667,17.15708741975336,2.046270319928974,1.9002191756289604
75,3,Sardinero_Valdecilla,17,17.406666666666666,17.24813129302192,2.9182519501311823,2.7011886970591963
95,3,Valdecilla_Sardinero,18,16.2,18.184418071904442,0.8194679845959676,0.8972311004542262
76,3,Sardinero_Valdecilla,19,16.003333333333334,18.710808899831253,2.392041201800485,2.86424614555627
96,3,Valdecilla_Sardinero,20,17.756666666666668,17.57020271565235,5.27102404134571,4.360394091761612
77,3,Sardinero_Valdecilla,21,10.983333333333333,26.76783004552352,,
97,3,Valdecilla_Sardinero,22,14.816666666666668,19.94173189866019,1.1853855444069188,1.5553471067776286
78,3,Sardinero_Valdecilla,23,13.656666666666666,21.690573920412824,1.3559334628054414,2.0569371780303443
98,3,Valdecilla_Sardinero,24,17.106666666666666,17.803262756072883,4.025588293791494,3.292230474415648
