,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
39,1,Valdecilla_Sardinero,26,17.563333333333333,17.01174568379339,2.3524042075195224,2.5574465865383718
23,1,Sardinero_Valdecilla,27,14.436666666666667,20.501728361486396,1.2805923108728499,1.9319094109751673
24,1,Sardinero_Valdecilla,29,16.169999999999998,18.64886229245734,2.782120494235366,3.436158494698554
40,1,Valdecilla_Sardinero,30,17.5375,16.92359217851944,1.9704001755612623,1.9007236358520112
25,1,Sardinero_Valdecilla,31,16.2,18.237606070730656,1.27361035381051,1.426044621137626
41,1,Valdecilla_Sardinero,32,16.775,17.64043066358906,1.497683396300953,1.7088670901005947
26,1,Sardinero_Valdecilla,33,18.086666666666666,16.36726945837316,1.727530350272061,1.471701422642245
42,1,Valdecilla_Sardinero,34,16.8,17.530654074620315,0.8285417801665047,0.8288793104541659
43,1,Valdecilla_Sardinero,36,17.316666666666666,17.305874792361408,2.753356537432489,2.607382105513346
27,1,Sardinero_Valdecilla,37,16.263333333333332,18.511708141549907,2.924356529411404,3.0605871091355077
44,1,Valdecilla_Sardinero,38,15.116666666666665,19.713669360502738,1.9872859772955564,2.529952296061299
45,2,Sardinero_Valdecilla,0,16.9,17.39644970414201,,
46,2,Sardinero_Valdecilla,2,12.316666666666666,23.949346296903567,0.7644896627453144,1.5971618415023532
64,2,Valdecilla_Sardinero,3,12.795833333333333,23.27558383241326,1.6449347054473575,3.1129240494810104
47,2,Sardinero_Valdecilla,4,12.540000000000001,23.514217479521825,0.7770671356667535,1.3976244837826028
65,2,Valdecilla_Sardinero,5,13.425,21.902739135540433,0.19124349420064943,0.3086752250155977
48,2,Sardinero_Valdecilla,6,13.716666666666667,21.439550955691185,0.2753785273643041,0.4312924034797716
66,2,Valdecilla_Sardinero,7,14.513333333333332,20.437532163637986,1.4935695497699464,2.190739492646116
49,2,Sardinero_Valdecilla,8,13.303333333333333,22.158694301885497,0.7827480082660351,1.254297463768842
67,2,Valdecilla_Sardinero,9,14.391666666666666,20.774877250409165,2.6280802034100024,3.793726251076304
50,2,Sardinero_Valdecilla,10,14.891666666666666,19.83219349960441,1.140053604977513,1.5624549141081048
68,2,Valdecilla_Sardinero,11,15.7,18.753504245723803,0.8485281374238584,1.0135589826620635
51,2,Sardinero_Valdecilla,12,16.46666666666667,18.08662520345123,2.1003967879109577,2.4357140801119574
52,2,Sardinero_Valdecilla,14,16.908333333333335,17.501416908314766,1.619642164411861,1.5833211525149808
69,2,Valdecilla_Sardinero,15,17.912499999999998,16.67015291769588,2.677940578269194,2.3024420556310026
53,2,Sardinero_Valdecilla,16,16.891666666666666,17.572353586724695,1.9617877334490381,1.9275516586652286
70,2,Valdecilla_Sardinero,17,15.912500000000001,18.59186416710338,1.4479471419654546,1.7017137093527939
54,2,Sardinero_Valdecilla,18,15.429166666666667,19.475194702631786,2.817780023220275,3.0773782529056115
71,2,Valdecilla_Sardinero,19,15.583333333333334,18.940261052536716,1.0971554128745835,1.3146932902316895
55,2,Sardinero_Valdecilla,20,14.436666666666667,20.48022834210044,1.2092467811732133,1.7249800286824095
56,2,Sardinero_Valdecilla,22,13.606666666666666,21.71039513982665,1.0377325709877712,1.6956309640198837
72,2,Valdecilla_Sardinero,23,14.663333333333332,20.089108356150298,0.7256606185630672,0.9878353935136148
57,2,Sardinero_Valdecilla,24,13.48333333333333,22.025412865481933,1.4732805420406374,2.54059973136199
73,2,Valdecilla_Sardinero,25,14.625,20.1248095117735,0.5667483601244061,0.7655634299780865
58,2,Sardinero_Valdecilla,26,13.695833333333333,21.604596396846127,1.2913081939846325,1.9580184093554764
74,2,Valdecilla_Sardinero,27,16.76666666666667,17.668340242671807,1.8357559750685823,1.8302854525110257
75,2,Valdecilla_Sardinero,29,15.573333333333332,18.919819042313176,0.7936028953800232,1.0160388284693311
59,2,Sardinero_Valdecilla,30,15.709999999999999,18.755605915491238,0.8216345497441861,0.9906132132579432
76,2,Valdecilla_Sardinero,31,16.7125,17.66316608597652,1.1918220566908526,1.3384582761289063
60,2,Sardinero_Valdecilla,32,16.486666666666668,18.069879206974125,2.063922909843722,2.3756637349792276
77,2,Valdecilla_Sardinero,33,16.873333333333335,17.51201544045805,1.3863721642393785,1.3414620319751132
61,2,Sardinero_Valdecilla,34,16.27,18.12768818766521,1.0495634012928106,1.1173977626509894
78,2,Valdecilla_Sardinero,35,17.105555555555554,17.21692026685139,0.8667200838238965,0.8743333101122069
62,2,Sardinero_Valdecilla,36,16.3625,18.027467884498883,1.111919844566477,1.1692743349614998
79,2,Valdecilla_Sardinero,37,16.26111111111111,18.480194417140307,2.9166825396393476,3.3651424239280754
63,2,Sardinero_Valdecilla,38,14.854166666666668,19.837918720895157,0.812104604647017,1.110495211466182
80,2,Valdecilla_Sardinero,39,15.113333333333335,19.94295815612229,2.9200313925253156,3.183762860589355
99,3,Valdecilla_Sardinero,2,18.259999999999998,18.1465826645654,7.69290437856716,6.165033260514535
81,3,Sardinero_Valdecilla,3,13.260000000000002,22.185405786493156,0.36201596036025213,0.6164801734094834
100,3,Valdecilla_Sardinero,4,12.223333333333334,24.095228236039596,0.5774224334632887,1.134769658727943
82,3,Sardinero_Valdecilla,5,12.363333333333333,23.921238818095155,1.0555014606021789,2.069327114767865
101,3,Valdecilla_Sardinero,6,13.02,22.84631409731933,1.524904368586219,2.855448934959494
83,3,Sardinero_Valdecilla,7,13.0125,22.66669642259738,0.8656377439227704,1.4653650506355347
102,3,Valdecilla_Sardinero,8,13.629166666666666,21.816305798626495,1.7682579311602449,2.5181323478223137
84,3,Sardinero_Valdecilla,9,16.487499999999997,17.895205514764353,1.1198854934851676,1.2478717144824176
103,3,Valdecilla_Sardinero,10,24.005555555555556,14.952064327371529,14.2564248024583,6.93840928237616
85,3,Sardinero_Valdecilla,11,15.495833333333334,19.074624477459178,1.3554673240866668,1.552299497656795
104,3,Valdecilla_Sardinero,12,16.490000000000002,17.99983882114006,1.8706653599425225,1.8866783475604398
105,3,Valdecilla_Sardinero,14,17.666666666666664,16.836545986125653,2.1749840357013097,1.9815390364901602
86,3,Sardinero_Valdecilla,15,17.063333333333333,17.402773334317054,1.9433790732181468,1.903889358868615
106,3,Valdecilla_Sardinero,16,17.086666666666666,17.277502357163616,1.2603130122667507,1.207248543264331
87,3,Sardinero_Valdecilla,17,17.05,17.337004571512374,1.4221462653327888,1.40681482555374
107,3,Valdecilla_Sardinero,18,17.433333333333334,16.940937409541696,1.2812212056385037,1.3067328632721782
88,3,Sardinero_Valdecilla,19,14.691666666666666,20.110030016397253,1.195555039239872,1.6208356555730385
108,3,Valdecilla_Sardinero,20,15.043333333333333,19.784472374480224,1.9190058189941313,2.3716565118164867
89,3,Sardinero_Valdecilla,21,12.508333333333333,23.53149662282261,0.6010407640085658,1.1307172851522658
109,3,Valdecilla_Sardinero,22,14.36,20.55986680806445,1.0381340097608898,1.4970029383455434
90,3,Sardinero_Valdecilla,23,13.343333333333334,22.25631076699533,1.4592901622973338,2.554954022271724
110,3,Valdecilla_Sardinero,24,14.743333333333334,19.982087369528113,0.7384856878173816,1.0203000041522883
91,3,Sardinero_Valdecilla,25,13.633333333333333,21.782807584564083,1.6800297616411437,2.6603377077359847
111,3,Valdecilla_Sardinero,26,15.713333333333333,18.83703053030508,1.5226256561902818,1.6372170927370036
92,3,Sardinero_Valdecilla,27,13.830000000000002,21.447181274569544,1.4333042632711,2.28283134392114
112,3,Valdecilla_Sardinero,28,16.023333333333333,18.662467646852765,2.3788302447491576,2.665173637912549
93,3,Sardinero_Valdecilla,29,15.346666666666668,19.251077569763662,1.14245106873093,1.5761283064767273
113,3,Valdecilla_Sardinero,30,15.2,19.56264851812928,1.9160143817599882,2.191826622956498
94,3,Sardinero_Valdecilla,31,16.64,17.77307999610534,1.4043879647574442,1.5568744282783227
114,3,Valdecilla_Sardinero,32,15.716666666666665,18.845028424652423,1.5332880428093814,1.7847829749785162
95,3,Sardinero_Valdecilla,33,17.12333333333333,17.294954258743864,1.6604299978553085,1.621325215349274
115,3,Valdecilla_Sardinero,34,16.356666666666666,18.16920725944804,1.9391650551490223,2.066128375139688
96,3,Sardinero_Valdecilla,35,16.196666666666665,18.176240981804266,0.6676451153120188,0.7387938060807525
97,3,Sardinero_Valdecilla,37,15.576666666666668,18.908052486288646,0.729211903358688,0.899562842547666
116,3,Valdecilla_Sardinero,38,15.283333333333335,19.356049133525932,1.3147137415506938,1.738234683977014
98,3,Sardinero_Valdecilla,39,13.919999999999998,21.229097724396148,1.1536415773059194,1.6369009621217103
117,101,Sardinero_Valdecilla,1,16.009999999999998,18.453731082026582,1.2181839853742216,1.483454123092526
119,101,Valdecilla_Sardinero,2,14.653333333333332,20.103030853974143,0.7427800631561283,0.9705741589142605
118,101,Sardinero_Valdecilla,3,16.356666666666666,18.14500185196075,1.7482372073987362,1.9973451949535557
120,102,Sardinero_Valdecilla,2,16.543333333333333,17.816195048845987,0.9206428913174399,1.004057947371708
122,102,Valdecilla_Sardinero,3,15.338888888888889,19.46516955854085,2.3953852237939453,2.870615634020467
121,102,Sardinero_Valdecilla,4,34.52916666666667,13.983069597814154,35.21917453078123,7.278054167940191
