,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
90,3,Valdecilla_Sardinero,10,15.543333333333333,19.465450393395464,1.6835230916147252,1.9033249809977377
72,3,Sardinero_Valdecilla,11,14.929999999999998,20.125870815441715,0.6609546967161297,0.9063826807322082
91,3,Valdecilla_Sardinero,12,22.266666666666666,15.014259854332694,9.59298547743977,4.848377745280918
92,3,Valdecilla_Sardinero,14,15.3125,19.645395316361807,0.9470592886912075,1.15505417128056
73,3,Sardinero_Valdecilla,15,14.416666666666668,20.916576692469757,1.152232133247849,1.6809752018566937
93,3,Valdecilla_Sardinero,16,14.933333333333332,20.20615225638924,1.223723825052042,1.7851726257229796
74,3,Sardinero_Valdecilla,17,14.996666666666666,20.142406312148342,1.393656262418312,1.8649605047648687
94,3,Valdecilla_Sardinero,18,14.330000000000002,21.1287968778773,1.5630454603469175,2.220683953301773
75,3,Sardinero_Valdecilla,19,16.076666666666664,18.95562964223254,2.316384874948222,2.573303924405432
95,3,Valdecilla_Sardinero,20,16.654166666666665,18.239586181087446,2.1074548015890495,2.388559154863412
76,3,Sardinero_Valdecilla,21,13.125,22.86201824445505,0.27105759945484287,0.4721465740216991
96,3,Valdecilla_Sardinero,22,14.45,20.842503152774768,1.0702197766675632,1.4637516941994997
77,3,Sardinero_Valdecilla,23,14.59,20.668553549415897,1.1912062047446796,1.63294177416721
97,3,Valdecilla_Sardinero,24,13.643333333333334,22.054925779862423,0.8238291354670847,1.3711873315442338
78,3,Sardinero_Valdecilla,25,15.139999999999997,20.166696123197976,2.381485297502846,2.8152357185446237
98,3,Valdecilla_Sardinero,26,15.316666666666666,19.596738409297288,0.4064298035149305,0.5141552164073304
79,3,Sardinero_Valdecilla,27,14.9,20.330306301054634,1.7851755801186207,2.1827077365087906
99,3,Valdecilla_Sardinero,28,15.056666666666667,19.941203543083397,0.4864268815671176,0.6378127400288836
80,3,Sardinero_Valdecilla,29,15.84,19.111007620439878,1.676661696480374,2.033099054543671
100,3,Valdecilla_Sardinero,30,15.527777777777779,19.46258929119688,1.581168110161785,2.09772308193809
81,3,Sardinero_Valdecilla,31,16.79,18.284419713212564,3.006973376817443,2.9321799200712833
101,3,Valdecilla_Sardinero,32,15.766666666666666,19.12543720517141,1.272573944588072,1.5215579303688738
82,3,Sardinero_Valdecilla,33,15.883333333333335,18.98320285844732,1.2649110640673527,1.5014359591433628
102,3,Valdecilla_Sardinero,34,15.2,19.900466279046263,1.5176736583776282,2.050055151150411
83,3,Sardinero_Valdecilla,35,14.433333333333332,20.87109168083239,1.0315172212705794,1.502663092785014
84,3,Sardinero_Valdecilla,37,14.430000000000001,20.862864708415184,0.9915195969375048,1.325793499096016
103,3,Valdecilla_Sardinero,38,13.779999999999998,21.809848308521225,0.6521758454077656,1.0349983852651667
85,3,Sardinero_Valdecilla,39,12.836666666666668,23.412005903412613,0.6075222904003873,1.0959617765664647
104,101,Sardinero_Valdecilla,1,17.880000000000003,17.28094756992225,3.5454861757200824,3.2066619841770234
106,101,Valdecilla_Sardinero,2,15.536666666666667,19.34989984054455,0.8037585320093197,0.9853011966527587
105,101,Sardinero_Valdecilla,3,19.153333333333332,16.333034793570256,5.008331946755216,3.211959734733515
107,102,Sardinero_Valdecilla,2,16.39,18.327114459406477,0.6547476188917711,0.7283063772080492
109,102,Valdecilla_Sardinero,3,15.523333333333335,19.5050271144124,1.5941124315569608,2.18977153434702
108,102,Sardinero_Valdecilla,4,17.345833333333335,17.304749495559886,0.4655492574487804,0.4734812275783177
