,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
18,1,Valdecilla_Sardinero,2,21.7625,14.096149608647202,4.601355979692491,3.7091954099700417
0,1,Sardinero_Valdecilla,3,13.623333333333331,21.718035447376547,1.2243819302452603,1.9129483021470925
19,1,Valdecilla_Sardinero,4,15.776666666666666,18.667426775836994,0.7322529921034432,0.8709931277679916
1,1,Sardinero_Valdecilla,5,16.91,17.39804914738139,0.48499713630311353,0.51809224553091
2,1,Sardinero_Valdecilla,7,15.046666666666667,19.665363102477095,1.3259378232447825,1.7958966870959439
20,1,Valdecilla_Sardinero,8,14.705555555555556,20.16215402764786,1.6021108760816958,2.337041865964681
3,1,Sardinero_Valdecilla,9,15.14,19.623529434918893,1.6474981031855547,2.3577819011471153
21,1,Valdecilla_Sardinero,10,15.195833333333333,19.389517601780238,0.8230898200390119,1.0371805260761897
4,1,Sardinero_Valdecilla,11,16.18333333333333,18.39303939950499,2.1221385963744743,2.166205030647019
22,1,Valdecilla_Sardinero,12,14.180000000000001,20.825546565835644,1.015668909307228,1.609467542255736
5,1,Sardinero_Valdecilla,13,15.763333333333332,18.76742418950662,1.4371267631400284,1.6010957744873857
23,1,Valdecilla_Sardinero,14,15.279999999999998,19.300671036648154,0.9500292393161149,1.2037016799594353
6,1,Sardinero_Valdecilla,15,15.043333333333333,19.635385805419908,1.1283345642533904,1.53412847411944
24,1,Valdecilla_Sardinero,16,15.426666666666666,19.462086681428623,2.618433586028953,3.0034228532257887
7,1,Sardinero_Valdecilla,17,14.356666666666666,20.585603279421512,1.1572596942778233,1.6673362702304513
25,1,Valdecilla_Sardinero,18,15.16,19.557700193466047,1.5263700585230167,2.0515035961781876
8,1,Sardinero_Valdecilla,19,16.256666666666668,18.360450976526693,2.288455325711599,2.4597053118411383
26,1,Valdecilla_Sardinero,20,15.330000000000002,19.24514924244001,1.045652374782791,1.2300515951171307
9,1,Sardinero_Valdecilla,21,14.813333333333336,19.918064932444587,1.005429703603832,1.3102038666666203
27,1,Valdecilla_Sardinero,22,14.15,20.888520866571934,1.15199103005767,1.707739005754884
10,1,Sardinero_Valdecilla,23,13.846666666666668,21.33905090134612,1.1041839621286944,1.6744703730396957
28,1,Valdecilla_Sardinero,24,14.5,20.421290427402703,1.3501714568761125,2.0832623700242485
11,1,Sardinero_Valdecilla,25,15.26,19.46594528341089,1.722909361129211,2.2246044975391004
29,1,Valdecilla_Sardinero,26,15.575,18.968861753926014,1.2594457922847266,1.5274835993205147
12,1,Sardinero_Valdecilla,27,15.033333333333333,19.645521550885903,1.130224494252096,1.578957045228807
13,1,Sardinero_Valdecilla,29,15.879166666666666,18.63764045954616,1.5594618611227056,1.6674617439622759
30,1,Valdecilla_Sardinero,30,16.216666666666665,18.168503146126362,0.83057878079753,0.9527357859733332
14,1,Sardinero_Valdecilla,31,14.89,19.859357449032075,1.3031798716131935,1.6414389963548308
31,1,Valdecilla_Sardinero,32,16.683333333333334,18.308311438120352,4.05469549480051,3.5598594034381046
15,1,Sardinero_Valdecilla,33,15.91,18.5792735755472,1.3027001872179853,1.5331188791207468
32,1,Valdecilla_Sardinero,34,14.073333333333334,20.906461955828775,0.4292435206266956,0.6514295267525331
16,1,Sardinero_Valdecilla,35,13.316666666666666,22.07759699624531,,
33,1,Valdecilla_Sardinero,36,13.879166666666666,21.221081645110996,0.6770544865649865,1.0462504553906915
17,1,Sardinero_Valdecilla,37,13.6,21.74673642080145,1.1527744310527057,1.9044157589462536
34,1,Valdecilla_Sardinero,38,14.45,21.32871660731945,3.8405728739343035,4.720363519340259
35,2,Sardinero_Valdecilla,2,12.2,24.11322629274928,0.336237350030534,0.6744306308269779
53,2,Valdecilla_Sardinero,3,13.09333333333333,22.662455447069355,1.3964041121553765,2.44659829982084
36,2,Sardinero_Valdecilla,4,15.783333333333335,18.721668372119233,1.2551007042376232,1.4874799909441547
54,2,Valdecilla_Sardinero,5,15.62,19.221309440938064,2.7430062583474593,2.8527580552748577
37,2,Sardinero_Valdecilla,6,13.783333333333333,21.33010882708585,,
55,2,Valdecilla_Sardinero,7,15.666666666666666,18.957408476703055,1.6825493223743022,2.2379102731949536
38,2,Sardinero_Valdecilla,8,14.233333333333334,20.68119789331597,0.5606296063851388,0.8082320534035491
56,2,Valdecilla_Sardinero,9,14.516666666666666,20.290798432940377,0.7812027763505314,1.065377098691919
39,2,Sardinero_Valdecilla,10,14.51666666666667,20.312395129609065,0.8512246080402825,1.275672418971056
57,2,Valdecilla_Sardinero,11,13.241666666666667,22.40449154978446,1.4629055309870809,2.4420416305392454
40,2,Sardinero_Valdecilla,12,16.023333333333333,18.58396942551591,1.9004970110181412,2.4905568391158805
41,2,Sardinero_Valdecilla,14,14.893333333333334,19.892634238812242,1.4733559575940145,1.9263785935041775
58,2,Valdecilla_Sardinero,15,15.686666666666667,18.809972823095062,1.0587859924355714,1.2607165923032972
42,2,Sardinero_Valdecilla,16,15.156666666666666,19.60099057953014,1.624491373391137,2.3785315772601994
59,2,Valdecilla_Sardinero,17,14.693333333333333,20.24602108283261,1.790972733833024,2.435782054058466
43,2,Sardinero_Valdecilla,18,14.305555555555555,20.575774375988455,0.6049181150584975,0.8628629354772568
60,2,Valdecilla_Sardinero,19,16.613333333333333,17.93983943001255,2.2436143954689616,2.2698622336653616
44,2,Sardinero_Valdecilla,20,18.093333333333334,16.57461620221171,3.0686497211495345,2.4091329920121423
45,2,Sardinero_Valdecilla,22,13.423333333333336,22.0359558317321,1.1514242388354428,1.949911559146378
61,2,Valdecilla_Sardinero,23,14.266666666666666,20.707843483903996,1.1363521884945242,1.681641687131849
46,2,Sardinero_Valdecilla,24,14.406666666666666,20.453012849954387,0.7863064146869068,1.0491807875167323
62,2,Valdecilla_Sardinero,25,14.923333333333332,19.910134489056553,1.6876841463312315,2.3270029995053063
47,2,Sardinero_Valdecilla,26,16.559999999999995,18.02110405444598,2.0873161928392374,2.65851550796926
63,2,Valdecilla_Sardinero,27,18.103333333333335,17.162767417639856,5.527612504508616,3.7924780115738757
64,2,Valdecilla_Sardinero,29,15.341666666666667,19.37895295112707,1.804751957923756,2.449019136608943
48,2,Sardinero_Valdecilla,30,15.466666666666669,19.064135385007965,0.9567015092377447,1.1231571486158223
65,2,Valdecilla_Sardinero,31,15.850000000000001,18.896091402713612,2.5081349127869395,2.9302305721717676
49,2,Sardinero_Valdecilla,32,15.583333333333334,18.91288900143151,0.868827434598557,1.0449783610754722
66,2,Valdecilla_Sardinero,33,14.373333333333331,20.501038925428258,0.7729453049501269,1.0810721994101968
50,2,Sardinero_Valdecilla,34,14.836666666666668,19.842746397506936,0.6088924371348361,0.8216984568552412
67,2,Valdecilla_Sardinero,35,15.040000000000001,19.67041972637154,1.3198063831065858,1.7490757711156624
51,2,Sardinero_Valdecilla,36,13.993333333333334,21.060795384954805,0.7920262341334128,1.122323373120173
68,2,Valdecilla_Sardinero,37,13.856666666666666,21.296769769408776,0.9388675211243719,1.4697369981303587
52,2,Sardinero_Valdecilla,38,13.35,22.205807200934082,1.419360184496286,2.1617374895229147
69,2,Valdecilla_Sardinero,39,13.526666666666667,21.839677536338915,1.067681808613617,1.661467713633249
87,3,Valdecilla_Sardinero,2,23.904166666666665,13.224250024765139,7.077682386414565,4.301690840951491
70,3,Sardinero_Valdecilla,3,14.23,20.71618190797856,0.82499158244864,1.1997574428186377
88,3,Valdecilla_Sardinero,4,13.8125,21.3654766349843,0.9851090370181438,1.5040156807109617
71,3,Sardinero_Valdecilla,5,16.293333333333333,18.206506936179906,1.7849914410003322,1.8573870756735213
89,3,Valdecilla_Sardinero,6,14.743333333333334,20.098795539167533,1.4360246051745305,2.023013386438106
72,3,Sardinero_Valdecilla,7,18.293333333333333,16.34566295775397,2.8044260652681774,2.2496166418786756
90,3,Valdecilla_Sardinero,8,14.033333333333335,21.01931271589841,0.9096702699330127,1.3360146187441495
73,3,Sardinero_Valdecilla,9,14.789999999999997,19.925322309752097,0.8050707353325465,1.0808650099415174
91,3,Valdecilla_Sardinero,10,14.23333333333333,20.7256265541019,0.9486100943544251,1.3126013711689768
74,3,Sardinero_Valdecilla,11,14.5,20.33653754379365,0.8830974527825972,1.2464332660338906
92,3,Valdecilla_Sardinero,12,14.962499999999999,19.698669930363067,0.8684143702855901,1.138428742026607
93,3,Valdecilla_Sardinero,14,14.876666666666669,19.800902289523638,0.7378271402495906,0.9683956941206693
75,3,Sardinero_Valdecilla,15,16.843333333333334,17.566756302140966,1.5160071826273702,1.5534057676947617
94,3,Valdecilla_Sardinero,16,14.816666666666666,19.99200751073303,1.4695048296771405,1.8898303863619375
76,3,Sardinero_Valdecilla,17,15.200000000000003,19.4711907073988,1.4314425513368598,1.7180339982527733
95,3,Valdecilla_Sardinero,18,17.416666666666668,17.10247458382009,2.3350588857671246,2.0785839093069405
77,3,Sardinero_Valdecilla,19,16.694444444444443,17.71157534091382,1.5720946159444358,1.6088931452565518
96,3,Valdecilla_Sardinero,20,15.705555555555556,18.758353563143984,0.8860545088156778,1.0335300392371967
97,3,Valdecilla_Sardinero,22,14.766666666666666,19.96836025179597,0.8704245452012993,1.244754159952037
78,3,Sardinero_Valdecilla,23,14.203333333333333,20.712922758965135,0.4050720100591162,0.5942069780378831
98,3,Valdecilla_Sardinero,24,14.126666666666665,20.910601962467954,1.0591925645929021,1.652682466095586
79,3,Sardinero_Valdecilla,25,14.37,20.627338765913024,1.5469234700599195,1.9523461207136485
99,3,Valdecilla_Sardinero,26,14.656666666666666,20.288261719276687,1.7318342876845922,2.4325777776763635
80,3,Sardinero_Valdecilla,27,15.429166666666667,19.28760546143647,1.9476184412231752,2.4632111487638917
100,3,Valdecilla_Sardinero,28,15.016666666666667,19.659121915919325,1.1113055385446424,1.4592806615586866
81,3,Sardinero_Valdecilla,29,16.136666666666667,18.253320839880296,0.7927098390261653,0.8643912785197082
101,3,Valdecilla_Sardinero,30,15.063333333333333,19.837014205063756,2.343116395837912,2.5686088488885535
82,3,Sardinero_Valdecilla,31,15.290000000000001,19.35020682124904,1.326524280466312,1.7607832391876879
102,3,Valdecilla_Sardinero,32,15.375,19.222676938817607,1.3146257036665379,1.5727788321662348
83,3,Sardinero_Valdecilla,33,15.916666666666666,18.58128225426631,1.3125992026001942,1.6709543364699477
103,3,Valdecilla_Sardinero,34,15.526666666666666,19.151226525590836,1.8033379543995007,2.3262443047229975
84,3,Sardinero_Valdecilla,35,14.266666666666666,20.68699123009701,1.0089415062147873,1.5013506462537038
85,3,Sardinero_Valdecilla,37,13.463333333333333,21.870352420767688,0.5825470891791593,0.9617748795386334
104,3,Valdecilla_Sardinero,38,13.706666666666667,21.474943764379503,0.5267299540034195,0.8306231390248897
86,3,Sardinero_Valdecilla,39,12.436666666666667,23.81802243880267,1.1370893642199904,2.4394536675101675
105,101,Sardinero_Valdecilla,1,16.660000000000004,17.706059598204977,1.0792615788378443,1.1394406119851066
107,101,Valdecilla_Sardinero,2,16.046666666666667,18.71958073523557,2.8085039512958585,2.8545000030140675
106,101,Sardinero_Valdecilla,3,19.68,15.6311496442692,5.258939479062717,3.2711313968977747
108,102,Sardinero_Valdecilla,2,17.043333333333333,17.285164606738906,0.8570459601315303,0.8710434568792014
110,102,Valdecilla_Sardinero,3,15.405555555555557,19.09335320920187,0.4167777629669126,0.5172937247823312
109,102,Sardinero_Valdecilla,4,26.64166666666667,12.862882460203103,11.59471862530523,5.601806370394895
