,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
0,0,Sardinero_Valdecilla,5,14.2,20.704225352112676,,
1,0,Sardinero_Valdecilla,7,14.916666666666666,19.70949720670391,,
19,1,Valdecilla_Sardinero,2,20.85333333333333,14.308225465323224,2.8705013112308078,1.9218280484046681
2,1,Sardinero_Valdecilla,3,14.133333333333333,20.810602151866437,0.3336109954667205,0.49240008518760453
20,1,Valdecilla_Sardinero,4,14.076666666666664,20.94225511626944,0.8223104307039065,1.2121013029185275
3,1,Sardinero_Valdecilla,5,13.216666666666667,22.377014170685587,1.2604011707036424,2.0846359175392717
4,1,Sardinero_Valdecilla,7,13.916666666666666,21.144256207383258,0.47996913481011627,0.7157083202103854
21,1,Valdecilla_Sardinero,8,15.670833333333333,18.85695974961887,1.255460296288002,1.5995807520016025
5,1,Sardinero_Valdecilla,9,15.316666666666666,19.202143473929713,0.4242640687119276,0.5318898488513357
22,1,Valdecilla_Sardinero,10,15.37777777777778,19.33015966951326,1.999606442759657,2.447503778949241
6,1,Sardinero_Valdecilla,11,16.9625,17.386978732712947,1.0695598783300229,1.1556626787743702
23,1,Valdecilla_Sardinero,12,17.40833333333333,17.11272781081008,2.317026350974695,2.2486464246450706
7,1,Sardinero_Valdecilla,13,19.3125,15.992502386784889,5.5033891073289265,3.6095864061867875
24,1,Valdecilla_Sardinero,14,16.122222222222224,18.34752290259224,1.5811681101617863,1.7107151224064292
8,1,Sardinero_Valdecilla,15,16.358333333333334,18.022895863584825,0.9751068317540048,1.128002409660855
25,1,Valdecilla_Sardinero,16,15.795833333333334,18.761914889196188,1.6635178588361084,1.896301970906097
9,1,Sardinero_Valdecilla,17,16.013333333333332,18.519084846517803,1.6852464376332497,1.8981422887962582
26,1,Valdecilla_Sardinero,18,15.559999999999999,18.944336754892596,0.8971869618114412,1.07871531670739
10,1,Sardinero_Valdecilla,19,15.333333333333334,19.278742765401375,1.2697331303160615,1.586336145451105
27,1,Valdecilla_Sardinero,20,16.016666666666666,18.592104917832977,2.1802565258516067,2.3208926593177828
11,1,Sardinero_Valdecilla,21,13.945833333333333,21.119395985286406,0.6959372843178496,1.0110139901416921
28,1,Valdecilla_Sardinero,22,14.253333333333334,20.636410214391503,0.34306623914988316,0.5015722124506685
12,1,Sardinero_Valdecilla,23,13.423333333333332,21.969763697059673,0.8421698166047046,1.3473018131125007
29,1,Valdecilla_Sardinero,24,15.323333333333332,19.210915617806602,0.6144780983349467,0.7638979809524103
13,1,Sardinero_Valdecilla,25,15.48,19.187260247416027,1.6847930964298787,2.2491288671436216
30,1,Valdecilla_Sardinero,26,15.946666666666667,18.557401517002422,1.4459425991373234,1.669253510582621
14,1,Sardinero_Valdecilla,27,16.143333333333334,18.52698843538844,2.5204882683938665,2.5369235019363785
15,1,Sardinero_Valdecilla,29,15.426666666666668,19.129046620095085,1.0146564826470972,1.3530895628181778
31,1,Valdecilla_Sardinero,30,16.216666666666665,18.261883207943367,1.598740823968107,1.683170538820182
16,1,Sardinero_Valdecilla,31,15.316666666666666,19.342042380511447,1.4834737761229362,1.9054701411354256
32,1,Valdecilla_Sardinero,32,15.746666666666666,18.683221753103634,0.4592264026478541,0.5403827621847942
17,1,Sardinero_Valdecilla,33,18.443333333333335,16.38296217425364,3.612759025700134,2.852837182121521
33,1,Valdecilla_Sardinero,34,15.809999999999999,18.706965397869446,1.319332743809873,1.668156497306658
34,1,Valdecilla_Sardinero,36,15.506666666666666,18.9781561806112,0.5437268513591074,0.6620856450685462
