,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
17,1,Valdecilla_Sardinero,2,22.59583333333333,13.696534000803318,5.1993834214224846,3.9855898456378265
0,1,Sardinero_Valdecilla,3,13.753333333333334,21.54714045702721,1.382700658534272,2.1214329071414646
18,1,Valdecilla_Sardinero,4,16.56,17.834359716892887,1.288010955785013,1.2992784800542614
1,1,Sardinero_Valdecilla,5,16.926666666666666,17.379125844685785,0.44808233370417455,0.4761305032710131
2,1,Sardinero_Valdecilla,7,15.969999999999999,18.7016853223984,2.250938076052342,2.6158932116698295
19,1,Valdecilla_Sardinero,8,14.958333333333334,19.798179677681812,1.4024119434956546,2.042323619127801
3,1,Sardinero_Valdecilla,9,14.986666666666668,19.79754112447967,1.522123881657177,2.2210345574087853
20,1,Valdecilla_Sardinero,10,15.330000000000002,19.217496434365366,0.7733764355804436,0.9771202551107192
4,1,Sardinero_Valdecilla,11,16.583333333333332,17.88294805874407,1.826692518065247,1.7541587489877648
21,1,Valdecilla_Sardinero,12,14.52,20.380840683482706,1.2642191265757694,1.913092388758101
5,1,Sardinero_Valdecilla,13,15.386666666666667,19.25554155394907,1.587599515690977,1.7970282679247753
22,1,Valdecilla_Sardinero,14,15.413333333333332,19.138132336957757,0.9822310205739679,1.2506619109789339
6,1,Sardinero_Valdecilla,15,15.446666666666667,19.152833462448818,1.3192169394505713,1.7544145487742113
23,1,Valdecilla_Sardinero,16,16.18333333333333,18.669356169179178,2.9746848572579916,3.4355239961680115
7,1,Sardinero_Valdecilla,17,14.7,20.222346419322548,1.7877670740650504,2.2960131042632708
24,1,Valdecilla_Sardinero,18,15.50333333333333,19.17476667129202,1.7678219493049763,2.3213643229164087
8,1,Sardinero_Valdecilla,19,17.400000000000002,17.174293131109966,2.4376388849321664,2.491337646617889
25,1,Valdecilla_Sardinero,20,15.566666666666666,18.9432007678049,0.9703235428339246,1.1382746744108914
