,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
17,1,Valdecilla_Sardinero,2,16.962500000000002,19.05220993918688,6.062275196290214,5.121905554263771
0,1,Sardinero_Valdecilla,3,13.204166666666666,22.810861459553127,0.9816251641858837,1.6290949176692497
18,1,Valdecilla_Sardinero,4,14.191666666666666,21.409775114939112,1.951186723414658,2.6272975601936874
1,1,Sardinero_Valdecilla,5,14.725,20.579863378541997,1.7448601769302428,2.331606903188655
2,1,Sardinero_Valdecilla,7,13.8375,21.747164421096503,0.8696929002474032,1.4214311371640713
19,1,Valdecilla_Sardinero,8,14.691666666666666,20.474360311030328,0.8840667814560583,1.211060257800083
3,1,Sardinero_Valdecilla,9,13.420833333333334,22.359619534780364,0.2597630686834677,0.4349516222394012
20,1,Valdecilla_Sardinero,10,15.179166666666667,19.795999629814958,0.7063698275926946,0.9188986056171459
4,1,Sardinero_Valdecilla,11,16.3,18.696977431428245,2.476108057236418,2.570490489897713
21,1,Valdecilla_Sardinero,12,14.454166666666666,20.866890134880208,1.200337529691205,1.7941103516144232
5,1,Sardinero_Valdecilla,13,16.670833333333334,18.10156914470555,1.422593809964091,1.6589263176348201
22,1,Valdecilla_Sardinero,14,15.445833333333336,19.48633202656746,1.0077822185373195,1.300822805075354
6,1,Sardinero_Valdecilla,15,16.108333333333334,18.784786345126417,1.721998193314318,2.012182069617756
23,1,Valdecilla_Sardinero,16,15.65,19.271919294033403,1.315576201039204,1.6290957030320283
7,1,Sardinero_Valdecilla,17,14.195833333333335,21.24580339448547,1.1624825765321125,1.8391438995605771
24,1,Valdecilla_Sardinero,18,15.005555555555555,19.992879778527854,0.06938886664887127,0.0922678061900677
8,1,Sardinero_Valdecilla,19,15.988888888888889,19.058794921199524,2.33721898687149,3.0355849511004975
25,1,Valdecilla_Sardinero,20,16.375,18.743348009446347,2.7650430309423686,3.356232256772879
9,1,Sardinero_Valdecilla,21,14.549999999999999,20.636928747220157,0.4998147805085544,0.7133949413747964
26,1,Valdecilla_Sardinero,22,14.25,21.075159268525447,0.543139024560011,0.7883743324768172
10,1,Sardinero_Valdecilla,23,15.166666666666664,19.83249335087035,0.9035936484291395,1.1707979608236119
27,1,Valdecilla_Sardinero,24,14.9,20.17710248485587,0.77662613151255,1.0970790668322745
11,1,Sardinero_Valdecilla,25,13.912499999999998,21.58494204910095,0.5072392597844401,0.790115362439168
28,1,Valdecilla_Sardinero,26,16.25,18.763091325761685,2.5168322241350234,2.9321882403964477
12,1,Sardinero_Valdecilla,27,15.854166666666666,18.950455750415244,0.7054516546419306,0.8391703489469322
13,1,Sardinero_Valdecilla,29,16.395833333333336,18.399407736502646,1.4393526708597564,1.5532772328348836
29,1,Valdecilla_Sardinero,30,15.720833333333333,19.261347639409458,1.6750552782476127,2.235658966999737
14,1,Sardinero_Valdecilla,31,15.683333333333334,19.538540078042132,2.447939420698029,3.510212932681103
30,1,Valdecilla_Sardinero,32,17.35,17.34564302675356,1.1066298521319722,1.141957502301789
15,1,Sardinero_Valdecilla,33,16.744444444444444,17.92039261140842,0.30746875782270233,0.326964322943894
