,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
0,0,Sardinero_Valdecilla,9,16.716666666666665,17.587238285144565,,
1,0,Sardinero_Valdecilla,11,19.2,15.316666453111115,0.4478342947514798,0.3572566936964942
2,0,Sardinero_Valdecilla,13,22.541666666666668,13.152176070174047,2.910922915884621,1.698409052114704
3,0,Sardinero_Valdecilla,15,17.8,16.607724198969837,1.8620478571245749,1.7373245649667266
4,0,Sardinero_Valdecilla,17,16.366666666666667,18.125911005310385,2.1920310216782983,2.4276512761601046
5,0,Sardinero_Valdecilla,19,18.3,16.08009862890873,0.7778174593052033,0.6834634678095551
6,0,Sardinero_Valdecilla,21,15.0,19.6,,
7,0,Sardinero_Valdecilla,23,16.691666666666666,17.719689948605613,1.826692518065249,1.9391967080311845
8,0,Sardinero_Valdecilla,25,15.166666666666666,19.384615384615383,,
9,0,Sardinero_Valdecilla,27,19.0,15.473684210526315,,
10,0,Sardinero_Valdecilla,29,17.258333333333333,17.07270157807961,1.1431559629182522,1.1308601030674383
11,0,Sardinero_Valdecilla,31,18.1,16.598900456193707,3.7476659402887034,3.4368582257414206
12,0,Sardinero_Valdecilla,33,20.366666666666667,14.454953834310473,1.0606601717798212,0.7527885671179588
13,0,Sardinero_Valdecilla,37,17.3,16.99421965317919,,
14,0,Sardinero_Valdecilla,39,20.2,14.554455445544555,,
33,1,Valdecilla_Sardinero,2,18.104166666666668,17.0162841981645,4.510468789793773,4.170479498325972
15,1,Sardinero_Valdecilla,3,12.166666666666666,24.237294393309252,0.8166666666666664,1.6305569359469636
34,1,Valdecilla_Sardinero,4,13.425,21.923169497383235,0.6246109900481173,1.019996469627802
16,1,Sardinero_Valdecilla,5,13.570833333333333,21.88443831282641,1.6535245745130367,2.4134662358841696
17,1,Sardinero_Valdecilla,7,14.191666666666666,21.08491183996902,2.1837149793668384,3.220162570322841
35,1,Valdecilla_Sardinero,8,16.216666666666665,18.1294964028777,,
18,1,Sardinero_Valdecilla,9,14.441666666666666,20.362703826068422,0.31819805153394587,0.4486582352972507
36,1,Valdecilla_Sardinero,10,16.849999999999998,17.51117352803608,1.212893693244015,1.314970590642263
19,1,Sardinero_Valdecilla,11,16.405555555555555,17.969153913772594,1.0485881160098258,1.1364476182794319
37,1,Valdecilla_Sardinero,12,17.905555555555555,16.427673616425697,0.4880042501332847,0.4507263751042571
20,1,Sardinero_Valdecilla,13,18.983333333333334,15.654187498718125,2.4273327840336285,1.9629842017090293
38,1,Valdecilla_Sardinero,14,15.466666666666667,19.13847674466132,1.5155673671745662,1.9878111105086158
21,1,Sardinero_Valdecilla,15,16.95,17.49140049140049,2.192031021678298,2.2620467545574563
39,1,Valdecilla_Sardinero,16,16.944444444444446,17.488003008087066,1.8554973377427335,1.8825657173925736
22,1,Sardinero_Valdecilla,17,17.338888888888892,17.092931779394878,1.9603240472866637,1.815432962825375
40,1,Valdecilla_Sardinero,18,16.76111111111111,17.760567815117874,2.3707320325946517,2.3336170189810383
23,1,Sardinero_Valdecilla,19,16.6875,17.728346262666644,1.515987332596349,1.6218897264892285
41,1,Valdecilla_Sardinero,20,16.470833333333335,17.907268315657454,1.0918362887729471,1.1583374208332593
24,1,Sardinero_Valdecilla,21,13.45,21.94281662423311,0.931645298900264,1.6190953506136077
42,1,Valdecilla_Sardinero,22,16.025,18.567464954159846,1.949572602734592,2.43164983767935
25,1,Sardinero_Valdecilla,23,15.527777777777779,19.605489594078108,3.520035248140017,4.482986156314088
43,1,Valdecilla_Sardinero,24,15.366666666666667,19.247426615634975,1.390909641072932,1.69730492505421
26,1,Sardinero_Valdecilla,25,14.045833333333333,21.04203579413158,1.2256800833278922,1.6893547542213347
44,1,Valdecilla_Sardinero,26,19.366666666666667,16.36835359645445,7.377480750379645,6.235312232697943
27,1,Sardinero_Valdecilla,27,18.175,16.201835093369077,0.8280387358983574,0.7543992877000901
28,1,Sardinero_Valdecilla,29,15.841666666666667,18.59215108188636,0.7777579362548523,0.9098557471435047
45,1,Valdecilla_Sardinero,30,19.1625,15.438579868239568,1.723388941720482,1.4288831593622333
29,1,Sardinero_Valdecilla,31,17.299999999999997,17.0072290754742,0.5894913061275788,0.5727579985264123
46,1,Valdecilla_Sardinero,32,17.066666666666666,17.29460491654004,1.2161718933087033,1.2749537075511894
30,1,Sardinero_Valdecilla,33,17.24583333333333,17.04980149489264,0.22786245038684275,0.22256289036061638
47,1,Valdecilla_Sardinero,34,20.59166666666667,14.40809171726729,2.267748924635437,1.5803821185040414
48,1,Valdecilla_Sardinero,36,21.0875,14.684637678317738,5.200861306873442,4.0572006120172714
31,1,Sardinero_Valdecilla,37,18.022222222222222,16.723427289950894,3.6401058185676916,3.049362376469108
49,1,Valdecilla_Sardinero,38,18.83888888888889,16.68199302651976,6.375132533117631,4.780374632764246
32,1,Sardinero_Valdecilla,39,18.666666666666668,15.75,,
50,2,Sardinero_Valdecilla,2,12.399999999999999,23.77692909304044,0.7728015412913087,1.4395930547411961
69,2,Valdecilla_Sardinero,3,13.22777777777778,22.259079830978298,0.6201105038918767,1.0601410380800182
51,2,Sardinero_Valdecilla,4,15.5,20.405100171488574,5.53039580661075,6.044204091427163
70,2,Valdecilla_Sardinero,5,12.96111111111111,22.72941834931147,0.7269291065337297,1.2350315853530256
52,2,Sardinero_Valdecilla,6,11.416666666666666,25.751824817518248,,
71,2,Valdecilla_Sardinero,7,15.172222222222222,19.51972903857506,1.6136856823686196,2.008210113559255
53,2,Sardinero_Valdecilla,8,15.066666666666666,19.700006584668188,1.7041887393300252,2.203442327577564
72,2,Valdecilla_Sardinero,9,15.9,18.506508074058758,0.6599663291074445,0.7681554841656504
54,2,Sardinero_Valdecilla,10,15.558333333333334,18.955721309376127,1.0232030318780554,1.1992266619835636
73,2,Valdecilla_Sardinero,11,15.233333333333334,19.39191294004164,1.4849242404917509,1.890296822374626
55,2,Sardinero_Valdecilla,12,16.92222222222222,17.76651463495223,3.086274873142797,3.249574567813475
56,2,Sardinero_Valdecilla,14,19.195833333333333,15.416285965036167,1.8014590280185752,1.4288092437366804
74,2,Valdecilla_Sardinero,15,15.577777777777778,18.93253883593893,1.0777205024873018,1.290938994236658
57,2,Sardinero_Valdecilla,16,17.541666666666668,16.874224784410732,1.720169027009115,1.554739631281528
75,2,Valdecilla_Sardinero,17,17.51111111111111,16.80754084625052,0.7138186303516031,0.669748476498608
58,2,Sardinero_Valdecilla,18,16.59166666666667,17.9790011565809,2.405452910306851,2.3931570286532833
76,2,Valdecilla_Sardinero,19,16.338888888888885,18.016494678724257,0.7110894093910742,0.7796800939634524
59,2,Sardinero_Valdecilla,20,15.833333333333332,18.624121149426607,1.0222524150130445,1.1508948329325814
60,2,Sardinero_Valdecilla,22,13.85,21.27124916456457,0.7191816336797139,1.1257344220732617
77,2,Valdecilla_Sardinero,23,14.920833333333334,19.92221782626351,1.8711936673526735,2.325422810230306
61,2,Sardinero_Valdecilla,24,13.979166666666668,21.143055408158762,1.1692332878777791,1.7858316477836917
78,2,Valdecilla_Sardinero,25,15.700000000000001,18.821261516654854,1.3345827479445085,1.6791195966257026
62,2,Sardinero_Valdecilla,26,15.758333333333333,18.7036896825338,0.9121098861674733,1.080323850948802
79,2,Valdecilla_Sardinero,27,14.183333333333334,20.72855464159812,,
