,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
18,1,Valdecilla_Sardinero,2,18.34333333333333,17.279754469120373,5.823546552097308,4.9678174964755275
0,1,Sardinero_Valdecilla,3,13.076666666666664,22.571032055789523,0.9436630754670862,1.529611231689083
19,1,Valdecilla_Sardinero,4,14.91,19.99679990062473,1.9711319365052944,2.638029760588797
1,1,Sardinero_Valdecilla,5,15.54666666666667,19.129659501315366,1.8019048562871205,2.3670467841612575
2,1,Sardinero_Valdecilla,7,14.296666666666667,20.653537952428014,1.0196949434893645,1.5676947206980638
20,1,Valdecilla_Sardinero,8,14.316666666666668,20.557168354709415,0.5732461173973279,0.8116358339051143
3,1,Sardinero_Valdecilla,9,14.593333333333334,20.34240835723444,1.6299539870806175,2.197177427236221
21,1,Valdecilla_Sardinero,10,15.125,19.466013020694945,0.6653459139313809,0.8487327116684269
4,1,Sardinero_Valdecilla,11,15.803333333333333,18.884882213781445,2.324130661846131,2.3961696232042997
22,1,Valdecilla_Sardinero,12,14.49,20.376319285448183,1.0332392430281254,1.5179690195438524
5,1,Sardinero_Valdecilla,13,16.04,18.45238288902493,1.471469409203678,1.6810527361676597
23,1,Valdecilla_Sardinero,14,15.069999999999999,19.55092603035867,0.7899894514063678,1.0017948110987567
6,1,Sardinero_Valdecilla,15,15.556666666666667,19.03564679801542,1.5404995582241778,1.7336897676138208
24,1,Valdecilla_Sardinero,16,14.809999999999999,20.024622217097814,1.5530257206140823,2.075478096943737
7,1,Sardinero_Valdecilla,17,14.23,20.78737054112709,1.2380203731944173,1.8268387747012462
25,1,Valdecilla_Sardinero,18,15.291666666666666,19.236670996307563,0.4151081965160596,0.51642010987
8,1,Sardinero_Valdecilla,19,15.420833333333334,19.30125582777743,1.9562518488927483,2.4843407295639874
26,1,Valdecilla_Sardinero,20,16.506666666666668,18.00249802547759,1.9447436277766221,2.035222099275651
9,1,Sardinero_Valdecilla,21,14.456666666666667,20.35571052117143,0.49533938982389697,0.6960864344646538
27,1,Valdecilla_Sardinero,22,13.766666666666666,21.420058875280137,0.8514693182963194,1.2972493376022087
10,1,Sardinero_Valdecilla,23,14.756666666666666,20.00365721487119,1.0630537772536874,1.3972179497547539
28,1,Valdecilla_Sardinero,24,15.316666666666668,19.198303745443077,0.23804761428476168,0.30257153881438065
11,1,Sardinero_Valdecilla,25,14.86,19.95402408697576,1.6013275742333302,1.971274728782231
29,1,Valdecilla_Sardinero,26,16.820833333333333,17.584929865444572,1.5259104750206607,1.5703915265730168
