,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
17,1,Valdecilla_Sardinero,2,24.275000000000002,12.178180274440694,2.0554579556408856,1.056146094064377
0,1,Sardinero_Valdecilla,3,14.276666666666666,20.72890545835672,1.2640653112521962,1.9193022266013846
18,1,Valdecilla_Sardinero,4,16.203333333333333,18.2526424679483,1.4579475680253768,1.5059585289797917
1,1,Sardinero_Valdecilla,5,17.116666666666667,17.19814708198957,0.6808899405271832,0.6889751949366207
2,1,Sardinero_Valdecilla,7,16.15,18.48997521251611,2.226482028272903,2.6151631516250644
19,1,Valdecilla_Sardinero,8,14.806666666666667,19.979388812567986,1.2609850646749674,1.8145242012071465
3,1,Sardinero_Valdecilla,9,14.65,20.216601646505968,1.3543653700370353,2.010975753290428
20,1,Valdecilla_Sardinero,10,15.406666666666666,19.125158700203908,0.8045530160005336,1.0179074954794336
4,1,Sardinero_Valdecilla,11,17.156666666666666,17.312540596642545,1.970145228713412,1.9231477040128955
21,1,Valdecilla_Sardinero,12,14.436666666666667,20.499980928571212,1.2754302106435391,1.918038931947606
5,1,Sardinero_Valdecilla,13,17.033333333333335,17.80332677542692,3.5832364327983353,3.251742869427621
22,1,Valdecilla_Sardinero,14,15.323333333333334,19.2662121084859,1.090081546388975,1.4021447228537807
6,1,Sardinero_Valdecilla,15,15.209999999999999,19.471360006327476,1.4345246986758746,1.884787907783266
23,1,Valdecilla_Sardinero,16,16.703333333333333,17.897473192544584,2.4177985854905284,2.569123215880703
7,1,Sardinero_Valdecilla,17,15.3,19.447907394932304,1.8563704132287586,2.4027447347261623
24,1,Valdecilla_Sardinero,18,16.096666666666668,18.588742035233786,2.318386651675399,2.8273999303772936
8,1,Sardinero_Valdecilla,19,17.32,17.25730847686998,2.4591495820032314,2.5018124091999767
25,1,Valdecilla_Sardinero,20,15.636666666666667,18.858352282956414,0.9679158595203988,1.1403216619767358
9,1,Sardinero_Valdecilla,21,14.959999999999999,19.715507256421088,0.9501169518655178,1.24377467042562
26,1,Valdecilla_Sardinero,22,14.536666666666667,20.27556884805997,0.8057432731473603,1.147999953801387
10,1,Sardinero_Valdecilla,23,13.853333333333333,21.3462228641393,1.1914277149705723,1.80428286113896
27,1,Valdecilla_Sardinero,24,14.319999999999999,20.632684677134034,1.08034202403169,1.690734006426185
11,1,Sardinero_Valdecilla,25,14.966666666666665,19.805224032525707,1.497822493562645,2.0237049501301203
28,1,Valdecilla_Sardinero,26,15.841666666666665,18.669730408068112,1.4089988565565894,1.670085387982858
12,1,Sardinero_Valdecilla,27,14.662499999999998,20.133932425836978,1.0843478155947865,1.4948005935762376
13,1,Sardinero_Valdecilla,29,15.483333333333334,19.00268492344665,0.49460047475677676,0.606306877691779
29,1,Valdecilla_Sardinero,30,15.553333333333333,18.98421895273811,1.1504467731180688,1.3793431713726922
14,1,Sardinero_Valdecilla,31,14.433333333333334,20.427766871145955,0.86738752072595,1.212990597683208
30,1,Valdecilla_Sardinero,32,17.04,17.936112625423434,4.048844142331102,3.6350947126451687
15,1,Sardinero_Valdecilla,33,15.259999999999996,19.326505476077248,0.9729394180066454,1.185710660139884
31,1,Valdecilla_Sardinero,34,14.186666666666667,20.776577279690386,0.8092692176690445,1.1599702898963447
32,1,Valdecilla_Sardinero,36,14.826666666666664,19.942668864682148,1.3064264234927276,1.61308459706221
16,1,Sardinero_Valdecilla,37,13.276666666666667,22.255092907263034,1.0544614212425645,1.7481532341083221
33,1,Valdecilla_Sardinero,38,14.786666666666667,20.855822869084943,3.8286094081271855,4.808516054090406
34,2,Sardinero_Valdecilla,2,12.803333333333333,23.04733137701802,0.8942253009666462,1.5146400735101715
51,2,Valdecilla_Sardinero,3,13.406666666666666,22.14186866128503,1.440948761522538,2.480925024858529
35,2,Sardinero_Valdecilla,4,16.57,17.796203190543398,0.9980814929987762,1.1072551399705048
52,2,Valdecilla_Sardinero,5,14.923333333333336,19.90236433048159,1.8031068865833897,2.0880620251416953
53,2,Valdecilla_Sardinero,7,15.843333333333334,18.760814668706743,1.7474425757533651,2.320522729021947
36,2,Sardinero_Valdecilla,8,15.466666666666669,19.291908980717995,2.172524133608442,2.5286196698175143
54,2,Valdecilla_Sardinero,9,14.141666666666666,20.86023408749788,0.9582487885412329,1.3914231419028023
37,2,Sardinero_Valdecilla,10,14.993333333333334,19.726881405353332,1.2633509233603915,1.7569335625039864
55,2,Valdecilla_Sardinero,11,14.945833333333333,20.318592636545223,3.1918697353443806,4.095954131652131
38,2,Sardinero_Valdecilla,12,16.10333333333333,18.48797622853503,1.8781787868985091,2.4792361120502666
39,2,Sardinero_Valdecilla,14,14.813333333333336,19.974069792366144,1.3292855223765885,1.7722628441957564
56,2,Valdecilla_Sardinero,15,15.973333333333333,18.437696811199555,0.75577406970896,0.846788785665457
40,2,Sardinero_Valdecilla,16,15.26666666666667,19.319443120205133,0.9683175558095033,1.2186163781131771
57,2,Valdecilla_Sardinero,17,14.286666666666667,20.673320485360392,1.0951534646391394,1.5479377380840105
41,2,Sardinero_Valdecilla,18,13.941666666666666,21.189692972610487,1.094218814869684,1.7318443751906731
58,2,Valdecilla_Sardinero,19,15.34,19.247321843785983,1.1044480773470315,1.4193547991636102
42,2,Sardinero_Valdecilla,20,18.723333333333336,15.965013296711044,2.826870079159006,2.188037579040844
43,2,Sardinero_Valdecilla,22,13.926666666666666,21.213490590777745,1.0317595542459388,1.736800500258133
59,2,Valdecilla_Sardinero,23,13.858333333333334,21.25780435515686,0.7116100680069728,1.1206161479430927
44,2,Sardinero_Valdecilla,24,15.246666666666664,19.3773012515178,1.20821263765025,1.4913139773960602
60,2,Valdecilla_Sardinero,25,14.083333333333334,21.01486088875091,1.2904564222699573,1.901942586387872
45,2,Sardinero_Valdecilla,26,16.89333333333333,17.699958761088805,2.2338805299796634,2.8073545550074934
61,2,Valdecilla_Sardinero,27,19.779999999999998,16.672746079253404,9.250280776519404,4.85626552220782
62,2,Valdecilla_Sardinero,29,14.505555555555555,20.403790475543463,1.4084401668880733,2.0964050444029945
46,2,Sardinero_Valdecilla,30,15.543333333333333,18.990367270612076,1.1099049008310984,1.3226051942071755
63,2,Valdecilla_Sardinero,31,15.120000000000001,19.589485832653605,1.4737706741552437,1.8636618645613494
47,2,Sardinero_Valdecilla,32,15.923333333333332,18.480282190271808,0.5411664356841718,0.618480815833372
64,2,Valdecilla_Sardinero,33,15.156666666666666,19.47572825098832,1.077909499396349,1.3804096529422054
48,2,Sardinero_Valdecilla,34,14.290000000000001,20.669552883976547,1.0878495606777012,1.5728561534010514
65,2,Valdecilla_Sardinero,35,15.233333333333334,19.507227791901517,1.7048949136725888,2.3218274931556735
49,2,Sardinero_Valdecilla,36,14.203333333333333,20.750071279191367,0.7929726070650588,1.1363680127266627
66,2,Valdecilla_Sardinero,37,13.916666666666668,21.181406995310276,0.7703714832613046,1.2572271542479694
50,2,Sardinero_Valdecilla,38,13.546666666666667,21.89595990364966,1.460850209067765,2.245151556134263
67,2,Valdecilla_Sardinero,39,13.55,21.800129476122564,1.057184415742537,1.647241829524013
85,3,Valdecilla_Sardinero,2,19.96333333333333,15.679411066442597,5.187289487027134,4.597632261971098
68,3,Sardinero_Valdecilla,3,13.683333333333334,21.51902748736938,0.6018490028422596,0.9391366498172717
86,3,Valdecilla_Sardinero,4,15.045833333333334,19.56649951916052,0.6351399670763734,0.8282606162779517
69,3,Sardinero_Valdecilla,5,17.003333333333334,17.501616684244418,2.0653019687741105,2.1781060809661206
87,3,Valdecilla_Sardinero,6,14.190000000000001,20.939736308924775,1.648551552794823,2.3803741880145144
70,3,Sardinero_Valdecilla,7,19.053333333333335,15.616340538692992,2.404838871941321,1.8550126132527682
88,3,Valdecilla_Sardinero,8,14.436666666666667,20.426954305580942,0.8736418030291357,1.2851946608458567
71,3,Sardinero_Valdecilla,9,15.196666666666667,19.72304015061686,2.56101650825518,2.8038351937237347
89,3,Valdecilla_Sardinero,10,14.366666666666669,20.527272622493918,0.9059218754641286,1.2559016687957334
72,3,Sardinero_Valdecilla,11,14.426666666666668,20.453859139381414,0.9792712710083056,1.3806165621761797
90,3,Valdecilla_Sardinero,12,20.05,16.906915631605507,10.335976364495393,5.826264697800333
91,3,Valdecilla_Sardinero,14,14.953333333333333,19.941956056579375,2.017265751236338,2.619829855002697
73,3,Sardinero_Valdecilla,15,15.939999999999998,18.564672865315686,1.4858873144054738,1.6189875956647848
92,3,Valdecilla_Sardinero,16,16.096666666666668,18.416866464053886,1.657742775918843,1.8530678597180712
74,3,Sardinero_Valdecilla,17,16.123333333333335,18.399775289504348,1.7400750303107937,1.9169167433420882
93,3,Valdecilla_Sardinero,18,19.29,15.980480937483303,4.919343903859991,3.6808190211887974
75,3,Sardinero_Valdecilla,19,16.8,17.571585312764988,1.3405015645065255,1.34597666440306
94,3,Valdecilla_Sardinero,20,16.48888888888889,17.87533458226423,1.007793703169527,1.108556256943055
95,3,Valdecilla_Sardinero,22,14.1,20.941552182399725,1.037156904448138,1.5400112360972584
76,3,Sardinero_Valdecilla,23,14.23,20.745909235712894,1.054843326965879,1.4407389117511067
96,3,Valdecilla_Sardinero,24,14.296666666666667,20.593049685121912,0.6113963980557586,0.8425839108953558
77,3,Sardinero_Valdecilla,25,14.186666666666667,20.793144935317372,0.9484929566891301,1.2997838333466238
97,3,Valdecilla_Sardinero,26,15.566666666666668,19.13573627825203,2.015667796703283,2.41494533796667
78,3,Sardinero_Valdecilla,27,14.530000000000001,20.49140051973685,1.8794724437103794,2.5008204396305835
98,3,Valdecilla_Sardinero,28,15.087499999999999,19.540444019469184,0.9288957004003308,1.1729098730076308
79,3,Sardinero_Valdecilla,29,15.856666666666666,18.637038120604874,1.2557423656502513,1.518280320286838
99,3,Valdecilla_Sardinero,30,15.253333333333334,19.59751932108913,2.3490660082490473,2.6322144152526845
80,3,Sardinero_Valdecilla,31,15.10666666666667,19.611769752308064,1.437426326614497,1.9790816053249378
100,3,Valdecilla_Sardinero,32,15.513333333333332,19.062876850900544,1.33184291699718,1.6243611250170449
