,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
18,1,Valdecilla_Sardinero,2,26.336666666666666,11.229050445725218,2.3076382828434023,0.9432974781601648
0,1,Sardinero_Valdecilla,3,13.463333333333333,21.939556312158206,1.0143005252663309,1.7003228967245347
19,1,Valdecilla_Sardinero,4,15.723333333333334,18.80959399023919,1.3242188473041603,1.6545791404152574
1,1,Sardinero_Valdecilla,5,15.696666666666667,18.968191951548253,2.0222168803348244,2.3284049230097374
2,1,Sardinero_Valdecilla,7,16.869999999999997,17.980093470065178,3.3644258219064818,3.5062524573175695
20,1,Valdecilla_Sardinero,8,15.036666666666667,19.705010532968224,1.5324907105029308,1.8786856916063628
3,1,Sardinero_Valdecilla,9,14.459999999999999,20.408471179757264,0.9720825296467607,1.4251560294409327
21,1,Valdecilla_Sardinero,10,14.554166666666665,20.30948285489715,1.2630338988442185,1.6789259872522273
4,1,Sardinero_Valdecilla,11,16.79,17.82315060255955,2.6153552977240646,2.519075274616316
22,1,Valdecilla_Sardinero,12,16.93,17.509241099423225,1.700955613765392,1.797170821043872
5,1,Sardinero_Valdecilla,13,16.673333333333336,18.110472040692155,3.2580370709302193,3.08553036615998
23,1,Valdecilla_Sardinero,14,15.676666666666668,19.00474428706223,1.9842644872988968,2.491542568133078
6,1,Sardinero_Valdecilla,15,17.64666666666667,16.970177373664193,2.8619971659276287,2.40525975853535
24,1,Valdecilla_Sardinero,16,14.716666666666665,20.264974150046754,2.0757417237468885,2.7357898839159773
7,1,Sardinero_Valdecilla,17,17.01666666666667,17.4574192863413,1.970864164663704,1.9456700341727537
25,1,Valdecilla_Sardinero,18,16.79,17.59929872094605,1.3961554354727126,1.3370417145789983
8,1,Sardinero_Valdecilla,19,17.708333333333336,16.960103190466512,2.806919360490481,3.024174065769238
26,1,Valdecilla_Sardinero,20,14.704166666666667,20.22524739844816,1.8170170406261823,2.4933789736262018
9,1,Sardinero_Valdecilla,21,14.320000000000002,21.228426540285,3.2626974184628965,3.849850832002436
27,1,Valdecilla_Sardinero,22,13.346666666666668,22.12764803202513,1.0107340566802592,1.646205140690155
10,1,Sardinero_Valdecilla,23,13.943333333333333,21.106281264532146,0.49012470068567504,0.7448451851550584
28,1,Valdecilla_Sardinero,24,13.656666666666666,21.762764075677286,1.7044305011743182,2.354278993175546
11,1,Sardinero_Valdecilla,25,13.73333333333333,21.519854502900493,1.0958887818671306,1.7564502330548
29,1,Valdecilla_Sardinero,26,14.573333333333332,20.24484381585453,0.9719396414730005,1.3328082229143352
12,1,Sardinero_Valdecilla,27,15.336666666666668,19.28723566045291,1.388714433487958,1.6245908826373274
13,1,Sardinero_Valdecilla,29,20.729166666666668,17.232712596867888,12.545150863388816,6.830097366105514
30,1,Valdecilla_Sardinero,30,16.636666666666663,17.85372618994692,1.8539522347916333,2.047030678069384
14,1,Sardinero_Valdecilla,31,16.610000000000003,18.044622574224256,2.592178406068704,2.7892226705866805
