,coche,sentido,viaje,media tiempo viaje (minutos),media velocidad comercial (km/h),desviación tiempo viaje,desviación velocidad comercial
0,0,Sardinero_Valdecilla,12,38.36666666666667,7.662901824500435,,
1,0,Sardinero_Valdecilla,16,22.6,13.008849557522124,,
2,0,Sardinero_Valdecilla,18,16.433333333333334,17.89046653144016,,
3,0,Sardinero_Valdecilla,20,19.15,15.352480417754569,,
4,0,Sardinero_Valdecilla,22,14.6,20.136986301369863,,
5,0,Sardinero_Valdecilla,24,16.416666666666668,17.908629441624367,,
6,0,Sardinero_Valdecilla,26,18.483333333333334,15.906221821460775,,
7,0,Sardinero_Valdecilla,30,18.216666666666665,16.13906678865508,,
8,0,Sardinero_Valdecilla,32,16.1,18.26086956521739,,
9,0,Sardinero_Valdecilla,34,16.716666666666665,17.587238285144565,,
10,0,Sardinero_Valdecilla,36,14.0,21.0,,
11,0,Sardinero_Valdecilla,38,13.558333333333334,21.834407038066054,1.590990257669732,2.5621385774720467
29,1,Valdecilla_Sardinero,2,20.0625,15.231522982007467,4.760434445626902,3.29366624902685
12,1,Sardinero_Valdecilla,3,14.209999999999999,20.781176034883046,1.0195042368175282,1.5964260537412227
30,1,Valdecilla_Sardinero,4,16.90833333333333,17.445276439324303,1.1052484218826437,1.1721584368453382
13,1,Sardinero_Valdecilla,5,14.969999999999999,19.85552541508477,1.7661319945638894,2.30216142345435
14,1,Sardinero_Valdecilla,7,15.080000000000002,19.627565778624678,1.3816958179473997,1.7986899940730767
31,1,Valdecilla_Sardinero,8,19.6,15.0,,
15,1,Sardinero_Valdecilla,9,15.0,19.6,,
32,1,Valdecilla_Sardinero,10,16.03666666666667,18.42293607893796,1.2616347420003233,1.430034435874734
16,1,Sardinero_Valdecilla,11,16.21666666666667,18.26099437102361,1.506237033139207,1.7774790382620917
33,1,Valdecilla_Sardinero,12,15.75,18.691540442058518,0.6717859006382135,0.7778092575535068
17,1,Sardinero_Valdecilla,13,15.424999999999999,19.10178641472081,0.834277243198278,1.0313416120389731
34,1,Valdecilla_Sardinero,14,15.419999999999998,19.189716480655722,1.444645285182491,1.6518526962661195
18,1,Sardinero_Valdecilla,15,15.75,18.76363380513824,1.2967373588270588,1.4742270493520424
35,1,Valdecilla_Sardinero,16,14.756666666666666,19.937170410966882,0.4363039205772865,0.590906202328426
19,1,Sardinero_Valdecilla,17,15.35,19.44548556244998,2.1242318873209465,2.6562873450350426
36,1,Valdecilla_Sardinero,18,15.833333333333334,18.682293286659377,1.3646326326972473,1.652433960578404
20,1,Sardinero_Valdecilla,19,16.643333333333334,17.790212665109475,1.634463894438241,1.6002206106323074
37,1,Valdecilla_Sardinero,20,15.944444444444445,18.578085901560026,1.7244430125996348,1.9307562355145833
21,1,Sardinero_Valdecilla,21,13.25,22.255249229425697,0.8251262529657714,1.337409629345233
38,1,Valdecilla_Sardinero,22,13.853333333333333,21.318940764590423,1.086942705226197,1.5405680291433552
